timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,filtered_acc_mag,jerk
147,0.85,1.8,9.7,0.01,0.0,0.01,-19.19,-78.21,-34.79,9.902146232004451,9.891771764201334,0.1268424537910846
154,0.86,1.79,9.7,0.01,0.0,0.01,-18.74,-78.08,-34.04,9.901196897345288,9.892381583690714,0.12771850615419567
161,0.86,1.78,9.68,0.01,0.0,0.01,-18.88,-77.7,-34.79,9.879797568776397,9.892995614970301,0.12572295752244145
168,0.85,1.79,9.67,0.01,0.0,0.01,-18.69,-77.05,-34.64,9.87094220426804,9.893600052266082,0.12122383624281952
175,0.82,1.81,9.7,0.01,0.0,0.01,-19.25,-77.61,-34.87,9.901439289315467,9.894182859171096,0.11463336320429107
182,0.81,1.83,9.7,0.01,0.0,0.01,-19.34,-77.33,-34.99,9.904291998926524,9.894733981109578,0.10639430117703341
189,0.83,1.86,9.71,0.02,0.0,0.01,-19.67,-75.99,-31.2,9.921320476630116,9.89524549217293,0.09696535984491561
196,0.82,1.89,9.7,0.01,0.0,0.01,-19.09,-77.95,-35.21,9.916375345861006,9.895711671787568,0.08680574075799541
203,0.83,1.86,9.68,0.01,0.0,0.0,-19.38,-77.74,-35.93,9.891961382860329,9.896129007079674,0.07635934750493334
210,0.83,1.84,9.69,0.01,0.0,0.0,-18.97,-77.61,-35.93,9.898009900985146,9.896496119327294,0.06603943186777883
217,0.87,1.86,9.71,0.01,0.0,0.0,-18.99,-77.76,-35.78,9.924746848156884,9.896813616595889,0.05621440487180962
224,0.85,1.83,9.71,0.01,0.0,0.0,-19.26,-77.4,-35.79,9.91743414397091,9.897083878157773,0.0471954198499418
231,0.87,1.81,9.7,0.01,0.0,0.01,-18.66,-77.3,-32.15,9.905705426672045,9.897310779214743,0.039226365538809205
238,0.85,1.8,9.68,0.01,0.0,0.01,-19.42,-75.93,-34.33,9.882555337563256,9.897499367510603,0.03247701752661669
245,0.85,1.77,9.68,0.0,0.0,0.01,-18.9,-77.24,-35.4,9.877135212195892,9.897655507017943,0.027039993545599827
252,0.83,1.8,9.68,0.01,0.0,0.01,-19.2,-77.64,-35.34,9.88085522614313,9.897785506986912,0.022931727621880782
259,0.82,1.8,9.69,0.01,0.0,0.01,-19.2,-77.42,-34.87,9.889817996303066,9.897895755677402,0.0200971360499409
266,0.82,1.82,9.7,0.01,0.0,0.01,-18.74,-77.99,-34.61,9.903272186504822,9.897992376523796,0.018417308025419743
273,0.84,1.8,9.69,0.01,0.0,0.01,-18.93,-77.84,-34.79,9.891496347873764,9.898080921273918,0.017719541606595612
280,0.82,1.8,9.68,0.01,0.0,0.0,-19.22,-77.8,-34.74,9.880020242894242,9.898166111377796,0.017789220976482056
287,0.83,1.77,9.68,0.01,0.0,0.0,-20.05,-76.48,-30.47,9.875434167670807,9.898251636478644,0.018383131156298305
294,0.84,1.77,9.69,0.01,0.0,0.0,-18.88,-77.3,-35.02,9.886081124490127,9.898340016916896,0.019243694220904217
301,0.84,1.79,9.69,0.01,0.0,0.0,-19.03,-77.84,-35.44,9.889681491332263,9.898432534677573,0.020113393075973818
308,0.83,1.78,9.68,0.01,0.0,0.0,-19.2,-77.74,-35.09,9.87723139346244,9.898529233682746,0.020748520337093623
315,0.85,1.81,9.7,0.02,0.0,0.0,-19.6,-77.62,-35.14,9.903968901405133,9.898628986184367,0.020931416391618995
322,0.85,1.8,9.69,0.02,0.0,0.0,-19.06,-77.51,-35.24,9.892350580119974,9.898729617993942,0.020480487025338334
329,0.86,1.82,9.7,0.02,0.0,0.0,-19.2,-76.4,-31.95,9.906664423508046,9.898828081873871,0.019257477823202862
336,0.84,1.85,9.69,0.02,0.0,0.01,-19.86,-76.15,-35.02,9.900717145742524,9.898920665901867,0.01717171864476086
343,0.84,1.87,9.71,0.01,0.0,0.01,-19.39,-77.48,-35.06,9.9240415154311,9.899003222241506,0.014181311269339858
350,0.83,1.88,9.7,0.01,0.0,0.01,-19.09,-77.45,-35.18,9.915306349276356,9.899071401622608,0.010291508464604249
357,0.85,1.88,9.7,0.01,0.0,0.01,-19.15,-77.59,-34.3,9.91700055460319,9.899120880028688,0.005550823293674512
364,0.83,1.87,9.69,0.01,0.0,0.01,-18.99,-77.77,-34.19,9.903630647393914,9.899147566679138,4.564405804785565e-05
371,0.84,1.83,9.69,0.01,0.0,0.01,-19.6,-78.22,-33.91,9.896999545316753,9.899147786121725,-0.006105807500460969
378,0.84,1.81,9.69,0.01,0.0,0.01,-19.12,-77.97,-32.29,9.893320979327417,9.899118431277973,-0.012759498976095074
385,0.84,1.82,9.69,0.01,0.0,0.01,-19.48,-76.0,-31.23,9.89515538028585,9.899057087532896,-0.019751222100722998
392,0.85,1.8,9.69,0.01,0.0,0.01,-19.31,-78.14,-34.0,9.892350580119974,9.898962129734334,-0.026901780614906556
399,0.84,1.81,9.69,0.01,0.0,0.01,-18.93,-78.02,-33.29,9.893320979327417,9.898832794250609,-0.03402188615379487
406,0.85,1.81,9.69,0.01,0.0,0.01,-19.48,-78.08,-34.33,9.894175054040634,9.898669227490254,-0.04091701991231389
413,0.85,1.84,9.7,0.01,0.0,0.01,-19.38,-78.35,-34.92,9.909495446287869,9.898472511048368,-0.04739252647118519
420,0.84,1.84,9.7,0.01,0.0,0.01,-19.53,-77.81,-35.28,9.908642692114798,9.89824466236341,-0.05325911050303489
427,0.87,1.82,9.7,0.01,0.0,0.01,-19.19,-76.22,-30.69,9.907537534624836,9.89798860894753,-0.058338705374552546
434,0.84,1.83,9.69,0.01,0.0,0.01,-19.22,-75.69,-33.48,9.896999545316753,9.89770813440246,-0.062470455368497824
441,0.86,1.84,9.69,0.01,0.0,0.01,-18.99,-76.98,-34.87,9.900570690621828,9.897407795674727,-0.06551643352972292
448,0.85,1.84,9.67,0.01,0.0,0.01,-19.2,-76.92,-35.15,9.880131578071214,9.897092812821219,-0.06736677493378807
455,0.84,1.84,9.69,0.01,0.0,0.01,-19.04,-77.26,-34.71,9.898853468962958,9.896768934095576,-0.06794409271336121
462,0.85,1.85,9.7,0.01,0.0,0.01,-18.9,-77.61,-34.26,9.911357122009074,9.896442279803685,-0.06720722414758029
469,0.85,1.86,9.7,0.01,0.0,0.01,-19.0,-77.46,-34.49,9.913228535648717,9.896119168149129,-0.06515436430322552
476,0.84,1.85,9.7,0.01,0.0,0.01,-19.12,-78.02,-30.99,9.910504528024797,9.895805926013056,-0.06182542593356288
483,0.84,1.83,9.69,0.0,0.0,0.01,-19.76,-76.06,-33.18,9.896999545316753,9.895508688388375,-0.05730315864960289
490,0.84,1.81,9.69,0.0,0.0,0.01,-19.35,-77.95,-33.44,9.893320979327417,9.895233192433329,-0.051712402889307896
497,0.84,1.8,9.68,0.0,0.0,0.01,-19.22,-77.77,-33.75,9.881700258558746,9.894984575111746,-0.045216963651284914
504,0.84,1.8,9.67,0.0,0.0,0.01,-19.26,-77.32,-35.08,9.871904578144989,9.894767185863422,-0.03801391300797263
511,0.83,1.76,9.69,0.0,0.0,0.01,-18.96,-76.85,-34.86,9.883450814366409,9.894584426666269,-0.03032554134813381
518,0.84,1.79,9.67,0.0,0.0,0.01,-19.2,-76.91,-34.83,9.870086119178495,9.894438630794403,-0.022389550500264477
525,0.85,1.77,9.69,0.01,0.0,0.01,-19.13,-77.43,-35.22,9.886935824612191,9.89433098872469,-0.014448326607322315
532,0.84,1.79,9.68,0.01,0.0,0.01,-20.39,-76.32,-35.02,9.87988360255322,9.894261525616,-0.006738214588381197
539,0.84,1.79,9.7,0.01,0.0,0.01,-19.76,-77.67,-35.3,9.8994797843119,9.894229130353557,0.0005203447725250498
546,0.82,1.81,9.69,0.01,0.0,0.01,-19.12,-77.19,-35.31,9.891642937348678,9.894231632011117,0.007131128433940148
553,0.81,1.8,9.69,0.01,0.0,0.01,-19.44,-77.43,-35.24,9.88899388208932,9.894265916282434,0.012928439316851836
560,0.82,1.79,9.69,0.01,0.0,0.01,-19.69,-76.82,-34.65,9.888002831714804,9.894328072240688,0.01778114302692302
567,0.82,1.84,9.69,0.02,0.0,0.01,-19.03,-77.07,-34.86,9.897176365004311,9.89441355850524,0.021594254287009562
574,0.81,1.85,9.71,0.02,0.0,0.01,-18.74,-77.04,-30.46,9.917797134444726,9.894517377035466,0.024307951331508093
581,0.84,1.9,9.71,0.02,0.0,0.01,-19.56,-76.22,-34.3,9.929738163718117,9.894634242186099,0.025894094311212257
588,0.85,1.9,9.71,0.01,-0.0,0.0,-19.12,-77.0,-33.67,9.93058910639243,9.894758733024133,0.026350753395348647
595,0.87,1.88,9.69,0.01,-0.0,0.0,-19.28,-77.73,-34.0,9.908955545364002,9.894885419338534,0.025695786030695444
602,0.87,1.85,9.69,0.01,-0.0,0.0,-19.18,-77.43,-34.8,9.903307528295786,9.895008956771374,0.023960856191223456
609,0.91,1.81,9.67,0.0,0.0,0.0,-18.85,-77.45,-33.94,9.879934210307272,9.89512415319537,0.021187237339006515
616,0.88,1.77,9.66,0.0,0.0,0.01,-18.88,-77.16,-34.32,9.860167341379151,9.895226014913346,0.017424266187674675
623,0.85,1.75,9.66,0.01,0.0,0.01,-19.13,-77.57,-32.71,9.853963669508834,9.895309785423864,0.012730552891923708
630,0.82,1.77,9.66,0.01,0.0,0.01,-19.64,-75.97,-29.98,9.854993658039565,9.895370990005075,0.007177201149374923
637,0.81,1.81,9.68,0.01,0.0,0.01,-19.51,-77.43,-34.11,9.881022214325805,9.895405495779832,0.0008515915245084216
644,0.8,1.84,9.7,0.02,0.0,0.01,-19.29,-77.3,-35.24,9.905331897518629,9.895409589969853,-0.006140000454252004
651,0.8,1.9,9.73,0.01,0.0,0.01,-19.34,-77.42,-35.53,9.945999195656514,9.8953800707369,-0.013672359966648173
658,0.83,1.91,9.73,0.01,0.0,0.01,-19.35,-77.33,-35.05,9.950371852348033,9.89531433823706,-0.021604374235863588
665,0.86,1.9,9.69,0.01,0.0,0.0,-19.13,-77.39,-35.06,9.911896892119085,9.895210471053234,-0.029784512281679554
672,0.85,1.89,9.67,0.0,-0.0,0.0,-19.1,-75.34,-31.03,9.889565207833964,9.89506727628265,-0.03805721877560586
679,0.88,1.82,9.67,0.0,-0.0,0.0,-19.64,-76.66,-34.93,9.879053598396965,9.89488430888469,-0.04626855671315866
686,0.88,1.79,9.68,0.0,-0.0,0.0,-19.0,-77.21,-34.55,9.883364811641831,9.894661863900492,-0.05427001099502604
693,0.86,1.79,9.67,0.01,0.0,0.0,-18.88,-77.35,-34.14,9.87180834497915,9.894400950386093,-0.06192020218574612
700,0.84,1.76,9.7,0.01,0.0,0.01,-19.03,-77.3,-34.17,9.894099251574142,9.894103257106353,-0.06908489897745085
707,0.84,1.78,9.68,0.01,0.0,0.01,-18.87,-77.23,-34.11,9.878076735883356,9.893771118168962,-0.07563601153407262
714,0.84,1.81,9.67,0.01,0.0,0.01,-18.77,-77.48,-34.51,9.873732830090148,9.893407483498125,-0.0814502970462172
721,0.85,1.85,9.69,0.01,0.0,0.01,-18.75,-77.38,-30.5,9.901570582488416,9.893015895531557,-0.08640846253041445
728,0.83,1.86,9.69,0.01,0.0,0.01,-19.38,-76.31,-31.44,9.901747320549037,9.89260047023093,-0.09039524918301822
735,0.83,1.87,9.69,0.01,0.0,0.01,-19.01,-77.58,-34.35,9.903630647393914,9.89216587768678,-0.09330085592944215
742,0.84,1.86,9.7,0.01,0.0,0.01,-18.36,-77.99,-34.3,9.912376102630487,9.891717315879427,-0.09502369539464439
749,0.85,1.83,9.68,0.01,-0.0,0.01,-18.71,-78.02,-33.79,9.888063511122892,9.89126047119003,-0.09547411521316462
756,0.85,1.82,9.69,0.01,-0.0,0.01,-18.84,-77.76,-34.49,9.896009296681164,9.890801461020736,-0.09457852703656044
763,0.85,1.82,9.69,0.01,-0.0,0.01,-19.15,-77.04,-34.81,9.896009296681164,9.89034675656383,-0.09228340373692845
770,0.84,1.79,9.7,0.01,-0.0,0.01,-19.94,-75.48,-30.34,9.8994797843119,9.889903086353556,-0.0885587264336607
777,0.86,1.78,9.7,0.01,0.0,0.01,-19.63,-77.39,-35.0,9.89939392084182,9.889477323245702,-0.08340054209779169
784,0.84,1.78,9.68,0.01,-0.0,0.01,-19.16,-77.04,-34.76,9.878076735883356,9.889076359101,-0.07683230026478327
791,0.82,1.75,9.68,0.01,0.0,0.01,-19.12,-77.04,-35.36,9.871033380553426,9.888706973042035,-0.06890469579434466
798,0.84,1.77,9.68,0.01,0.0,0.01,-19.1,-77.16,-34.49,9.876279663922038,9.888375700466101,-0.059693971379317645
805,0.83,1.77,9.68,0.01,0.0,0.01,-18.94,-77.3,-34.38,9.875434167670807,9.888088710219085,-0.049298975377581655
812,0.85,1.79,9.69,0.01,-0.0,0.01,-18.8,-77.65,-35.09,9.89053588032519,9.887851695914385,-0.03783753179479277
819,0.84,1.84,9.69,0.01,-0.0,0.01,-18.69,-77.13,-29.79,9.898853468962958,9.887669784703833,-0.02544270404135318
826,0.85,1.86,9.67,0.01,-0.0,0.01,-19.23,-76.15,-34.61,9.883875758021244,9.887547464011327,-0.012259330971176041
833,0.87,1.86,9.68,0.01,-0.0,0.01,-19.0,-77.23,-34.33,9.895397920245552,9.88748852492012,0.0015590705321244513
840,0.88,1.83,9.68,0.01,-0.0,0.01,-19.28,-77.51,-34.36,9.89068753929675,9.887496020451524,0.015853149160989233
847,0.83,1.83,9.68,0.01,0.0,0.01,-18.84,-77.4,-34.03,9.886364346917423,9.887572237514798,0.030460499187739742
854,0.84,1.82,9.68,0.01,0.0,0.01,-19.15,-77.29,-34.89,9.8853629169596,9.887718682222431,0.04521855274518316
861,0.83,1.79,9.68,0.01,0.0,0.01,-19.67,-77.54,-35.44,9.879038414744626,9.887936079110629,0.059967682454555415
868,0.84,1.77,9.68,0.01,0.0,0.01,-19.35,-75.93,-32.64,9.876279663922038,9.888224385276276,0.07455447023068018
875,0.84,1.79,9.67,0.02,0.0,0.01,-19.26,-77.02,-35.18,9.870086119178495,9.888582820229308,0.08883490048145859
882,0.83,1.8,9.67,0.02,0.0,0.01,-19.53,-77.1,-35.65,9.871058707149906,9.889009911097007,0.1026770107988284
889,0.84,1.82,9.68,0.02,0.0,0.01,-19.54,-76.88,-35.37,9.8853629169596,9.889503550572002,0.11596234011182105
896,0.84,1.87,9.7,0.02,-0.0,0.01,-19.6,-77.16,-34.65,9.914257410416576,9.89006106182254,0.1285854764724661
903,0.84,1.89,9.71,0.02,-0.0,0.01,-19.06,-76.86,-34.1,9.927829571462237,9.890679261228657,0.1404512700233056
910,0.84,1.87,9.69,0.02,-0.0,0.01,-19.06,-77.21,-34.76,9.904473736650525,9.891354507719154,0.151469843512416
917,0.83,1.86,9.69,0.02,0.0,0.01,-19.06,-75.74,-30.01,9.901747320549037,9.892082728120656,0.16155014587388905
924,0.85,1.87,9.69,0.01,0.0,0.01,-19.72,-77.61,-34.3,9.905326849730908,9.89285941151428,0.17059311997280702
931,0.87,1.86,9.69,0.01,-0.0,0.0,-19.07,-77.68,-34.45,9.905180462767955,9.893679570744919,0.17848551927849599
938,0.84,1.84,9.71,0.01,-0.0,0.0,-19.06,-77.49,-34.36,9.918432335807914,9.894537674202988,0.18509523307864129
945,0.88,1.83,9.68,0.01,-0.0,0.0,-19.37,-77.49,-34.05,9.89068753929675,9.895427555131251,0.19026887127412806
952,0.87,1.83,9.67,0.01,0.0,0.01,-19.16,-77.8,-34.08,9.88001518217457,9.896342309320069,0.19383227228297528
959,0.87,1.81,9.67,0.01,-0.0,0.01,-19.2,-77.76,-34.68,9.876330290143196,9.897274195244506,0.19559434787160512
966,0.85,1.81,9.68,0.01,-0.0,0.01,-19.2,-77.62,-31.76,9.88438161950458,9.898214552686197,0.19535422361531118
973,0.87,1.82,9.68,0.01,-0.0,0.01,-19.95,-75.86,-32.8,9.887957321914367,9.899153755684347,0.19291116405793218
980,0.85,1.83,9.69,0.01,0.0,0.01,-19.66,-77.77,-35.11,9.897853302610622,9.900081213203856,0.1880765159967268
987,0.83,1.83,9.68,0.01,0.0,0.01,-19.48,-77.42,-35.27,9.886364346917423,9.900985427223072,0.18068690261088705
994,0.83,1.83,9.68,0.01,0.0,0.01,-19.2,-77.54,-35.49,9.886364346917423,9.901854114254855,0.17061800873094057
1001,0.83,1.84,9.68,0.01,0.0,0.01,-19.09,-77.55,-35.65,9.88822026453699,9.902674393142984,0.15779834398392723
1008,0.83,1.8,9.68,0.01,0.0,0.01,-19.54,-76.98,-35.08,9.88085522614313,9.903433039027522,0.14222229943092657
1015,0.86,1.82,9.68,0.01,0.0,0.0,-20.02,-76.13,-30.18,9.887082481703084,9.904116800082479,0.1239616817863407
1022,0.87,1.83,9.69,0.01,0.0,0.0,-19.44,-77.76,-34.89,9.899590900638268,9.904712769706451,0.10317481096177517
1029,0.87,1.85,9.7,0.01,-0.0,0.0,-19.01,-77.87,-34.62,9.913092353045036,9.90520880245146,0.08011229309016699
1036,0.89,1.87,9.69,0.01,0.0,0.01,-19.34,-77.92,-35.03,9.908839488053076,9.905593957706701,0.05511879006297704
1043,0.87,1.87,9.69,0.01,0.0,0.01,-19.16,-77.67,-34.51,9.907063136974548,9.905858951889696,0.028630444218038065
1050,0.86,1.9,9.69,0.01,0.0,0.01,-19.39,-77.65,-34.29,9.911896892119085,9.905996598256129,0.0011679290392123676
1057,0.84,1.9,9.7,0.01,0.0,0.01,-19.42,-77.64,-34.01,9.919959677337404,9.906002213299587,-0.026674712605966988
1064,0.84,1.89,9.7,0.0,0.0,0.01,-19.22,-77.05,-29.86,9.918049203346392,9.905873969488981,-0.05424515686365794
1071,0.84,1.89,9.72,0.0,0.0,0.01,-20.2,-76.05,-34.43,9.937610376745509,9.905613175465598,-0.0808513582805972
1078,0.83,1.89,9.72,0.0,0.0,0.01,-19.32,-77.55,-35.33,9.936770098980857,9.905224467012326,-0.105782862142064
1085,0.83,1.87,9.7,0.0,0.0,0.01,-19.41,-77.74,-35.17,9.913415153215364,9.90471589555972,-0.12833384899903422
1092,0.84,1.88,9.7,-0.0,0.0,0.01,-19.2,-77.73,-34.13,9.916148445843277,9.904098905901071,-0.14782668806361698
1099,0.85,1.85,9.7,-0.0,0.0,0.01,-19.45,-77.24,-34.81,9.911357122009074,9.903388200669996,-0.16363480329033564
1106,0.83,1.85,9.7,-0.0,0.0,0.01,-19.64,-77.43,-34.46,9.909661951852849,9.902601494884946,-0.17520388116983554
1113,0.84,1.85,9.7,-0.0,0.0,0.01,-20.24,-75.88,-31.42,9.910504528024797,9.901759168533168,-0.18207070446851503
1120,0.86,1.83,9.7,-0.01,0.0,0.01,-19.61,-77.21,-35.24,9.908506446483242,9.900883828607839,-0.18387906237504126
1127,0.85,1.83,9.69,-0.01,-0.0,0.01,-18.78,-77.3,-34.58,9.897853302610622,9.899999794654113,-0.18039227577477845
1134,0.86,1.83,9.69,-0.01,-0.0,0.01,-19.06,-77.65,-34.45,9.898717088592845,9.899132524097503,-0.17150196247766303
1141,0.85,1.83,9.67,-0.01,-0.0,0.01,-19.19,-77.2,-34.13,9.87827414075961,9.898307995431745,-0.157232820072835
1148,0.87,1.82,9.68,-0.01,0.0,0.0,-19.29,-77.33,-34.49,9.887957321914367,9.897552068412164,-0.13774344516235715
1155,0.87,1.82,9.68,-0.01,0.0,0.01,-19.29,-77.43,-34.27,9.887957321914367,9.896889840310422,-0.11332348355222166
1162,0.86,1.83,9.69,-0.01,0.0,0.01,-19.35,-75.78,-29.86,9.898717088592845,9.896345015870267,-0.08438760206638563
1169,0.87,1.8,9.68,-0.01,0.0,0.01,-20.21,-77.13,-34.24,9.884295624878892,9.895939306244948,-0.05146680510821966
1176,0.87,1.81,9.69,-0.01,0.0,0.01,-19.2,-77.76,-34.36,9.895913297922531,9.895691869681928,-0.01519752558075993
1183,0.86,1.8,9.69,-0.01,0.0,0.01,-19.48,-77.76,-34.95,9.893214846550134,9.895618804655097,0.02369118771409262
1190,0.85,1.8,9.68,-0.01,0.0,0.01,-19.23,-77.95,-34.48,9.882555337563256,9.89573270459603,0.06439211964445235
1197,0.83,1.81,9.69,-0.01,0.0,0.01,-19.96,-77.73,-34.95,9.892476939573829,9.89604228209432,0.10603571375628462
1204,0.84,1.79,9.71,-0.01,0.0,0.01,-19.28,-76.88,-31.53,9.909278480293104,9.896552069179688,0.14770700236636003
1211,0.86,1.81,9.69,-0.01,0.0,0.01,-19.6,-74.86,-34.29,9.895039161115028,9.897262198998757,0.18846341721263116
1218,0.87,1.81,9.69,-0.01,0.0,0.01,-19.0,-77.24,-35.15,9.895913297922531,9.898168273119971,0.22735338231288438
1225,0.86,1.79,9.69,-0.01,0.0,0.01,-19.32,-77.13,-35.44,9.891400305315724,9.899261318227245,0.2634356971975933
1232,0.85,1.81,9.68,-0.0,0.0,0.01,-18.96,-77.05,-34.83,9.88438161950458,9.900527836002233,0.2957996800091962
1239,0.84,1.8,9.69,-0.0,0.0,0.01,-18.78,-76.98,-35.19,9.891496347873764,9.901949949848431,0.32358585617549807
1246,0.85,1.83,9.68,-0.0,0.0,0.01,-18.93,-77.45,-35.33,9.888063511122892,9.903505651080044,0.3460067535331177
1253,0.84,1.85,9.69,-0.0,0.0,0.01,-19.04,-77.46,-34.41,9.900717145742524,9.905169145087415,0.3623671998533382
1260,0.82,1.83,9.69,-0.0,0.0,0.01,-19.42,-76.19,-30.84,9.895322127146745,9.90691129508671,0.37208345853258606
1267,0.85,1.81,9.69,-0.0,0.0,0.0,-19.41,-77.54,-34.22,9.894175054040634,9.908700157868116,0.3747005547758704
1274,0.86,1.81,9.68,-0.0,0.0,0.0,-19.22,-77.65,-35.68,9.885246582660445,9.910501602843,0.369907143999626
1281,0.85,1.81,9.67,-0.0,0.0,-0.0,-18.97,-77.74,-34.54,9.874588599025278,9.912280002573768,0.35754714972327406
1288,0.87,1.83,9.66,0.0,0.0,-0.0,-19.15,-77.45,-35.05,9.870227960893304,9.91399897925513,0.33762711026912484
1295,0.82,1.97,9.68,0.0,0.0,-0.0,-19.23,-77.67,-34.35,9.9124013235946,9.915622186516039,0.3103178226682246
1302,0.79,2.01,9.68,0.01,0.0,-0.0,-19.19,-77.73,-35.06,9.917993748737697,9.91711409912502,0.27594870448024267
1309,0.76,2.13,9.68,0.01,0.0,-0.0,-19.67,-77.04,-35.69,9.940668991571943,9.918440775588868,0.23499354196187028
1316,0.79,2.15,9.68,0.02,0.0,-0.01,-19.63,-77.3,-35.08,9.94731119448869,9.919570552232916,0.1880469504582436
1323,0.79,2.11,9.7,0.02,0.0,-0.02,-19.76,-76.64,-34.86,9.958222732998092,9.920474624110119,0.13579170776912974
1330,0.8,2.11,9.73,0.01,-0.0,-0.02,-19.58,-77.08,-35.19,9.988243088751895,9.921127468859009,0.07895794490764274
1337,0.81,2.09,9.8,0.01,0.0,-0.04,-19.41,-76.95,-34.95,10.053069183090306,9.921507074363372,0.018276053597617192
1344,0.81,2.01,9.82,-0.01,-0.0,-0.05,-19.61,-77.17,-34.89,10.056271674930027,9.921594940005669,-0.04557368041051291
1351,0.82,1.86,9.84,-0.01,-0.0,-0.05,-19.2,-77.23,-33.85,10.047765920840314,9.921375835772926,-0.11201024695944284
1358,0.83,1.79,9.82,-0.04,-0.0,-0.05,-19.77,-75.96,-30.96,10.016256785845698,9.920837324970236,-0.1805940536751507
1365,0.89,1.61,9.73,-0.07,-0.01,-0.04,-19.28,-77.08,-34.55,9.902378502157957,9.919969084327567,-0.2510556689662735
1372,0.9,1.55,9.66,-0.09,-0.01,-0.03,-19.54,-77.39,-34.74,9.824871500431954,9.918762085919075,-0.3233056698034886
1379,0.91,1.5,9.61,-0.09,-0.01,-0.03,-19.32,-77.14,-34.05,9.76883821137396,9.917207731737328,-0.3974225276592165
1386,0.92,1.53,9.63,-0.08,-0.01,-0.03,-19.25,-76.82,-34.45,9.794090054721776,9.915297046508197,-0.4736188920983295
1393,0.93,1.6,9.65,-0.06,-0.01,-0.04,-19.0,-77.39,-34.84,9.825853652482312,9.913020032603878,-0.5521898937995218
1400,0.92,1.63,9.66,-0.04,-0.01,-0.04,-19.69,-77.77,-34.9,9.83965954695588,9.910365273499073,-0.6334490711252556
1407,0.87,1.69,9.68,-0.04,-0.01,-0.04,-19.34,-75.67,-30.91,9.864856815990793,9.907319845272509,-0.7176578906880025
1414,0.88,1.71,9.66,-0.03,-0.0,-0.04,-19.99,-77.16,-34.96,9.849573594831403,9.903869566951894,-0.8049540980108816
1421,0.84,1.73,9.67,-0.02,-0.0,-0.03,-19.07,-77.17,-35.24,9.859381319332364,9.899999595326841,-0.8952830899639252
1428,0.83,1.7,9.68,-0.02,-0.0,-0.03,-19.37,-76.94,-35.44,9.863128306982526,9.895695349702015,-0.9883356593509802
