timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,filtered_acc_mag,jerk
0,0.24,2.28,9.63,0.0,0.0,-0.0,-5.83,-61.39,-47.54,9.899136325962989,9.897868421592587,-0.6868968622573277
7,0.24,2.29,9.61,0.0,0.0,0.0,-4.87,-63.18,-51.65,9.881993725964412,9.894566032831735,-0.6737263672480083
14,0.25,2.3,9.62,0.0,0.0,0.0,-4.85,-63.5,-50.77,9.894286229940995,9.891326963758427,-0.6532665294604953
21,0.24,2.26,9.6,-0.0,0.0,0.0,-5.12,-63.77,-50.56,9.865353516220289,9.888186259289867,-0.6259422808146269
28,0.26,2.25,9.6,-0.0,0.0,0.0,-5.0,-63.99,-50.64,9.863574402821728,9.885176921401335,-0.5923416577829244
35,0.26,2.24,9.59,-0.0,0.0,0.0,-4.95,-64.02,-50.44,9.851563327716065,9.882329124969687,-0.5531989281498682
42,0.25,2.24,9.61,-0.0,0.0,0.0,-4.85,-63.59,-50.07,9.870775045557464,9.879669514738197,-0.5093731508282815
49,0.24,2.23,9.6,0.0,0.0,0.0,-4.66,-62.6,-45.69,9.858524230329811,9.877220605359215,-0.4618232731724561
56,0.23,2.24,9.6,-0.0,0.0,0.01,-5.22,-63.17,-50.47,9.860552722844698,9.87500030116127,-0.4115809143959268
63,0.24,2.24,9.6,-0.0,0.0,0.01,-4.69,-63.97,-51.21,9.860791043318988,9.873021546765136,-0.3597218834490832
70,0.24,2.23,9.6,-0.0,0.0,0.01,-4.97,-63.75,-51.45,9.858524230329811,9.87129211463317,-0.30733735590570177
77,0.26,2.23,9.59,0.0,0.0,0.01,-4.79,-64.21,-51.15,9.84929439097035,9.869814531191315,-0.2555055538326485
84,0.24,2.25,9.61,0.0,0.0,0.01,-4.88,-64.07,-51.55,9.8728010209869,9.868586139105581,-0.2052647202994251
91,0.25,2.24,9.61,0.0,0.0,0.01,-5.03,-63.83,-48.04,9.870775045557464,9.867599289488757,-0.15758809084749714
98,0.25,2.24,9.61,0.0,0.0,0.01,-5.45,-62.47,-49.11,9.870775045557464,9.866841654436605,-0.11336136897242
105,0.25,2.23,9.61,0.0,0.0,0.01,-4.94,-63.49,-52.09,9.868510525910178,9.866296647855007,-0.07336293677496997
112,0.27,2.23,9.59,0.0,0.0,0.01,-4.97,-63.42,-51.86,9.849563442102395,9.865943941428204,-0.0382468228641244
119,0.23,2.22,9.59,0.0,0.0,0.01,-5.28,-63.29,-51.1,9.846288640904246,9.865760062472127,-0.008528450714635483
126,0.22,2.23,9.6,0.0,0.0,0.01,-5.06,-63.71,-51.17,9.858057618009749,9.86571906030523,0.015426597455103774
133,0.21,2.24,9.6,0.0,0.0,0.01,-4.85,-63.53,-51.13,9.86010649029715,9.865793226639148,0.033410304290669046
140,0.2,2.22,9.62,0.01,0.0,0.01,-5.06,-63.75,-51.01,9.87485696098936,9.865953853102084,0.04537582840765708
