timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,filtered_acc_mag,jerk
0,4.48,-6.99,5.78,-0.04,-0.19,-0.48,-12.13,37.31,-70.78,10.116269075108669,10.142266012145576,4.988867868858847
7,4.64,-7.0,5.82,-0.04,-0.19,-0.46,-12.09,38.89,-65.21,10.217729689123706,10.166250953822782,4.867884842868534
14,4.71,-7.01,5.79,-0.03,-0.18,-0.46,-13.21,37.93,-70.48,10.239545888368292,10.189654246336573,4.661606451315151
21,4.75,-7.03,5.79,-0.01,-0.17,-0.43,-12.86,37.47,-70.8,10.27168437988629,10.21206581581405,4.371355892978073
28,4.78,-7.03,5.78,0.0,-0.16,-0.41,-12.77,36.86,-71.1,10.279965953251011,10.233081949914906,4.000167267424075
35,4.83,-7.01,5.79,0.0,-0.16,-0.39,-13.24,37.17,-74.61,10.295295041911135,10.252313523315983,3.5527264653592283
42,4.89,-6.99,5.8,0.02,-0.15,-0.39,-13.83,36.82,-71.28,10.315628919266144,10.269393939014826,3.035273785826689
49,5.02,-6.98,5.84,0.03,-0.14,-0.38,-13.21,36.82,-68.96,10.39357493839343,10.283986601446685,2.4554712015213056
56,5.08,-6.93,5.84,0.05,-0.12,-0.38,-14.06,39.18,-69.35,10.389268501679991,10.295791751453999,1.822237469093551
63,5.3,-6.87,5.83,0.05,-0.12,-0.38,-13.67,37.33,-70.75,10.453506588700272,10.304552508516949,1.1455550170331037
70,5.39,-6.81,5.87,0.06,-0.11,-0.38,-13.88,36.98,-70.71,10.482609407967082,10.310059984560377,0.4362537084024041
77,5.49,-6.64,5.9,0.07,-0.09,-0.37,-13.88,36.69,-71.32,10.442207620996626,10.312157358158466,-0.29422210535253157
84,5.52,-6.6,5.93,0.07,-0.06,-0.35,-14.19,36.88,-70.58,10.449655496713754,10.31074282880581,-1.0340557183845362
91,5.66,-6.49,5.85,0.07,-0.06,-0.32,-13.99,36.52,-71.0,10.41048509916805,10.305771407082807,-1.7713013448312722
98,5.67,-6.44,5.78,0.06,-0.03,-0.32,-14.15,36.54,-70.13,10.345573932846838,10.297255535232656,-2.4941207603213797
105,5.63,-6.36,5.62,0.05,-0.0,-0.29,-14.5,39.05,-65.97,10.184836768451422,10.285264570038803,-3.1910067406072073
112,5.56,-6.41,5.55,0.04,0.03,-0.27,-14.78,36.51,-70.93,10.139240602727602,10.269923191478192,-3.850989055048217
119,5.5,-6.56,5.38,0.04,0.03,-0.27,-14.22,36.8,-70.84,10.110786319569808,10.25140882102123,-4.4638221539661345
126,5.48,-6.69,5.3,0.03,0.05,-0.24,-14.02,36.54,-70.89,10.142805331859623,10.2299481375887,-5.020157250901434
133,5.5,-6.89,5.17,0.02,0.05,-0.22,-14.31,36.64,-70.89,10.22012720077397,10.205812766190135,-5.5117038409223085
140,5.49,-6.94,5.19,0.04,0.06,-0.19,-14.43,36.57,-71.09,10.258645134714428,10.179314190031855,-5.931385822790986
147,5.54,-6.88,5.39,0.04,0.06,-0.19,-14.57,36.33,-66.37,10.347854850160974,10.150797912037667,-6.27349524715504
154,5.58,-6.79,5.53,0.07,0.07,-0.15,-15.58,38.09,-71.7,10.38370839344018,10.120636877195576,-6.53384293375521
161,5.68,-6.53,5.72,0.09,0.08,-0.11,-14.57,36.89,-71.89,10.37408791171542,10.089224170783291,-6.709900681762093
168,5.72,-6.4,5.75,0.09,0.1,-0.07,-14.47,37.37,-71.43,10.331548770634535,10.056965032890204,-6.800925512765787
175,5.69,-6.14,5.67,0.09,0.1,-0.07,-14.79,37.08,-71.16,10.110618180902687,10.024268275617292,-6.808053425944365
182,5.66,-6.06,5.59,0.07,0.12,-0.03,-14.56,37.2,-71.31,10.000364993338993,9.99153724953102,-6.734349578333877
189,5.48,-6.11,5.41,0.03,0.15,0.0,-14.19,36.67,-70.86,9.830086469609514,9.959160568865954,-6.584804143434013
196,5.35,-6.21,5.34,-0.02,0.18,0.04,-14.67,36.86,-69.58,9.782750124581533,9.927502856637906,-6.366267742459428
203,5.12,-6.49,5.27,-0.02,0.18,0.04,-14.97,37.8,-65.9,9.803438172396458,9.896895800183774,-6.087325645821807
210,4.96,-6.63,5.25,-0.05,0.2,0.08,-14.19,36.67,-70.52,9.80413178206005,9.867629811501939,-5.758114089644806
217,4.7,-6.75,5.22,-0.08,0.22,0.1,-14.69,36.73,-70.48,9.741709295601057,9.839946570686338,-5.390084078531828
224,4.58,-6.8,5.22,-0.08,0.23,0.11,-14.26,36.64,-69.85,9.719300386344688,9.814032704924166,-4.995718324004912
