timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,filtered_acc_mag,jerk
98,1.07,0.55,10.1,-0.07,-0.07,-0.18,-1.51,3.45,-85.82,10.171401083429952,9.949896482139803,-1.1597467202463747
105,1.11,0.45,9.95,-0.07,-0.07,-0.18,-0.72,2.98,-86.26,10.02183117000082,9.944320776754003,-1.2802409139762858
112,1.12,0.39,9.85,-0.09,-0.06,-0.16,-0.2,3.61,-86.13,9.921139047508609,9.938165772359886,-1.373815027848707
119,1.14,0.31,9.75,-0.08,-0.05,-0.13,-0.75,3.81,-86.39,9.821313557768129,9.931560892418306,-1.4387388981423612
126,1.09,0.31,9.72,-0.06,-0.03,-0.1,-1.07,3.73,-86.17,9.785836704135216,9.924643878484929,-1.4740669614016042
133,1.07,0.3,9.73,-0.06,-0.03,-0.1,-0.76,3.68,-86.48,9.793252779337417,9.917557018093575,-1.4796666934997234
140,1.02,0.32,9.75,-0.03,-0.02,-0.06,-0.83,6.05,-84.35,9.808430047668178,9.910443235913288,-1.456212506414829
147,0.98,0.29,9.79,-0.01,-0.01,-0.03,-1.04,3.92,-87.17,9.843200698959665,9.903442214247832,-1.4051508788191427
154,0.94,0.28,9.82,0.01,-0.0,-0.0,-0.42,4.22,-86.61,9.868860116548417,9.896686681176586,-1.3286428044938248
161,0.87,0.26,9.86,0.01,-0.0,-0.0,-0.82,3.86,-86.29,9.901722072447802,9.89029897538575,-1.229488685976122
168,0.78,0.25,9.85,0.01,0.0,0.01,-0.63,3.9,-86.86,9.883997167138403,9.884387972087788,-1.111039225969762
175,0.75,0.22,9.82,0.01,0.01,0.02,-0.77,3.8,-85.81,9.851055780981042,9.879046437347549,-0.9770943106832419
182,0.67,0.21,9.83,0.01,0.01,0.02,-0.67,3.76,-86.01,9.855044393608788,9.874348868546187,-0.831790869048973
189,0.63,0.2,9.79,0.01,0.01,0.02,-1.61,5.8,-80.88,9.812288214274997,9.870349873983452,-0.6794804725849701
196,0.56,0.16,9.75,0.01,0.01,0.03,-1.14,3.64,-86.28,9.767379382413688,9.867083140942178,-0.5245979241471161
203,0.54,0.16,9.71,0.02,0.01,0.03,-1.21,4.09,-85.36,9.726319961835516,9.864561035537625,-0.3715231046491567
210,0.47,0.12,9.71,0.04,0.0,0.04,-0.86,3.61,-85.59,9.722108824735509,9.862774866765273,-0.22443979562686422
217,0.46,0.11,9.71,0.04,0.0,0.04,-0.6,3.95,-86.29,9.721512228043537,9.861695829286298,-0.08719682136799634
224,0.45,0.11,9.73,0.05,0.0,0.05,-0.31,4.55,-86.52,9.74102150700839,9.861276613798951,0.03682180814874414
231,0.43,0.14,9.78,0.08,-0.0,0.05,0.03,3.65,-86.71,9.79044942788634,9.861453641722743,0.1448104519639628
238,0.43,0.18,9.82,0.1,-0.01,0.05,-0.31,4.12,-80.06,9.831057928829429,9.862149845818724,0.23463208945551628
245,0.47,0.3,9.9,0.1,-0.01,0.05,-1.42,5.47,-86.2,9.91568958771905,9.863277884710337,0.3048795116875169
252,0.52,0.34,9.92,0.11,-0.02,0.03,-0.57,3.86,-86.31,9.939436603751744,9.86474365159345,0.35490377945689033
259,0.53,0.46,9.97,0.12,-0.02,0.02,-0.6,3.7,-87.15,9.994668578797398,9.866449919763916,0.3848089184760113
266,0.59,0.5,9.96,0.11,-0.03,0.01,-0.64,4.47,-86.82,9.98997997995992,9.868299962641204,0.3954145735894201
273,0.62,0.53,9.96,0.11,-0.03,0.01,-0.75,3.96,-87.09,9.993342784073809,9.870200994245,0.3881907098946442
280,0.7,0.58,9.95,0.09,-0.03,0.0,-0.82,3.95,-85.52,9.99144133746478,9.872067295734878,0.3651700806855729
287,0.69,0.6,9.91,0.08,-0.03,0.01,-1.8,5.48,-82.61,9.952095256778843,9.87382292112279,0.3288449670885143
294,0.76,0.61,9.9,0.07,-0.03,0.02,-0.94,3.83,-87.02,9.94784901373156,9.875403906541484,0.2820547095192012
301,0.77,0.62,9.88,0.07,-0.03,0.02,-0.88,2.97,-86.23,9.929335325186678,9.876759938798788,0.22786997949705778
308,0.79,0.61,9.86,0.06,-0.02,0.02,-0.6,3.22,-85.82,9.9103884888535,9.87785546754637,0.1694788221501824
315,0.79,0.61,9.84,0.05,-0.01,0.03,-0.85,3.01,-85.84,9.890490382180248,9.878670269575938,0.1100784577026559
322,0.77,0.57,9.83,0.04,-0.0,0.03,-0.51,2.88,-85.97,9.876573292392456,9.879199492930278,0.05277577205569628
329,0.76,0.56,9.81,0.04,-0.0,0.03,-0.26,2.7,-85.9,9.855318361169262,9.879453222603622,0.0004983648330210144
336,0.71,0.55,9.81,0.03,0.0,0.04,-0.77,4.74,-81.23,9.851025327345372,9.879455618588397,-0.04408301712652474
343,0.68,0.5,9.82,0.03,0.01,0.05,-1.13,3.26,-86.19,9.856206166674884,9.879243681006058,-0.07862076721741573
350,0.64,0.48,9.82,0.03,0.01,0.06,-0.92,3.13,-87.26,9.852532669319093,9.878865696548282,-0.1011462382350885
357,0.61,0.47,9.86,0.03,0.01,0.06,-0.72,3.14,-87.59,9.89002527802634,9.878379416556767,-0.11011625400152525
364,0.54,0.45,9.88,0.04,0.02,0.07,-1.23,3.49,-86.96,9.904973498197762,9.877850011489452,-0.10445137803014859
371,0.51,0.46,9.91,0.04,0.02,0.06,-0.47,3.07,-87.08,9.933770683884342,9.877347841402768,-0.08356642783147095
378,0.47,0.47,9.93,0.04,0.01,0.05,-0.58,3.33,-83.76,9.952220857677949,9.876946079730502,-0.047392740888369644
385,0.47,0.48,9.92,0.04,0.01,0.05,-1.39,5.57,-84.74,9.942720955553364,9.876718230014692,0.003609473126090279
392,0.47,0.52,9.91,0.03,0.01,0.03,-0.19,3.81,-87.09,9.934757168647858,9.876735583250875,0.06845139687723645
399,0.47,0.55,9.86,0.02,0.01,0.02,-0.19,3.55,-86.73,9.88650595508848,9.877064676505093,0.14563175584686405
406,0.5,0.56,9.83,0.01,0.0,0.01,-0.19,3.24,-86.48,9.858625664868304,9.877764829177433,0.23317196629992054
413,0.53,0.57,9.77,0.01,0.0,0.01,0.03,3.04,-86.09,9.800954035194737,9.878885848246183,0.32867242695007803
420,0.58,0.56,9.74,0.01,0.0,0.02,-0.06,3.07,-85.84,9.77331059569888,9.880466004144981,0.42939043632853213
427,0.61,0.54,9.7,0.01,0.0,0.03,0.12,3.51,-85.76,9.734151221344366,9.882530381242715,0.5323381074447866
434,0.6,0.5,9.7,0.02,0.0,0.04,-0.73,5.09,-80.44,9.73139250056229,9.885089699066969,0.634396419477099
441,0.58,0.45,9.7,0.02,0.0,0.04,-0.5,3.83,-85.05,9.727738688924576,9.888139681852916,0.7324395297304136
448,0.53,0.38,9.73,0.04,0.01,0.05,-0.03,3.86,-85.27,9.751830597380168,9.89166102574585,0.8234619714141331
455,0.5,0.35,9.8,0.06,0.01,0.06,0.34,3.62,-85.85,9.818986709431886,9.895619977531496,0.9047006340615553
462,0.44,0.27,9.84,0.09,0.0,0.05,0.01,3.54,-86.03,9.85353236154426,9.899969499810638,0.9737436517284266
469,0.4,0.24,9.92,0.09,0.0,0.05,-0.39,3.57,-86.38,9.930961685556944,9.904650959674717,1.0286195610654545
476,0.34,0.26,9.94,0.11,-0.0,0.02,-0.76,3.76,-80.28,9.949211023995822,9.909596246025993,1.0678621406033528
483,0.3,0.25,9.98,0.12,-0.01,-0.02,-1.21,4.24,-86.66,9.987637358254457,9.914730198625048,1.0905487705128394
490,0.28,0.26,9.97,0.12,-0.01,-0.05,-0.53,3.51,-87.36,9.977319279245302,9.919973221560205,1.0963124419762096
497,0.29,0.28,9.96,0.12,-0.01,-0.05,-0.53,3.54,-86.98,9.968154292545838,9.925243954454322,1.085329262751742
504,0.32,0.32,9.96,0.13,-0.02,-0.07,0.01,3.19,-86.5,9.970275823667068,9.930461883602167,1.0582842287588505
511,0.33,0.33,9.98,0.13,-0.03,-0.08,-0.25,2.94,-86.0,9.99090586483528,9.935549788548123,1.0163182602413485
518,0.4,0.5,10.01,0.13,-0.04,-0.07,0.0,3.01,-85.74,10.030458613642748,9.940435934030052,0.9609594544792799
525,0.45,0.6,10.03,0.13,-0.04,-0.07,-0.31,3.3,-82.97,10.058001789620045,9.945055931407357,0.8940417034601751
532,0.55,0.82,10.05,0.12,-0.05,-0.06,-1.13,4.49,-79.45,10.098386009655208,9.949354208827838,0.817614558359054
539,0.62,0.95,10.03,0.11,-0.05,-0.04,-0.18,3.0,-85.41,10.093948682255126,9.953285048050718,0.7338494088097605
546,0.73,1.13,10.01,0.07,-0.05,-0.03,-0.23,2.69,-85.41,10.099995049503736,9.956813170208457,0.6449483068494999
553,0.79,1.19,9.9,0.07,-0.05,-0.03,-0.39,2.86,-85.31,10.002509685074042,9.959913883222157,0.5530625839845129
560,0.89,1.26,9.85,0.03,-0.05,-0.01,0.04,2.72,-85.57,9.970065195373598,9.962572837952852,0.4602282483891713
567,0.91,1.28,9.71,-0.01,-0.04,0.01,-0.48,3.1,-86.12,9.836188286119782,9.964785473762415,0.36832362461416324
574,0.93,1.23,9.66,-0.04,-0.03,0.03,-0.35,2.89,-85.85,9.782300342966373,9.966556260419214,0.279051775527023
581,0.92,1.19,9.63,-0.04,-0.03,0.03,-0.61,4.33,-84.61,9.746763565409804,9.967897855493863,0.19394632993797245
588,0.86,1.13,9.64,-0.04,-0.02,0.05,-0.54,3.22,-86.92,9.74402894084372,9.968830289772411,0.11439522080851816
595,0.83,1.09,9.69,-0.04,-0.01,0.06,-0.75,3.51,-86.55,9.786373179068944,9.969380266795529,0.04167348581776764
602,0.75,1.05,9.83,-0.04,-0.0,0.08,-0.42,3.49,-86.63,9.914328015554055,9.96958062009273,-0.023025469259550846
609,0.7,1.04,9.9,-0.04,-0.0,0.08,-0.26,3.46,-86.28,9.979058071782127,9.96946992072129,-0.07857039364540697
616,0.61,0.96,10.05,-0.05,0.0,0.09,-0.09,3.79,-85.85,10.114158393064644,9.969092178444148,-0.12389224014648903
623,0.58,0.93,10.13,-0.07,0.0,0.08,-0.26,3.57,-82.86,10.189121650073671,9.968496542674213,-0.15800726721749925
630,0.52,0.83,10.13,-0.11,0.0,0.06,-0.64,4.98,-82.05,10.177239311326034,9.967736892351052,-0.18006171628965717
637,0.49,0.79,10.13,-0.11,0.0,0.06,-0.16,3.13,-85.31,10.172566047954666,9.966871211022736,-0.18939193480360927
644,0.44,0.76,10.04,-0.14,0.0,0.04,-0.41,3.13,-85.44,10.07833319552395,9.965960672874642,-0.18559063412700993
651,0.44,0.74,10.0,-0.15,0.0,0.01,-0.32,3.22,-85.21,10.036991581146216,9.96506841021057,-0.1685689408035671
658,0.44,0.73,9.87,-0.16,-0.0,0.0,-0.22,3.19,-84.64,9.906735082760616,9.964257982610553,-0.13860502724082835
665,0.47,0.73,9.84,-0.16,-0.0,0.0,-0.53,3.32,-85.24,9.878228586138306,9.96359161228728,-0.0963728913706916
672,0.49,0.73,9.81,-0.16,-0.0,0.0,-0.57,3.8,-85.11,9.849319773466592,9.963128281078767,-0.042948528875797365
679,0.47,0.73,9.8,-0.15,-0.01,0.01,-1.02,5.31,-80.4,9.83838401364777,9.962921797766864,0.020205593631004604
686,0.52,0.69,9.82,-0.13,-0.01,0.02,-0.72,3.07,-85.38,9.857935889424317,9.963018940043936,0.09127399647962875
693,0.52,0.69,9.84,-0.13,-0.01,0.02,-1.17,3.27,-85.5,9.877859079780396,9.963457757334703,0.16813414712757435
700,0.54,0.67,9.9,-0.12,-0.02,0.02,-0.57,3.35,-85.93,9.93732861487432,9.964266094580509,0.24840903418811422
707,0.52,0.67,9.94,-0.11,-0.02,0.01,-0.47,3.86,-86.22,9.976116478870924,9.965460368783337,0.32952106928337344
714,0.56,0.66,9.99,-0.11,-0.02,-0.0,-0.19,3.98,-85.71,10.02742738692233,9.967044604693353,0.4087435191984241
721,0.57,0.67,10.02,-0.11,-0.02,-0.0,-0.37,4.22,-80.47,10.058538661256913,9.969009717766422,0.4832477571755476
728,0.59,0.68,10.0,-0.11,-0.03,-0.02,-0.67,5.51,-85.25,10.040443217308686,9.971333024291305,0.5501468638287008
735,0.61,0.68,9.99,-0.11,-0.03,-0.03,-0.29,3.95,-85.9,10.031679819451975,9.973977961136635,0.6065379653365994
742,0.63,0.69,9.93,-0.12,-0.03,-0.03,-0.34,3.81,-85.65,9.973860837208427,9.976894009046907,0.6495466834668662
749,0.65,0.71,9.93,-0.12,-0.03,-0.03,-0.47,3.7,-85.21,9.976547499009865,9.980016829640498,0.6763769778193023
756,0.68,0.68,9.9,-0.13,-0.02,-0.02,-0.07,3.62,-85.18,9.946597408159237,9.98326864203386,0.6843686796862585
763,0.67,0.72,9.88,-0.14,-0.02,-0.01,-0.8,3.41,-85.75,9.928831754038338,9.986558876070813,0.6710636045505112
770,0.66,0.77,9.86,-0.14,-0.02,0.0,-0.76,3.67,-83.47,9.9120179580144,9.989785143400383,0.6342796762915555
777,0.65,0.78,9.85,-0.14,-0.02,0.0,-0.82,5.14,-81.07,9.902191676593622,9.992834564921015,0.5721911556095449
784,0.65,0.86,9.85,-0.15,-0.02,-0.0,-0.72,3.67,-85.55,9.908814258023003,9.995585483938369,0.48341188203011143
791,0.63,0.89,9.85,-0.15,-0.02,-0.02,-0.95,3.89,-85.17,9.910171542410351,9.997909579525052,0.36707750877306466
798,0.61,0.96,9.88,-0.17,-0.02,-0.04,-1.14,3.68,-85.55,9.94525515007031,9.999674375240307,0.22292216672590826
805,0.6,1.0,9.87,-0.17,-0.02,-0.04,-1.04,4.21,-86.5,9.938656850902944,10.00074611642649,0.05134490611231968
812,0.57,0.95,9.88,-0.19,-0.02,-0.07,-1.05,4.17,-86.35,9.94192134348286,10.000992966936645,-0.14653844350849
819,0.55,0.9,9.91,-0.21,-0.02,-0.1,-1.32,5.47,-81.76,9.965972105118496,10.000288455189008,-0.3688618759620397
826,0.54,0.82,9.94,-0.23,-0.02,-0.12,-2.15,5.41,-86.22,9.988373240923668,9.998515080785344,-0.6129976195973086
833,0.53,0.8,9.96,-0.23,-0.02,-0.12,-0.83,4.84,-85.38,10.006123125366788,9.995567976844972,-0.8755690401402205
840,0.55,0.8,9.98,-0.24,-0.02,-0.13,-1.11,4.97,-85.71,10.027108257119796,9.991358510305837,-1.1524897992161982
847,0.57,0.81,10.0,-0.24,-0.03,-0.12,-1.13,5.06,-85.46,10.04893029132952,9.985817693963451,-1.4390298647944633
854,0.65,0.76,10.0,-0.26,-0.04,-0.1,-0.83,5.04,-85.05,10.04988059630561,9.97889928115194,-1.7299076830420574
861,0.7,0.7,10.0,-0.26,-0.04,-0.1,-0.94,5.0,-85.08,10.048880534666536,9.97058241729116,-2.01940656554504
868,0.79,0.56,10.0,-0.28,-0.05,-0.08,-1.01,4.72,-81.85,10.046775602152165,9.960873731879886,-2.30151226438835
875,0.83,0.48,10.0,-0.3,-0.05,-0.07,-1.89,6.8,-81.85,10.045859843736624,9.949808769070327,-2.5700678832491803
882,0.97,0.28,9.99,-0.31,-0.06,-0.07,-0.72,4.63,-84.52,10.040886415053205,9.937452673477782,-2.818941663811131
889,1.0,0.21,9.99,-0.31,-0.06,-0.07,-0.88,4.98,-84.67,10.04212128984708,9.923900069324844,-3.042202666367416
896,1.07,0.03,10.0,-0.32,-0.05,-0.07,-0.7,5.35,-85.33,10.057126826285923,9.909274094967309,-3.2342988065438476
903,1.08,-0.02,9.98,-0.31,-0.04,-0.06,-1.3,5.07,-85.52,10.03828670640563,9.89372458147431,-3.390231040793708
910,1.1,-0.15,9.96,-0.31,-0.03,-0.05,-1.27,5.04,-85.9,10.021681495637347,9.877425393778186,-3.505716744246456
917,1.09,-0.21,9.93,-0.31,-0.03,-0.05,-1.45,4.79,-81.23,9.991851680244258,9.860570986353924,-3.577334692710508
924,1.06,-0.29,9.84,-0.31,-0.01,-0.03,-2.03,5.77,-85.38,9.901176697746587,9.843372261869739,-3.6026438502552764
931,1.04,-0.36,9.82,-0.32,0.01,0.01,-1.34,5.63,-85.34,9.881477622299208,9.826051858743512,-3.580268645243706
938,0.98,-0.51,9.7,-0.32,0.03,0.06,-1.26,6.27,-85.53,9.762709664842031,9.808839028718301,-3.5099447140293307
945,0.94,-0.58,9.64,-0.32,0.03,0.06,-1.34,6.78,-85.44,9.703071678597452,9.791964294516237,-3.3925211714733052
952,0.8,-0.73,9.51,-0.31,0.04,0.1,-1.32,6.81,-85.12,9.571468016976288,9.775654096576462,-3.2299182628806022
959,0.73,-0.79,9.44,-0.28,0.06,0.14,-1.3,6.77,-85.31,9.501084148664296,9.760125643389536,-3.0250427129677178
966,0.57,-0.91,9.4,-0.25,0.06,0.17,-1.56,6.52,-79.54,9.4611310106139,9.74558216880796,-2.7816670058900854
973,0.48,-0.98,9.39,-0.25,0.06,0.17,-1.84,7.75,-84.2,9.45319522701187,9.732208769741181,-2.5042826423805025
980,0.33,-1.02,9.46,-0.21,0.07,0.18,-1.11,6.33,-84.49,9.520551454616482,9.72016894934512,-2.1979402966696
987,0.25,-1.03,9.52,-0.17,0.06,0.18,-0.86,6.27,-84.04,9.578820386665573,9.709601928688055,-1.868090970845742
994,0.1,-1.03,9.7,-0.14,0.05,0.16,-0.72,6.3,-84.7,9.755044848692393,9.700620722097451,-1.5204412620857397
1001,0.03,-1.01,9.78,-0.14,0.05,0.16,-0.99,6.62,-84.86,9.832059804537398,9.693310908337423,-1.1608326338039774
1008,-0.02,-0.96,9.9,-0.11,0.02,0.14,-0.39,6.37,-84.98,9.946456655513058,9.687729982213366,-0.7951494737814926
1015,-0.04,-0.93,9.91,-0.1,-0.01,0.09,-0.88,6.49,-83.82,9.953622456171422,9.683907148204801,-0.4292546408989608
1022,0.07,-0.9,9.9,-0.11,-0.05,0.02,-1.11,8.3,-80.37,9.941071370833226,9.68184342396971,-0.06894545659059759
1029,0.1,-0.9,9.83,-0.11,-0.05,0.02,-0.91,6.55,-85.69,9.8716209408587,9.681511955428409,0.28008104962469815
1036,0.21,-0.94,9.68,-0.12,-0.07,-0.06,-1.17,6.49,-85.15,9.727800368017428,9.68285849893622,0.6122665413869584
1043,0.24,-0.95,9.62,-0.14,-0.09,-0.13,-1.3,6.45,-85.94,9.669772489567682,9.685802088077503,0.9222453228011886
1050,0.3,-1.06,9.45,-0.14,-0.1,-0.18,-1.42,6.94,-85.55,9.51399495480211,9.69023595982174,1.2049223227999448
1057,0.36,-1.15,9.38,-0.14,-0.1,-0.18,-0.86,7.72,-85.74,9.45708728943537,9.696028855604432,1.4555785515876778
1064,0.42,-1.33,9.25,-0.12,-0.1,-0.2,-0.8,9.0,-79.77,9.354560385181124,9.703026829410142,1.670001647388375
1071,0.46,-1.4,9.22,-0.09,-0.1,-0.19,-1.36,7.59,-83.89,9.33702308018996,9.711055683484124,1.8446333301794766
1078,0.54,-1.52,9.28,-0.03,-0.1,-0.17,-1.3,7.06,-84.86,9.419150704814102,9.719924112956141,1.9767205507486665
1085,0.59,-1.54,9.34,-0.03,-0.1,-0.17,-1.26,6.62,-84.52,9.484476791051788,9.729427577142433,2.0644537606216318
1092,0.7,-1.57,9.52,0.03,-0.1,-0.15,-1.3,6.58,-84.29,9.673949555378092,9.73935283560696,2.1070748770224554
1099,0.71,-1.57,9.64,0.08,-0.09,-0.15,-1.33,6.61,-84.42,9.792783056925137,9.749483003284952,2.104939566474883
1106,0.75,-1.52,9.84,0.12,-0.08,-0.16,-1.36,6.85,-84.01,9.98491362005701,9.759602905046851,2.0595231615435807
1113,0.75,-1.5,9.94,0.12,-0.08,-0.16,-1.45,6.77,-81.41,10.08048113931076,9.769504458708118,1.9733660894907246
1120,0.71,-1.31,10.06,0.15,-0.07,-0.18,-2.54,8.17,-81.98,10.16974925944588,9.778991795676824,1.8499620683162448
1127,0.71,-1.22,10.08,0.17,-0.05,-0.2,-1.56,6.77,-85.14,10.178354483903576,9.78788584408219,1.693599328405611
1134,0.66,-1.04,10.05,0.18,-0.04,-0.2,-1.64,6.15,-85.09,10.125201232568172,9.796028148545679,1.5091706250392178
1141,0.63,-0.97,10.02,0.18,-0.04,-0.2,-1.75,6.56,-85.6,10.086535579672535,9.803283776550675,1.3019709913345707
1148,0.63,-0.86,9.86,0.18,-0.03,-0.18,-2.13,6.37,-85.52,9.917464393684506,9.809543252470553,1.0775026770959926
1155,0.61,-0.81,9.8,0.18,-0.03,-0.15,-1.89,6.33,-85.56,9.85231952384818,9.814723553802745,0.841304616215723
1162,0.63,-0.8,9.64,0.18,-0.03,-0.12,-2.19,8.56,-80.25,9.693631930293208,9.818768287534551,0.5988194976445698
1169,0.66,-0.8,9.56,0.18,-0.03,-0.12,-2.35,6.71,-85.02,9.616090681768762,9.821647227427073,0.35530577070585423
1176,0.7,-0.8,9.47,0.19,-0.03,-0.1,-1.72,6.08,-85.43,9.529475326585404,9.823355428247774,0.11579552366350754
1183,0.72,-0.79,9.45,0.21,-0.04,-0.1,-1.81,6.68,-85.21,9.510257620064769,9.823912137496157,-0.11490703199635277
1190,0.78,-0.77,9.47,0.23,-0.05,-0.1,-1.72,6.47,-84.86,9.533215616988846,9.823359699842328,-0.332196969729722
1197,0.8,-0.74,9.53,0.23,-0.05,-0.1,-1.71,5.9,-84.73,9.592106129521294,9.82176259902632,-0.5316239817157964
1204,0.89,-0.66,9.65,0.25,-0.06,-0.11,-1.45,5.45,-84.49,9.71340311116552,9.81920671449884,-0.7088469851101991
1211,0.93,-0.61,9.72,0.26,-0.08,-0.12,-1.65,5.47,-80.08,9.783424758232671,9.815798796301195,-0.8596022724508998
1218,1.04,-0.54,9.82,0.26,-0.09,-0.12,-1.64,5.01,-84.11,9.889671379777996,9.811666093068258,-0.9796963201245887
1225,1.1,-0.5,9.86,0.26,-0.09,-0.12,-1.65,5.06,-84.52,9.933760617208367,9.80695601460612,-1.0650298809087246
1232,1.21,-0.44,9.87,0.24,-0.1,-0.12,-1.99,5.39,-85.24,9.953622456171422,9.801835678640213,-1.111655141990525
1239,1.24,-0.42,9.86,0.23,-0.1,-0.11,-1.58,5.35,-85.27,9.946537085840475,9.796491182765259,-1.115863443451019
1246,1.31,-0.37,9.8,0.22,-0.1,-0.11,-1.83,5.16,-84.99,9.894089144534732,9.791126454671744,-1.0742980018342791
1253,1.32,-0.31,9.77,0.22,-0.1,-0.11,-1.93,5.17,-85.41,9.863640301633064,9.785961560432156,-0.98408460142727
1260,1.36,-0.2,9.73,0.23,-0.09,-0.11,-2.84,7.12,-80.77,9.826622003516771,9.781230384463756,-0.8429732130695413
1267,1.38,-0.13,9.74,0.24,-0.08,-0.11,-2.78,7.78,-82.59,9.838134985859872,9.77717762863169,-0.649484466997194
1274,1.38,-0.03,9.8,0.26,-0.07,-0.1,-2.4,6.04,-85.56,9.896731783775897,9.774055107155743,-0.40305603844618076
1281,1.42,0.04,9.81,0.26,-0.07,-0.1,-1.93,5.58,-85.72,9.912320616283557,9.772117337740136,-0.10418449492172499
1288,1.48,0.1,9.85,0.27,-0.06,-0.08,-2.09,5.47,-86.01,9.961069219717327,9.77161645074532,0.2454424127066659
1295,1.49,0.12,9.85,0.26,-0.05,-0.04,-2.29,5.04,-85.43,9.962780736320555,9.772796462344871,0.6428294665687133
1302,1.53,0.07,9.86,0.25,-0.04,0.01,-1.68,4.93,-84.98,9.97824633891146,9.775886988626452,1.0835818717319228
1309,1.55,0.02,9.83,0.25,-0.04,0.01,-2.12,6.08,-79.3,9.951472252888012,9.781096516855932,1.5618468878016927
1316,1.56,-0.03,9.74,0.25,-0.01,0.08,-2.35,5.2,-84.41,9.86418268281767,9.78860539612421,2.0702993899499234
1323,1.55,-0.06,9.69,0.25,0.01,0.15,-1.86,4.4,-85.19,9.813368432908243,9.798558758575892,2.60018096905236
1330,1.47,-0.14,9.58,0.26,0.05,0.23,-1.77,4.38,-85.41,9.69313674720418,9.811059628619413,3.1414001134453713
1337,1.36,-0.15,9.55,0.26,0.05,0.23,-1.91,4.33,-85.3,9.647517815479794,9.826162513780208,3.682697508398121
1344,1.09,-0.16,9.54,0.27,0.08,0.29,-1.87,4.02,-85.56,9.603400439427691,9.843867790262891,4.211876017946253
1351,0.93,-0.17,9.55,0.29,0.11,0.33,-1.74,3.89,-85.4,9.596681718177384,9.864117194195325,4.716090231107643
1358,0.62,-0.04,9.58,0.32,0.12,0.34,-1.81,3.32,-85.9,9.600124999186209,9.886790704921804,5.182186309781855
1365,0.45,0.03,9.61,0.32,0.12,0.34,-2.47,3.89,-86.06,9.620576905778572,9.91170506218037,5.597079722254904
1372,0.17,0.19,9.64,0.35,0.12,0.33,-1.58,4.09,-86.0,9.64337077997108,9.938614099306596,5.948156345100443
1379,0.07,0.31,9.67,0.37,0.11,0.3,-1.33,3.79,-85.91,9.675220927710129,9.967211004811887,6.223681192948703
1386,-0.13,0.52,9.76,0.37,0.09,0.25,-1.72,4.02,-85.88,9.774707156738764,9.997132549008755,6.413198533623699
1393,-0.22,0.61,9.82,0.37,0.09,0.25,-1.48,3.65,-85.93,9.84138709735574,10.027965234266562,6.507907398415085
1400,-0.29,0.83,9.9,0.37,0.06,0.19,-1.64,3.58,-86.55,9.938963728679164,10.059253250605096,6.500997649644262
1407,-0.3,0.92,9.96,0.35,0.03,0.11,-2.18,5.38,-81.54,10.00689762114113,10.090508046997616,6.38793380097016
1414,-0.24,1.07,10.04,0.32,-0.01,0.03,-1.97,2.88,-84.95,10.099707916568676,10.121219267194588,6.166676395983444
1421,-0.17,1.15,10.05,0.32,-0.01,0.03,-1.96,3.17,-85.12,10.117010427987116,10.150866749867586,5.837833508794972
