timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,filtered_acc_mag,jerk
525,2.05,-4.52,7.49,-0.09,0.88,-0.27,-2.97,28.73,-71.76,8.985154422713057,9.184509120312043,1.059643640005362
532,1.8,-4.32,7.73,-0.09,0.88,-0.21,-3.39,29.93,-75.75,9.036332220541697,9.189603560888992,1.1027890533068785
539,1.62,-4.12,7.88,-0.1,0.88,-0.14,-2.7,28.65,-76.02,9.03842906704478,9.194905431337583,1.0916100310770673
546,1.31,-3.84,8.1,-0.12,0.88,-0.1,-2.84,28.12,-76.43,9.059343243304118,9.200153556486992,1.0256561625364213
553,1.17,-3.68,8.17,-0.12,0.88,-0.1,-2.4,28.52,-76.83,9.0366033441775,9.205084595729955,0.9050340473649214
560,0.86,-3.46,8.29,-0.15,0.87,-0.07,-2.75,28.66,-76.51,9.024150929588888,9.209435720957671,0.730531718000293
567,0.66,-3.37,8.35,-0.19,0.86,-0.06,-2.09,28.78,-76.09,9.028565777575086,9.212947892678827,0.5037423054099577
574,0.45,-3.43,8.39,-0.25,0.84,-0.08,-3.41,30.28,-71.29,9.075213496111262,9.215369730685605,0.22717750445383444
581,0.31,-3.42,8.42,-0.25,0.84,-0.08,-1.94,29.0,-76.06,9.09334371944666,9.216461930226249,-0.0956387739181821
588,0.17,-3.58,8.45,-0.31,0.83,-0.1,-1.65,29.29,-75.21,9.178660032924196,9.216002128428565,-0.46010567784898626
595,0.08,-3.7,8.53,-0.35,0.82,-0.13,-1.46,29.09,-75.71,9.2982417692809,9.213790081900445,-0.860517207237649
602,-0.21,-3.55,8.61,-0.38,0.83,-0.15,-0.99,28.72,-75.65,9.315508574415032,9.209652979942572,-1.2900754513227355
609,-0.33,-3.5,8.62,-0.38,0.83,-0.15,-1.59,28.95,-75.26,9.309312541750868,9.203450694118905,-1.7409466973913652
616,-0.46,-3.51,8.67,-0.42,0.83,-0.15,-0.94,28.72,-75.04,9.364859849458506,9.195080758073754,-2.2043582804865594
623,-0.57,-3.54,8.69,-0.47,0.83,-0.13,-0.94,29.68,-70.59,9.400670188874834,9.18448288172526,-2.6707311459279595
630,-0.79,-3.54,8.56,-0.51,0.82,-0.11,-1.59,30.2,-74.95,9.29673598635564,9.171642828139069,-3.1298409886281036
637,-0.84,-3.63,8.47,-0.51,0.82,-0.11,-1.04,29.1,-74.38,9.25329130634068,9.156595515693741,-3.570999522733132
644,-0.84,-3.75,8.3,-0.57,0.8,-0.12,-0.12,28.88,-74.54,9.14648019732181,9.139427248757524,-3.983247327875688
651,-0.7,-3.84,8.22,-0.62,0.76,-0.12,0.03,29.17,-74.63,9.099670323698549,9.12027702121966,-4.3555511295359395
658,-0.47,-3.99,8.11,-0.65,0.71,-0.14,-0.45,28.98,-74.28,9.05058561641179,9.09933687155843,-4.67700088438545
665,-0.36,-4.08,8.1,-0.65,0.71,-0.14,0.25,29.67,-73.66,9.076673399434398,9.0768512903835,-4.937004701955345
672,-0.28,-4.14,8.07,-0.67,0.67,-0.15,-3.54,32.78,-70.43,9.074298870987224,9.053115690854868,-5.125481519887302
679,-0.25,-4.19,8.06,-0.69,0.63,-0.17,0.23,30.71,-73.37,9.08747489680164,9.028473952778487,-5.233052058309255
686,-0.28,-4.2,8.03,-0.71,0.6,-0.18,0.28,30.42,-72.9,9.066382961247555,9.003315048652,-5.25122799895027
693,-0.32,-4.17,8.02,-0.71,0.6,-0.18,0.47,30.91,-72.9,9.044982034255236,8.978068760195509,-5.172598137710139
700,-0.5,-3.99,8.05,-0.72,0.59,-0.19,0.41,31.19,-72.22,8.998477649024862,8.953200499918056,-4.991009121780138
707,-0.62,-3.89,8.04,-0.75,0.59,-0.21,0.77,30.9,-71.97,8.953105606436237,8.929205263755652,-4.701737767941012
714,-0.84,-3.97,7.9,-0.82,0.58,-0.22,0.72,30.81,-71.66,8.881244282193796,8.906600755255935,-4.301652052114065
721,-0.89,-4.15,7.79,-0.82,0.58,-0.22,0.06,32.59,-66.27,8.871228776218095,8.885919735774618,-3.7893585961803637
728,-0.82,-4.63,7.57,-0.9,0.56,-0.23,0.66,30.87,-70.51,8.911464526103439,8.867701665600674,-3.1653354641058513
735,-0.76,-4.88,7.53,-0.94,0.54,-0.26,1.18,31.26,-69.83,9.00515963212202,8.852483706638626,-2.4320495054641924
742,-0.57,-5.25,7.53,-0.94,0.52,-0.29,0.88,31.53,-69.85,9.19718978819074,8.840791160939279,-1.5940563260957958
749,-0.48,-5.28,7.52,-0.94,0.52,-0.29,1.23,31.82,-69.57,9.20104341909112,8.83312742860228,-0.6580776613685941
756,-0.23,-5.13,7.36,-0.92,0.51,-0.32,1.14,31.69,-69.42,8.974374630022975,8.829963593691854,0.36695365787204537
763,-0.14,-5.03,7.19,-0.91,0.49,-0.29,1.1,32.14,-69.23,8.775910209203374,8.831727793970085,1.4698942243748547
770,-0.12,-4.98,7.0,-0.89,0.49,-0.22,1.04,32.13,-66.0,8.591553992148336,8.838794593125733,2.6374482697868586
777,-0.25,-5.04,7.01,-0.89,0.49,-0.22,0.69,33.95,-67.52,8.63737228559705,8.851474632884324,3.8542903063159315
784,-0.57,-5.15,7.11,-0.88,0.48,-0.16,0.83,32.49,-68.94,8.797698562692405,8.870004874741612,5.103251529708103
791,-0.72,-5.14,7.17,-0.87,0.46,-0.16,1.18,32.83,-68.96,8.851378423725876,8.894539737865209,6.365563832948624
798,-0.85,-5.01,7.24,-0.87,0.43,-0.21,1.07,32.72,-68.72,8.84534906038196,8.925143410139,7.621153638747131
805,-0.87,-4.98,7.27,-0.87,0.43,-0.21,1.04,33.73,-68.31,8.854953416026536,8.961783571863746,8.84897887090014
812,-0.73,-5.09,7.25,-0.89,0.4,-0.27,0.99,34.0,-68.02,8.888391305517551,9.004326739512305,10.02740379489373
819,-0.62,-5.23,7.24,-0.93,0.38,-0.34,0.51,35.19,-62.63,8.952926895714048,9.05253541160314,11.134606801233048
826,-0.37,-5.63,7.1,-0.97,0.36,-0.4,0.91,33.65,-67.19,9.068836750101966,9.106067175070606,12.149015856230989
833,-0.21,-5.84,6.95,-0.97,0.36,-0.4,1.21,33.65,-66.05,9.080319377643058,9.16447590514864,13.049766187332892
840,0.19,-6.07,6.58,-0.97,0.36,-0.44,0.92,33.81,-65.81,8.954183379851008,9.227215165664663,13.817174817157962
847,0.45,-6.19,6.45,-0.93,0.36,-0.43,1.21,34.13,-65.24,8.951039045831497,9.293643890747154,14.433225772931053
854,0.84,-6.42,6.53,-0.87,0.36,-0.41,1.26,34.1,-65.33,9.195808827938954,9.36303439927086,14.88205745829032
861,0.92,-6.49,6.67,-0.87,0.36,-0.41,0.76,33.92,-65.1,9.35175919279362,9.434582752435718,15.150440901067611
868,1.07,-6.29,6.77,-0.84,0.37,-0.4,0.51,35.14,-60.98,9.302789904109412,9.507421410613928,15.228236421959565
875,1.04,-6.08,6.8,-0.83,0.38,-0.39,-0.31,35.43,-65.43,9.180849633884655,9.580634085719502,15.108816786306477
882,0.69,-5.72,6.96,-0.85,0.4,-0.34,0.67,34.23,-64.72,9.03526978014492,9.65327262796136,14.789444502880542
889,0.41,-5.74,7.09,-0.85,0.4,-0.34,0.77,34.55,-64.19,9.131473046557163,9.724375726532902,14.271587312001941
896,-0.17,-6.22,7.13,-0.93,0.4,-0.29,0.72,35.59,-64.0,9.463308089669278,9.792989127071372,13.561150075639574
903,-0.31,-6.6,7.01,-1.06,0.38,-0.29,0.98,35.56,-63.04,9.633078428000054,9.858186963973486,12.668597041752463
910,-0.13,-7.43,6.49,-1.14,0.33,-0.3,1.01,35.9,-61.25,9.8661998763455,9.919093680520373,11.608938976372656
917,0.25,-7.86,6.22,-1.14,0.33,-0.3,-0.45,37.94,-59.85,10.026489914222225,9.974905887137549,10.401564990508717
924,1.25,-8.51,5.84,-1.14,0.26,-0.31,0.32,36.29,-62.0,10.396547503859152,10.02491341113038,9.069906966047512
931,1.86,-8.75,5.76,-1.06,0.21,-0.3,0.63,36.29,-62.0,10.639534764264836,10.06851873308253,7.640933870283817
938,3.03,-8.89,5.75,-1.06,0.19,-0.24,0.35,36.82,-61.28,11.012515607253412,10.10525399207428,6.144484037242364
945,3.57,-8.82,5.75,-0.93,0.19,-0.24,0.35,37.05,-60.87,11.117544692961662,10.134794780714868,4.612455863384099
952,4.23,-8.46,5.89,-0.78,0.2,-0.1,0.28,36.63,-60.52,11.142558054594106,10.15697004928883,3.0778901411812
959,4.36,-8.24,6.0,-0.65,0.25,0.06,0.63,36.89,-59.89,11.086351969877198,10.171767598044509,1.5739880155443302
966,3.87,-7.9,6.35,-0.65,0.33,0.18,0.29,38.12,-55.29,10.849396296568765,10.179334848119241,0.13311490995096165
973,3.34,-7.89,6.49,-0.58,0.33,0.18,-0.06,36.69,-59.94,10.748385925337812,10.179974823647852,-1.2141583954789326
980,2.03,-7.9,6.39,-0.58,0.41,0.24,0.7,36.96,-60.08,10.36161184372393,10.174137523669588,-2.4399307179311336
987,1.45,-7.98,6.19,-0.6,0.48,0.27,0.41,37.09,-59.56,10.20289174695096,10.162407087525688,-3.519723084186552
994,0.49,-8.19,5.73,-0.6,0.51,0.28,0.85,36.88,-59.03,10.007452223218456,10.145485341928637,-4.433081721333963
1001,0.12,-8.26,5.47,-0.6,0.51,0.28,1.07,36.9,-59.02,9.907719212815833,10.124172449037609,-5.1640161496987105
1008,-0.25,-8.4,5.01,-0.57,0.52,0.27,1.21,37.11,-55.04,9.783792720617091,10.099345448317903,-5.701268145155439
1015,-0.32,-8.48,4.92,-0.51,0.51,0.21,0.35,38.88,-57.72,9.8091385962275,10.071935505312348,-6.038416094540537
1022,-0.4,-8.47,4.88,-0.51,0.5,0.14,1.04,37.72,-59.54,9.783419647546555,10.04290465870398,-6.173825255888829
1029,-0.33,-8.44,4.87,-0.44,0.5,0.14,1.75,38.21,-59.84,9.749841024344962,10.013222806512207,-6.110457803518358
1036,-0.23,-8.18,4.85,-0.37,0.49,0.09,1.48,38.23,-58.94,9.512507555844566,9.983845605533753,-5.8555581676520205
1043,-0.19,-8.05,4.86,-0.31,0.47,0.06,1.48,37.96,-58.33,9.405221953787162,9.955693883573888,-5.420230757328369
1050,-0.32,-7.93,5.0,-0.31,0.46,0.03,1.93,37.84,-57.86,9.38015458294798,9.929635081855963,-4.81893011801273
1057,-0.45,-7.94,5.07,-0.27,0.46,0.03,1.72,37.33,-58.05,9.431383779700624,9.906467148596287,-4.068887591201388
1064,-0.71,-8.09,5.13,-0.27,0.45,0.01,1.14,38.91,-53.07,9.605680610971822,9.886905189023203,-3.1895015468754195
1071,-0.75,-8.14,5.17,-0.26,0.43,-0.02,1.3,37.39,-56.99,9.67217659061289,9.871571046970917,-2.2017182367022485
1078,-0.68,-8.2,5.19,-0.26,0.4,-0.05,1.52,37.31,-56.99,9.728232110717752,9.860985863140618,-1.127426963861211
1085,-0.57,-8.14,5.18,-0.24,0.4,-0.05,2.02,37.26,-57.15,9.66524184901754,9.855565541198978,0.01111185460155184
1092,-0.23,-8.15,5.2,-0.21,0.37,-0.09,1.83,37.53,-57.57,9.670336085162708,9.85561896357687,1.191791816902935
1099,-0.02,-8.26,5.23,-0.2,0.34,-0.12,2.27,37.5,-57.51,9.776548470702735,9.861348731927364,2.393127889388353
1106,0.47,-8.5,5.23,-0.2,0.31,-0.14,2.16,37.37,-57.44,9.99118611577224,9.8728541544725,3.594656899787452
1113,0.7,-8.64,5.19,-0.21,0.31,-0.14,1.94,38.26,-52.89,10.103251951723268,9.890136158798402,4.777264765543208
1120,1.01,-8.8,5.05,-0.22,0.29,-0.14,0.88,37.5,-57.64,10.196205176436967,9.913103777863514,5.923438716547821
1127,1.1,-8.81,5.01,-0.19,0.28,-0.1,1.62,37.69,-56.96,10.194420042356503,9.941581848616147,7.017448672392533
1134,1.28,-8.6,4.98,-0.19,0.26,-0.04,1.67,37.78,-57.09,10.019920159362549,9.975319582618035,8.0454668828676
1141,1.32,-8.53,5.04,-0.13,0.26,-0.04,1.99,38.25,-56.61,9.995243868960875,10.01399971186259,8.995636868879842
1148,1.32,-8.48,5.13,-0.08,0.24,-0.0,1.93,37.93,-56.87,9.99848488522136,10.057247966039897,9.858101020407759
1155,1.31,-8.57,5.18,-0.07,0.24,0.01,2.51,37.66,-55.63,10.099178184387084,10.104642682484165,10.624992325048225
1162,1.25,-8.87,5.21,-0.07,0.24,0.01,1.61,39.16,-54.95,10.362601024839275,10.15572437635459,11.290392280817855
1169,1.2,-9.0,5.17,-0.07,0.24,0.01,2.13,37.36,-56.11,10.448392220815602,10.210005108473906,11.850256354916553
1176,1.07,-9.21,5.09,-0.07,0.24,0.01,2.1,36.95,-56.53,10.577197171273683,10.26697749479562,12.302310867758706
1183,1.05,-9.22,4.99,-0.04,0.25,0.01,2.41,37.33,-56.01,10.536175776817698,10.326123220121383,12.64592940831514
1190,1.02,-9.24,4.94,-0.04,0.25,0.04,2.21,37.26,-56.4,10.527183858943474,10.38692095766136,12.8820004146053
1197,1.01,-9.22,4.95,0.01,0.26,0.04,2.65,37.09,-56.53,10.513372437044168,10.448853651962347,13.01279861944937
1204,1.16,-9.07,4.94,0.07,0.26,0.06,2.13,36.69,-56.5,10.392983209839224,10.511415183786623,13.041871290773344
1211,1.26,-9.0,5.01,0.13,0.25,0.08,1.77,38.45,-51.68,10.377268426710373,10.574116488069187,12.973946164086811
1218,1.36,-8.95,5.13,0.13,0.25,0.11,2.06,37.94,-56.72,10.40523906500951,10.636491229242681,12.814862567837963
1225,1.38,-8.96,5.17,0.17,0.24,0.11,2.03,36.86,-56.49,10.436230162276033,10.69810114543421,12.57152159420528
1232,1.33,-9.04,5.27,0.2,0.23,0.14,1.89,36.93,-57.34,10.548146756658252,10.758541153098658,12.251846503245105
1239,1.28,-9.09,5.33,0.22,0.22,0.18,2.75,36.95,-57.45,10.6148669327505,10.817444261287337,11.864741711335569
1246,1.14,-9.24,5.44,0.22,0.22,0.22,2.88,36.99,-57.03,10.782893860184288,10.87448628874568,11.420037867159067
1253,1.03,-9.33,5.46,0.24,0.21,0.22,2.82,37.23,-52.86,10.859162030285765,10.929390316953176,10.928411377290729
1260,0.83,-9.46,5.4,0.24,0.22,0.24,2.31,38.21,-56.87,10.924307758389087,10.981930756267074,10.401268774461585
1267,0.72,-9.5,5.36,0.25,0.22,0.24,3.16,36.69,-57.66,10.931514076284218,11.031936856144293,9.850588689795075
1274,0.52,-9.55,5.44,0.25,0.22,0.22,3.05,36.76,-57.48,11.00302231207408,11.079295455614462,9.28871598936513
1281,0.43,-9.63,5.48,0.28,0.22,0.22,3.05,36.17,-57.34,11.088381306574917,11.123952744024871,8.728103552874273
1288,0.36,-9.95,5.41,0.29,0.22,0.19,3.35,36.2,-57.28,11.331381204425169,11.165914780336767,8.180997936835638
1295,0.4,-10.18,5.31,0.28,0.22,0.17,3.1,36.13,-57.04,11.48862480891425,11.205246501186938,7.659067213657465
1302,0.38,-10.72,5.19,0.28,0.22,0.15,3.24,36.1,-56.5,11.916329132748894,11.242068939714137,7.172973925379722
1309,0.27,-10.82,5.04,0.29,0.23,0.15,2.54,37.94,-53.07,11.93930064953555,11.276554391278463,6.731903733828631
1316,0.18,-11.06,4.72,0.32,0.24,0.12,3.11,35.94,-57.31,12.02640428390797,11.308919313075716,6.343069912421782
1323,0.03,-11.1,4.7,0.42,0.23,0.13,3.65,35.59,-58.2,12.054082296052238,11.33941484150082,6.011222885904033
1330,-0.25,-10.87,4.66,0.42,0.23,0.14,3.68,35.24,-57.95,11.82941249597798,11.368314951529205,5.738200010539316
1337,-0.41,-10.67,4.68,0.54,0.21,0.14,4.02,35.34,-58.29,11.658447581046117,11.395902451579875,5.52255215228422
1344,-0.66,-10.28,4.8,0.66,0.18,0.15,3.81,35.22,-59.21,11.364594141455292,11.422453183081242,5.359279901650183
1351,-0.81,-10.13,4.89,0.75,0.15,0.13,4.0,35.81,-55.8,11.277637163874354,11.448218951839175,5.2397039685949665
1358,-0.89,-10.0,5.06,0.75,0.15,0.07,3.48,35.02,-59.94,11.242584222499737,11.473409836303574,5.151483274879212
1365,-0.86,-9.98,5.12,0.82,0.11,0.07,4.33,34.71,-60.07,11.249639994239816,11.498176582817417,5.078783364857884
1372,-0.49,-9.98,5.19,0.88,0.08,0.0,4.38,34.68,-59.76,11.25951153469812,11.52259381053308,5.0025893952795
1379,-0.26,-10.0,5.2,0.94,0.05,-0.07,3.89,34.51,-60.32,11.274200636852264,11.546644721087308,4.901152891173723
1386,0.23,-10.16,5.18,0.94,0.05,-0.12,3.48,34.27,-60.71,11.406616500961183,11.570207956141028,4.750559060801663
1393,0.51,-10.21,5.16,1.0,0.04,-0.12,3.76,34.23,-60.57,11.45119207768344,11.593047182394882,4.525400973277698
1400,0.93,-10.24,5.16,1.08,0.05,-0.13,3.86,33.82,-59.22,11.504264426724554,11.614803917843332,4.199547869462009
1407,1.01,-10.16,5.2,1.2,0.08,-0.1,2.81,35.14,-58.27,11.45799720719114,11.63499405183113,3.746996590194641
1414,0.94,-9.72,5.27,1.2,0.08,-0.05,3.77,32.67,-61.58,11.096616601469115,11.653008458514758,3.1427959812755546
1421,0.8,-9.51,5.37,1.34,0.11,-0.05,3.7,32.78,-62.34,10.950662080440615,11.668118054578583,2.3640320180339813
1428,0.38,-9.08,5.75,1.46,0.14,0.01,3.49,32.42,-63.02,10.754222426563436,11.679483593126823,1.3908549347905534
1435,0.2,-8.89,5.96,1.55,0.17,0.02,3.87,32.34,-63.45,10.704844697612383,11.686170395697932,0.20751972446817035
