timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,filtered_acc_mag,jerk
0,5.86,-3.27,7.23,0.01,-0.03,-0.05,-38.73,-49.52,-19.95,9.864349953240712,9.881147448189141,6.332061811298473
7,6.0,-3.37,7.19,0.0,-0.03,-0.07,-38.09,-50.66,-22.73,9.952537364913534,9.911590053051153,6.227256959434612
14,6.1,-3.42,7.19,0.0,-0.04,-0.09,-38.41,-50.96,-22.99,10.030079760400712,9.94152878843305,6.106743373459068
21,6.27,-3.42,7.17,0.01,-0.04,-0.1,-38.25,-50.35,-23.75,10.120187745294055,9.97088813157468,5.969980618370727
28,6.31,-3.39,7.14,0.01,-0.04,-0.1,-37.9,-50.35,-22.92,10.11374312507491,9.999589961470694,5.816200794068493
35,6.27,-3.3,7.08,0.02,-0.04,-0.09,-38.16,-50.67,-23.46,10.016451467460918,10.02755246528833,5.644471202347631
42,6.15,-3.24,7.06,0.04,-0.03,-0.07,-38.02,-48.66,-19.44,9.90775958529475,10.054689346068848,5.453778521640288
49,5.91,-3.26,7.1,0.04,-0.02,-0.07,-38.92,-50.35,-23.24,9.796208450211743,10.080909435115196,5.243137123450282
56,5.82,-3.29,7.12,0.04,-0.02,-0.07,-38.03,-50.38,-22.74,9.766826506086815,10.106116825131783,5.011719596493236
63,5.86,-3.4,7.14,0.04,-0.03,-0.09,-38.1,-50.57,-23.11,9.842723200415625,10.130211630884155,4.759001781487285
70,5.9,-3.42,7.14,0.03,-0.04,-0.13,-38.57,-51.11,-22.76,9.87349988605864,10.153091447141305,4.484909618628365
77,6.18,-3.39,7.14,0.04,-0.05,-0.16,-38.64,-50.75,-23.09,10.033150053696994,10.17465351261548,4.189952415332783
84,6.34,-3.36,7.17,0.04,-0.05,-0.16,-38.42,-50.77,-22.49,10.143672904821017,10.194797514612272,3.875327298307326
91,6.67,-3.27,7.18,0.05,-0.06,-0.17,-38.48,-50.89,-19.82,10.331224516000027,10.213428895854134,3.542982373379459
98,6.79,-3.23,7.18,0.06,-0.06,-0.16,-38.79,-49.08,-20.4,10.39660521516519,10.23046246495692,3.195630863477419
