timestamp,acceleration_x,acceleration_y,acceleration_z,solenoid_status
127028,-0.11,-0.19,9.87,0
127031,-0.12,-0.18,9.87,0
127034,-0.12,-0.17,9.86,0
127037,-0.12,-0.18,9.90,0
127040,-0.12,-0.18,9.87,0
127043,-0.12,-0.19,9.88,0
127046,-0.13,-0.20,9.87,0
127048,-0.13,-0.18,9.88,0
127051,-0.13,-0.19,9.88,0
127054,-0.13,-0.16,9.89,0
127057,-0.12,-0.17,9.89,0
127060,-0.12,-0.18,9.87,0
127063,-0.12,-0.19,9.89,0
127066,-0.13,-0.19,9.89,0
127068,-0.12,-0.17,9.87,0
127071,-0.12,-0.18,9.89,0
127074,-0.12,-0.18,9.88,0
127077,-0.10,-0.19,9.87,0
127080,-0.11,-0.17,9.88,0
127083,-0.12,-0.16,9.88,0
127086,-0.12,-0.14,9.87,0
127089,-0.13,-0.18,9.88,0
127092,-0.12,-0.17,9.88,0
127094,-0.11,-0.19,9.88,0
127097,-0.14,-0.17,9.87,0
127100,-0.11,-0.19,9.88,0
127103,-0.11,-0.18,9.86,0
127106,-0.14,-0.17,9.90,0
127109,-0.13,-0.18,9.89,0
127111,-0.13,-0.17,9.89,0
127114,-0.14,-0.17,9.88,0
127117,-0.13,-0.17,9.89,0
127120,-0.11,-0.17,9.88,0
127123,-0.11,-0.17,9.89,0
127126,-0.13,-0.18,9.88,0
127128,-0.13,-0.19,9.89,0
127132,-0.12,-0.17,9.88,0
127134,-0.09,-0.17,9.88,0
127137,-0.12,-0.17,9.87,0
127140,-0.14,-0.19,9.87,0
127143,-0.12,-0.17,9.88,0
127146,-0.11,-0.18,9.88,0
127149,-0.13,-0.18,9.89,0
127152,-0.13,-0.19,9.88,0
127154,-0.12,-0.20,9.88,0
127157,-0.10,-0.18,9.87,0
127160,-0.12,-0.18,9.89,0
127163,-0.12,-0.18,9.88,0
127166,-0.12,-0.16,9.89,0
127169,-0.12,-0.18,9.86,0
127172,-0.13,-0.17,9.89,0
127174,-0.13,-0.17,9.89,0
127177,-0.11,-0.17,9.88,0
127180,-0.12,-0.16,9.89,0
127183,-0.11,-0.17,9.88,0
127186,-0.14,-0.17,9.89,0
127189,-0.12,-0.18,9.86,0
127192,-0.12,-0.18,9.88,0
127195,-0.12,-0.18,9.86,0
127198,-0.14,-0.21,9.87,0
127200,-0.11,-0.20,9.89,0
127203,-0.12,-0.17,9.89,0
127206,-0.11,-0.17,9.89,0
127209,-0.13,-0.16,9.88,0
127212,-0.12,-0.18,9.88,0
127215,-0.11,-0.17,9.88,0
127217,-0.12,-0.18,9.88,0
127220,-0.14,-0.18,9.90,0
127223,-0.13,-0.18,9.89,0
127226,-0.13,-0.18,9.87,0
127229,-0.12,-0.16,9.89,0
127232,-0.12,-0.17,9.89,0
127235,-0.13,-0.18,9.87,0
127238,-0.12,-0.17,9.88,0
127241,-0.13,-0.18,9.87,0
127243,-0.10,-0.17,9.89,0
127246,-0.12,-0.17,9.91,0
127249,-0.12,-0.18,9.89,0
127252,-0.12,-0.18,9.89,0
127255,-0.13,-0.15,9.88,0
127258,-0.12,-0.18,9.89,0
127261,-0.14,-0.19,9.87,0
127263,-0.12,-0.18,9.87,0
127266,-0.13,-0.17,9.89,0
127269,-0.13,-0.17,9.88,0
127272,-0.12,-0.17,9.88,0
127275,-0.13,-0.16,9.87,0
127278,-0.13,-0.19,9.88,0
127281,-0.11,-0.18,9.88,0
127284,-0.12,-0.17,9.88,0
127287,-0.12,-0.17,9.89,0
127289,-0.11,-0.19,9.87,0
127292,-0.14,-0.18,9.88,0
127295,-0.12,-0.17,9.90,0
127298,-0.11,-0.17,9.87,0
127301,-0.12,-0.17,9.86,0
127304,-0.12,-0.17,9.88,0
127306,-0.11,-0.16,9.89,0
127309,-0.11,-0.17,9.88,0
127312,-0.13,-0.21,9.88,0
127315,-0.14,-0.18,9.88,0
127318,-0.14,-0.17,9.87,0
127321,-0.13,-0.17,9.88,0
127323,-0.11,-0.20,9.87,0
127327,-0.12,-0.18,9.90,0
127329,-0.13,-0.18,9.88,0
127332,-0.14,-0.18,9.90,0
127335,-0.12,-0.16,9.90,0
127338,-0.11,-0.17,9.87,0
127341,-0.12,-0.17,9.89,0
127344,-0.13,-0.20,9.88,0
127347,-0.12,-0.19,9.87,0
127349,-0.11,-0.17,9.88,0
127352,-0.13,-0.18,9.89,0
127355,-0.12,-0.20,9.90,0
127358,-0.12,-0.19,9.89,0
127361,-0.11,-0.17,9.89,0
127364,-0.11,-0.17,9.88,0
127367,-0.14,-0.18,9.88,0
127369,-0.12,-0.19,9.87,0
127372,-0.09,-0.20,9.88,0
127375,-0.11,-0.18,9.86,0
127378,-0.12,-0.17,9.88,0
127381,-0.12,-0.18,9.88,0
127384,-0.12,-0.16,9.88,0
127387,-0.11,-0.20,9.88,0
127390,-0.11,-0.16,9.89,0
127393,-0.11,-0.17,9.88,0
127395,-0.13,-0.20,9.86,0
127398,-0.11,-0.18,9.88,0
127401,-0.13,-0.17,9.88,0
127404,-0.13,-0.18,9.88,0
127407,-0.14,-0.17,9.87,0
127410,-0.11,-0.18,9.88,0
127412,-0.12,-0.18,9.87,0
127415,-0.12,-0.17,9.91,0
127418,-0.12,-0.18,9.88,0
127421,-0.14,-0.19,9.90,0
127424,-0.12,-0.18,9.87,0
127427,-0.11,-0.18,9.87,0
127430,-0.11,-0.17,9.88,0
127433,-0.10,-0.19,9.89,0
127436,-0.12,-0.17,9.88,0
127438,-0.11,-0.16,9.87,0
127441,-0.12,-0.16,9.88,0
127444,-0.13,-0.18,9.89,0
127447,-0.15,-0.18,9.86,0
127450,-0.12,-0.16,9.88,0
127453,-0.13,-0.17,9.88,0
127455,-0.11,-0.17,9.90,0
127458,-0.10,-0.16,9.88,0
127461,-0.12,-0.18,9.88,0
127464,-0.12,-0.17,9.87,0
127467,-0.15,-0.19,9.88,0
127470,-0.12,-0.18,9.87,0
127473,-0.11,-0.18,9.89,0
127476,-0.14,-0.18,9.92,0
127479,-0.13,-0.17,9.88,0
127481,-0.14,-0.16,9.90,0
127484,-0.14,-0.17,9.90,0
127487,-0.12,-0.17,9.88,0
127490,-0.14,-0.17,9.88,0
127493,-0.12,-0.17,9.89,0
127496,-0.12,-0.19,9.88,0
127499,-0.12,-0.19,9.87,0
127501,-0.14,-0.17,9.88,0
127504,-0.10,-0.18,9.89,0
127507,-0.11,-0.17,9.87,0
127510,-0.10,-0.16,9.88,0
127513,-0.12,-0.18,9.87,0
127516,-0.12,-0.18,9.88,0
127518,-0.12,-0.16,9.88,0
127522,-0.12,-0.17,9.90,0
127524,-0.12,-0.19,9.88,0
127527,-0.11,-0.17,9.88,0
127530,-0.12,-0.17,9.90,0
127533,-0.11,-0.17,9.87,0
127536,-0.13,-0.16,9.87,0
127539,-0.13,-0.20,9.87,0
127542,-0.12,-0.19,9.88,0
127544,-0.11,-0.18,9.90,0
127547,-0.11,-0.18,9.89,0
127550,-0.12,-0.18,9.90,0
127553,-0.11,-0.16,9.87,0
127556,-0.10,-0.18,9.88,0
127559,-0.14,-0.20,9.88,0
127562,-0.12,-0.19,9.90,0
127564,-0.12,-0.19,9.88,0
127567,-0.13,-0.18,9.89,0
127570,-0.11,-0.18,9.87,0
127573,-0.11,-0.17,9.89,0
127576,-0.11,-0.20,9.88,0
127579,-0.12,-0.15,9.89,0
127582,-0.10,-0.18,9.90,0
127585,-0.12,-0.17,9.86,0
127588,-0.12,-0.17,9.89,0
127590,-0.11,-0.17,9.89,0
127593,-0.12,-0.18,9.88,0
127596,-0.13,-0.18,9.88,0
127599,-0.11,-0.18,9.88,0
127602,-0.10,-0.18,9.88,0
127605,-0.13,-0.18,9.89,0
127607,-0.14,-0.18,9.88,0
127610,-0.12,-0.18,9.86,0
127613,-0.11,-0.18,9.86,0
127616,-0.12,-0.19,9.87,0
127619,-0.11,-0.20,9.88,0
127622,-0.12,-0.19,9.88,0
127625,-0.13,-0.18,9.89,0
127628,-0.12,-0.19,9.88,0
127631,-0.12,-0.18,9.89,0
127633,-0.13,-0.18,9.88,0
127636,-0.10,-0.16,9.89,0
127639,-0.12,-0.17,9.87,0
127642,-0.12,-0.17,9.90,0
127645,-0.12,-0.19,9.87,0
127648,-0.11,-0.16,9.88,0
127650,-0.13,-0.18,9.89,0
127653,-0.12,-0.17,9.88,0
127656,-0.10,-0.18,9.88,0
127659,-0.13,-0.16,9.87,0
127662,-0.12,-0.17,9.89,0
127665,-0.12,-0.19,9.89,0
127668,-0.13,-0.18,9.89,0
127671,-0.14,-0.16,9.89,0
127674,-0.12,-0.17,9.89,0
127676,-0.13,-0.18,9.87,0
127679,-0.11,-0.18,9.89,0
127682,-0.15,-0.19,9.88,0
127685,-0.12,-0.17,9.89,0
127688,-0.12,-0.17,9.89,0
127691,-0.14,-0.19,9.89,0
127694,-0.12,-0.16,9.87,0
127696,-0.13,-0.18,9.88,0
127699,-0.11,-0.17,9.86,0
127702,-0.13,-0.19,9.88,0
127705,-0.13,-0.18,9.88,0
127708,-0.12,-0.17,9.89,0
127711,-0.12,-0.19,9.88,0
127713,-0.14,-0.19,9.88,0
127717,-0.11,-0.16,9.89,0
127719,-0.12,-0.18,9.87,0
127722,-0.13,-0.18,9.88,0
127725,-0.11,-0.19,9.89,0
127728,-0.10,-0.20,9.89,0
127731,-0.11,-0.16,9.89,0
127734,-0.12,-0.17,9.89,0
127737,-0.10,-0.19,9.89,0
127739,-0.13,-0.16,9.90,0
127742,-0.15,-0.17,9.90,0
127745,-0.11,-0.19,9.90,0
127748,-0.13,-0.19,9.89,0
127751,-0.11,-0.16,9.88,0
127754,-0.11,-0.16,9.88,0
127757,-0.13,-0.17,9.88,0
127759,-0.13,-0.17,9.88,0
127762,-0.13,-0.18,9.89,0
127765,-0.15,-0.17,9.89,0
127768,-0.09,-0.18,9.87,0
127771,-0.12,-0.16,9.88,0
127774,-0.12,-0.17,9.89,0
127777,-0.11,-0.19,9.87,0
127780,-0.13,-0.17,9.88,0
127783,-0.14,-0.18,9.89,0
127785,-0.12,-0.17,9.86,0
127788,-0.11,-0.18,9.86,0
127791,-0.12,-0.18,9.87,0
127794,-0.12,-0.16,9.88,0
127797,-0.12,-0.16,9.88,0
127800,-0.14,-0.19,9.86,0
127802,-0.13,-0.19,9.88,0
127805,-0.13,-0.18,9.89,0
127808,-0.13,-0.18,9.88,0
127811,-0.14,-0.17,9.88,0
127814,-0.12,-0.17,9.89,0
127817,-0.13,-0.17,9.88,0
127820,-0.13,-0.17,9.89,0
127823,-0.12,-0.18,9.88,0
127826,-0.12,-0.17,9.89,0
127828,-0.13,-0.17,9.88,0
127831,-0.12,-0.19,9.90,0
127834,-0.13,-0.18,9.88,0
127837,-0.13,-0.16,9.88,0
127840,-0.12,-0.18,9.87,0
127843,-0.12,-0.18,9.89,0
127846,-0.11,-0.17,9.89,0
127848,-0.11,-0.17,9.88,0
127851,-0.12,-0.17,9.90,0
127854,-0.13,-0.17,9.89,0
127857,-0.11,-0.19,9.89,0
127860,-0.10,-0.16,9.89,0
127863,-0.10,-0.17,9.88,0
127866,-0.12,-0.18,9.88,0
127869,-0.11,-0.20,9.90,0
127872,-0.13,-0.19,9.88,0
127874,-0.12,-0.19,9.87,0
127877,-0.12,-0.17,9.89,0
127880,-0.12,-0.18,9.89,0
127883,-0.13,-0.18,9.89,0
127886,-0.12,-0.19,9.88,0
127889,-0.13,-0.18,9.88,0
127891,-0.14,-0.17,9.88,0
127894,-0.14,-0.17,9.88,0
127897,-0.14,-0.18,9.87,0
127900,-0.12,-0.17,9.87,0
127903,-0.12,-0.17,9.87,0
127906,-0.11,-0.16,9.87,0
127908,-0.14,-0.16,9.90,0
127912,-0.14,-0.18,9.88,0
127914,-0.11,-0.17,9.88,0
127917,-0.12,-0.19,9.88,0
127920,-0.11,-0.16,9.89,0
127923,-0.11,-0.16,9.87,0
127926,-0.12,-0.18,9.88,0
127929,-0.14,-0.17,9.88,0
127932,-0.11,-0.18,9.88,0
127934,-0.13,-0.18,9.89,0
127937,-0.10,-0.18,9.87,0
127940,-0.12,-0.20,9.88,0
127943,-0.11,-0.17,9.90,0
127946,-0.11,-0.16,9.88,0
127949,-0.14,-0.19,9.89,0
127952,-0.12,-0.17,9.89,0
127954,-0.11,-0.19,9.89,0
127957,-0.12,-0.17,9.88,0
127960,-0.11,-0.15,9.89,0
127963,-0.14,-0.17,9.87,0
127966,-0.13,-0.18,9.89,0
127969,-0.12,-0.18,9.88,0
127972,-0.11,-0.18,9.87,0
127975,-0.15,-0.17,9.88,0
127978,-0.11,-0.17,9.87,0
127980,-0.12,-0.18,9.89,0
127983,-0.13,-0.16,9.87,0
127986,-0.13,-0.18,9.88,0
127989,-0.13,-0.18,9.89,0
127992,-0.11,-0.20,9.88,0
127995,-0.12,-0.18,9.89,0
127997,-0.12,-0.18,9.88,0
128000,-0.10,-0.17,9.88,0
128003,-0.12,-0.18,9.90,0
128006,-0.11,-0.18,9.88,0
128009,-0.11,-0.19,9.90,0
128012,-0.13,-0.18,9.90,0
128015,-0.14,-0.16,9.88,0
128018,-0.12,-0.15,9.90,0
128021,-0.11,-0.18,9.88,0
128023,-0.10,-0.18,9.89,0
128026,-0.13,-0.17,9.89,0
128029,-0.12,-0.17,9.88,0
128032,-0.13,-0.16,9.87,0
128035,-0.12,-0.17,9.88,0
128038,-0.12,-0.17,9.87,0
128041,-0.13,-0.15,9.87,0
128043,-0.12,-0.20,9.85,0
128046,-0.12,-0.14,9.86,0
128049,-0.12,-0.18,9.87,0
128052,-0.11,-0.16,9.86,0
128055,-0.12,-0.17,9.87,0
128058,-0.13,-0.17,9.90,0
128061,-0.11,-0.16,9.87,0
128064,-0.14,-0.16,9.89,0
128067,-0.13,-0.18,9.90,0
128069,-0.13,-0.18,9.89,0
128072,-0.14,-0.18,9.88,0
128075,-0.14,-0.18,9.90,0
128078,-0.13,-0.17,9.89,0
128081,-0.13,-0.18,9.87,0
128084,-0.11,-0.18,9.86,0
128086,-0.12,-0.17,9.88,0
128089,-0.11,-0.17,9.88,0
128092,-0.11,-0.17,9.87,0
128095,-0.12,-0.17,9.88,0
128098,-0.14,-0.16,9.88,0
128101,-0.12,-0.19,9.89,0
128103,-0.13,-0.17,9.88,0
128107,-0.11,-0.19,9.88,0
128109,-0.13,-0.20,9.87,0
128112,-0.13,-0.18,9.87,0
128115,-0.11,-0.15,9.86,0
128118,-0.12,-0.19,9.88,0
128121,-0.09,-0.20,9.88,0
128124,-0.11,-0.18,9.88,0
128127,-0.12,-0.17,9.88,0
128130,-0.12,-0.19,9.88,0
128132,-0.13,-0.17,9.88,0
128135,-0.11,-0.16,9.90,0
128138,-0.14,-0.17,9.91,0
128141,-0.13,-0.17,9.89,0
128144,-0.14,-0.18,9.88,0
128147,-0.12,-0.18,9.88,0
128149,-0.13,-0.15,9.88,0
128152,-0.11,-0.17,9.88,0
128155,-0.11,-0.19,9.88,0
128158,-0.13,-0.19,9.88,0
128161,-0.11,-0.17,9.88,0
128164,-0.11,-0.18,9.89,0
128167,-0.12,-0.17,9.89,0
128170,-0.12,-0.18,9.87,0
128173,-0.13,-0.16,9.87,0
128175,-0.12,-0.17,9.88,0
128178,-0.12,-0.19,9.88,0
128181,-0.12,-0.18,9.87,0
128184,-0.12,-0.18,9.87,0
128187,-0.11,-0.19,9.87,0
128190,-0.13,-0.18,9.88,0
128192,-0.13,-0.17,9.88,0
128195,-0.11,-0.16,9.88,0
128198,-0.11,-0.17,9.89,0
128201,-0.11,-0.18,9.89,0
128204,-0.10,-0.17,9.89,0
128207,-0.12,-0.18,9.87,0
128210,-0.11,-0.17,9.87,0
128213,-0.13,-0.18,9.86,0
128216,-0.12,-0.18,9.87,0
128218,-0.13,-0.17,9.88,0
128221,-0.16,-0.16,9.89,0
128224,-0.11,-0.17,9.88,0
128227,-0.10,-0.19,9.90,0
128230,-0.10,-0.19,9.88,0
128233,-0.13,-0.16,9.89,0
128236,-0.12,-0.17,9.89,0
128238,-0.12,-0.18,9.88,0
128241,-0.13,-0.18,9.89,0
128244,-0.12,-0.17,9.88,0
128247,-0.12,-0.17,9.89,0
128250,-0.12,-0.19,9.89,0
128253,-0.12,-0.17,9.88,0
128256,-0.12,-0.17,9.89,0
128259,-0.11,-0.16,9.89,0
128262,-0.11,-0.15,9.89,0
128264,-0.12,-0.18,9.89,0
128267,-0.11,-0.16,9.89,0
128270,-0.11,-0.20,9.89,0
128273,-0.12,-0.17,9.88,0
128276,-0.11,-0.17,9.89,0
128279,-0.13,-0.18,9.88,0
128281,-0.12,-0.19,9.88,0
128284,-0.13,-0.19,9.88,0
128287,-0.12,-0.16,9.88,0
128290,-0.12,-0.18,9.86,0
128293,-0.11,-0.19,9.88,0
128296,-0.12,-0.17,9.87,0
128298,-0.10,-0.16,9.89,0
128302,-0.13,-0.17,9.88,0
128304,-0.13,-0.18,9.88,0
128307,-0.12,-0.16,9.89,0
128310,-0.10,-0.18,9.87,0
128313,-0.13,-0.21,9.89,0
128316,-0.11,-0.17,9.88,0
128319,-0.14,-0.18,9.91,0
128322,-0.13,-0.18,9.90,0
128325,-0.12,-0.18,9.89,0
128327,-0.11,-0.18,9.88,0
128330,-0.12,-0.16,9.90,0
128333,-0.11,-0.19,9.86,0
128336,-0.10,-0.15,9.89,0
128339,-0.13,-0.17,9.89,0
128342,-0.11,-0.19,9.89,0
128344,-0.14,-0.16,9.88,0
128347,-0.12,-0.17,9.89,0
128350,-0.13,-0.15,9.88,0
128353,-0.12,-0.19,9.88,0
128356,-0.11,-0.16,9.89,0
128359,-0.14,-0.17,9.87,0
128362,-0.14,-0.17,9.88,0
128365,-0.10,-0.18,9.88,0
128368,-0.12,-0.16,9.87,0
128370,-0.12,-0.17,9.89,0
128373,-0.12,-0.17,9.87,0
128376,-0.13,-0.18,9.88,0
128379,-0.12,-0.18,9.88,0
128382,-0.12,-0.17,9.88,0
128385,-0.13,-0.18,9.90,0
128387,-0.10,-0.18,9.90,0
128390,-0.10,-0.16,9.89,0
128393,-0.11,-0.19,9.89,0
128396,-0.12,-0.17,9.89,0
128399,-0.11,-0.18,9.88,0
128402,-0.10,-0.17,9.87,0
128405,-0.12,-0.18,9.89,0
128408,-0.12,-0.17,9.89,0
128411,-0.11,-0.18,9.89,0
128413,-0.13,-0.20,9.89,0
128416,-0.13,-0.19,9.88,0
128419,-0.13,-0.16,9.88,0
128422,-0.12,-0.19,9.87,0
128425,-0.13,-0.19,9.87,0
128428,-0.12,-0.18,9.87,0
128431,-0.12,-0.16,9.88,0
128433,-0.14,-0.17,9.87,0
128436,-0.11,-0.17,9.88,0
128439,-0.12,-0.16,9.88,0
128442,-0.12,-0.18,9.88,0
128445,-0.12,-0.18,9.90,0
128448,-0.11,-0.18,9.87,0
128451,-0.13,-0.18,9.88,0
128454,-0.12,-0.18,9.88,0
128457,-0.13,-0.18,9.89,0
128459,-0.13,-0.16,9.90,0
128462,-0.12,-0.17,9.88,0
128465,-0.10,-0.18,9.88,0
128468,-0.12,-0.18,9.88,0
128471,-0.12,-0.17,9.87,0
128474,-0.14,-0.17,9.89,0
128476,-0.12,-0.17,9.88,0
128479,-0.14,-0.18,9.89,0
128482,-0.14,-0.16,9.88,0
128485,-0.12,-0.19,9.86,0
128488,-0.14,-0.16,9.88,0
128491,-0.13,-0.16,9.90,0
128493,-0.12,-0.17,9.88,0
128497,-0.13,-0.17,9.88,0
128499,-0.14,-0.16,9.88,0
128502,-0.12,-0.18,9.88,0
128505,-0.12,-0.17,9.88,0
128508,-0.13,-0.17,9.89,0
128511,-0.12,-0.17,9.87,0
128514,-0.14,-0.17,9.88,0
128517,-0.13,-0.17,9.87,0
128519,-0.11,-0.17,9.90,0
128522,-0.12,-0.17,9.89,0
128525,-0.10,-0.18,9.88,0
128528,-0.11,-0.20,9.88,0
128531,-0.13,-0.17,9.87,0
128534,-0.12,-0.16,9.90,0
128537,-0.11,-0.17,9.89,0
128539,-0.11,-0.18,9.87,0
128542,-0.12,-0.15,9.88,0
128545,-0.11,-0.18,9.87,0
128548,-0.12,-0.19,9.88,0
128551,-0.11,-0.19,9.90,0
128554,-0.10,-0.17,9.88,0
128557,-0.11,-0.17,9.89,0
128560,-0.13,-0.17,9.89,0
128563,-0.13,-0.17,9.90,0
128565,-0.14,-0.21,9.88,0
128568,-0.13,-0.17,9.89,0
128571,-0.12,-0.18,9.90,0
128574,-0.12,-0.14,9.88,0
128577,-0.14,-0.17,9.88,0
128580,-0.13,-0.15,9.88,0
128582,-0.11,-0.18,9.88,0
128585,-0.13,-0.19,9.87,0
128588,-0.13,-0.18,9.88,0
128591,-0.13,-0.18,9.87,0
128594,-0.13,-0.17,9.88,0
128597,-0.12,-0.17,9.89,0
128600,-0.13,-0.17,9.89,0
128603,-0.10,-0.16,9.88,0
128606,-0.12,-0.17,9.89,0
128608,-0.12,-0.17,9.87,0
128611,-0.11,-0.16,9.89,0
128614,-0.13,-0.17,9.89,0
128617,-0.12,-0.16,9.87,0
128620,-0.12,-0.18,9.89,0
128623,-0.11,-0.17,9.90,0
128626,-0.11,-0.17,9.88,0
128628,-0.10,-0.19,9.88,0
128631,-0.15,-0.18,9.89,0
128634,-0.10,-0.16,9.89,0
128637,-0.13,-0.18,9.89,0
128640,-0.12,-0.18,9.88,0
128643,-0.11,-0.19,9.87,0
128646,-0.12,-0.19,9.87,0
128649,-0.12,-0.15,9.87,0
128652,-0.12,-0.18,9.88,0
128654,-0.11,-0.17,9.87,0
128657,-0.12,-0.15,9.87,0
128660,-0.13,-0.18,9.89,0
128663,-0.12,-0.16,9.87,0
128666,-0.13,-0.17,9.86,0
128669,-0.11,-0.17,9.88,0
128671,-0.11,-0.15,9.88,0
128674,-0.13,-0.17,9.88,0
128677,-0.12,-0.16,9.88,0
128680,-0.11,-0.19,9.88,0
128683,-0.13,-0.18,9.88,0
128686,-0.13,-0.15,9.88,0
128688,-0.10,-0.18,9.88,0
128692,-0.11,-0.18,9.90,0
128694,-0.14,-0.15,9.88,0
128697,-0.13,-0.19,9.89,0
128700,-0.11,-0.18,9.89,0
128703,-0.13,-0.19,9.88,0
128706,-0.14,-0.20,9.90,0
128709,-0.13,-0.19,9.88,0
128712,-0.13,-0.17,9.86,0
128714,-0.15,-0.17,9.89,0
128717,-0.13,-0.18,9.88,0
128720,-0.14,-0.16,9.89,0
128723,-0.11,-0.19,9.87,0
128726,-0.13,-0.18,9.87,0
128729,-0.13,-0.17,9.87,0
128732,-0.14,-0.18,9.87,0
128734,-0.13,-0.20,9.88,0
128737,-0.13,-0.18,9.90,0
128740,-0.13,-0.17,9.88,0
128743,-0.12,-0.17,9.88,0
128746,-0.14,-0.15,9.89,0
128749,-0.11,-0.16,9.90,0
128752,-0.11,-0.16,9.87,0
128755,-0.12,-0.17,9.89,0
128758,-0.12,-0.17,9.89,0
128760,-0.14,-0.16,9.90,0
128763,-0.12,-0.18,9.88,0
128766,-0.14,-0.18,9.88,0
128769,-0.12,-0.19,9.90,0
128772,-0.11,-0.18,9.88,0
128775,-0.11,-0.19,9.87,0
128777,-0.11,-0.18,9.90,0
128780,-0.13,-0.19,9.88,0
128783,-0.14,-0.19,9.88,0
128786,-0.13,-0.20,9.88,0
128789,-0.13,-0.20,9.88,0
128792,-0.12,-0.20,9.87,0
128795,-0.12,-0.19,9.88,0
128798,-0.13,-0.19,9.90,0
128801,-0.13,-0.18,9.89,0
128803,-0.12,-0.18,9.88,0
128806,-0.11,-0.19,9.88,0
128809,-0.13,-0.18,9.88,0
128812,-0.12,-0.16,9.88,0
128815,-0.14,-0.19,9.87,0
128818,-0.11,-0.16,9.88,0
128821,-0.12,-0.16,9.88,0
128823,-0.12,-0.18,9.88,0
128826,-0.10,-0.17,9.88,0
128829,-0.14,-0.18,9.88,0
128832,-0.13,-0.17,9.89,0
128835,-0.11,-0.17,9.89,0
128838,-0.13,-0.18,9.88,0
128841,-0.12,-0.18,9.88,0
128844,-0.12,-0.16,9.88,0
128847,-0.14,-0.17,9.88,0
128849,-0.11,-0.17,9.90,0
128852,-0.13,-0.19,9.88,0
128855,-0.10,-0.18,9.88,0
128858,-0.11,-0.17,9.89,0
128861,-0.11,-0.16,9.88,0
128864,-0.14,-0.19,9.88,0
128866,-0.13,-0.18,9.89,0
128869,-0.13,-0.19,9.89,0
128872,-0.13,-0.18,9.89,0
128875,-0.13,-0.17,9.87,0
128878,-0.14,-0.20,9.88,0
128881,-0.12,-0.18,9.87,0
128883,-0.12,-0.17,9.88,0
128887,-0.10,-0.18,9.90,0
128889,-0.11,-0.18,9.88,0
128892,-0.13,-0.18,9.88,0
128895,-0.11,-0.19,9.88,0
128898,-0.11,-0.17,9.89,0
128901,-0.10,-0.17,9.88,0
128904,-0.12,-0.17,9.87,0
128907,-0.11,-0.17,9.89,0
128909,-0.10,-0.16,9.90,0
128912,-0.13,-0.17,9.88,0
128915,-0.14,-0.17,9.87,0
128918,-0.14,-0.18,9.89,0
128921,-0.10,-0.17,9.88,0
128924,-0.13,-0.18,9.88,0
128927,-0.14,-0.18,9.90,0
128929,-0.13,-0.18,9.88,0
128932,-0.11,-0.19,9.88,0
128935,-0.14,-0.17,9.88,0
128938,-0.12,-0.18,9.88,0
128941,-0.11,-0.19,9.88,0
128944,-0.12,-0.16,9.88,0
128947,-0.11,-0.17,9.89,0
128950,-0.14,-0.20,9.89,0
128953,-0.13,-0.17,9.87,0
128955,-0.11,-0.18,9.89,0
128958,-0.13,-0.17,9.91,0
128961,-0.13,-0.18,9.88,0
128964,-0.10,-0.19,9.87,0
128967,-0.12,-0.17,9.89,0
128970,-0.11,-0.16,9.88,0
128972,-0.12,-0.17,9.87,0
128975,-0.11,-0.17,9.89,0
128978,-0.13,-0.18,9.88,0
128981,-0.10,-0.16,9.88,0
128984,-0.14,-0.17,9.88,0
128987,-0.12,-0.16,9.89,0
128990,-0.14,-0.16,9.89,0
128993,-0.11,-0.17,9.88,0
128996,-0.12,-0.17,9.89,0
128998,-0.12,-0.17,9.88,0
129001,-0.14,-0.17,9.90,0
129004,-0.14,-0.17,9.89,0
129007,-0.12,-0.19,9.89,0
129010,-0.13,-0.19,9.90,0
129013,-0.11,-0.17,9.88,0
129015,-0.11,-0.19,9.88,0
129018,-0.11,-0.18,9.86,0
129021,-0.13,-0.17,9.88,0
129024,-0.12,-0.17,9.87,0
129027,-0.13,-0.16,9.86,0
129030,-0.13,-0.17,9.88,0
129033,-0.10,-0.19,9.88,0
129036,-0.12,-0.16,9.88,0
129039,-0.12,-0.19,9.89,0
129042,-0.14,-0.19,9.88,0
129044,-0.13,-0.16,9.89,0
129047,-0.12,-0.17,9.88,0
129050,-0.12,-0.16,9.88,0
129053,-0.12,-0.17,9.89,0
129056,-0.10,-0.18,9.90,0
129059,-0.11,-0.18,9.88,0
129061,-0.12,-0.17,9.89,0
129064,-0.13,-0.18,9.88,0
129067,-0.12,-0.17,9.89,0
129070,-0.13,-0.18,9.88,0
129073,-0.12,-0.20,9.89,0
129076,-0.13,-0.17,9.89,0
129078,-0.10,-0.18,9.91,0
129082,-0.14,-0.17,9.86,0
129084,-0.13,-0.18,9.89,0
129087,-0.12,-0.20,9.88,0
129090,-0.11,-0.18,9.88,0
129093,-0.11,-0.19,9.89,0
129096,-0.14,-0.20,9.89,0
129099,-0.13,-0.17,9.88,0
129102,-0.12,-0.20,9.89,0
129104,-0.13,-0.17,9.90,0
129107,-0.11,-0.19,9.90,0
129110,-0.12,-0.18,9.87,0
129113,-0.13,-0.19,9.88,0
129116,-0.12,-0.16,9.89,0
129119,-0.10,-0.18,9.89,0
129122,-0.11,-0.19,9.89,0
129124,-0.12,-0.17,9.88,0
129127,-0.14,-0.17,9.88,0
129130,-0.14,-0.17,9.89,0
129133,-0.12,-0.17,9.89,0
