timestamp,acceleration_x,acceleration_y,acceleration_z,solenoid_status,acceleration_magnitude
140560,-3.31,-4.21,8.2,1,9.79388584781342
140563,-3.28,-4.24,8.22,1,9.813480524258456
140566,-3.29,-4.25,8.25,1,9.846273406726018
140568,-3.23,-4.24,8.29,1,9.855688712616688
140571,-3.2,-4.13,8.36,1,9.858321358121778
140574,-3.04,-4.1,8.39,1,9.820575339561323
140577,-2.99,-4.07,8.42,1,9.818421461721838
140580,-2.91,-4.04,8.4,1,9.764717097796536
140582,-2.84,-4.07,8.4,1,9.75656189443802
140585,-2.82,-4.14,8.38,1,9.76301183037284
140588,-2.83,-4.23,8.4,1,9.821496830931627
140591,-2.87,-4.28,8.39,1,9.84618707927084
140594,-2.92,-4.35,8.38,1,9.882980319721375
140597,-2.99,-4.4,8.37,1,9.917509768081905
140600,-3.04,-4.42,8.38,1,9.949994974873103
140603,-3.07,-4.4,8.38,1,9.950341702675342
140606,-3.09,-4.37,8.4,1,9.960170681268469
140609,-3.12,-4.32,8.41,1,9.956148853849061
140611,-3.16,-4.2,8.4,1,9.908864718018911
140614,-3.15,-4.1,8.39,1,9.85518137834104
140617,-3.13,-4.04,8.37,1,9.806905730147506
140620,-3.1,-3.97,8.32,1,9.725908697905817
140623,-3.07,-3.88,8.24,1,9.611290235967282
140625,-3.01,-3.84,8.19,1,9.533194637685732
140628,-2.99,-3.82,8.18,1,9.510252362582182
140631,-2.95,-3.8,8.15,1,9.463878697447468
140634,-2.96,-3.76,8.23,1,9.520089285295596
140637,-2.96,-3.81,8.27,1,9.57447648699395
140640,-2.99,-3.88,8.3,1,9.637660504500042
140643,-3.04,-3.98,8.34,1,9.728185853487792
140646,-3.05,-4.05,8.34,1,9.76015368731456
140649,-3.14,-4.26,8.32,1,9.8605070863521
140651,-3.13,-4.35,8.31,1,9.88814947298027
140654,-3.16,-4.43,8.3,1,9.92474181024373
140657,-3.18,-4.51,8.29,1,9.958744900839664
140660,-3.18,-4.58,8.3,1,9.998939943814046
140663,-3.22,-4.59,8.34,1,10.049482573744779
140665,-3.22,-4.52,8.39,1,10.05936876747244
140668,-3.22,-4.46,8.46,1,10.091164452133363
140671,-3.21,-4.39,8.48,1,10.07405578702044
140674,-3.23,-4.28,8.45,1,10.0076870454666
140677,-3.18,-4.16,8.42,1,9.915361818915132
140680,-3.17,-4.11,8.37,1,9.848751189871738
140682,-3.19,-4.08,8.34,1,9.817234844904139
140685,-3.2,-4.1,8.3,1,9.794896630388704
140688,-3.31,-4.17,8.26,1,9.827135900149138
140691,-3.38,-4.18,8.26,1,9.855171231389132
140694,-3.43,-4.19,8.3,1,9.910146315771529
140697,-3.46,-4.2,8.32,1,9.94152905744383
140700,-3.49,-4.19,8.36,1,9.981272463969711
140702,-3.56,-4.22,8.37,1,10.026908795835334
140705,-3.56,-4.25,8.36,1,10.0312362149438
140708,-3.58,-4.25,8.31,1,9.996749471703291
140711,-3.57,-4.28,8.3,1,9.997664727325077
140714,-3.54,-4.23,8.29,1,9.957339001962321
140717,-3.54,-4.22,8.32,1,9.978096010762775
140719,-3.52,-4.17,8.35,1,9.97505889706923
140722,-3.49,-4.14,8.38,1,9.977178960006682
140725,-3.45,-4.07,8.41,1,9.959693770392743
140728,-3.45,-4.02,8.48,1,9.998664910876853
140731,-3.38,-4.01,8.5,1,9.987717456956819
140734,-3.37,-3.99,8.5,1,9.976321967538938
140737,-3.33,-4.01,8.48,1,9.953863571498255
140740,-3.28,-4.08,8.43,1,9.923190011281655
140742,-3.27,-4.13,8.39,1,9.906659376399293
140745,-3.26,-4.17,8.35,1,9.886303657080335
140748,-3.25,-4.24,8.34,1,9.904327337078476
140751,-3.25,-4.28,8.32,1,9.904711000327067
140754,-3.24,-4.3,8.31,1,9.901701873920464
140757,-3.24,-4.27,8.33,1,9.905523711545998
140759,-3.21,-4.25,8.35,1,9.90399414377856
140762,-3.19,-4.21,8.37,1,9.897327922222239
140765,-3.15,-4.1,8.39,1,9.85518137834104
140768,-3.06,-4.04,8.38,1,9.793344678913328
140771,-3.05,-3.99,8.39,1,9.778276944329201
140774,-3.06,-3.99,8.37,1,9.764251123358104
140776,-3.06,-3.98,8.32,1,9.717324734719943
140779,-3.06,-4.04,8.25,1,9.682339593300785
140782,-3.11,-4.09,8.2,1,9.676786656736832
140785,-3.16,-4.14,8.2,1,9.71417520945551
140788,-3.2,-4.17,8.18,1,9.723235058353778
140791,-3.22,-4.23,8.21,1,9.780869082039695
140794,-3.27,-4.24,8.22,1,9.810142710480822
140796,-3.32,-4.26,8.23,1,9.843927061899635
140799,-3.3,-4.25,8.25,1,9.849619281982426
140802,-3.32,-4.23,8.26,1,9.856109780232767
140805,-3.32,-4.18,8.31,1,9.87678591445618
140808,-3.28,-4.15,8.33,1,9.867613693289782
140811,-3.3,-4.08,8.37,1,9.878932128524823
140813,-3.31,-4.04,8.4,1,9.891294151929767
140816,-3.32,-3.99,8.4,1,9.874335420675155
140819,-3.33,-3.98,8.4,1,9.873666998638347
140822,-3.34,-3.97,8.4,1,9.873018788597538
140825,-3.39,-3.99,8.39,1,9.889605654423235
140827,-3.43,-4.03,8.38,1,9.911114972595163
140830,-3.49,-4.05,8.36,1,9.923315978038792
140833,-3.58,-4.15,8.36,1,9.996424360740193
140836,-3.64,-4.19,8.33,1,10.009725270955244
140839,-3.62,-4.2,8.32,1,9.998339862197124
140842,-3.62,-4.16,8.27,1,9.939964788670029
140845,-3.59,-4.15,8.28,1,9.933227068782832
140848,-3.57,-4.12,8.29,1,9.921864744089188
140850,-3.53,-4.11,8.34,1,9.94528028765404
140853,-3.48,-4.07,8.35,1,9.919566522787171
140856,-3.42,-4.05,8.43,1,9.958102228838586
140859,-3.32,-3.99,8.47,1,9.933951882307463
140862,-3.27,-3.97,8.47,1,9.909323892173472
140864,-3.2,-3.96,8.46,1,9.873864491677006
140867,-3.15,-4.01,8.44,1,9.860841749059762
140870,-3.1,-4.11,8.34,1,9.800903019620183
140873,-3.05,-4.25,8.37,1,9.870253289556453
140876,-3.03,-4.32,8.35,1,9.87754017961962
140879,-3.04,-4.39,8.37,1,9.928272760153197
140882,-3.01,-4.41,8.41,1,9.961741815566192
140885,-2.99,-4.44,8.44,1,9.994363411443471
140888,-2.99,-4.44,8.45,1,10.0028096053059
140890,-2.94,-4.4,8.45,1,9.970260778936527
140893,-2.93,-4.37,8.44,1,9.945622152484981
140896,-2.94,-4.25,8.42,1,9.879397754924133
140899,-2.9,-4.21,8.4,1,9.833315819193443
140902,-2.93,-4.16,8.38,1,9.803820683794662
140904,-2.96,-4.11,8.36,1,9.774625312511983
140907,-3.01,-4.1,8.35,1,9.77714682307676
140910,-3.11,-4.04,8.38,1,9.809082525904246
140913,-3.18,-4.03,8.4,1,9.844455292193672
140916,-3.26,-3.99,8.41,1,9.862849486836955
140919,-3.3,-3.99,8.41,1,9.876142971828628
140921,-3.36,-3.98,8.41,1,9.892325308035517
140924,-3.42,-3.96,8.39,1,9.887876415085294
140927,-3.48,-3.94,8.37,1,9.883870699275663
140930,-3.5,-3.99,8.34,1,9.88563098643683
140933,-3.51,-4.01,8.3,1,9.863579471976692
140936,-3.5,-4.02,8.28,1,9.847273734389635
140939,-3.5,-4.05,8.28,1,9.859558813658955
140942,-3.46,-4.02,8.28,1,9.833127681465342
140944,-3.45,-4.05,8.31,1,9.867172847376295
140947,-3.42,-4.07,8.37,1,9.915553438916055
140950,-3.39,-4.08,8.41,1,9.943168509082001
140953,-3.35,-4.08,8.43,1,9.946547139585675
140956,-3.32,-4.11,8.46,1,9.974271903251887
140958,-3.29,-4.15,8.49,1,10.006332994658932
140961,-3.25,-4.21,8.42,1,9.959066221288017
140964,-3.15,-4.24,8.4,1,9.922706284073918
140967,-3.13,-4.27,8.38,1,9.912325660509747
140970,-3.09,-4.3,8.34,1,9.878952373607234
140972,-3.09,-4.32,8.34,1,9.88767414511623
140975,-3.03,-4.34,8.36,1,9.894751133808267
140978,-3.04,-4.32,8.41,1,9.931369492673204
140981,-3.01,-4.29,8.45,1,9.943173537658888
140984,-3.02,-4.2,8.49,1,9.941855963551273
140987,-3.0,-4.07,8.53,1,9.915936667809047
140990,-3.02,-4.04,8.52,1,9.90113124849883
140993,-3.0,-3.99,8.51,1,9.866113723244831
140996,-3.01,-3.97,8.45,1,9.80935777714321
140999,-3.01,-3.97,8.39,1,9.757720020578578
141001,-3.0,-3.98,8.36,1,9.732933781753577
141004,-3.03,-3.99,8.34,1,9.729162348321669
141007,-3.07,-3.99,8.32,1,9.724577111628042
141010,-3.09,-3.99,8.33,1,9.739460970710853
141013,-3.12,-4.04,8.37,1,9.803718682214416
141015,-3.15,-4.07,8.4,1,9.85126387830516
141018,-3.16,-4.12,8.42,1,9.892239382465428
141021,-3.14,-4.13,8.42,1,9.890040444811133
141024,-3.15,-4.15,8.41,1,9.893083442486473
141027,-3.13,-4.23,8.45,1,9.954511540000343
141030,-3.14,-4.26,8.44,1,9.961967677120821
141033,-3.15,-4.29,8.44,1,9.977985768680972
141036,-3.16,-4.29,8.46,1,9.998064812752517
141039,-3.19,-4.33,8.44,1,10.007926858245916
141041,-3.21,-4.33,8.44,1,10.014319747241945
141044,-3.24,-4.3,8.44,1,10.011053890575157
141047,-3.24,-4.28,8.42,1,9.985609645885424
141050,-3.25,-4.25,8.42,1,9.976041299032397
141053,-3.29,-4.16,8.41,1,9.942725984356604
141055,-3.32,-4.09,8.44,1,9.949075333919227
141058,-3.35,-4.03,8.45,1,9.943133308972579
141061,-3.37,-3.98,8.45,1,9.929743199096338
141064,-3.37,-3.97,8.41,1,9.891708649166736
141067,-3.4,-3.96,8.39,1,9.880976672374043
141070,-3.43,-3.98,8.35,1,9.865485289634767
141072,-3.47,-3.99,8.35,1,9.883496344917623
141075,-3.46,-4.02,8.31,1,9.858402507505971
141078,-3.49,-4.11,8.26,1,9.864066098724198
141081,-3.48,-4.15,8.25,1,9.86891078083088
141084,-3.48,-4.19,8.27,1,9.90249463519168
141087,-3.46,-4.22,8.27,1,9.908223856978605
141090,-3.46,-4.21,8.27,1,9.903968901405133
141093,-3.35,-4.13,8.32,1,9.874299975188114
141095,-3.33,-4.1,8.35,1,9.880354244661474
141098,-3.29,-4.06,8.38,1,9.875834141985173
141101,-3.26,-4.05,8.39,1,9.870268486723145
141104,-3.21,-4.02,8.4,1,9.850101522319452
141107,-3.2,-4.01,8.39,1,9.834236116750503
141109,-3.19,-4.04,8.36,1,9.817703397434656
141112,-3.16,-4.06,8.34,1,9.799224459108997
141115,-3.18,-4.08,8.3,1,9.780020449876371
141118,-3.17,-4.1,8.29,1,9.776655869979264
141121,-3.19,-4.12,8.32,1,9.816970000972805
141124,-3.18,-4.1,8.36,1,9.839308918821484
141126,-3.18,-4.07,8.4,1,9.860897525073465
141129,-3.18,-4.02,8.48,1,9.908743613597034
141132,-3.14,-3.97,8.49,1,9.884361385542316
141135,-3.08,-3.95,8.52,1,9.883283867217413
141138,-3.05,-3.93,8.51,1,9.85735765811508
141141,-3.05,-3.96,8.49,1,9.852116523874452
141143,-3.03,-4.04,8.45,1,9.844033726069815
141146,-3.06,-4.1,8.43,1,9.86095837127406
141149,-3.11,-4.18,8.42,1,9.901560483075382
141152,-3.14,-4.24,8.4,1,9.919536279484037
141155,-3.18,-4.28,8.41,1,9.957856194984943
141158,-3.24,-4.36,8.36,1,9.969794381029129
141160,-3.25,-4.36,8.36,1,9.973048681321073
141163,-3.28,-4.37,8.34,1,9.970501491900997
141166,-3.29,-4.32,8.36,1,9.968756191220647
141169,-3.29,-4.29,8.39,1,9.980996944193501
141172,-3.33,-4.16,8.41,1,9.956033346669747
141175,-3.33,-4.15,8.4,1,9.94340987790406
141178,-3.36,-4.11,8.41,1,9.94534061759576
141181,-3.36,-4.08,8.42,1,9.94144858659944
141183,-3.41,-4.02,8.41,1,9.925552881326057
141186,-3.41,-3.98,8.39,1,9.892451667812182
141189,-3.44,-3.97,8.42,1,9.924258158673624
141192,-3.45,-3.96,8.41,1,9.91525087932726
141195,-3.48,-3.99,8.37,1,9.903908319446419
141197,-3.52,-4.04,8.37,1,9.938254373882769
141200,-3.53,-4.08,8.36,1,9.949718588985318
141203,-3.53,-4.11,8.35,1,9.953667665740102
141206,-3.52,-4.13,8.34,1,9.95002010048221
141209,-3.52,-4.14,8.28,1,9.903958804437748
141212,-3.46,-4.14,8.3,1,9.899555545578801
141214,-3.44,-4.11,8.33,1,9.905281419525647
141217,-3.43,-4.07,8.37,1,9.919007006752238
141220,-3.38,-4.02,8.41,1,9.91528617842168
141223,-3.36,-3.97,8.49,1,9.956435104996165
141226,-3.35,-3.97,8.49,1,9.953064854606344
141229,-3.32,-3.94,8.49,1,9.93106741493582
141232,-3.32,-3.95,8.47,1,9.917953417918437
141234,-3.31,-4.03,8.42,1,9.904211225534318
141237,-3.29,-4.08,8.39,1,9.892552754471417
141240,-3.3,-4.12,8.36,1,9.887062253268157
141243,-3.3,-4.17,8.37,1,9.916440893788455
141246,-3.31,-4.23,8.37,1,9.94514454394706
141249,-3.29,-4.25,8.35,1,9.930211478110625
141251,-3.25,-4.23,8.34,1,9.90005050492168
141254,-3.22,-4.23,8.35,1,9.898676679233443
141257,-3.21,-4.2,8.35,1,9.8826413473322
141260,-3.17,-4.19,8.33,1,9.848548116346898
141263,-3.15,-4.11,8.36,1,9.833829366020137
141266,-3.14,-4.13,8.37,1,9.847507298804098
141269,-3.15,-4.1,8.38,1,9.84666948769989
141271,-3.18,-4.1,8.41,1,9.88182675419884
141274,-3.22,-4.07,8.44,1,9.907921073565332
141277,-3.23,-4.1,8.44,1,9.923532637120713
141280,-3.24,-4.12,8.42,1,9.918084492481398
141283,-3.3,-4.16,8.43,1,9.962956388542509
141286,-3.31,-4.19,8.42,1,9.970386150997363
141289,-3.33,-4.21,8.4,1,9.968600704211198
141291,-3.34,-4.21,8.4,1,9.971945647665756
141294,-3.34,-4.23,8.37,1,9.955169511364435
141297,-3.37,-4.24,8.36,1,9.961129454032811
141300,-3.35,-4.24,8.32,1,9.920811458746709
141303,-3.33,-4.23,8.27,1,9.86786197714581
141306,-3.32,-4.23,8.24,1,9.839354653634556
141308,-3.28,-4.18,8.22,1,9.787706575086935
141311,-3.22,-4.11,8.21,1,9.729573474721285
141314,-3.14,-3.97,8.24,1,9.670475686335188
141317,-3.07,-3.9,8.28,1,9.65366769678758
141320,-3.06,-3.86,8.34,1,9.686010530657088
141323,-3.05,-3.82,8.37,1,9.692873670898635
141326,-3.02,-3.83,8.44,1,9.747969019236775
141329,-3.03,-3.88,8.48,1,9.805391374136986
141331,-3.02,-3.92,8.48,1,9.81820757572379
141334,-3.03,-3.98,8.48,1,9.845389784056293
141337,-3.02,-4.02,8.45,1,9.83276665033804
141340,-2.99,-4.12,8.42,1,9.839253020427924
141343,-3.01,-4.18,8.38,1,9.836508526911366
141346,-3.02,-4.24,8.34,1,9.831256277811091
141348,-3.06,-4.32,8.34,1,9.878339941508392
141351,-3.09,-4.41,8.4,1,9.977785325411647
141354,-3.19,-4.44,8.47,1,10.081200325358088
141357,-3.25,-4.43,8.52,1,10.137938646490221
141360,-3.29,-4.44,8.57,1,10.197185886311969
141362,-3.35,-4.39,8.62,1,10.237138271997697
141365,-3.41,-4.29,8.62,1,10.214528868234696
141368,-3.44,-4.24,8.62,1,10.2037052093835
141371,-3.42,-4.17,8.61,1,10.15959644867846
141374,-3.43,-4.13,8.55,1,10.095756534306878
141377,-3.49,-4.11,8.4,1,9.981593059226569
141380,-3.52,-4.11,8.34,1,9.941735261009518
141383,-3.56,-4.12,8.3,1,9.926630848379524
141386,-3.56,-4.11,8.27,1,9.897403699960915
141388,-3.6,-4.17,8.31,1,9.970205614730322
141391,-3.57,-4.11,8.33,1,9.951175809923168
141394,-3.52,-4.1,8.35,1,9.945999195656512
141397,-3.41,-4.06,8.35,1,9.89111722708815
141400,-3.29,-4.02,8.4,1,9.876461917103715
141403,-3.15,-3.96,8.43,1,9.832039462898834
141405,-2.84,-3.92,8.42,1,9.712280885559272
141408,-2.7,-3.91,8.41,1,9.659513445303547
141411,-2.52,-3.93,8.43,1,9.636399742642476
141414,-2.39,-3.96,8.4,1,9.589249188544429
141417,-2.13,-4.11,8.33,1,9.529842601008687
141420,-2.0,-4.13,8.34,1,9.519059827524986
141422,-1.94,-4.22,8.35,1,9.554815539820746
141425,-1.89,-4.31,8.37,1,9.602348671028354
141428,-1.82,-4.37,8.44,1,9.676926164852143
141431,-1.79,-4.4,8.49,1,9.728525068066588
141434,-1.8,-4.45,8.5,1,9.761787746104707
141437,-1.86,-4.49,8.54,1,9.826052106517652
141440,-1.93,-4.55,8.56,1,9.88438161950458
141442,-2.09,-4.64,8.55,1,9.949884421439277
141445,-2.2,-4.65,8.55,1,9.97822629528916
141448,-2.31,-4.6,8.51,1,9.9456623711043
141451,-2.43,-4.55,8.48,1,9.925613331175057
141454,-2.52,-4.46,8.44,1,9.872973209727656
141457,-2.75,-4.28,8.37,1,9.79478432636472
141459,-2.89,-4.17,8.33,1,9.753455797818535
141462,-2.99,-4.1,8.32,1,9.745383522468472
141465,-3.11,-4.05,8.29,1,9.73646239657916
141468,-3.24,-3.91,8.29,1,9.721615092154185
141471,-3.46,-3.86,8.32,1,9.802734312425285
141474,-3.56,-3.83,8.34,1,9.843683253741965
141477,-3.64,-3.83,8.34,1,9.872897244476922
141480,-3.69,-3.8,8.37,1,9.905200654201812
141482,-3.75,-3.8,8.38,1,9.93614110205768
141485,-3.77,-3.84,8.41,1,9.984317703278476
141488,-3.8,-3.86,8.42,1,10.011793046203062
141491,-3.81,-3.92,8.43,1,10.047258332500464
141494,-3.8,-4.03,8.4,1,10.061853705952995
141497,-3.79,-4.09,8.37,1,10.057290887709273
141499,-3.77,-4.13,8.33,1,10.03288094218206
141502,-3.74,-4.17,8.27,1,9.988463345279893
141505,-3.73,-4.23,8.22,1,9.968660893018681
141508,-3.7,-4.24,8.14,1,9.895817298232624
141511,-3.67,-4.22,8.15,1,9.884320917493524
141513,-3.68,-4.19,8.17,1,9.89178446995283
141516,-3.65,-4.11,8.24,1,9.905160271292939
141519,-3.59,-4.03,8.31,1,9.90883948805308
141522,-3.47,-3.83,8.34,1,9.81149326045735
141525,-3.39,-3.76,8.38,1,9.790510711908752
141528,-3.27,-3.7,8.37,1,9.718014200442392
141531,-3.15,-3.67,8.36,1,9.65820894369137
141533,-3.01,-3.69,8.31,1,9.57769805329026
141536,-2.75,-3.73,8.29,1,9.497341733348337
141539,-2.61,-3.8,8.26,1,9.459371015030545
141542,-2.5,-3.83,8.22,1,9.40676883951126
141545,-2.38,-3.9,8.22,1,9.404403224022246
141547,-2.21,-4.03,8.26,1,9.452650421971606
141550,-2.14,-4.11,8.28,1,9.488419257178721
141553,-2.11,-4.19,8.31,1,9.54276165478317
141556,-2.08,-4.26,8.33,1,9.584513550514705
141559,-2.08,-4.31,8.38,1,9.650227976581693
141562,-2.08,-4.35,8.44,1,9.720210903061723
141565,-2.15,-4.35,8.49,1,9.778808720902562
141567,-2.2,-4.33,8.54,1,9.824484719312254
141570,-2.28,-4.29,8.55,1,9.83387004185026
141573,-2.37,-4.19,8.6,1,9.855607540887574
141576,-2.62,-4.09,8.57,1,9.850756316141416
141579,-2.73,-4.01,8.54,1,9.821639374361084
141582,-2.87,-3.95,8.46,1,9.767855445285829
141584,-3.01,-3.89,8.39,1,9.725446005196883
141587,-3.32,-3.85,8.24,1,9.682071059437645
141590,-3.48,-3.86,8.22,1,9.7251426724753
141593,-3.68,-3.87,8.23,1,9.810820556915717
141596,-3.9,-3.88,8.26,1,9.924313578278348
141598,-4.12,-3.86,8.33,1,10.06294688448667
141601,-4.51,-3.82,8.49,1,10.344689458847954
141604,-4.69,-3.8,8.56,1,10.474239829219112
141607,-4.82,-3.79,8.6,1,10.56203105467883
141610,-4.98,-3.79,8.64,1,10.668369134970913
141613,-5.1,-3.83,8.63,1,10.73106704852784
141616,-5.31,-3.86,8.59,1,10.811281145174238
141619,-5.42,-3.9,8.53,1,10.832695878681355
141622,-5.5,-3.96,8.49,1,10.863319014003041
141624,-5.58,-4.02,8.37,1,10.832991276651153
141627,-5.66,-4.01,8.32,1,10.832271229986812
141630,-5.64,-3.98,8.3,1,10.795369377654477
141633,-5.63,-3.95,8.3,1,10.77911870238008
141636,-5.56,-3.9,8.28,1,10.708968204266926
141638,-5.46,-3.71,8.3,1,10.604984677028064
141641,-5.14,-3.61,8.3,1,10.408731911236835
141644,-4.93,-3.56,8.3,1,10.289241954585382
141647,-4.68,-3.5,8.31,1,10.159158429712573
141650,-4.42,-3.45,8.29,1,10.008146681578962
141653,-3.89,-3.47,8.24,1,9.750415375767332
141655,-3.66,-3.51,8.24,1,9.67539663269677
141658,-3.37,-3.63,8.19,1,9.571306075975212
141661,-3.13,-3.77,8.16,1,9.518161587197394
141664,-2.65,-4.05,8.12,1,9.453010102607527
141667,-2.43,-4.18,8.12,1,9.450486759950515
141670,-2.19,-4.32,8.13,1,9.463371492232566
141673,-1.95,-4.43,8.14,1,9.470322064217246
141676,-1.71,-4.52,8.18,1,9.500889432047927
141678,-1.3,-4.59,8.21,1,9.49537782291995
141681,-1.11,-4.61,8.23,1,9.498268263215143
141684,-0.93,-4.6,8.22,1,9.465373737998938
141687,-0.8,-4.57,8.22,1,9.438924726895538
141690,-0.69,-4.61,8.22,1,9.449687825531594
141693,-0.64,-4.67,8.23,1,9.484271189711944
141695,-0.67,-4.7,8.2,1,9.475172821642886
141698,-0.75,-4.71,8.21,1,9.494772245820329
141701,-0.91,-4.77,8.24,1,9.564444573523337
141704,-1.07,-4.8,8.34,1,9.68196777519942
141707,-1.62,-4.78,8.4,1,9.79963264617608
141710,-1.88,-4.73,8.47,1,9.881710378269544
141713,-2.21,-4.71,8.55,1,10.00853136079415
141716,-2.5,-4.57,8.67,1,10.114534097030866
141718,-3.11,-4.5,8.71,1,10.28524185422978
141721,-3.37,-4.42,8.73,1,10.349212530429549
141724,-3.65,-4.36,8.73,1,10.41849317319928
141727,-3.93,-4.27,8.72,1,10.474550109670583
141730,-4.36,-4.16,8.71,1,10.591472985378381
141733,-4.55,-4.07,8.71,1,10.636329254023684
141735,-4.73,-4.01,8.69,1,10.675631128884136
141738,-4.88,-3.95,8.66,1,10.696377891604241
141741,-5.0,-3.88,8.6,1,10.67775257252199
141744,-5.14,-3.82,8.55,1,10.682438860110551
141747,-5.14,-3.77,8.51,1,10.63261962077079
141750,-5.15,-3.78,8.46,1,10.601061267627879
141752,-5.13,-3.77,8.45,1,10.579806236410949
141755,-4.99,-3.76,8.5,1,10.54929855488032
141758,-4.89,-3.74,8.53,1,10.519534210220526
141761,-4.73,-3.76,8.55,1,10.469622724816784
141764,-4.57,-3.79,8.57,1,10.425636671206226
141767,-4.17,-3.9,8.55,1,10.281118616181802
141770,-3.98,-4.0,8.54,1,10.235819459134671
141773,-3.75,-4.05,8.57,1,10.193620554052423
141775,-3.54,-4.08,8.56,1,10.121837777795097
141778,-3.33,-4.1,8.55,1,10.049945273482836
141781,-2.97,-4.19,8.54,1,9.96537003828759
141784,-2.78,-4.27,8.48,1,9.893012685729257
141787,-2.65,-4.4,8.47,1,9.905725617035838
141790,-2.56,-4.47,8.44,1,9.887775280617982
141792,-2.46,-4.58,8.39,1,9.870162106064926
141795,-2.29,-4.72,8.36,1,9.869756835910396
141798,-2.24,-4.78,8.3,1,9.836462778865176
141801,-2.18,-4.78,8.32,1,9.839878048024783
141804,-2.16,-4.75,8.32,1,9.820921545354082
141807,-2.13,-4.66,8.37,1,9.81373527256569
141810,-2.13,-4.62,8.38,1,9.80335146773796
141812,-2.16,-4.58,8.35,1,9.765474898846445
141815,-2.21,-4.52,8.34,1,9.740128335910159
141818,-2.28,-4.48,8.27,1,9.677897498940563
141821,-2.43,-4.33,8.18,1,9.569022938628583
141824,-2.52,-4.22,8.19,1,9.55169618444808
141827,-2.62,-4.13,8.19,1,9.539255736167261
141829,-2.72,-4.05,8.18,1,9.524352996398232
141832,-2.85,-3.97,8.15,1,9.502941649826122
141835,-3.12,-3.95,8.2,1,9.621689040911683
141838,-3.25,-3.9,8.27,1,9.703885819608555
141841,-3.35,-3.88,8.32,1,9.772374327664695
141844,-3.44,-3.86,8.34,1,9.81268566703326
141846,-3.56,-3.88,8.36,1,9.88016194199265
141849,-3.6,-3.9,8.37,1,9.91094849144117
141852,-3.62,-3.96,8.32,1,9.899919191589394
141855,-3.63,-4.02,8.31,1,9.919344736422866
141858,-3.63,-4.04,8.34,1,9.952592627049496
141861,-3.61,-4.16,8.4,1,10.044784716458587
141863,-3.6,-4.26,8.39,1,10.074705951043931
141866,-3.55,-4.3,8.44,1,10.115636411022294
141869,-3.51,-4.34,8.44,1,10.118759805430702
141872,-3.43,-4.35,8.47,1,10.120686735592601
141875,-3.27,-4.31,8.49,1,10.067229012990616
141878,-3.16,-4.29,8.51,1,10.04040835822926
141880,-3.07,-4.33,8.51,1,10.029651040789005
141883,-2.98,-4.34,8.5,1,9.99829985547543
141886,-2.91,-4.42,8.5,1,10.01271691400491
141889,-2.76,-4.45,8.48,1,9.966468782873903
141892,-2.72,-4.53,8.47,1,9.982995542421124
141895,-2.64,-4.62,8.41,1,9.951989750798582
141897,-2.6,-4.66,8.33,1,9.89264878584093
141900,-2.5,-4.76,8.27,1,9.864101580985468
141903,-2.47,-4.72,8.31,1,9.87093713889416
141906,-2.46,-4.68,8.34,1,9.874694931996633
141909,-2.45,-4.65,8.38,1,9.891885563430261
141912,-2.48,-4.65,8.37,1,9.890894802797167
141915,-2.51,-4.62,8.39,1,9.901343343203488
141918,-2.54,-4.58,8.43,1,9.924358921361117
141920,-2.57,-4.53,8.47,1,9.94317353765889
141923,-2.64,-4.53,8.44,1,9.936000201288243
141926,-2.73,-4.61,8.36,1,9.92948135604272
141929,-2.8,-4.67,8.29,1,9.918316389387869
141932,-2.86,-4.72,8.26,1,9.934062613050111
141935,-2.92,-4.81,8.16,1,9.912017958014403
141937,-2.99,-4.79,8.16,1,9.923195049982642
141940,-3.09,-4.78,8.19,1,9.973595139166218
141943,-3.09,-4.65,8.25,1,9.961581199789519
141946,-3.11,-4.52,8.29,1,9.941156874328057
141949,-3.12,-4.44,8.29,1,9.908183486391438
141951,-3.11,-4.28,8.26,1,9.809082525904245
141954,-3.12,-4.21,8.29,1,9.807272811541443
141957,-3.11,-4.08,8.33,1,9.783015894906846
141960,-3.1,-3.98,8.38,1,9.781349600131877
141963,-3.1,-3.86,8.43,1,9.776221151344727
141966,-3.08,-3.8,8.38,1,9.70313351448902
141969,-3.09,-3.82,8.3,1,9.64523198269487
141971,-3.08,-3.88,8.2,1,9.580229642341566
141974,-3.09,-3.94,8.16,1,9.573781906853737
141977,-3.09,-4.06,8.1,1,9.572967147128416
141980,-3.09,-4.17,8.1,1,9.620135134186006
141983,-3.1,-4.27,8.09,1,9.658726624146684
141986,-3.12,-4.35,8.07,1,9.684100371227055
141988,-3.14,-4.44,8.08,1,9.739589313723654
141991,-3.15,-4.58,8.11,1,9.83214117067081
141994,-3.13,-4.65,8.1,1,9.850350247580032
141997,-3.11,-4.66,8.13,1,9.873428988958194
142000,-3.1,-4.68,8.15,1,9.89620634384712
142003,-3.1,-4.69,8.13,1,9.884482788694612
142006,-3.07,-4.8,8.13,1,9.927829571462235
142009,-3.06,-4.78,8.11,1,9.89869183276255
142011,-3.04,-4.83,8.07,1,9.884098340263517
142014,-3.04,-4.88,8.08,1,9.916773668890503
142017,-3.08,-4.86,8.1,1,9.935592584239755
142020,-3.11,-4.82,8.13,1,9.949944723464549
142023,-3.11,-4.76,8.21,1,9.98668113038561
142025,-3.13,-4.71,8.27,1,10.018677557442398
