timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,0.72,1.66,9.7,0.18,-0.02,-0.02,-1.9,-1.51,-89.86,9.86731979820255,0,-0.1310810270555655,0.56828959724803
7,0.77,1.64,9.68,0.18,-0.02,-0.02,-1.83,-1.37,-89.62,9.848091185605462,0,-0.158623953032449,0.5620593350952697
14,0.86,1.61,9.7,0.18,-0.02,-0.02,-1.74,-1.53,-89.67,9.870243158098994,0,-0.12689362742779686,0.56828959724803
21,0.92,1.61,9.7,0.19,-0.02,-0.01,-1.87,-1.97,-90.0,9.87565187721803,0,-0.11914621717793245,0.56828959724803
28,0.93,1.58,9.72,0.2,-0.01,0.01,-1.83,-1.81,-90.38,9.891395250418416,0,-0.09659552297182136,0.5745198594007908
35,0.93,1.57,9.75,0.2,-0.01,0.01,-1.49,-1.2,-86.31,9.919289289056954,0,-0.05664030324193154,0.583865252629931
42,0.9,1.54,9.74,0.2,-0.0,0.05,-2.46,0.03,-89.36,9.90197960005978,0,-0.08143457689661118,0.5807501215535509
49,0.86,1.51,9.74,0.21,0.01,0.08,-1.39,-1.49,-88.97,9.893801089571188,0,-0.09314941632411058,0.5807501215535509
56,0.77,1.47,9.73,0.21,0.01,0.1,-1.59,-1.2,-89.26,9.8704964414157,0,-0.1265308262320274,0.5776349904771708
63,0.73,1.48,9.72,0.21,0.01,0.1,-1.94,-1.86,-89.05,9.859092250303778,0,-0.14286610731566948,0.5745198594007908
70,0.64,1.53,9.7,0.21,0.02,0.12,-2.06,-1.9,-89.83,9.840757084696278,0,-0.16912926626962071,0.56828959724803
77,0.61,1.55,9.69,0.22,0.02,0.13,-1.64,-2.41,-89.78,9.832125914572089,0,-0.1814924920938515,0.5651744661716498
84,0.53,1.63,9.66,0.22,0.02,0.13,-1.93,-2.29,-89.23,9.810881713689142,0,-0.2119225321917872,0.5558290729425095
91,0.52,1.69,9.67,0.22,0.02,0.13,-2.78,-1.01,-84.07,9.830330614989508,0,-0.184064066265398,0.5589442040188897
98,0.46,1.82,9.69,0.23,0.02,0.12,-2.02,-2.31,-89.59,9.870162106064925,0,-0.12700972577672215,0.5651744661716498
105,0.43,1.92,9.69,0.23,0.01,0.11,-1.78,-2.28,-89.11,9.887739883310038,0,-0.101831444449569,0.5651744661716498
112,0.42,2.01,9.71,0.22,0.0,0.09,-2.12,-2.21,-90.43,9.924746848156884,0,-0.048822934955744204,0.5714047283244106
119,0.41,2.06,9.7,0.22,0.0,0.09,-1.24,-2.6,-89.94,9.92480226503279,0,-0.04874355622245076,0.56828959724803
126,0.43,2.13,9.68,0.21,-0.0,0.05,-2.1,-2.54,-90.19,9.92089713685209,0,-0.05433723365851999,0.5620593350952697
133,0.46,2.16,9.7,0.19,-0.01,0.02,-1.75,-1.91,-85.9,9.948225972503842,0,-0.015191606609764603,0.56828959724803
140,0.48,2.17,9.68,0.18,-0.02,-0.01,-2.54,-2.15,-90.3,9.931852797942588,0,-0.038644423742058065,0.5620593350952697
