timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,0.95,-0.35,9.87,0.01,0.0,0.04,-0.57,6.07,-86.9,9.921789153171922,0,-0.05305951591662723,0.6212468255464928
7,0.95,-0.37,9.86,0.01,0.0,0.04,0.03,5.95,-87.66,9.912567780348338,0,-0.0662681438299941,0.6181316944701127
14,0.96,-0.36,9.84,0.01,0.0,0.04,0.57,6.08,-86.31,9.893270440051662,0,-0.09390951486799498,0.6119014323173525
21,0.96,-0.36,9.83,0.01,0.0,0.04,0.26,6.36,-86.96,9.88332433951249,0,-0.10815623753328842,0.6087863012409724
28,0.97,-0.36,9.84,0.01,0.0,0.03,0.47,6.09,-86.63,9.894245802485402,0,-0.09251241275376285,0.6119014323173525
35,0.95,-0.39,9.83,0.01,0.0,0.02,0.6,5.96,-86.55,9.883496344917624,0,-0.10790985823174815,0.6087863012409724
42,0.95,-0.4,9.84,0.01,0.0,0.01,0.12,5.95,-83.05,9.893841518843931,0,-0.09309150572547222,0.6119014323173525
49,0.95,-0.41,9.84,0.01,0.0,0.01,-0.67,7.28,-84.29,9.894250855926384,0,-0.09250517424135474,0.6119014323173525
56,0.95,-0.44,9.85,0.01,-0.0,0.0,0.15,5.63,-86.2,9.905483329954173,0,-0.07641585947032861,0.6150165633937326
63,0.95,-0.44,9.86,0.01,-0.0,-0.0,-0.01,5.52,-86.1,9.915427373542704,0,-0.062172083166296535,0.6181316944701127
70,0.96,-0.45,9.86,0.02,-0.01,-0.01,-0.07,5.7,-86.28,9.916839214185131,0,-0.06014977281451214,0.6181316944701127
77,0.98,-0.45,9.87,0.02,-0.01,-0.01,0.63,5.55,-86.86,9.928736072632809,0,-0.043108798593029796,0.6212468255464928
84,1.01,-0.45,9.88,0.01,-0.01,-0.01,0.03,5.25,-86.92,9.941679938521458,0,-0.024568098465773687,0.6243619566228735
91,1.03,-0.44,9.9,0.02,-0.01,-0.0,0.16,5.22,-87.24,9.96315713014705,0,0.006195675891227233,0.6305922187756337
98,1.02,-0.39,9.9,0.02,-0.01,-0.0,-1.23,7.1,-89.4,9.960045180620416,0,0.0017381418375818202,0.6305922187756337
105,1.01,-0.37,9.91,0.02,-0.01,-0.0,0.06,5.93,-87.58,9.968204452156868,0,0.01342542352881789,0.6337073498520138
112,1.01,-0.33,9.9,0.02,-0.01,0.0,-0.13,5.45,-87.68,9.956856933791908,0,-0.002828679920890665,0.6305922187756337
119,1.02,-0.32,9.89,0.01,-0.01,0.01,0.16,5.73,-87.56,9.947607752620728,0,-0.016077140310756518,0.6274770876992536
126,1.0,-0.3,9.88,0.01,-0.01,0.01,0.2,5.61,-87.8,9.935008807243204,0,-0.03412377878598945,0.6243619566228735
133,0.99,-0.29,9.84,0.01,-0.01,0.01,0.25,5.71,-86.76,9.893927430499982,0,-0.09296844648907625,0.6119014323173525
140,0.96,-0.3,9.83,0.01,-0.0,0.02,0.37,6.33,-82.59,9.881320761922469,0,-0.1110261476202613,0.6087863012409724
147,0.97,-0.33,9.81,0.0,-0.0,0.01,-0.98,6.52,-86.6,9.863361495960696,0,-0.13675087063325658,0.6025560390882122
154,0.98,-0.28,9.81,0.01,-0.0,0.01,0.13,5.57,-86.76,9.862803860971788,0,-0.13754962296882273,0.6025560390882122
161,0.95,-0.28,9.81,0.01,-0.0,0.01,-0.48,5.52,-86.25,9.859868153276697,0,-0.141754709494301,0.6025560390882122
168,0.96,-0.29,9.84,0.0,-0.0,-0.0,0.13,5.57,-86.76,9.890970629821927,0,-0.09720374645119592,0.6119014323173525
175,0.96,-0.29,9.85,0.0,-0.01,-0.01,-0.44,5.51,-86.55,9.90091914925074,0,-0.08295355898583145,0.6150165633937326
182,0.98,-0.29,9.86,0.0,-0.01,-0.02,0.26,5.35,-86.03,9.912825026197122,0,-0.06589966673185951,0.6181316944701127
189,1.0,-0.3,9.88,0.0,-0.01,-0.02,-0.1,5.57,-85.17,9.935008807243204,0,-0.03412377878598945,0.6243619566228735
196,1.03,-0.29,9.89,-0.0,-0.01,-0.02,-1.02,7.28,-83.03,9.947718331356192,0,-0.015918748127746334,0.6274770876992536
203,1.05,-0.32,9.88,-0.0,-0.01,-0.02,-0.19,5.39,-87.18,9.9407897070605,0,-0.025843259588693053,0.6243619566228735
210,1.08,-0.33,9.9,-0.01,-0.01,-0.01,-0.19,5.32,-87.27,9.964200921298206,0,0.007690794806669802,0.6305922187756337
217,1.09,-0.35,9.88,-0.01,-0.01,-0.01,-0.47,5.33,-87.49,9.946104765183202,0,-0.018230008674344555,0.6243619566228735
