timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,0.34,-0.3,9.67,-0.05,0.0,-0.02,0.04,9.05,-85.53,9.680624979824392,0,-0.3985013381619473,0.5589442040188897
7,0.46,-0.35,9.68,-0.04,-0.01,-0.03,0.77,7.53,-90.16,9.697241875915028,0,-0.3746994160690734,0.5620593350952697
14,0.54,-0.4,9.68,-0.04,-0.02,-0.04,0.1,7.15,-90.08,9.703298408273342,0,-0.3660240828083196,0.5620593350952697
21,0.6,-0.56,9.7,-0.04,-0.02,-0.03,0.16,7.57,-90.3,9.734659726975565,0,-0.3211023561267188,0.56828959724803
28,0.63,-0.63,9.71,-0.05,-0.02,-0.03,0.26,7.67,-89.46,9.75078971160798,0,-0.2979978824942225,0.5714047283244106
35,0.64,-0.73,9.71,-0.05,-0.02,-0.02,0.37,7.79,-90.09,9.758411756018498,0,-0.2870801210628441,0.5714047283244106
42,0.68,-0.79,9.73,-0.04,-0.02,-0.01,0.79,9.31,-85.53,9.78567320116506,0,-0.24803102368759397,0.5776349904771708
49,0.72,-0.87,9.71,-0.04,-0.02,-0.0,-0.58,8.62,-90.15,9.775448838800193,0,-0.26267632658474843,0.5714047283244106
56,0.73,-0.87,9.7,-0.04,-0.02,-0.0,0.57,8.05,-90.21,9.766258239469195,0,-0.275840874769322,0.56828959724803
63,0.72,-0.82,9.71,-0.03,-0.01,0.0,0.79,7.72,-89.84,9.771125830732098,0,-0.2688685721571119,0.5714047283244106
70,0.72,-0.8,9.73,-0.02,-0.01,0.0,0.79,7.7,-89.99,9.789346249877976,0,-0.242769775207054,0.5776349904771708
77,0.65,-0.66,9.8,-0.02,-0.01,0.0,0.69,7.25,-89.21,9.843683253741968,0,-0.1649378428367366,0.5994409080118321
84,0.64,-0.61,9.83,-0.01,-0.01,0.0,0.73,7.57,-89.01,9.869680845903783,0,-0.12769907935993094,0.6087863012409724
91,0.61,-0.57,9.87,-0.01,-0.0,-0.0,0.8,7.34,-86.74,9.9052460847775,0,-0.07675568775000607,0.6212468255464928
98,0.58,-0.57,9.88,-0.02,-0.0,-0.01,-0.25,9.15,-87.04,9.913410109543538,0,-0.06506159756700149,0.6243619566228735
105,0.6,-0.59,9.88,-0.02,-0.0,-0.01,0.86,7.75,-89.36,9.91577026760907,0,-0.06168092417912901,0.6243619566228735
112,0.59,-0.64,9.87,-0.02,-0.0,-0.01,0.8,7.48,-89.01,9.908309643930188,0,-0.07236746771893311,0.6212468255464928
119,0.56,-0.68,9.88,-0.02,-0.0,-0.01,0.85,7.59,-89.52,9.91919351560398,0,-0.05677748844509997,0.6243619566228735
126,0.56,-0.71,9.87,-0.01,0.0,-0.01,0.6,7.31,-89.36,9.91133694311721,0,-0.06803118620111653,0.6212468255464928
133,0.51,-0.73,9.88,-0.01,0.0,-0.01,-3.19,7.67,-89.93,9.92005040309776,0,-0.05555008898024013,0.6243619566228735
140,0.5,-0.72,9.87,0.0,0.0,-0.01,-0.03,9.69,-86.57,9.90884958004712,0,-0.07159406711991438,0.6212468255464928
147,0.49,-0.7,9.84,0.02,0.0,-0.01,-0.12,7.76,-90.5,9.877028905495822,0,-0.11717377180612996,0.6119014323173525
154,0.51,-0.64,9.84,0.04,0.0,-0.01,0.48,7.79,-90.06,9.873970832446286,0,-0.12155413358262217,0.6119014323173525
161,0.49,-0.54,9.85,0.04,0.0,-0.02,0.72,8.11,-89.42,9.876952971438104,0,-0.11728253920264751,0.6150165633937326
168,0.5,-0.49,9.87,0.05,0.0,-0.02,0.64,7.78,-90.08,9.894796612361468,0,-0.09172343666059933,0.6212468255464928
175,0.47,-0.45,9.89,0.06,-0.0,-0.02,1.07,7.86,-90.05,9.911382345566134,0,-0.06796615206079207,0.6274770876992536
182,0.46,-0.49,9.89,0.05,-0.0,-0.03,0.76,7.38,-89.7,9.912809894273169,0,-0.06592134159057564,0.6274770876992536
189,0.5,-0.6,9.87,0.05,-0.0,-0.03,0.79,7.35,-84.9,9.900853498562636,0,-0.08304759655789438,0.6212468255464928
196,0.49,-0.64,9.85,0.05,-0.01,-0.03,-0.12,9.51,-89.11,9.882924668335786,0,-0.10872872364373727,0.6150165633937326
203,0.53,-0.69,9.8,0.06,-0.01,-0.04,0.61,7.44,-89.51,9.83854664063753,0,-0.17229549039415157,0.5994409080118321
210,0.53,-0.69,9.79,0.08,-0.01,-0.04,-0.15,7.51,-89.48,9.828585859623956,0,-0.18656324126507756,0.5963257769354514
217,0.54,-0.64,9.81,0.08,-0.01,-0.03,0.31,7.13,-89.9,9.845674177018047,0,-0.1620860586977707,0.6025560390882122
224,0.53,-0.6,9.84,0.1,-0.02,-0.03,0.41,7.37,-89.73,9.872512344889724,0,-0.12364326063772078,0.6119014323173525
231,0.53,-0.59,9.84,0.1,-0.02,-0.03,0.2,7.15,-89.52,9.871909643022468,0,-0.12450656644473934,0.6119014323173525
238,0.55,-0.59,9.82,0.1,-0.02,-0.02,-0.04,7.28,-85.33,9.853070587385435,0,-0.15149149384214114,0.6056711701645923
245,0.57,-0.6,9.79,0.1,-0.02,-0.02,0.48,7.16,-89.8,9.824917302450949,0,-0.19181805609625338,0.5963257769354514
252,0.61,-0.59,9.77,0.1,-0.02,-0.02,-0.23,7.53,-89.99,9.80678846513985,0,-0.21778567188680717,0.5900955147826912
259,0.62,-0.61,9.72,0.1,-0.02,-0.02,-0.26,7.88,-90.88,9.758837020874978,0,-0.28647097475010563,0.5745198594007908
266,0.62,-0.61,9.7,0.1,-0.02,-0.03,0.2,7.26,-89.83,9.738916777547695,0,-0.315004587595785,0.56828959724803
273,0.64,-0.61,9.68,0.1,-0.02,-0.02,-0.03,7.64,-90.22,9.720293205454247,0,-0.34168085791976455,0.5620593350952697
280,0.62,-0.62,9.7,0.11,-0.02,-0.02,0.44,7.18,-90.27,9.739548244143563,0,-0.31410007939900014,0.56828959724803
287,0.61,-0.61,9.73,0.13,-0.02,-0.02,0.44,8.33,-85.28,9.768167688978318,0,-0.2731057930664263,0.5776349904771708
294,0.57,-0.59,9.77,0.15,-0.02,-0.01,-0.09,7.5,-89.43,9.804381673517202,0,-0.22123314284549675,0.5900955147826912
301,0.58,-0.52,9.81,0.15,-0.02,-0.0,-0.09,6.68,-89.83,9.840879025778134,0,-0.1689545987436022,0.6025560390882122
308,0.57,-0.45,9.84,0.17,-0.02,-0.0,0.53,6.61,-89.86,9.866762386923078,0,-0.1318794589513482,0.6119014323173525
315,0.57,-0.34,9.91,0.19,-0.03,-0.01,0.53,6.62,-89.29,9.932200159078551,0,-0.03814686615662225,0.6337073498520138
322,0.58,-0.29,9.91,0.19,-0.03,-0.02,0.06,6.65,-89.8,9.931193281776364,0,-0.03958910994108196,0.6337073498520138
329,0.59,-0.28,9.9,0.19,-0.03,-0.03,0.37,7.09,-89.62,9.921517021101158,0,-0.05344931593174232,0.6305922187756337
336,0.6,-0.3,9.88,0.19,-0.03,-0.03,0.22,7.13,-87.11,9.902747093609936,0,-0.08033522467174704,0.6243619566228735
343,0.66,-0.36,9.82,0.18,-0.03,-0.05,-0.7,8.32,-87.08,9.84873595950262,0,-0.15770038355329058,0.6056711701645923
350,0.68,-0.4,9.78,0.18,-0.03,-0.07,0.07,6.55,-90.46,9.811768444067562,0,-0.21065238599424072,0.5932106458590714
357,0.81,-0.47,9.78,0.18,-0.03,-0.07,0.44,6.2,-90.15,9.824734093093817,0,-0.19208048385781393,0.5932106458590714
364,0.87,-0.49,9.77,0.19,-0.03,-0.07,0.5,6.66,-90.03,9.820890998275054,0,-0.19758530515372738,0.5900955147826912
371,0.94,-0.39,9.88,0.2,-0.03,-0.06,0.53,6.88,-89.75,9.93227567076146,0,-0.03803870376673415,0.6243619566228735
378,0.94,-0.31,9.92,0.21,-0.02,-0.05,0.34,6.55,-89.65,9.969257745689998,0,0.014934153587652134,0.6368224809283939
385,0.97,-0.09,10.0,0.21,-0.02,-0.05,0.37,8.48,-85.74,10.047337955896577,0,0.12677568344951148,0.6617435295394353
392,0.94,0.02,10.0,0.2,-0.01,-0.01,-0.37,6.66,-89.56,10.04410274738366,0,0.12214159411305259,0.6617435295394353
399,0.87,0.1,9.94,0.17,-0.0,0.04,0.22,6.31,-90.4,9.978501891566689,0,0.02817540145801457,0.6430527430811541
406,0.77,0.05,9.88,0.15,0.01,0.09,0.1,6.53,-90.56,9.91008577157635,0,-0.06982335529081464,0.6243619566228735
413,0.55,-0.19,9.82,0.15,0.01,0.09,0.22,5.98,-90.37,9.837225218525802,0,-0.1741882858948028,0.6056711701645923
420,0.49,-0.31,9.77,0.13,0.02,0.11,0.16,6.27,-90.19,9.787190608136738,0,-0.24585750088730368,0.5900955147826912
427,0.46,-0.44,9.79,0.13,0.02,0.08,0.09,6.33,-90.38,9.810672759806026,0,-0.21222183622665558,0.5963257769354514
434,0.51,-0.44,9.8,0.13,0.01,0.01,0.51,6.21,-86.29,9.823120685403392,0,-0.19439151739512822,0.5994409080118321
441,0.67,-0.31,9.83,0.13,0.01,0.01,-0.06,7.88,-90.0,9.857682283376755,0,-0.14488573377102387,0.6087863012409724
448,0.74,-0.22,9.88,0.14,0.0,-0.05,0.45,5.52,-89.94,9.910116043720176,0,-0.0697799936903684,0.6243619566228735
455,0.89,0.07,9.98,0.15,0.0,-0.07,0.45,5.66,-90.56,10.019850298282904,0,0.08740256096817504,0.655513267386675
462,0.92,0.18,10.05,0.16,0.01,-0.03,0.18,5.64,-90.97,10.09362670203332,0,0.19307934950809058,0.6773191849213364
469,0.84,0.23,10.05,0.16,0.01,-0.03,0.54,5.63,-90.72,10.087665735937131,0,0.1845409046718297,0.6773191849213364
476,0.77,0.17,9.99,0.16,0.02,0.04,0.34,6.08,-90.41,10.02107279686162,0,0.08915365911373391,0.6586283984630552
483,0.65,0.04,9.83,0.14,0.02,0.08,0.16,7.82,-86.44,9.851548101694474,0,-0.15367229136329713,0.6087863012409724
490,0.58,-0.03,9.74,0.14,0.03,0.08,0.76,6.12,-91.04,9.757299831408275,0,-0.28867283385356735,0.5807501215535509
497,0.55,-0.06,9.68,0.14,0.03,0.08,0.77,6.33,-91.13,9.695798058953168,0,-0.3767675290701488,0.5620593350952697
504,0.55,-0.06,9.7,0.16,0.02,0.05,0.92,6.02,-91.01,9.7157655385461,0,-0.34816625533829626,0.56828959724803
511,0.59,-0.01,9.8,0.18,0.02,0.02,1.1,6.08,-90.19,9.817749232894474,0,-0.2020855472214856,0.5994409080118321
518,0.64,0.06,9.86,0.19,0.01,0.01,0.94,5.76,-90.15,9.880931130212376,0,-0.11158425327115717,0.6181316944701127
525,0.71,0.14,9.95,0.19,0.01,0.01,0.35,5.2,-89.89,9.976281872521444,0,0.02499546219189661,0.6461678741575342
532,0.73,0.23,9.97,0.2,0.01,0.03,1.05,6.37,-85.68,9.99933497788728,0,0.058016564022440736,0.652398136310295
539,0.73,0.34,9.99,0.2,0.01,0.06,0.06,6.4,-90.59,10.022404901020511,0,0.09106175550168595,0.6586283984630552
546,0.68,0.4,9.97,0.19,0.02,0.09,0.58,5.6,-90.34,10.001164932146654,0,0.060637777303042574,0.652398136310295
553,0.61,0.46,9.95,0.19,0.02,0.09,1.18,5.1,-91.08,9.979288551795662,0,0.029302207895357604,0.6461678741575342
560,0.55,0.49,9.94,0.18,0.02,0.12,0.51,5.0,-90.94,9.967256392809407,0,0.012067430158418668,0.6430527430811541
567,0.44,0.47,9.96,0.16,0.02,0.13,0.82,4.98,-90.46,9.980786542151876,0,0.03144791847572077,0.6492830052339149
574,0.41,0.47,9.98,0.15,0.02,0.12,0.8,5.2,-88.47,9.999469985954256,0,0.05820994860368623,0.655513267386675
581,0.34,0.46,9.99,0.15,0.02,0.12,0.1,6.72,-88.41,10.00636297562706,0,0.0680834172878589,0.6586283984630552
588,0.33,0.46,9.98,0.14,0.02,0.09,0.8,5.22,-90.79,9.996044217589276,0,0.053302902709751125,0.655513267386675
595,0.34,0.49,9.96,0.12,0.01,0.06,1.02,5.35,-91.35,9.97784044771212,0,0.027227954052110905,0.6492830052339149
602,0.38,0.51,9.94,0.11,0.0,0.03,0.98,5.09,-90.84,9.960326299875923,0,0.002140815031294354,0.6430527430811541
609,0.46,0.55,9.9,0.11,0.0,0.03,1.02,5.01,-90.85,9.92593068684242,0,-0.04712721296230016,0.6305922187756337
616,0.48,0.56,9.89,0.1,-0.0,0.01,0.89,4.79,-90.76,9.917464393684508,0,-0.05925427020938909,0.6274770876992536
623,0.52,0.55,9.88,0.09,-0.01,-0.01,0.7,4.78,-90.89,9.908950499422229,0,-0.0714495109349983,0.6243619566228735
