timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,1.38,1.36,9.8,0.07,0.03,0.09,-3.92,-0.53,-91.64,9.98969469002932,0,0.04420788523571303,0.5994409080118321
7,1.36,1.34,9.78,0.06,0.03,0.09,-3.04,-0.42,-92.28,9.964617403593577,0,0.00828736104223003,0.5932106458590714
14,1.36,1.34,9.76,0.05,0.03,0.09,-2.98,0.23,-92.18,9.944988687776371,0,-0.0198286699009725,0.5869803837063111
21,1.34,1.31,9.71,0.04,0.03,0.09,-2.72,0.12,-91.36,9.889175900953528,0,-0.09977450313586549,0.5714047283244106
28,1.34,1.31,9.7,0.04,0.03,0.09,-3.43,0.53,-91.25,9.879357266543204,0,-0.11383864423768392,0.56828959724803
35,1.32,1.31,9.67,0.03,0.03,0.09,-3.16,-0.07,-91.79,9.847202648468244,0,-0.15989668721826408,0.5589442040188897
42,1.29,1.29,9.66,0.03,0.03,0.09,-2.86,-0.06,-86.42,9.830757854814651,0,-0.18345209102179288,0.5558290729425095
49,1.28,1.29,9.65,0.03,0.03,0.09,-3.8,1.34,-90.66,9.819623210693983,0,-0.19940127493956297,0.5527139418661294
56,1.29,1.26,9.65,0.03,0.03,0.09,-3.26,-0.01,-91.16,9.817036212625478,0,-0.20310687231136554,0.5527139418661294
63,1.27,1.24,9.68,0.03,0.02,0.09,-3.2,0.13,-90.6,9.841387097355735,0,-0.16822684068086324,0.5620593350952697
70,1.27,1.23,9.69,0.03,0.02,0.09,-3.05,-0.66,-91.13,9.84996954310012,0,-0.15593340730678854,0.5651744661716498
77,1.29,1.25,9.73,0.03,0.01,0.08,-3.19,-0.39,-91.1,9.894417618030888,0,-0.09226630540581535,0.5776349904771708
84,1.29,1.25,9.76,0.03,0.01,0.08,-3.29,-0.76,-90.51,9.923920596215993,0,-0.050006452275640226,0.5869803837063111
91,1.29,1.25,9.78,0.03,0.01,0.07,-3.39,-1.11,-89.75,9.94359090067567,0,-0.0218308500609651,0.5932106458590714
98,1.29,1.25,9.79,0.02,0.01,0.05,-4.47,0.99,-87.28,9.953426545667575,0,-0.007742343124796493,0.5963257769354514
105,1.26,1.23,9.79,0.01,0.01,0.04,-4.36,-0.82,-90.89,9.94709002673646,0,-0.016818727132724396,0.5963257769354514
112,1.26,1.21,9.8,0.01,0.01,0.04,-0.2,-0.7,-91.89,9.954481402865747,0,-0.006231373283434597,0.5994409080118321
119,1.28,1.18,9.79,0.01,0.0,0.04,-3.46,-0.61,-91.68,9.943585872309846,0,-0.02183805265589783,0.5963257769354514
126,1.27,1.16,9.76,0.0,0.0,0.03,-3.35,-0.56,-91.71,9.910403624474636,0,-0.06936806509216772,0.5869803837063111
133,1.28,1.16,9.77,0.0,-0.0,0.02,-2.85,0.06,-91.44,9.921537179288295,0,-0.0534204414898996,0.5900955147826912
140,1.31,1.15,9.75,0.0,-0.0,0.02,-2.94,1.87,-87.31,9.90459994144135,0,-0.07768121880369867,0.583865252629931
147,1.33,1.18,9.76,0.01,-0.0,0.02,-3.42,0.35,-91.07,9.92063002031625,0,-0.05471984945759207,0.5869803837063111
154,1.34,1.21,9.78,0.01,-0.0,0.03,-3.04,-0.39,-90.78,9.945255150070308,0,-0.01944699123328585,0.5932106458590714
161,1.37,1.23,9.8,0.01,-0.01,0.03,-3.2,-0.18,-90.32,9.971449242712918,0,0.018073238114738596,0.5994409080118321
168,1.38,1.22,9.81,0.01,-0.01,0.03,-3.05,-0.29,-90.53,9.981427753583151,0,0.0323663851044488,0.6025560390882122
175,1.4,1.21,9.82,0.0,-0.01,0.04,-2.78,-0.45,-90.65,9.992822424120224,0,0.04868802898535408,0.6056711701645923
182,1.41,1.23,9.82,-0.0,-0.0,0.04,-3.13,-0.7,-90.59,9.996669445370292,0,0.05419847447314705,0.6056711701645923
189,1.42,1.2,9.8,-0.01,-0.0,0.04,-2.94,-0.15,-86.96,9.974788218303186,0,0.022855962664261622,0.5994409080118321
