timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,1.38,0.12,9.94,0.07,-0.02,0.06,-2.13,6.52,-90.87,10.036055001842108,0,0.11061406145241129,0.6430527430811541
7,1.31,0.14,9.95,0.09,0.0,0.1,-1.59,5.55,-91.08,10.036842132862306,0,0.11174154224770845,0.6461678741575342
14,1.15,0.27,9.96,0.11,0.01,0.13,-1.75,5.16,-91.0,10.029805581365972,0,0.10166243664310469,0.6492830052339149
21,1.07,0.33,9.98,0.12,0.02,0.15,-1.78,5.41,-91.33,10.04261918027364,0,0.12001654328649419,0.655513267386675
28,0.89,0.5,9.98,0.12,0.02,0.15,-2.12,4.79,-91.36,10.03207356432358,0,0.10491107907130065,0.655513267386675
35,0.82,0.58,9.97,0.12,0.03,0.15,-1.72,5.38,-89.74,10.020464061110143,0,0.08828171041448353,0.652398136310295
42,0.66,0.69,9.96,0.11,0.03,0.15,-2.86,6.74,-88.29,10.00566339629712,0,0.06708134490212671,0.6492830052339149
49,0.61,0.71,9.96,0.09,0.03,0.13,-1.78,5.74,-91.54,10.003889243689176,0,0.06454006150450503,0.6492830052339149
56,0.53,0.61,9.93,0.09,0.03,0.13,-1.74,5.03,-91.57,9.962825904330558,0,0.005721230421009147,0.639937612004774
63,0.52,0.55,9.9,0.06,0.03,0.09,-1.14,5.58,-91.46,9.928892183924653,0,-0.042885185904714455,0.6305922187756337
70,0.55,0.39,9.88,0.04,0.02,0.03,-1.49,5.13,-91.52,9.902979349670485,0,-0.08000254276601462,0.6243619566228735
77,0.59,0.33,9.86,0.02,0.01,-0.02,-1.36,5.31,-91.42,9.883147271997922,0,-0.10840986776386324,0.6181316944701127
84,0.66,0.18,9.88,0.02,0.01,-0.02,-1.34,5.45,-90.76,9.903655890629482,0,-0.07903347037663133,0.6243619566228735
91,0.72,0.12,9.88,0.02,0.0,-0.07,-1.49,7.38,-85.97,9.906926869620063,0,-0.07434814366599933,0.6243619566228735
98,0.82,0.06,9.88,0.02,-0.0,-0.09,-2.03,5.14,-90.92,9.914151501767565,0,-0.06399963269339905,0.6243619566228735
105,0.85,0.01,9.86,0.02,-0.0,-0.09,-1.49,5.06,-90.0,9.896575165177092,0,-0.08917585043723682,0.6181316944701127
112,0.87,-0.04,9.82,0.02,-0.0,-0.09,-1.68,5.14,-90.08,9.858544517321002,0,-0.14365067608908055,0.6056711701645923
119,0.89,-0.02,9.82,0.02,-0.0,-0.07,-1.49,4.97,-90.76,9.860268759014636,0,-0.14118088472507992,0.6056711701645923
126,0.84,-0.01,9.83,0.03,0.0,-0.05,-1.39,4.78,-90.72,9.86582991947459,0,-0.13321511859813093,0.6087863012409724
133,0.78,-0.02,9.82,0.03,0.0,-0.04,-1.52,4.47,-90.73,9.850949192844311,0,-0.15453016407999248,0.6056711701645923
