timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,0.52,3.88,9.02,-0.0,0.0,0.02,0.18,-11.06,-89.08,9.832863265600716,0,-0.18043631579938801,0.3564606840541784
7,0.54,3.9,9.02,-0.0,0.0,0.01,0.34,-11.21,-88.44,9.8418494196975,0,-0.16756461349352006,0.3564606840541784
14,0.54,3.93,9.01,-0.0,0.0,0.01,0.47,-11.53,-88.41,9.844622897805683,0,-0.1635919034580712,0.3533455529777983
21,0.54,3.92,9.03,-0.0,-0.0,0.01,0.35,-11.15,-87.34,9.858950248378374,0,-0.14306950984927574,0.35957581513055853
28,0.54,3.91,9.02,-0.0,-0.0,0.0,0.37,-11.71,-87.59,9.845816370418452,0,-0.16188238189675394,0.3564606840541784
35,0.52,3.88,9.01,-0.0,-0.0,0.0,0.42,-11.22,-87.74,9.823690752461625,0,-0.1935749574531418,0.3533455529777983
42,0.53,3.85,9.02,0.0,-0.0,0.0,0.13,-9.57,-83.47,9.821598647878051,0,-0.19657167296708275,0.3564606840541784
49,0.54,3.84,9.01,0.0,-0.0,0.0,-0.03,-11.63,-87.43,9.80904174728602,0,-0.21455808679486876,0.3533455529777983
56,0.55,3.84,9.02,0.01,-0.0,-0.0,0.07,-11.72,-87.66,9.818783020313669,0,-0.20060475757954255,0.3564606840541784
63,0.56,3.82,9.03,0.01,-0.0,-0.0,0.64,-11.21,-88.03,9.820738261454686,0,-0.19780408427344312,0.35957581513055853
70,0.56,3.84,9.03,0.01,-0.0,-0.0,0.53,-11.58,-88.42,9.828534987473972,0,-0.18663611016574436,0.35957581513055853
77,0.57,3.85,9.05,0.01,-0.0,0.0,-0.01,-11.97,-88.63,9.85139076476007,0,-0.15389765965317398,0.36580607728331926
84,0.55,3.86,9.04,0.01,-0.0,0.0,-0.16,-11.37,-84.64,9.844983494145634,0,-0.16307538786191766,0.36269094620693865
91,0.56,3.92,9.04,0.01,-0.0,0.0,-0.51,-9.22,-88.57,9.869224893577002,0,-0.12835218218376304,0.36269094620693865
98,0.55,3.93,9.04,0.01,-0.0,0.0,0.23,-11.18,-88.97,9.872638958252246,0,-0.12346190057058092,0.36269094620693865
105,0.56,3.95,9.04,0.01,-0.0,0.01,0.2,-11.14,-89.33,9.881179079441884,0,-0.11122909258341312,0.36269094620693865
112,0.57,3.95,9.05,0.01,-0.0,0.0,0.15,-11.31,-88.76,9.890899857950238,0,-0.09730511956968486,0.36580607728331926
119,0.57,3.99,9.04,0.01,-0.0,0.0,-0.19,-10.77,-89.14,9.897807838102333,0,-0.08741017863110989,0.36269094620693865
126,0.56,3.99,9.02,0.0,-0.0,0.0,0.23,-10.9,-88.31,9.878972618648156,0,-0.11438961110786162,0.3564606840541784
133,0.6,3.97,9.02,0.0,-0.0,0.0,0.35,-11.34,-87.74,9.873261872349987,0,-0.12256964291041843,0.3564606840541784
140,0.59,3.95,9.03,-0.0,-0.0,0.0,-0.48,-9.66,-85.5,9.873778405453509,0,-0.12182976461898841,0.35957581513055853
147,0.62,3.93,9.03,-0.0,-0.0,0.0,0.39,-11.52,-88.61,9.867633961593834,0,-0.13063102168013388,0.35957581513055853
