timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,0.77,2.92,9.37,-0.01,-0.0,-0.01,-14.5,-83.53,,9.8446025821259,0,-0.16362100349124467,0.4654902717274843
7,0.73,2.89,9.37,-0.01,0.0,0.01,-14.24,-84.04,,9.832695459537025,0,-0.18067667999453696,0.4654902717274843
14,0.62,2.87,9.39,-0.01,0.0,0.03,-13.94,-84.01,,9.838363685085035,0,-0.17255755460777986,0.47172053388024504
21,0.56,2.87,9.39,-0.01,0.0,0.03,-14.34,-84.7,,9.834764867550216,0,-0.17771247488428668,0.47172053388024504
28,0.5,2.91,9.43,-0.0,0.01,0.04,-14.16,-84.23,,9.881447262420622,0,-0.11084494921922874,0.48418105818576546
35,0.48,2.95,9.43,-0.0,0.01,0.04,-14.25,-84.39,,9.892310144753854,0,-0.09528503492540644,0.48418105818576546
42,0.5,3.03,9.44,-0.0,0.01,0.02,-14.37,-82.48,,9.926958245102073,0,-0.04565534592355043,0.4872961892621456
49,0.5,3.05,9.45,0.0,0.0,0.02,-14.82,-84.27,,9.942585176904444,0,-0.023271441535996765,0.4904113203385257
56,0.54,3.08,9.45,-0.0,0.0,0.01,-14.09,-84.46,,9.953918826271387,0,-0.0070372039390034355,0.4904113203385257
63,0.56,3.08,9.45,-0.01,0.0,-0.0,-14.47,-84.1,,9.955023857329524,0,-0.005454365422561628,0.4904113203385257
70,0.59,3.07,9.43,-0.01,0.0,-0.01,-14.12,-84.45,,9.934681675826356,0,-0.03459235946769245,0.48418105818576546
77,0.61,3.05,9.42,-0.02,0.0,-0.01,-14.54,-84.19,,9.920231852129264,0,-0.055290182696410145,0.48106592710938534
84,0.64,2.98,9.43,-0.03,0.0,-0.0,-13.93,-83.62,,9.910343081851403,0,-0.06945478590895741,0.48418105818576546
91,0.64,2.94,9.42,-0.03,0.0,0.0,-15.07,-81.79,,9.888862421937116,0,-0.10022352821766804,0.48106592710938534
98,0.64,2.91,9.42,-0.03,0.0,0.01,-14.15,-83.22,,9.8799848178021,0,-0.1129397443413341,0.48106592710938534
105,0.64,2.89,9.41,-0.03,0.0,0.01,-14.06,-83.12,,9.864572976059328,0,-0.13501555527908715,0.4779507960330053
112,0.61,2.88,9.41,-0.03,0.0,0.01,-14.43,-83.67,,9.859746447044165,0,-0.14192904062384196,0.4779507960330053
119,0.6,2.87,9.41,-0.03,0.01,0.02,-14.06,-83.7,,9.856216312561328,0,-0.14698557979214089,0.4779507960330053
126,0.59,2.87,9.4,-0.03,0.01,0.03,-13.86,-83.62,,9.846065203927914,0,-0.1615259545727824,0.47483566495662516
133,0.59,2.86,9.4,-0.03,0.01,0.03,-14.29,-83.41,,9.84315498201669,0,-0.16569453544529297,0.47483566495662516
140,0.58,2.88,9.42,-0.03,0.01,0.03,-14.5,-82.15,,9.867481948298664,0,-0.13084876442757398,0.48106592710938534
147,0.57,2.88,9.42,-0.03,0.01,0.03,-14.02,-83.34,,9.866899208971375,0,-0.13168347603634423,0.48106592710938534
154,0.56,2.9,9.42,-0.03,0.01,0.03,-13.96,-83.38,,9.872183142547549,0,-0.12411480769792498,0.48106592710938534
161,0.56,2.89,9.41,-0.02,0.01,0.03,-14.18,-83.37,,9.859705877966135,0,-0.14198715147856286,0.4779507960330053
168,0.57,2.88,9.41,-0.02,0.01,0.02,-14.5,-83.29,,9.85735258576054,0,-0.1453579902581909,0.4779507960330053
175,0.56,2.87,9.4,-0.03,0.01,0.03,-14.28,-84.03,,9.844313079133556,0,-0.16403568548912348,0.47483566495662516
182,0.55,2.84,9.4,-0.03,0.01,0.03,-14.53,-83.56,,9.835044483885165,0,-0.1773119544631422,0.47483566495662516
189,0.56,2.83,9.41,-0.03,0.01,0.03,-14.6,-83.25,,9.84228631975315,0,-0.16693880100542147,0.4779507960330053
196,0.54,2.82,9.41,-0.02,0.01,0.02,-14.56,-83.43,,9.838297616966058,0,-0.17265219010481533,0.4779507960330053
203,0.56,2.83,9.43,-0.02,0.01,0.02,-13.8,-83.54,,9.861409635543998,0,-0.13954670141422837,0.48418105818576546
210,0.56,2.8,9.42,-0.02,0.01,0.02,-14.53,-83.53,,9.843271813782245,0,-0.1655271864670884,0.48106592710938534
217,0.56,2.81,9.42,-0.02,0.01,0.02,-14.15,-83.19,,9.846121063647349,0,-0.16144594151361258,0.48106592710938534
224,0.58,2.79,9.42,-0.01,0.0,0.01,-14.47,-83.21,,9.841590318642613,0,-0.1679357479754932,0.48106592710938534
231,0.56,2.8,9.41,-0.01,0.0,0.01,-14.41,-83.44,,9.83370225296658,0,-0.17923455634862961,0.4779507960330053
238,0.55,2.82,9.42,-0.01,0.0,0.01,-14.6,-82.11,,9.848416116310275,0,-0.15815852463478838,0.48106592710938534
245,0.56,2.82,9.44,-0.01,0.0,0.01,-14.07,-83.43,,9.868110254754958,0,-0.12994878279191902,0.4872961892621456
252,0.55,2.84,9.43,-0.0,0.0,0.0,-14.38,-84.14,,9.863721407258012,0,-0.1362353362872306,0.48418105818576546
259,0.56,2.86,9.43,-0.0,0.0,0.0,-14.15,-83.82,,9.87006079008635,0,-0.12715485005358018,0.48418105818576546
266,0.54,2.85,9.43,-0.0,0.0,0.0,-14.13,-84.01,,9.866052908838467,0,-0.13289571024186572,0.48418105818576546
273,0.53,2.87,9.43,-0.0,0.0,0.0,-14.03,-83.84,,9.871306904356688,0,-0.12536992496169727,0.48418105818576546
280,0.53,2.85,9.43,-0.01,0.0,-0.0,-14.35,-83.97,,9.865510630474228,0,-0.13367246585903259,0.48418105818576546
287,0.54,2.86,9.43,-0.01,0.0,-0.0,-14.31,-81.95,,9.86894624567385,0,-0.1287513154301874,0.48418105818576546
294,0.55,2.85,9.44,-0.01,0.0,-0.0,-14.88,-84.11,,9.876163222628511,0,-0.11841376970059049,0.4872961892621456
301,0.56,2.84,9.44,-0.01,0.0,-0.01,-14.09,-83.72,,9.873844236162528,0,-0.1217354691862647,0.4872961892621456
308,0.57,2.84,9.45,-0.01,0.0,-0.01,-14.43,-83.85,,9.883976932389109,0,-0.10722146820435133,0.4904113203385257
315,0.56,2.84,9.44,-0.01,0.0,-0.01,-14.45,-83.51,,9.873844236162528,0,-0.1217354691862647,0.4872961892621456
322,0.59,2.8,9.42,-0.01,0.0,-0.01,-14.28,-83.34,,9.845024123891216,0,-0.1630171901074318,0.48106592710938534
329,0.57,2.8,9.39,-0.01,-0.0,-0.01,-14.22,-83.66,,9.815141364239237,0,-0.20582103947117228,0.47172053388024504
336,0.56,2.81,9.42,-0.01,0.0,-0.01,-14.85,-81.54,,9.846121063647349,0,-0.16144594151361258,0.48106592710938534
343,0.57,2.83,9.44,-0.0,0.0,-0.01,-13.52,-83.97,,9.871544965201748,0,-0.12502892832450482,0.4872961892621456
350,0.59,2.85,9.47,-0.0,0.0,-0.01,-13.99,-83.66,,9.907143887114994,0,-0.07403728937173383,0.4966415824912864
357,0.59,2.85,9.46,-0.0,0.0,-0.01,-14.26,-84.07,,9.897585564166649,0,-0.08772856221319206,0.4935264514149063
364,0.6,2.84,9.44,-0.0,0.0,-0.0,-14.25,-84.08,,9.87619359875048,0,-0.1183702591626042,0.4872961892621456
371,0.58,2.85,9.43,-0.01,0.0,-0.0,-13.93,-84.22,,9.868323059162584,0,-0.12964396329351746,0.48418105818576546
378,0.61,2.86,9.42,-0.01,0.0,-0.0,-14.44,-84.08,,9.863473019175345,0,-0.13659112558507538,0.48106592710938534
385,0.62,2.87,9.43,-0.01,0.0,0.0,-14.7,-83.19,,9.87654797993712,0,-0.11786264610721743,0.48418105818576546
392,0.57,2.85,9.45,-0.01,0.0,0.01,-14.1,-84.23,,9.886854909423926,0,-0.10309907466020406,0.4904113203385257
