timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,0.47,3.05,9.32,-0.26,0.01,-0.04,-2.46,-8.94,-90.84,9.817627004526091,0,-0.20226062625465308,0.4499146163455838
7,0.46,2.99,9.32,-0.26,0.01,-0.04,-2.22,-9.13,-90.91,9.798678482326077,0,-0.22940235276722443,0.4499146163455838
14,0.44,2.81,9.32,-0.26,0.01,-0.03,-2.25,-8.61,-90.82,9.744336816838794,0,-0.3072409624131155,0.4499146163455838
21,0.4,2.71,9.31,-0.25,0.02,-0.01,-1.81,-8.39,-91.16,9.70464837075512,0,-0.3640904062874878,0.44679948526920366
28,0.35,2.57,9.27,-0.23,0.02,0.0,-2.09,-8.51,-91.96,9.626022023660656,0,-0.4767142186879487,0.4343389609636827
35,0.33,2.5,9.26,-0.23,0.02,0.0,-2.29,-8.83,-92.12,9.597213137156016,0,-0.5179798599019132,0.43122382988730257
42,0.28,2.41,9.24,-0.19,0.02,0.02,-2.05,-9.08,-92.72,9.553224586494345,0,-0.5809887425546484,0.4249935677345424
49,0.26,2.37,9.22,-0.15,0.01,0.02,-2.29,-8.54,-91.71,9.52328199729484,0,-0.6238782913306797,0.41876330558178215
56,0.21,2.41,9.19,-0.09,0.01,0.02,-2.56,-8.42,-92.17,9.50306792567537,0,-0.6528327817025318,0.4094179123526413
63,0.21,2.41,9.18,-0.09,0.01,0.02,-2.15,-8.16,-92.53,9.49339770577426,0,-0.6666843349319526,0.4063027812762612
70,0.21,2.48,9.18,-0.03,0.0,0.01,-2.05,-8.01,-92.47,9.511408938742989,0,-0.6408851747530626,0.4063027812762612
77,0.21,2.56,9.17,0.02,-0.01,0.0,-2.13,-7.91,-92.36,9.522951223229068,0,-0.6243520897164246,0.40318765019988106
84,0.28,2.69,9.17,0.08,-0.01,-0.0,-2.28,-7.99,-90.75,9.560512538561936,0,-0.5705495325852754,0.40318765019988106
91,0.31,2.77,9.17,0.08,-0.01,-0.0,-3.22,-6.77,-87.65,9.584252709523057,0,-0.5365442829522497,0.40318765019988106
98,0.37,2.97,9.2,0.13,-0.02,-0.02,-1.71,-8.29,-91.08,9.674595598783444,0,-0.4071377800715631,0.4125330434290214
105,0.42,3.08,9.2,0.17,-0.03,-0.03,-1.37,-8.89,-91.06,9.710962877078668,0,-0.3550455529798503,0.4125330434290214
112,0.46,3.3,9.23,0.2,-0.03,-0.03,-1.91,-8.54,-90.97,9.812976103099407,0,-0.208922543908574,0.42187843665816227
119,0.49,3.42,9.22,0.2,-0.03,-0.03,-1.97,-8.71,-90.54,9.846060125755884,0,-0.16153322850976698,0.41876330558178215
126,0.49,3.65,9.24,0.21,-0.03,-0.03,-1.87,-8.8,-90.7,9.94686885406659,0,-0.017135533269597887,0.4249935677345424
133,0.5,3.74,9.26,0.21,-0.02,-0.01,-1.65,-8.75,-91.51,9.999259972617974,0,0.057909127015743946,0.43122382988730257
140,0.49,3.93,9.29,0.2,-0.02,0.01,-2.06,-7.25,-86.74,10.098965293533787,0,0.20072630946298803,0.4405692231164429
147,0.51,4.0,9.32,0.2,-0.02,0.01,-2.79,-8.36,-91.39,10.154924913557954,0,0.28088246551626395,0.4499146163455838
154,0.49,4.13,9.34,0.17,-0.01,0.03,-2.13,-8.83,-92.09,10.2241185439137,0,0.3799949225038683,0.45614487849834395
161,0.47,4.18,9.32,0.14,-0.01,0.04,-1.89,-8.99,-92.62,10.225248163247675,0,0.3816129810892516,0.4499146163455838
168,0.44,4.21,9.34,0.1,-0.0,0.04,-1.65,-8.64,-92.53,10.25442831171002,0,0.4234104152533036,0.45614487849834395
175,0.43,4.21,9.33,0.1,-0.0,0.04,-1.58,-8.39,-91.96,10.244896290348672,0,0.40975681661533153,0.4530297474219639
182,0.42,4.12,9.33,0.05,-0.0,0.03,-1.62,-8.42,-89.33,10.207825429541789,0,0.35665678300926756,0.4530297474219639
189,0.4,4.08,9.34,0.0,0.0,0.01,-2.62,-6.72,-90.97,10.200098038744528,0,0.34558812417344353,0.45614487849834395
196,0.42,3.96,9.36,-0.04,0.0,0.0,-2.34,-8.74,-92.39,10.171902476921414,0,0.3052010048090282,0.4623751406511042
203,0.39,3.88,9.36,-0.04,0.0,0.0,-1.89,-9.28,-92.05,10.139827414704849,0,0.25925691706613063,0.4623751406511042
210,0.41,3.72,9.37,-0.08,0.0,-0.0,-1.87,-8.65,-91.19,10.089767093446705,0,0.18755087401022705,0.4654902717274843
217,0.4,3.62,9.37,-0.12,0.0,-0.01,-1.96,-9.06,-91.1,10.052924947496622,0,0.13477844991519164,0.4654902717274843
224,0.42,3.43,9.33,-0.14,0.01,-0.01,-1.7,-8.87,-91.0,9.949381890348766,0,-0.013535878227003868,0.4530297474219639
231,0.41,3.32,9.31,-0.14,0.01,-0.01,-1.84,-9.11,-91.0,9.8927549246911,0,-0.09464793535175048,0.44679948526920366
