timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,0.57,2.54,9.56,-0.01,-0.0,-0.0,-0.92,-3.57,-91.93,9.908082559203876,0,-0.0726927422428079,0.5246777621787079
7,0.54,2.54,9.55,-0.02,0.0,-0.0,-0.07,-3.84,-91.86,9.896751992446816,0,-0.08892256433164161,0.5215626311023278
14,0.51,2.5,9.58,-0.02,0.0,-0.0,-0.58,-3.81,-91.61,9.913954811274865,0,-0.06428137073629972,0.5309080243314681
21,0.52,2.46,9.56,-0.02,0.0,-0.01,-0.03,-3.79,-91.44,9.885120130782427,0,-0.10558395907231785,0.5246777621787079
28,0.5,2.43,9.57,-0.02,0.0,-0.01,0.04,-3.87,-91.07,9.886344117013124,0,-0.10383073002479375,0.527792893255088
35,0.51,2.4,9.57,-0.02,-0.0,-0.02,-0.01,-4.0,-91.44,9.879524280045068,0,-0.1135994153023798,0.527792893255088
42,0.53,2.39,9.58,-0.02,-0.0,-0.02,-0.1,-4.34,-89.62,9.8878410181394,0,-0.10168657964953687,0.5309080243314681
49,0.53,2.4,9.58,-0.02,-0.0,-0.03,-1.13,-2.21,-86.98,9.89026288831596,0,-0.09821751027899264,0.5309080243314681
56,0.56,2.44,9.58,-0.02,-0.0,-0.03,0.01,-3.93,-90.82,9.90169682428219,0,-0.08183962288060476,0.5309080243314681
63,0.58,2.48,9.58,-0.02,-0.0,-0.02,0.31,-4.15,-90.37,9.912779630355958,0,-0.0659646914072767,0.5309080243314681
70,0.57,2.51,9.59,-0.03,-0.0,-0.02,-0.03,-4.15,-90.3,9.929405823109455,0,-0.04214945284158185,0.5340231554078483
77,0.55,2.56,9.58,-0.03,-0.0,-0.01,0.1,-3.99,-92.02,9.93138963086234,0,-0.039307860926711576,0.5309080243314681
84,0.56,2.55,9.57,-0.03,-0.0,-0.01,0.07,-3.65,-91.22,9.919727818846644,0,-0.05601215633455004,0.527792893255088
91,0.52,2.51,9.57,-0.04,0.0,-0.01,-0.25,-3.95,-91.93,9.907340712825013,0,-0.07375535764452193,0.527792893255088
98,0.51,2.48,9.57,-0.05,0.0,-0.01,-0.56,-2.16,-92.18,9.899262598799972,0,-0.0853263899018483,0.527792893255088
105,0.49,2.44,9.56,-0.05,0.0,-0.02,-0.73,-3.46,-92.05,9.87862844730988,0,-0.11488259965009871,0.5246777621787079
112,0.49,2.4,9.58,-0.05,0.0,-0.02,-0.44,-3.52,-91.95,9.888200038429645,0,-0.10117232157561176,0.5309080243314681
119,0.52,2.36,9.57,-0.06,-0.0,-0.03,-0.56,-3.42,-92.34,9.870405260170426,0,-0.1266614335900147,0.527792893255088
126,0.5,2.33,9.57,-0.06,-0.0,-0.04,-0.67,-3.38,-92.37,9.8622411246126,0,-0.1383556824703775,0.527792893255088
133,0.52,2.28,9.57,-0.05,-0.0,-0.05,-0.53,-3.29,-92.65,9.851583629041578,0,-0.15362140224758578,0.527792893255088
140,0.54,2.26,9.55,-0.05,-0.0,-0.05,0.01,-3.39,-89.29,9.82861638278756,0,-0.18651952010571293,0.5215626311023278
147,0.54,2.26,9.55,-0.05,-0.0,-0.04,-0.95,-1.52,-89.94,9.82861638278756,0,-0.18651952010571293,0.5215626311023278
154,0.53,2.24,9.54,-0.04,-0.0,-0.03,-0.57,-3.8,-90.82,9.813770936801,0,-0.20778402984801195,0.5184475000259472
161,0.54,2.25,9.54,-0.03,-0.0,-0.02,-0.48,-3.84,-91.03,9.816603282194915,0,-0.20372699873712427,0.5184475000259472
168,0.55,2.24,9.56,-0.03,-0.0,-0.02,-0.58,-4.31,-90.56,9.834312380639531,0,-0.1783606138711005,0.5246777621787079
175,0.54,2.27,9.57,-0.03,-0.0,-0.01,-0.76,-4.12,-91.0,9.850350247580032,0,-0.15538808895600514,0.527792893255088
182,0.53,2.29,9.58,-0.02,-0.0,-0.01,-0.35,-3.71,-91.22,9.86414720084813,0,-0.13562543262024288,0.5309080243314681
189,0.52,2.35,9.58,-0.02,-0.0,-0.01,-0.69,-3.46,-91.64,9.877717347646673,0,-0.1161876522353849,0.5309080243314681
196,0.51,2.36,9.58,-0.02,-0.0,-0.01,-1.33,-2.79,-87.17,9.879579950584944,0,-0.11351967322264578,0.5309080243314681
203,0.51,2.42,9.6,-0.02,-0.0,-0.01,-0.73,-4.44,-91.57,9.913450458846304,0,-0.06500380151678173,0.5371382864842283
210,0.5,2.43,9.6,-0.03,-0.0,-0.01,-0.56,-4.12,-92.24,9.91538703228472,0,-0.06222986769322769,0.5371382864842283
217,0.51,2.43,9.59,-0.03,-0.0,-0.02,-0.75,-3.54,-92.15,9.906215220759137,0,-0.07536750436085286,0.5340231554078483
224,0.51,2.43,9.59,-0.03,-0.0,-0.02,-0.72,-3.38,-92.2,9.906215220759137,0,-0.07536750436085286,0.5340231554078483
231,0.51,2.45,9.59,-0.03,-0.0,-0.02,-0.63,-3.49,-91.9,9.911140196768482,0,-0.06831300425178788,0.5340231554078483
238,0.51,2.43,9.59,-0.04,-0.0,-0.02,-0.54,-2.92,-87.05,9.906215220759137,0,-0.07536750436085286,0.5340231554078483
245,0.53,2.43,9.6,-0.04,-0.0,-0.02,-1.11,-2.32,-91.55,9.91694509413055,0,-0.05999811114446738,0.5371382864842283
252,0.55,2.43,9.61,-0.04,-0.0,-0.02,-0.72,-3.49,-90.95,9.92771373479312,0,-0.04457318793988247,0.5402534175606084
259,0.54,2.4,9.61,-0.04,-0.0,-0.02,-0.09,-3.43,-90.54,9.919863910356836,0,-0.055817219837057404,0.5402534175606084
266,0.53,2.4,9.62,-0.05,-0.0,-0.02,-0.66,-3.55,-90.13,9.92901304259391,0,-0.04271206881869418,0.5433685486369886
273,0.56,2.38,9.62,-0.05,-0.0,-0.02,-0.35,-3.46,-90.4,9.925845052185732,0,-0.04724987542680799,0.5433685486369886
280,0.56,2.38,9.6,-0.05,-0.0,-0.02,-0.18,-3.8,-89.87,9.9064625371522,0,-0.07501325014346702,0.5371382864842283
287,0.54,2.38,9.61,-0.05,-0.0,-0.02,-0.42,-3.74,-88.85,9.91504412496485,0,-0.06272104566461757,0.5402534175606084
294,0.57,2.4,9.59,-0.05,-0.0,-0.02,-1.36,-2.13,-87.53,9.902171479024185,0,-0.08115973085213304,0.5340231554078483
301,0.55,2.4,9.58,-0.05,0.0,-0.02,-0.09,-3.35,-91.57,9.891354811146954,0,-0.0966534478925517,0.5309080243314681
308,0.55,2.38,9.59,-0.05,0.0,-0.02,-0.64,-3.35,-91.38,9.896211396286963,0,-0.08969691037138004,0.5340231554078483
315,0.53,2.34,9.6,-0.06,0.0,-0.01,-0.92,-3.92,-91.46,9.895276651008803,0,-0.09103583276495426,0.5371382864842283
322,0.53,2.31,9.59,-0.06,0.0,-0.01,-0.61,-3.68,-91.92,9.87851709519197,0,-0.11504209962054582,0.5340231554078483
329,0.5,2.25,9.6,-0.06,0.0,-0.01,-0.99,-2.94,-91.83,9.872816214231884,0,-0.12320800038399775,0.5371382864842283
336,0.52,2.23,9.58,-0.06,0.0,-0.01,-0.94,-0.94,-87.64,9.849857866994832,0,-0.15609337135441786,0.5309080243314681
343,0.51,2.19,9.58,-0.06,0.0,-0.01,-1.36,-2.94,-92.31,9.840355684628475,0,-0.16970422883120914,0.5309080243314681
350,0.52,2.18,9.58,-0.06,0.0,-0.02,-0.53,-3.07,-91.93,9.838658445133666,0,-0.17213534244039747,0.5309080243314681
357,0.53,2.17,9.58,-0.06,0.0,-0.02,-0.32,-3.14,-91.64,9.836981244263912,0,-0.17453775286760562,0.5309080243314681
364,0.53,2.16,9.59,-0.06,0.0,-0.02,-0.26,-3.04,-91.23,9.84452131898753,0,-0.16373740422444683,0.5340231554078483
371,0.53,2.19,9.6,-0.05,0.0,-0.02,-0.26,-3.08,-91.22,9.860882313464652,0,-0.14030203375680256,0.5371382864842283
378,0.52,2.19,9.59,-0.05,0.0,-0.01,0.12,-3.45,-90.92,9.85061419404902,0,-0.15501001393782515,0.5340231554078483
385,0.53,2.18,9.59,-0.04,0.0,-0.01,0.06,-3.83,-87.64,9.848928875771213,0,-0.1574240516817745,0.5340231554078483
392,0.53,2.18,9.59,-0.04,0.0,-0.01,-0.7,-1.74,-90.46,9.848928875771213,0,-0.1574240516817745,0.5340231554078483
399,0.53,2.24,9.6,-0.04,0.0,-0.0,-0.18,-3.6,-90.88,9.872107171217298,0,-0.12422362848335065,0.5371382864842283
406,0.52,2.26,9.61,-0.04,0.0,0.0,-0.6,-3.6,-91.1,9.885853529159736,0,-0.10453344452709114,0.5402534175606084
413,0.55,2.28,9.65,-0.04,0.0,0.0,-0.42,-3.71,-91.44,9.930931476956228,0,-0.03996411727689399,0.5527139418661294
420,0.57,2.3,9.64,-0.04,0.0,0.0,-0.47,-3.33,-91.29,9.926958245102073,0,-0.04565534592355043,0.5495988107897494
427,0.59,2.3,9.61,-0.04,0.0,-0.0,-0.72,-3.3,-91.3,9.898999949489848,0,-0.0857026068790263,0.5402534175606084
434,0.61,2.31,9.59,-0.05,0.0,-0.0,-0.69,-1.74,-86.92,9.883132094634776,0,-0.10843160770935016,0.5340231554078483
441,0.61,2.29,9.57,-0.05,0.01,0.0,-0.6,-3.36,-91.95,9.859061821491942,0,-0.14290969332624326,0.527792893255088
448,0.61,2.3,9.58,-0.05,0.01,0.0,0.16,-2.72,-92.01,9.871094164275812,0,-0.12567465231892594,0.5309080243314681
455,0.56,2.3,9.61,-0.04,0.01,0.01,0.22,-2.69,-91.98,9.897257195809352,0,-0.08819891467947105,0.5402534175606084
462,0.53,2.31,9.63,-0.04,0.01,0.02,-0.12,-3.01,-91.41,9.9173534776169,0,-0.05941314558452959,0.5464836797133692
469,0.48,2.32,9.69,-0.04,0.01,0.02,0.04,-2.89,-91.79,9.975414778343804,0,0.02375344274670137,0.5651744661716498
476,0.47,2.33,9.69,-0.04,0.01,0.02,-0.03,-3.17,-90.95,9.97726916545805,0,0.026409653472373083,0.5651744661716498
483,0.46,2.33,9.63,-0.05,0.01,0.02,0.04,-2.98,-85.82,9.91853819874683,0,-0.05771615958409989,0.5464836797133692
490,0.44,2.31,9.64,-0.06,0.01,0.02,-0.76,-1.86,-90.51,9.922665972408828,0,-0.051803566366691416,0.5495988107897494
497,0.47,2.24,9.59,-0.06,0.01,0.02,-0.07,-3.16,-91.25,9.859340748751915,0,-0.1425101599311221,0.5340231554078483
504,0.47,2.21,9.58,-0.06,0.01,0.02,-0.13,-3.38,-91.7,9.842834957470332,0,-0.1661529362969729,0.5309080243314681
511,0.5,2.16,9.6,-0.06,0.01,0.01,-0.32,-3.38,-91.41,9.852695062773432,0,-0.15202939258749734,0.5371382864842283
518,0.5,2.13,9.63,-0.05,0.0,-0.0,0.28,-3.68,-91.7,9.875413915375905,0,-0.11948707200403408,0.5464836797133692
525,0.52,2.11,9.62,-0.05,0.01,-0.01,0.26,-3.38,-91.93,9.86239828844891,0,-0.13813056212496194,0.5433685486369886
532,0.54,2.04,9.62,-0.05,0.01,-0.01,0.38,-3.39,-90.62,9.84873595950262,0,-0.15770038355329058,0.5433685486369886
539,0.53,1.98,9.59,-0.05,0.01,-0.01,-0.79,-1.72,-88.19,9.806599818489588,0,-0.21805588798782405,0.5340231554078483
546,0.56,1.94,9.57,-0.05,0.01,-0.01,-0.01,-3.04,-92.01,9.780700383919344,0,-0.2551540512385309,0.527792893255088
553,0.55,1.88,9.57,-0.04,0.01,-0.0,-0.25,-2.78,-91.9,9.768408263376385,0,-0.27276119603403887,0.527792893255088
560,0.56,1.9,9.56,-0.04,0.01,-0.0,-0.15,-2.89,-92.4,9.763052801250232,0,-0.280432321351471,0.5246777621787079
567,0.53,1.94,9.6,-0.03,0.01,-0.0,-0.53,-2.59,-92.79,9.808389266337262,0,-0.2154926957991455,0.5371382864842283
574,0.54,1.98,9.6,-0.01,0.01,0.0,0.01,-2.89,-91.77,9.816924161874736,0,-0.20326737299844094,0.5371382864842283
581,0.5,2.05,9.62,-0.01,0.01,0.0,-0.48,-1.1,-88.0,9.84870042188308,0,-0.15775128738316424,0.5433685486369886
588,0.49,2.08,9.63,-0.01,0.01,0.0,-1.21,-3.07,-92.37,9.86424857756535,0,-0.13548022134178628,0.5464836797133692
595,0.48,2.12,9.62,-0.0,0.01,0.01,0.04,-2.76,-91.52,9.862514892257453,0,-0.13796353967073624,0.5433685486369886
602,0.47,2.13,9.63,-0.0,0.01,0.01,-0.07,-3.03,-91.9,9.873940449486216,0,-0.12159765391545592,0.5464836797133692
609,0.48,2.15,9.61,-0.0,0.01,0.01,0.2,-3.42,-91.27,9.85925960709018,0,-0.1426263866620686,0.5402534175606084
616,0.48,2.14,9.62,-0.0,0.01,0.01,-0.42,-2.76,-91.3,9.8668333319257,0,-0.13177783784136143,0.5433685486369886
623,0.48,2.13,9.62,-0.01,0.01,0.01,-0.07,-2.82,-91.98,9.864669279808624,0,-0.13487761048329183,0.5433685486369886
630,0.49,2.12,9.61,-0.01,0.01,0.0,0.1,-2.78,-88.88,9.853253269859657,0,-0.15122982078386107,0.5402534175606084
637,0.48,2.11,9.61,-0.01,0.0,-0.0,-1.13,-1.61,-91.22,9.85061419404902,0,-0.15501001393782515,0.5402534175606084
644,0.48,2.11,9.62,-0.01,0.0,-0.0,-0.29,-2.53,-92.25,9.860370175607,0,-0.14103561632975334,0.5433685486369886
651,0.5,2.09,9.63,-0.01,0.0,-0.01,-0.39,-3.04,-92.09,9.866863736770668,0,-0.1317342861607559,0.5464836797133692
658,0.51,2.08,9.62,-0.0,0.0,-0.01,0.2,-2.35,-92.78,9.85550100197854,0,-0.14801018551097375,0.5433685486369886
665,0.51,2.1,9.62,-0.0,0.0,-0.01,-0.31,-2.78,-92.27,9.85974137591854,0,-0.14193630446760522,0.5433685486369886
672,0.49,2.1,9.63,-0.0,0.0,-0.01,-0.32,-2.4,-92.5,9.868485192774015,0,-0.12941172427806819,0.5464836797133692
679,0.5,2.09,9.63,-0.01,0.01,-0.01,-1.04,-0.63,-87.94,9.866863736770668,0,-0.1317342861607559,0.5464836797133692
686,0.49,2.07,9.61,-0.0,0.0,-0.01,-0.85,-2.94,-92.37,9.842616522043311,0,-0.16646582162693568,0.5402534175606084
693,0.49,2.06,9.61,-0.0,0.0,-0.02,-0.57,-2.65,-92.15,9.840518279033883,0,-0.16947132977779092,0.5402534175606084
700,0.47,2.07,9.61,-0.0,0.0,-0.02,-0.47,-3.05,-92.08,9.841641123308651,0,-0.16786297573834322,0.5402534175606084
707,0.5,2.11,9.63,0.0,0.0,-0.02,-0.16,-2.75,-91.58,9.87111949071634,0,-0.1256383749082069,0.5464836797133692
714,0.47,2.12,9.64,0.01,0.0,-0.02,-0.73,-3.11,-91.29,9.88154340171615,0,-0.11070723998582177,0.5495988107897494
721,0.49,2.16,9.65,0.0,0.0,-0.01,0.03,-3.36,-90.76,9.90091914925074,0,-0.08295355898583145,0.5527139418661294
728,0.51,2.14,9.64,0.0,0.0,-0.01,-0.28,-3.03,-85.87,9.8878359614225,0,-0.10169382285434657,0.5495988107897494
735,0.51,2.11,9.63,-0.0,0.0,-0.0,-0.64,-1.56,-90.7,9.871631070902112,0,-0.12490559114043456,0.5464836797133692
742,0.51,2.11,9.61,-0.01,0.0,0.01,-0.28,-3.0,-90.84,9.852121598924771,0,-0.1528508180675892,0.5402534175606084
749,0.49,2.09,9.6,-0.01,0.01,0.02,-0.42,-2.97,-91.39,9.837082900941722,0,-0.1743921405756197,0.5371382864842283
756,0.46,2.07,9.61,-0.01,0.01,0.02,-0.63,-3.01,-91.46,9.84116862979189,0,-0.168539772043382,0.5402534175606084
763,0.45,2.04,9.63,-0.0,0.01,0.02,-0.79,-3.35,-92.15,9.853983965889128,0,-0.15018317706218254,0.5464836797133692
770,0.44,2.04,9.62,0.0,0.01,0.02,-0.35,-2.59,-91.13,9.843759444439913,0,-0.16482870783060877,0.5433685486369886
777,0.44,2.0,9.64,0.0,0.0,0.02,-0.48,-1.55,-87.91,9.855110349458297,0,-0.14856975336296632,0.5495988107897494
