timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,0.54,0.59,9.86,0.0,0.0,-0.0,0.09,0.28,-89.33,9.892385960929747,0,-0.0951764363819624,0.6181316944701127
7,0.55,0.6,9.85,0.0,0.0,-0.0,0.94,0.61,-89.87,9.883572228703546,0,-0.10780116284418799,0.6150165633937326
14,0.56,0.61,9.86,0.0,0.0,0.0,0.83,0.69,-89.68,9.89471070825216,0,-0.0918464850870941,0.6181316944701127
21,0.56,0.61,9.87,0.0,0.0,0.0,0.61,0.79,-90.3,9.90467566354396,0,-0.07757275501014843,0.6212468255464928
28,0.56,0.6,9.87,0.0,0.0,0.0,0.83,0.63,-90.59,9.90406482208189,0,-0.07844771991406188,0.6212468255464928
35,0.56,0.61,9.87,0.0,0.0,0.0,0.77,0.72,-89.62,9.90467566354396,0,-0.07757275501014843,0.6212468255464928
42,0.54,0.64,9.87,0.0,0.0,0.0,0.54,1.96,-89.21,9.905458091375683,0,-0.07645201102809619,0.6212468255464928
49,0.55,0.63,9.86,0.0,0.0,0.0,0.86,0.91,-89.35,9.895402973098165,0,-0.09085488991538802,0.6181316944701127
56,0.54,0.63,9.88,0.0,0.0,0.0,0.66,0.96,-90.02,9.914781893718088,0,-0.06309666381085453,0.6243619566228735
63,0.55,0.62,9.88,0.0,0.0,0.0,0.66,1.18,-90.0,9.914701205785276,0,-0.06321224062376493,0.6243619566228735
70,0.55,0.64,9.87,0.0,0.0,0.0,1.05,0.99,-89.65,9.906008277807969,0,-0.07566392795130611,0.6212468255464928
77,0.54,0.62,9.87,0.0,0.0,0.0,1.13,0.56,-89.56,9.904185983714155,0,-0.07827416886601501,0.6212468255464928
84,0.54,0.6,9.86,0.0,0.0,0.0,0.82,1.11,-89.56,9.892987415336178,0,-0.09431491742883262,0.6181316944701127
91,0.53,0.61,9.86,0.0,0.0,0.0,0.03,3.26,-85.56,9.893058172274133,0,-0.09421356570131689,0.6181316944701127
98,0.53,0.59,9.86,0.0,0.0,0.0,0.76,0.98,-89.96,9.891845126163268,0,-0.09595112420011072,0.6181316944701127
105,0.53,0.6,9.86,0.0,0.0,0.0,0.82,0.56,-89.33,9.892446613452105,0,-0.0950895581464596,0.6181316944701127
112,0.52,0.59,9.85,0.01,0.0,0.0,0.99,0.03,-89.7,9.881346062151652,0,-0.11098990775448517,0.6150165633937326
