timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,1.19,-1.14,9.08,-0.13,0.51,0.12,-5.51,12.48,-89.94,9.2283313767983,0,-1.0463634324792632,0.3751514705124596
7,1.26,-1.13,9.15,-0.08,0.5,0.07,-3.89,11.85,-89.71,9.305213592390022,0,-0.9362379014618926,0.3969573880471209
14,1.34,-1.12,9.21,-0.05,0.5,0.03,-3.89,11.43,-89.56,9.37411862523619,0,-0.8375388294651872,0.41564817450540203
21,1.4,-1.18,9.35,-0.03,0.5,0.01,-4.17,11.03,-90.02,9.527586263057396,0,-0.6177128921015707,0.45926000957472407
28,1.42,-1.18,9.41,-0.03,0.5,0.01,-3.99,11.06,-89.51,9.589416040614775,0,-0.5291483647425866,0.4779507960330053
35,1.33,-1.15,9.51,-0.02,0.5,0.0,-3.9,11.09,-89.65,9.671168491966212,0,-0.4120467431548491,0.5091021067968069
42,1.25,-1.14,9.56,-0.02,0.5,0.01,-3.68,10.48,-88.72,9.708537479970914,0,-0.358519674301194,0.5246777621787079
49,1.03,-1.11,9.68,-0.02,0.51,0.01,-3.84,10.79,-88.29,9.797724225553608,0,-0.23076922328449798,0.5620593350952697
56,0.9,-1.08,9.75,-0.02,0.51,0.01,-3.57,10.48,-89.35,9.85083245213317,0,-0.1546973826325116,0.583865252629931
63,0.61,-1.01,9.94,-0.03,0.51,0.0,-3.17,10.67,-89.77,10.009785212480836,0,0.07298540467061972,0.6430527430811541
70,0.45,-1.03,10.05,-0.04,0.5,-0.02,-2.91,10.95,-89.99,10.112660381917314,0,0.22034305527290032,0.6773191849213364
77,0.24,-0.98,10.21,-0.06,0.49,-0.05,-3.1,10.45,-89.46,10.259731965309816,0,0.4310073304113083,0.7271612821434191
84,0.25,-0.93,10.2,-0.06,0.49,-0.05,-2.69,10.57,-88.98,10.245359925351574,0,0.41042092404901853,0.7240461510670385
91,0.21,-0.81,10.15,-0.08,0.47,-0.09,-2.38,10.48,-85.71,10.184434201270092,0,0.323151356367446,0.708470495685138
98,0.22,-0.79,10.09,-0.1,0.46,-0.13,-2.47,12.7,-85.15,10.123270222610874,0,0.23554051454739325,0.6897797092268568
105,0.4,-0.84,9.86,-0.12,0.44,-0.16,-2.84,13.14,-87.84,9.903797251559626,0,-0.0788309860000122,0.6181316944701127
112,0.53,-0.93,9.75,-0.12,0.44,-0.16,-1.87,11.18,-89.4,9.808582976149,0,-0.2152152272621541,0.583865252629931
119,0.68,-1.12,9.64,-0.13,0.43,-0.2,-2.03,11.43,-89.55,9.728638136964497,0,-0.3297276382213358,0.5495988107897494
126,0.72,-1.15,9.61,-0.13,0.43,-0.23,-2.0,11.17,-88.67,9.70530782613308,0,-0.36314580716113376,0.5402534175606084
133,0.72,-1.2,9.65,-0.11,0.44,-0.24,-1.87,11.02,-89.08,9.750943544088438,0,-0.2977775339588991,0.5527139418661294
140,0.75,-1.21,9.65,-0.11,0.44,-0.24,-1.87,11.25,-86.0,9.754440014680494,0,-0.29276921470491724,0.5527139418661294
147,0.7,-1.28,9.73,-0.1,0.44,-0.25,-2.21,12.31,-88.56,9.838765166422055,0,-0.171982475636751,0.5776349904771708
154,0.68,-1.29,9.73,-0.08,0.44,-0.24,-1.27,10.77,-88.7,9.83866860911577,0,-0.17212078362575048,0.5776349904771708
161,0.64,-1.23,9.71,-0.08,0.43,-0.24,-1.17,11.05,-87.88,9.808496316969284,0,-0.21533935724605452,0.5714047283244106
168,0.61,-1.18,9.67,-0.08,0.43,-0.24,-1.17,11.24,-88.02,9.760809392668213,0,-0.28364576362134303,0.5589442040188897
175,0.53,-1.18,9.61,-0.08,0.42,-0.24,-0.92,11.01,-88.38,9.696669531339095,0,-0.3755192383109839,0.5402534175606084
182,0.48,-1.22,9.58,-0.08,0.41,-0.24,-0.86,11.39,-88.32,9.669291597630098,0,-0.4147351930627663,0.5309080243314681
189,0.38,-1.26,9.51,-0.08,0.41,-0.25,-1.14,10.96,-88.45,9.60063018764914,0,-0.5130853014247394,0.5091021067968069
196,0.34,-1.33,9.48,-0.08,0.41,-0.25,-2.03,12.23,-83.25,9.578877804837058,0,-0.5442432576521554,0.49975671356766654
203,0.22,-1.5,9.51,-0.07,0.4,-0.26,-1.68,10.57,-89.05,9.630083073369615,0,-0.47089720037955357,0.5091021067968069
210,0.14,-1.56,9.56,-0.06,0.4,-0.28,-0.99,10.74,-89.92,9.687455806350808,0,-0.3887169115202402,0.5246777621787079
217,0.06,-1.56,9.71,-0.04,0.39,-0.29,-0.94,11.2,-89.05,9.83469877525489,0,-0.17780714501135125,0.5714047283244106
224,0.05,-1.53,9.78,-0.04,0.39,-0.29,-0.32,11.56,-88.86,9.899080765404433,0,-0.08558684674594785,0.5932106458590714
231,0.11,-1.47,9.81,-0.03,0.39,-0.3,0.12,11.6,-89.46,9.920136087776216,0,-0.055427354864912556,0.6025560390882122
238,0.13,-1.4,9.82,-0.01,0.38,-0.3,0.19,11.43,-85.19,9.920146168277965,0,-0.055412915626923985,0.6056711701645923
245,0.22,-1.25,9.8,-0.0,0.38,-0.3,-0.42,13.14,-88.26,9.88184699335099,0,-0.110272377518061,0.5994409080118321
252,0.29,-1.16,9.74,-0.0,0.38,-0.3,-0.04,10.96,-88.94,9.813118770299278,0,-0.20871818844062076,0.5807501215535509
259,0.4,-1.05,9.65,0.01,0.37,-0.29,0.03,11.34,-88.13,9.71519428524206,0,-0.34898451445022005,0.5527139418661294
266,0.39,-1.06,9.66,0.02,0.38,-0.29,0.38,11.46,-88.32,9.725805879206105,0,-0.33378454380373146,0.5558290729425095
273,0.36,-1.1,9.69,0.03,0.39,-0.27,0.22,11.58,-88.18,9.75887800927955,0,-0.28641226325506897,0.5651744661716498
280,0.32,-1.09,9.75,0.03,0.39,-0.27,0.32,10.93,-88.23,9.815956397621171,0,-0.2046535915341995,0.583865252629931
287,0.24,-1.02,9.86,0.05,0.4,-0.25,0.7,10.87,-87.97,9.915523183372624,0,-0.06203484585705065,0.6181316944701127
294,0.2,-0.98,9.92,0.07,0.41,-0.22,0.25,12.69,-84.41,9.970295883272472,0,0.01642117437209759,0.6368224809283939
301,0.12,-0.87,10.01,0.08,0.41,-0.18,0.72,11.58,-88.92,10.04845261719435,0,0.12837231625174056,0.6648586606158154
308,0.08,-0.88,10.08,0.08,0.41,-0.18,0.99,11.06,-88.76,10.11865603724131,0,0.22893118870883788,0.6866645781504767
315,0.07,-0.9,10.07,0.07,0.4,-0.15,1.59,10.26,-88.66,10.110380803906448,0,0.21707780417406078,0.6835494470740966
322,0.05,-0.92,10.07,0.06,0.39,-0.12,1.13,11.3,-88.75,10.11206210423967,0,0.21948608664316774,0.6835494470740966
329,0.11,-1.03,10.01,0.05,0.38,-0.1,1.48,10.92,-89.58,10.063453681515108,0,0.14985973257337842,0.6648586606158154
336,0.15,-1.07,9.96,0.05,0.38,-0.1,1.59,11.84,-84.76,10.018433011204896,0,0.08537244918135435,0.6492830052339149
343,0.3,-1.19,9.79,0.03,0.37,-0.08,1.17,11.77,-88.66,9.866620495387464,0,-0.13208270336341593,0.5963257769354514
350,0.38,-1.22,9.73,0.02,0.36,-0.07,2.06,11.24,-89.39,9.813546759454503,0,-0.2081051398620109,0.5776349904771708
357,0.49,-1.13,9.63,0.03,0.35,-0.06,1.96,10.73,-88.89,9.708444777615002,0,-0.358652460487087,0.5464836797133692
364,0.52,-1.03,9.62,0.03,0.35,-0.06,2.02,10.51,-88.47,9.68894731124078,0,-0.386580490674939,0.5433685486369886
371,0.52,-0.87,9.6,0.05,0.35,-0.04,2.25,10.49,-88.51,9.653356929068767,0,-0.43755989736396833,0.5371382864842283
378,0.51,-0.81,9.59,0.05,0.35,-0.02,2.29,10.41,-88.64,9.63765012853237,0,-0.46005820515000173,0.5340231554078483
385,0.41,-0.77,9.55,0.05,0.36,0.01,2.27,10.27,-85.9,9.58976016384143,0,-0.528655445115089,0.5215626311023278
392,0.36,-0.77,9.52,0.05,0.36,0.01,1.78,11.62,-85.31,9.557871101872006,0,-0.5743331074457083,0.512217237873187
399,0.14,-0.88,9.48,0.05,0.36,0.06,2.92,10.2,-88.13,9.521785546839416,0,-0.6260217961682595,0.49975671356766654
406,0.06,-1.0,9.43,0.04,0.37,0.12,2.81,10.45,-88.57,9.483063850887012,0,-0.6814864741283313,0.48418105818576546
413,-0.15,-1.15,9.38,0.04,0.37,0.17,2.54,10.23,-89.39,9.451423173258087,0,-0.7268083525213621,0.4686054028038649
420,-0.3,-1.21,9.41,0.04,0.37,0.17,2.46,10.29,-88.92,9.49221786517777,0,-0.6683743300914882,0.4779507960330053
427,-0.48,-1.3,9.42,0.05,0.37,0.21,2.27,10.17,-89.23,9.521386453663142,0,-0.6265934543550623,0.48106592710938534
434,-0.52,-1.33,9.43,0.07,0.35,0.23,2.56,12.12,-84.89,9.537515399725445,0,-0.6034904683629048,0.48418105818576546
441,-0.6,-1.28,9.48,0.09,0.33,0.22,2.32,10.76,-88.82,9.58482133375474,0,-0.5357297897046053,0.49975671356766654
448,-0.61,-1.21,9.51,0.09,0.33,0.22,3.33,10.77,-89.13,9.606055381893237,0,-0.5053142923245815,0.5091021067968069
455,-0.54,-1.05,9.55,0.11,0.31,0.2,3.0,10.71,-89.45,9.62271271523784,0,-0.4814544482008207,0.5215626311023278
462,-0.48,-0.98,9.55,0.12,0.28,0.17,3.71,10.6,-89.64,9.612143361394482,0,-0.4965939144031405,0.5215626311023278
469,-0.37,-0.93,9.54,0.12,0.27,0.15,3.64,10.63,-89.35,9.592361544479024,0,-0.5249292462550725,0.5184475000259472
476,-0.33,-0.91,9.55,0.12,0.27,0.15,3.96,10.63,-88.86,9.598932232285009,0,-0.5155174404399793,0.5215626311023278
483,-0.3,-0.93,9.57,0.11,0.27,0.15,4.02,9.85,-84.17,9.619760911789855,0,-0.4856825901666364,0.527792893255088
490,-0.29,-0.92,9.59,0.1,0.27,0.16,3.22,12.03,-87.74,9.638391982068375,0,-0.45899557949644854,0.5340231554078483
497,-0.36,-0.97,9.51,0.08,0.28,0.18,4.06,10.32,-88.21,9.566117289684462,0,-0.5625213275077044,0.5091021067968069
504,-0.42,-1.1,9.43,0.08,0.28,0.18,4.14,9.87,-88.13,9.503225768127368,0,-0.6526066893128999,0.48418105818576546
511,-0.61,-1.29,9.23,0.05,0.3,0.22,4.66,9.88,-88.5,9.339652027779191,0,-0.8869085350349436,0.42187843665816227
518,-0.72,-1.35,9.13,0.07,0.3,0.27,4.4,9.72,-88.51,9.257310624582066,0,-1.0048537669979931,0.39072712589436065
525,-0.92,-1.3,9.08,0.11,0.3,0.3,4.62,9.98,-88.61,9.218611609130736,0,-1.0602859575719348,0.3751514705124596
532,-0.97,-1.25,9.1,0.11,0.3,0.3,4.41,9.73,-88.32,9.236525320703668,0,-1.0346264863369046,0.3813817326652198
539,-1.05,-1.23,9.21,0.15,0.29,0.31,4.47,11.25,-88.28,9.3509090467184,0,-0.8707840623098577,0.41564817450540203
546,-1.11,-1.29,9.28,0.15,0.28,0.29,4.75,9.5,-89.75,9.43475489877718,0,-0.7506838686498382,0.4374540920400628
553,-1.15,-1.38,9.43,0.15,0.27,0.25,5.36,9.84,-89.97,9.599572907166234,0,-0.5145997423616733,0.48418105818576546
560,-1.23,-1.37,9.57,0.15,0.27,0.25,6.01,10.26,-89.18,9.745496395771742,0,-0.3055799899142802,0.527792893255088
567,-1.17,-1.23,9.76,0.17,0.26,0.2,5.6,10.11,-88.79,9.906533197844745,0,-0.07491203627718211,0.5869803837063111
574,-1.17,-1.16,9.79,0.2,0.24,0.17,5.74,9.92,-88.79,9.92766840703294,0,-0.0446381150965887,0.5963257769354514
581,-1.11,-1.12,9.82,0.21,0.22,0.15,5.48,11.15,-83.13,9.945798107743792,0,-0.018669262578456268,0.6056711701645923
588,-1.02,-1.09,9.8,0.21,0.22,0.15,5.04,10.36,-87.94,9.91304695842807,0,-0.06558177260517574,0.5994409080118321
595,-0.92,-0.94,9.72,0.23,0.21,0.14,5.7,9.43,-88.72,9.808588073723966,0,-0.21520792553254375,0.5745198594007908
602,-1.03,-0.86,9.87,0.27,0.22,0.14,5.8,9.21,-87.4,9.960793141110802,0,0.0028095150485365167,0.6212468255464928
609,-0.94,-0.54,9.94,0.27,0.21,0.15,6.08,9.08,-87.94,9.998939943814044,0,0.057450720065548494,0.6430527430811541
616,-0.94,-0.43,10.0,0.33,0.21,0.15,6.09,9.6,-88.1,10.05328304585124,0,0.13529138741517327,0.6617435295394353
623,-1.02,-0.23,10.26,0.36,0.22,0.16,6.31,9.09,-88.34,10.31314210122211,0,0.5075116238136522,0.7427369375253197
630,-1.05,-0.2,10.42,0.36,0.24,0.18,6.23,8.86,-85.69,10.474678992694717,0,0.7388959018993055,0.7925790347474024
637,-1.18,-0.14,10.7,0.36,0.26,0.18,5.5,10.36,-86.69,10.765779117184229,0,1.1558656203432938,0.8798027048860471
644,-1.3,-0.18,10.81,0.32,0.26,0.18,6.24,8.37,-89.26,10.889375556017894,0,1.3329042677555174,0.9140691467262293
651,-1.59,-0.46,11.0,0.25,0.28,0.16,6.42,8.26,-89.2,11.123834770437757,0,1.668741955199622,0.9732566371774524
