timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,1.88,-0.94,10.06,-0.43,-0.19,-0.0,-2.86,8.89,-88.94,10.27723698276925,0,0.45608139114631085,0.6804343159977164
7,1.7,-1.2,9.89,-0.44,-0.16,0.06,-2.88,9.25,-89.94,10.106537488180608,0,0.21157266645244302,0.6274770876992536
14,1.62,-1.31,9.8,-0.44,-0.16,0.06,-2.46,9.57,-89.68,10.01900693681764,0,0.08619453608898771,0.5994409080118321
21,1.45,-1.51,9.62,-0.44,-0.15,0.09,-2.5,9.94,-89.17,9.845151090765444,0,-0.1628353236726729,0.5433685486369886
28,1.39,-1.6,9.55,-0.42,-0.15,0.09,-2.53,9.69,-88.78,9.782361678040738,0,-0.2527744255229281,0.5215626311023278
35,1.33,-1.67,9.4,-0.39,-0.16,0.06,-2.78,9.82,-88.86,9.639387947375084,0,-0.4575689659755967,0.47483566495662516
42,1.37,-1.7,9.33,-0.39,-0.16,0.06,-2.94,12.03,-84.11,9.582056146777685,0,-0.5396906235836334,0.4530297474219639
49,1.41,-1.65,9.24,-0.35,-0.17,0.02,-3.74,10.55,-88.35,9.491480390329002,0,-0.6694306837450269,0.4249935677345424
56,1.48,-1.59,9.19,-0.3,-0.19,-0.01,-3.07,9.84,-88.41,9.443230379483497,0,-0.7385436512246907,0.4094179123526413
63,1.65,-1.4,9.12,-0.26,-0.2,-0.03,-3.04,9.65,-87.88,9.373201160756128,0,-0.8388529989682206,0.38761199481798003
70,1.73,-1.28,9.14,-0.26,-0.2,-0.03,-3.01,10.1,-87.49,9.389936102019012,0,-0.8148819898221463,0.39384225697074077
77,1.81,-1.05,9.2,-0.22,-0.2,-0.03,-3.05,10.0,-88.54,9.434966878585213,0,-0.7503802303019467,0.4125330434290214
84,1.85,-1.01,9.25,-0.22,-0.19,-0.01,-3.29,10.32,-89.46,9.48710177029845,0,-0.6757025874912528,0.4281086988109225
91,1.91,-1.02,9.29,-0.22,-0.17,0.01,-3.2,9.88,-85.05,9.539004140894374,0,-0.6013580062516881,0.4405692231164429
98,1.93,-1.08,9.31,-0.22,-0.17,0.01,-4.05,12.23,-87.55,9.569085640749591,0,-0.5582694828544579,0.44679948526920366
105,1.92,-1.15,9.28,-0.23,-0.15,0.04,-2.95,10.3,-88.29,9.546062015302436,0,-0.59124835786214,0.4374540920400628
112,1.91,-1.18,9.27,-0.24,-0.13,0.05,-3.64,10.55,-88.45,9.5379976934365,0,-0.6027996343302546,0.4343389609636827
119,1.87,-1.26,9.32,-0.24,-0.11,0.06,-3.67,10.6,-89.77,9.588894618255017,0,-0.5298952463693818,0.4499146163455838
126,1.83,-1.34,9.38,-0.25,-0.11,0.06,-3.41,10.73,-89.54,9.650331600520264,0,-0.4418933561533869,0.4686054028038649
133,1.8,-1.48,9.48,-0.26,-0.09,0.07,-3.1,11.09,-88.97,9.762212863895153,0,-0.2816354415599298,0.49975671356766654
140,1.8,-1.57,9.5,-0.27,-0.07,0.07,-4.33,12.76,-84.04,9.79565720102536,0,-0.23373001430810847,0.5059869757204267
147,1.81,-1.75,9.52,-0.27,-0.06,0.07,-3.89,10.93,-88.31,9.847283889479373,0,-0.15978031817996158,0.512217237873187
154,1.83,-1.83,9.5,-0.28,-0.06,0.07,-3.83,11.58,-88.45,9.846207391681329,0,-0.161322285860474,0.5059869757204267
161,1.84,-1.96,9.47,-0.27,-0.06,0.08,-3.39,10.96,-87.58,9.844191180589698,0,-0.1642102920840205,0.4966415824912864
168,1.83,-2.01,9.46,-0.25,-0.06,0.08,-3.39,11.34,-88.28,9.842794318688163,0,-0.1662111469954002,0.4935264514149063
175,1.89,-2.04,9.51,-0.25,-0.06,0.09,-3.8,10.84,-88.29,9.908269273692556,0,-0.0724252937561043,0.5091021067968069
182,1.9,-1.98,9.54,-0.21,-0.06,0.09,-3.81,10.92,-87.37,9.92683232456356,0,-0.04583571359457907,0.5184475000259472
189,1.91,-1.75,9.62,-0.16,-0.06,0.09,-3.71,11.28,-83.47,9.962680362231842,0,0.005512756968688329,0.5433685486369886
196,1.89,-1.62,9.64,-0.13,-0.07,0.08,-4.09,12.99,-87.36,9.956209117932389,0,-0.0037566066849929656,0.5495988107897494
203,1.86,-1.35,9.66,-0.13,-0.07,0.08,-3.19,11.46,-87.43,9.9296374556174,0,-0.04181766410810293,0.5558290729425095
210,1.88,-1.31,9.63,-0.11,-0.07,0.08,-3.24,11.63,-87.87,9.898858520051697,0,-0.08590518938602211,0.5464836797133692
217,1.85,-1.4,9.57,-0.11,-0.07,0.09,-3.24,11.47,-88.19,9.847202648468244,0,-0.15989668721826408,0.527792893255088
224,1.8,-1.49,9.54,-0.12,-0.07,0.1,-3.84,11.77,-87.87,9.82200081449803,0,-0.1959956124016864,0.5184475000259472
231,1.77,-1.74,9.46,-0.12,-0.06,0.12,-3.73,11.82,-86.39,9.78018915972488,0,-0.2558863250869223,0.4935264514149063
238,1.74,-1.82,9.42,-0.11,-0.06,0.12,-4.3,13.46,-84.62,9.750712794457645,0,-0.2981080580655157,0.48106592710938534
245,1.7,-1.93,9.37,-0.1,-0.05,0.13,-3.65,12.42,-88.61,9.716573470107658,0,-0.34700897999760083,0.4654902717274843
252,1.73,-1.91,9.38,-0.07,-0.04,0.13,-3.42,12.42,-89.26,9.727558789336614,0,-0.3312736879775518,0.4686054028038649
259,1.75,-1.82,9.4,-0.07,-0.04,0.13,-3.32,12.38,-88.16,9.73318550116045,0,-0.3232140265498386,0.47483566495662516
266,1.75,-1.76,9.43,-0.04,-0.04,0.13,-3.8,12.28,-87.91,9.751153777887003,0,-0.2974763965823728,0.48418105818576546
273,1.76,-1.66,9.45,-0.02,-0.03,0.14,-3.89,11.78,-87.74,9.754778316291969,0,-0.2922846339170076,0.4904113203385257
280,1.71,-1.62,9.5,-0.01,-0.03,0.14,-3.32,11.47,-87.01,9.787670815878515,0,-0.24516965478200028,0.5059869757204267
287,1.59,-1.57,9.59,-0.01,-0.03,0.15,-3.24,13.53,-83.1,9.846882755471398,0,-0.16035489963937108,0.5340231554078483
294,1.53,-1.58,9.64,0.0,-0.03,0.15,-4.41,12.32,-87.11,9.887714599441066,0,-0.10186766088109697,0.5495988107897494
301,1.39,-1.6,9.7,-0.0,-0.02,0.15,-4.03,11.93,-87.28,9.92885189737464,0,-0.0429428920683419,0.56828959724803
308,1.33,-1.62,9.66,-0.02,-0.02,0.14,-4.25,11.65,-87.36,9.884781231772406,0,-0.10606939556959631,0.5558290729425095
315,1.25,-1.66,9.57,-0.02,-0.03,0.13,-3.93,11.72,-87.07,9.793007709585448,0,-0.23752512673431406,0.527792893255088
322,1.26,-1.7,9.53,-0.02,-0.03,0.13,-4.02,11.74,-88.09,9.76209506202434,0,-0.28180418010990854,0.515332368949567
329,1.24,-1.65,9.52,-0.02,-0.03,0.12,-4.12,11.63,-84.41,9.741175493748177,0,-0.3117692188036512,0.512217237873187
336,1.25,-1.58,9.56,-0.01,-0.03,0.09,-4.31,13.96,-86.07,9.769979529149486,0,-0.2705105262751037,0.5246777621787079
343,1.27,-1.46,9.67,-0.01,-0.04,0.05,-3.89,11.93,-87.62,9.861713846994345,0,-0.13911095112720595,0.5589442040188897
350,1.3,-1.41,9.72,-0.01,-0.04,0.05,-3.89,12.07,-88.61,9.907396227061882,0,-0.07367583945208635,0.5745198594007908
357,1.37,-1.32,9.82,-0.02,-0.04,0.02,-3.74,11.75,-87.71,10.002584665975087,0,0.06267139379752273,0.6056711701645923
364,1.39,-1.26,9.84,-0.02,-0.04,0.0,-3.67,12.19,-86.96,10.017250121665128,0,0.08367808673746194,0.6119014323173525
371,1.42,-1.12,9.87,-0.02,-0.04,-0.01,-3.84,11.87,-87.62,10.034326085991026,0,0.10813757485899865,0.6212468255464928
378,1.4,-1.07,9.87,-0.04,-0.04,-0.01,-3.76,11.88,-87.3,10.02605605410223,0,0.09629164083804649,0.6212468255464928
385,1.31,-1.03,9.8,-0.05,-0.03,-0.02,-4.12,13.36,-82.97,9.940674021413235,0,-0.026008966875326587,0.5994409080118321
392,1.24,-1.07,9.7,-0.08,-0.03,-0.03,-3.77,12.2,-87.26,9.837301459241756,0,-0.1740790792432393,0.56828959724803
399,1.17,-1.26,9.61,-0.08,-0.03,-0.05,-3.57,12.16,-87.4,9.762612355307365,0,-0.28106321294284153,0.5402534175606084
406,1.12,-1.36,9.57,-0.1,-0.02,-0.05,-3.77,12.32,-87.09,9.730822164647757,0,-0.3265992527224984,0.527792893255088
413,1.06,-1.47,9.52,-0.11,-0.01,-0.07,-3.61,12.47,-87.66,9.690970023687,0,-0.3836831719579774,0.512217237873187
420,1.04,-1.53,9.54,-0.1,-0.01,-0.11,-4.11,12.09,-87.87,9.717720926225448,0,-0.34536537213174756,0.5184475000259472
427,1.02,-1.69,9.59,-0.1,-0.01,-0.14,-4.56,11.94,-87.39,9.791046930742391,0,-0.24033373220486767,0.5340231554078483
434,1.08,-1.77,9.6,-0.09,-0.0,-0.14,-4.63,12.13,-83.32,9.821369558264264,0,-0.19689981927731517,0.5371382864842283
441,1.22,-1.84,9.59,-0.06,0.0,-0.17,-4.93,13.61,-87.75,9.840838378918738,0,-0.1690128210117923,0.5340231554078483
448,1.3,-1.85,9.59,-0.03,0.0,-0.18,-4.72,12.93,-88.31,9.85294879718757,0,-0.1516659452430186,0.5340231554078483
455,1.46,-1.78,9.61,-0.03,0.0,-0.18,-4.76,12.92,-87.71,9.881907710558725,0,-0.11018540662769072,0.5402534175606084
462,1.51,-1.72,9.62,0.01,0.01,-0.18,-4.5,12.88,-87.94,9.888523651182718,0,-0.10070878100251728,0.5433685486369886
469,1.65,-1.62,9.61,0.04,0.02,-0.18,-4.06,13.24,-88.13,9.884280449279046,0,-0.10678671280064873,0.5402534175606084
476,1.68,-1.57,9.61,0.05,0.03,-0.16,-4.17,13.24,-85.93,9.881265101190232,0,-0.11110587565160375,0.5402534175606084
483,1.71,-1.53,9.53,0.05,0.03,-0.15,-5.23,14.44,-83.38,9.80234155699545,0,-0.22415539103470444,0.515332368949567
490,1.72,-1.54,9.48,0.05,0.04,-0.15,-4.17,12.6,-87.31,9.757069232100385,0,-0.2890031426387427,0.49975671356766654
497,1.71,-1.66,9.43,0.05,0.05,-0.14,-4.09,12.39,-87.17,9.726489603140488,0,-0.33280518257222014,0.48418105818576546
504,1.69,-1.74,9.41,0.06,0.06,-0.12,-4.55,12.06,-87.17,9.71760258500007,0,-0.34553488324931647,0.4779507960330053
511,1.66,-1.92,9.4,0.06,0.06,-0.11,-4.4,12.12,-87.93,9.736631861172528,0,-0.3182774853291416,0.47483566495662516
518,1.65,-2.01,9.44,0.07,0.06,-0.11,-4.41,11.97,-87.87,9.791639290741871,0,-0.23948524001465007,0.4872961892621456
525,1.64,-2.06,9.51,0.1,0.06,-0.11,-4.17,12.04,-87.64,9.867791039538687,0,-0.13040602436501994,0.5091021067968069
532,1.65,-2.04,9.48,0.11,0.06,-0.1,-4.18,14.07,-83.73,9.836386531648705,0,-0.17538961492761995,0.49975671356766654
539,1.63,-1.93,9.4,0.11,0.06,-0.09,-5.31,12.28,-87.99,9.733539952144852,0,-0.32270631351664325,0.47483566495662516
546,1.67,-1.88,9.35,0.12,0.05,-0.09,-4.36,11.71,-88.21,9.682241476021964,0,-0.39618588066927374,0.45926000957472407
553,1.66,-1.81,9.28,0.12,0.05,-0.07,-4.28,11.77,-88.34,9.599484361151903,0,-0.5147265750338663,0.4374540920400628
560,1.66,-1.8,9.27,0.11,0.05,-0.05,-4.46,11.78,-88.21,9.587935127022918,0,-0.5312696146888705,0.4343389609636827
567,1.58,-1.87,9.3,0.11,0.05,-0.03,-4.52,11.81,-88.41,9.616823799987188,0,-0.4898896879256791,0.44368435419282354
574,1.56,-1.91,9.33,0.12,0.05,-0.03,-4.09,11.56,-85.49,9.650419679993195,0,-0.44176719175172874,0.4530297474219639
581,1.45,-2.01,9.48,0.13,0.06,-0.02,-4.53,14.12,-87.3,9.798622352147266,0,-0.22948275323045314,0.49975671356766654
