timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label,acceleration_magnitude_standardized,acceleration_z_standardized
0,-0.3,1.26,10.03,0.08,-0.03,-0.05,1.17,1.24,-87.69,10.113283344196384,0,0.22123538194765113,0.6710889227685756
7,-0.25,1.2,9.96,0.08,-0.03,-0.08,0.58,2.78,-88.57,10.03514324760738,0,0.1093080712636009,0.6492830052339149
14,-0.18,1.19,9.94,0.06,-0.04,-0.08,1.65,0.56,-89.75,10.012597065696792,0,0.0770130829336197,0.6430527430811541
21,-0.05,1.14,9.9,0.06,-0.05,-0.11,0.73,0.89,-90.06,9.96554564487063,0,0.009616967151536333,0.6305922187756337
28,0.02,1.17,9.88,0.06,-0.06,-0.11,1.14,0.85,-89.78,9.949055231528268,0,-0.0140037819651048,0.6243619566228735
35,0.16,1.2,9.87,0.06,-0.06,-0.12,1.27,0.5,-89.61,9.943968020865714,0,-0.02129066582113245,0.6212468255464928
42,0.22,1.23,9.86,0.06,-0.06,-0.12,1.26,0.64,-89.96,9.93885808330112,0,-0.028610103527700253,0.6181316944701127
49,0.28,1.27,9.83,0.06,-0.06,-0.1,0.98,0.61,-90.24,9.915654290060742,0,-0.06184704958273999,0.6087863012409724
56,0.26,1.29,9.82,0.06,-0.05,-0.07,0.38,2.09,-85.6,9.907779771472518,0,-0.073126453205022,0.6056711701645923
63,0.19,1.3,9.8,0.06,-0.05,-0.07,1.01,0.28,-91.13,9.887674145116232,0,-0.1019256073641686,0.5994409080118321
70,0.11,1.29,9.78,0.05,-0.03,-0.03,1.11,0.8,-90.47,9.865323106720831,0,-0.13394107353067977,0.5932106458590714
77,-0.01,1.26,9.8,0.05,-0.02,0.01,1.15,0.99,-90.89,9.880673053997892,0,-0.11195391977913019,0.5994409080118321
84,-0.08,1.28,9.8,0.06,-0.01,0.05,1.11,1.14,-91.13,9.883562110899089,0,-0.10781565551430711,0.5994409080118321
91,-0.25,1.28,9.86,0.06,-0.01,0.05,1.13,1.32,-90.82,9.945878543396756,0,-0.018554047129381124,0.6181316944701127
98,-0.3,1.28,9.9,0.07,0.0,0.07,1.13,1.72,-85.62,9.986911434472622,0,0.04022117005354199,0.6305922187756337
105,-0.35,1.33,9.97,0.08,0.0,0.07,-0.13,2.38,-91.2,10.064407583161564,0,0.1512260944107139,0.652398136310295
112,-0.37,1.36,10.01,0.08,-0.0,0.05,0.95,0.91,-90.84,10.108738793736832,0,0.21472580065187788,0.6648586606158154
119,-0.36,1.43,10.03,0.08,-0.0,0.05,0.91,0.92,-90.41,10.137820278541142,0,0.2563819097038794,0.6710889227685756
126,-0.35,1.43,10.02,0.07,-0.01,0.02,1.04,0.18,-90.53,10.127576215462414,0,0.24170838764630423,0.6679737916921955
