timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,0.72,1.66,9.7,0.18,-0.02,-0.02,-1.9,-1.51,-89.86,9.86731979820255,0
7,0.77,1.64,9.68,0.18,-0.02,-0.02,-1.83,-1.37,-89.62,9.848091185605462,0
14,0.86,1.61,9.7,0.18,-0.02,-0.02,-1.74,-1.53,-89.67,9.870243158098994,0
21,0.92,1.61,9.7,0.19,-0.02,-0.01,-1.87,-1.97,-90.0,9.87565187721803,0
28,0.93,1.58,9.72,0.2,-0.01,0.01,-1.83,-1.81,-90.38,9.891395250418416,0
35,0.93,1.57,9.75,0.2,-0.01,0.01,-1.49,-1.2,-86.31,9.919289289056954,0
42,0.9,1.54,9.74,0.2,-0.0,0.05,-2.46,0.03,-89.36,9.90197960005978,0
49,0.86,1.51,9.74,0.21,0.01,0.08,-1.39,-1.49,-88.97,9.893801089571188,0
56,0.77,1.47,9.73,0.21,0.01,0.1,-1.59,-1.2,-89.26,9.8704964414157,0
63,0.73,1.48,9.72,0.21,0.01,0.1,-1.94,-1.86,-89.05,9.859092250303778,0
70,0.64,1.53,9.7,0.21,0.02,0.12,-2.06,-1.9,-89.83,9.840757084696278,0
77,0.61,1.55,9.69,0.22,0.02,0.13,-1.64,-2.41,-89.78,9.832125914572089,0
84,0.53,1.63,9.66,0.22,0.02,0.13,-1.93,-2.29,-89.23,9.810881713689142,0
91,0.52,1.69,9.67,0.22,0.02,0.13,-2.78,-1.01,-84.07,9.830330614989508,0
98,0.46,1.82,9.69,0.23,0.02,0.12,-2.02,-2.31,-89.59,9.870162106064925,0
105,0.43,1.92,9.69,0.23,0.01,0.11,-1.78,-2.28,-89.11,9.887739883310038,0
112,0.42,2.01,9.71,0.22,0.0,0.09,-2.12,-2.21,-90.43,9.924746848156884,0
119,0.41,2.06,9.7,0.22,0.0,0.09,-1.24,-2.6,-89.94,9.92480226503279,0
126,0.43,2.13,9.68,0.21,-0.0,0.05,-2.1,-2.54,-90.19,9.92089713685209,0
133,0.46,2.16,9.7,0.19,-0.01,0.02,-1.75,-1.91,-85.9,9.948225972503842,0
140,0.48,2.17,9.68,0.18,-0.02,-0.01,-2.54,-2.15,-90.3,9.931852797942588,0
147,0.49,2.16,9.7,0.18,-0.02,-0.01,-1.8,-2.43,-90.56,9.94965828558951,0
154,0.57,2.08,9.7,0.16,-0.02,-0.04,-1.67,-2.0,-90.84,9.936865703027289,0
161,0.61,2.04,9.7,0.15,-0.03,-0.05,-1.7,-2.1,-90.51,9.93094658126807,0
168,0.65,1.98,9.72,0.14,-0.03,-0.06,-1.33,-2.46,-89.64,9.940890302181188,0
175,0.69,1.96,9.73,0.14,-0.03,-0.06,-1.8,-2.32,-89.7,9.949401992079723,0
182,0.73,1.92,9.74,0.12,-0.03,-0.06,-1.46,-2.73,-87.37,9.954240302504257,0
189,0.73,1.89,9.74,0.11,-0.02,-0.05,-2.37,-0.51,-84.95,9.94849737397563,0
196,0.78,1.87,9.68,0.11,-0.02,-0.03,-1.58,-3.05,-88.99,9.889777550582217,0
203,0.79,1.86,9.65,0.11,-0.02,-0.03,-1.33,-3.19,-88.12,9.859320463399088,0
210,0.79,1.85,9.61,0.11,-0.02,-0.01,-1.21,-2.86,-89.2,9.818283964115114,0
