timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,0.56,0.61,9.85,-0.03,-0.03,-0.04,1.24,0.64,-89.37,9.884745823742763,0
7,0.57,0.61,9.85,-0.02,-0.03,-0.03,1.36,0.94,-88.63,9.885317395005584,0
14,0.58,0.6,9.87,-0.02,-0.03,-0.03,1.13,0.85,-88.75,9.905215797750191,0
21,0.59,0.59,9.85,-0.02,-0.03,-0.02,1.45,1.01,-88.51,9.885276930870477,0
28,0.58,0.56,9.86,-0.02,-0.03,-0.01,1.23,0.82,-88.34,9.892906549644549,0
35,0.59,0.55,9.84,-0.01,-0.04,-0.0,1.3,0.72,-87.81,9.87300359566429,0
42,0.6,0.54,9.85,-0.01,-0.04,-0.0,1.17,0.75,-82.11,9.88302079325952,0
49,0.63,0.56,9.84,-0.01,-0.04,-0.0,0.67,2.0,-87.17,9.876036654447978,0
56,0.63,0.55,9.85,-0.0,-0.04,-0.01,1.2,0.64,-87.26,9.88543878641712,0
63,0.64,0.6,9.86,0.0,-0.04,-0.01,1.56,0.09,-87.37,9.898949439208184,0
70,0.64,0.62,9.85,0.0,-0.04,-0.01,0.88,0.63,-87.71,9.890222444414484,0
77,0.68,0.65,9.86,0.0,-0.04,-0.01,1.36,0.39,-88.38,9.904771577376229,0
84,0.68,0.65,9.87,0.0,-0.04,-0.01,0.99,-0.06,-88.03,9.914726420834818,0
91,0.69,0.68,9.87,0.0,-0.04,-0.01,1.45,0.26,-86.98,9.917429102343004,0
98,0.73,0.67,9.85,0.0,-0.04,-0.01,0.31,1.83,-88.42,9.899712117026434,0
105,0.73,0.65,9.84,-0.0,-0.04,-0.0,0.89,0.38,-87.83,9.888427579752,0
112,0.72,0.67,9.82,-0.0,-0.04,0.01,1.42,0.76,-88.64,9.869128634281752,0
119,0.74,0.64,9.8,0.0,-0.04,0.01,1.36,1.02,-89.07,9.848715652307158,0
126,0.73,0.65,9.79,0.0,-0.04,0.01,0.96,0.99,-89.07,9.83867369110288,0
133,0.73,0.66,9.8,0.0,-0.04,0.02,1.3,1.39,-88.8,9.849289314463254,0
140,0.71,0.65,9.82,0.01,-0.04,0.02,0.89,2.73,-84.1,9.867066433342789,0
147,0.69,0.64,9.82,0.02,-0.04,0.02,0.42,1.21,-87.66,9.864993664468315,0
154,0.71,0.63,9.84,0.02,-0.04,0.02,1.42,0.73,-87.69,9.885676506946805,0
161,0.68,0.63,9.85,0.02,-0.03,0.02,1.72,0.67,-88.15,9.89352313384873,0
168,0.68,0.63,9.85,0.02,-0.03,0.0,1.45,0.47,-87.26,9.89352313384873,0
175,0.68,0.65,9.83,0.01,-0.04,-0.01,1.36,0.56,-87.3,9.874907594504366,0
182,0.68,0.67,9.83,0.01,-0.04,-0.01,1.68,0.73,-87.58,9.876244225412815,0
189,0.67,0.68,9.82,0.0,-0.04,-0.02,1.42,-0.22,-84.27,9.866291096455647,0
196,0.67,0.67,9.83,-0.0,-0.04,-0.02,0.89,2.78,-86.25,9.875560743572995,0
203,0.71,0.67,9.82,-0.01,-0.04,-0.01,1.56,0.35,-87.49,9.868404126301272,0
210,0.71,0.66,9.86,-0.01,-0.04,-0.01,1.2,0.07,-87.43,9.907537534624836,0
217,0.73,0.65,9.87,-0.0,-0.04,-0.0,0.98,0.56,-88.38,9.918281101077948,0
224,0.75,0.64,9.86,0.0,-0.04,0.0,1.78,0.41,-88.13,9.909172518429578,0
231,0.78,0.61,9.86,0.01,-0.04,-0.0,1.2,0.63,-88.59,9.90959635908547,0
238,0.81,0.63,9.83,0.01,-0.04,-0.0,1.17,2.32,-83.09,9.883415401570453,0
245,0.83,0.63,9.81,0.01,-0.04,-0.01,1.1,0.41,-88.09,9.865186262813287,0
252,0.84,0.63,9.79,0.0,-0.04,-0.02,1.75,0.64,-87.94,9.846146454324147,0
259,0.82,0.62,9.76,0.0,-0.03,-0.02,1.96,0.38,-88.28,9.813990014260254,0
266,0.8,0.59,9.77,0.0,-0.03,-0.02,1.37,0.25,-87.78,9.820437872111404,0
273,0.78,0.59,9.79,0.01,-0.03,-0.01,1.52,0.25,-87.46,9.838729592787882,0
280,0.76,0.59,9.81,0.02,-0.03,0.01,1.55,0.39,-87.56,9.857068529740474,0
287,0.75,0.59,9.83,0.03,-0.03,0.02,0.85,0.31,-82.42,9.876208786776433,0
294,0.72,0.55,9.83,0.03,-0.03,0.02,0.54,1.62,-87.23,9.871666525972197,0
301,0.71,0.52,9.82,0.03,-0.03,0.02,1.33,0.88,-87.65,9.859355962739148,0
308,0.71,0.48,9.8,0.02,-0.03,0.02,1.21,0.32,-88.02,9.837403112610565,0
315,0.71,0.44,9.78,0.02,-0.03,0.0,1.37,0.34,-88.16,9.815604922774751,0
322,0.71,0.4,9.76,0.02,-0.03,0.0,1.3,0.2,-88.32,9.793962425903011,0
329,0.72,0.39,9.73,0.02,-0.04,-0.01,1.1,0.5,-87.5,9.764394502476843,0
336,0.74,0.42,9.73,0.03,-0.04,-0.02,0.31,2.6,-84.45,9.767133663465447,0
343,0.75,0.42,9.74,0.04,-0.04,-0.02,1.34,1.2,-88.63,9.777857638562756,0
350,0.76,0.44,9.75,0.04,-0.04,-0.02,1.32,0.96,-88.57,9.789468831351371,0
357,0.8,0.47,9.77,0.05,-0.04,-0.01,1.3,1.34,-88.72,9.813959445606038,0
364,0.8,0.48,9.8,0.06,-0.04,-0.0,1.08,0.98,-88.54,9.8443080000577,0
371,0.79,0.47,9.83,0.07,-0.04,0.01,1.49,0.61,-88.09,9.87288711573266,0
378,0.8,0.47,9.83,0.07,-0.04,0.01,1.29,0.42,-87.46,9.873692318479446,0
385,0.79,0.45,9.84,0.08,-0.04,0.02,0.96,2.46,-83.16,9.881912770309198,0
392,0.8,0.45,9.84,0.09,-0.04,0.03,0.13,0.06,-87.34,9.882717237683169,0
399,0.79,0.45,9.83,0.09,-0.04,0.02,1.36,0.47,-87.72,9.871955226802845,0
406,0.78,0.45,9.81,0.09,-0.04,0.02,1.72,0.41,-87.75,9.851243576320709,0
413,0.81,0.48,9.81,0.1,-0.04,0.02,1.86,0.18,-88.12,9.855079908351836,0
420,0.82,0.48,9.81,0.1,-0.04,0.01,0.89,0.04,-88.06,9.855906858326128,0
427,0.86,0.51,9.78,0.11,-0.04,0.01,0.99,-0.01,-88.47,9.83097655373056,0
434,0.86,0.54,9.79,0.11,-0.04,0.01,1.24,-0.01,-89.29,9.842525082518204,0
441,0.89,0.59,9.76,0.11,-0.04,0.01,0.18,0.04,-88.41,9.818238131151636,0
448,0.9,0.61,9.76,0.12,-0.04,0.01,1.04,0.0,-88.38,9.820371683393658,0
455,0.9,0.65,9.78,0.12,-0.03,0.02,1.36,-0.32,-88.32,9.84280955825114,0
462,0.91,0.66,9.77,0.12,-0.03,0.02,1.14,0.57,-88.1,9.834459822481357,0
469,0.91,0.69,9.79,0.12,-0.03,0.03,1.42,-0.38,-88.37,9.856383718179806,0
476,0.91,0.7,9.79,0.12,-0.02,0.05,1.39,-0.29,-88.15,9.857088819727656,0
483,0.85,0.71,9.82,0.13,-0.02,0.06,0.79,1.11,-82.32,9.8822568272637,0
490,0.84,0.7,9.81,0.13,-0.02,0.06,1.34,-0.12,-88.19,9.87074971823316,0
497,0.79,0.7,9.82,0.14,-0.01,0.06,1.29,-0.47,-87.58,9.876563167418109,0
504,0.77,0.72,9.82,0.14,-0.01,0.06,1.53,-1.01,-87.64,9.876421416687322,0
511,0.72,0.73,9.81,0.14,-0.02,0.04,1.39,-0.54,-87.4,9.863437534652917,0
518,0.74,0.74,9.8,0.14,-0.02,0.04,1.01,-0.63,-87.23,9.855719151842752,0
525,0.71,0.75,9.79,0.15,-0.02,0.03,1.49,-0.96,-87.96,9.84432323727741,0
532,0.71,0.77,9.78,0.15,-0.02,0.01,1.27,-0.13,-88.67,9.835923952532369,0
539,0.71,0.79,9.76,0.15,-0.02,-0.01,1.42,-0.72,-87.81,9.817627004526091,0
546,0.7,0.82,9.77,0.15,-0.02,-0.01,1.08,-1.01,-88.07,9.829308215739294,0
553,0.73,0.88,9.76,0.16,-0.03,-0.02,0.34,-0.8,-89.55,9.826744120002312,0
560,0.74,0.89,9.78,0.16,-0.03,-0.02,1.08,-0.45,-89.74,9.848253652297954,0
567,0.75,0.91,9.8,0.16,-0.03,-0.02,0.42,-0.56,-89.04,9.87069399789093,0
574,0.78,0.93,9.8,0.16,-0.03,-0.02,1.27,-0.38,-88.6,9.874882277779315,0
581,0.77,0.94,9.81,0.16,-0.03,-0.01,0.06,1.01,-84.36,9.884968386393556,0
588,0.77,0.93,9.82,0.15,-0.03,-0.0,-0.15,0.75,-83.75,9.893947644898876,0
595,0.79,0.94,9.8,0.15,-0.03,0.0,0.82,-1.01,-88.44,9.87662391710852,0
602,0.8,0.92,9.8,0.15,-0.03,0.0,1.1,-1.34,-88.35,9.875545554550392,0
609,0.77,0.94,9.78,0.14,-0.03,-0.0,1.14,-1.42,-87.96,9.85519659874931,0
616,0.77,0.93,9.77,0.15,-0.03,-0.01,1.42,-1.61,-87.9,9.84432323727741,0
623,0.78,0.93,9.74,0.15,-0.03,-0.01,1.15,-1.58,-87.69,9.815340034863794,0
630,0.77,0.94,9.74,0.15,-0.03,-0.01,1.15,0.8,-83.4,9.81550304365497,0
637,0.81,0.95,9.76,0.16,-0.04,-0.02,1.56,-1.52,-88.34,9.839522346130426,0
644,0.79,0.98,9.76,0.16,-0.04,-0.02,0.94,-1.8,-87.45,9.84083837891874,0
651,0.82,1.01,9.78,0.16,-0.04,-0.03,1.18,-1.56,-87.9,9.866149198142098,0
658,0.83,1.02,9.79,0.17,-0.04,-0.03,1.36,-1.8,-88.25,9.87792488329406,0
665,0.85,1.05,9.81,0.17,-0.04,-0.03,1.07,-2.38,-88.85,9.902580471776032,0
672,0.86,1.05,9.81,0.17,-0.04,-0.03,1.71,-2.08,-85.37,9.903443845450935,0
679,0.88,1.07,9.82,0.17,-0.04,-0.03,0.15,0.01,-86.19,9.917242560308788,0
