timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,0.85,1.49,9.77,-0.06,-0.0,0.04,-2.73,-0.09,-91.01,9.919450589624406,0
7,0.84,1.49,9.79,-0.06,0.0,0.05,-1.9,-2.06,-92.22,9.938299653361232,0
14,0.8,1.49,9.81,-0.06,0.0,0.05,-2.16,-1.99,-91.63,9.954707429151297,0
21,0.8,1.48,9.78,-0.06,0.0,0.05,-1.9,-2.02,-92.37,9.923648522594902,0
28,0.77,1.48,9.76,-0.07,0.0,0.05,-2.28,-1.96,-92.69,9.901560483075382,0
35,0.78,1.47,9.74,-0.08,0.0,0.05,-2.34,-1.87,-92.17,9.881138598360009,0
42,0.74,1.41,9.7,-0.08,0.0,0.05,-2.6,0.1,-88.47,9.82983723161274,0
49,0.75,1.4,9.67,-0.08,0.0,0.05,-2.32,-1.9,-92.53,9.799561214666705,0
56,0.74,1.4,9.64,-0.08,0.0,0.04,-2.1,-1.58,-92.12,9.769196486917435,0
63,0.71,1.42,9.66,-0.07,0.0,0.04,-2.53,-1.15,-91.98,9.78959141128985,0
70,0.72,1.43,9.68,-0.05,0.0,0.04,-2.28,-1.34,-91.8,9.811508548638177,0
77,0.71,1.46,9.71,-0.05,0.0,0.04,-2.51,-1.56,-91.67,9.844785421734697,0
84,0.7,1.51,9.76,-0.04,0.0,0.04,-2.08,-2.02,-91.08,9.900893899037602,0
91,0.68,1.53,9.77,-0.04,0.0,0.04,-1.72,-0.95,-85.75,9.91242654449454,0
98,0.67,1.52,9.79,-0.05,0.0,0.04,-2.73,-0.86,-91.35,9.92992447101185,0
105,0.67,1.53,9.79,-0.05,0.0,0.04,-2.0,-1.59,-91.19,9.931460114202745,0
112,0.64,1.49,9.75,-0.06,0.0,0.03,-1.67,-1.84,-91.03,9.88393646276624,0
119,0.62,1.47,9.75,-0.07,0.0,0.02,-1.86,-1.94,-91.61,9.879665986256825,0
126,0.61,1.44,9.72,-0.07,-0.0,0.01,-1.75,-1.72,-90.69,9.845003809039383,0
133,0.61,1.42,9.72,-0.07,-0.0,0.01,-2.03,-2.18,-91.65,9.842098353501656,0
140,0.63,1.4,9.73,-0.07,-0.01,0.0,-2.6,-1.78,-89.26,9.850370551405668,0
147,0.64,1.4,9.74,-0.06,-0.02,-0.01,-2.88,-1.75,-91.55,9.860892454539805,0
154,0.68,1.42,9.76,-0.06,-0.02,-0.02,-1.8,-1.26,-91.9,9.886172161155196,0
161,0.72,1.4,9.77,-0.06,-0.02,-0.02,-1.52,-1.23,-92.15,9.896024454294764,0
168,0.77,1.4,9.78,-0.06,-0.03,-0.04,-2.47,-1.26,-91.23,9.90965690627077,0
175,0.79,1.4,9.79,-0.06,-0.03,-0.05,-1.74,-0.88,-91.82,9.92109872947548,0
