timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,0.66,0.69,9.84,0.04,-0.0,-0.05,-1.05,2.78,-88.6,9.886217679173363,0
7,0.65,0.7,9.83,0.04,-0.0,-0.04,-0.18,1.11,-91.27,9.876304977065056,0
14,0.65,0.68,9.81,0.04,-0.0,-0.04,0.09,0.58,-91.52,9.85499873160824,0
21,0.65,0.69,9.81,0.04,0.0,-0.03,-0.42,0.88,-91.17,9.855693785827562,0
28,0.64,0.71,9.81,0.04,0.0,-0.03,0.1,0.77,-91.7,9.856459810702829,0
35,0.63,0.73,9.81,0.04,0.0,-0.03,0.1,1.11,-91.33,9.857276500129233,0
42,0.63,0.73,9.8,0.04,0.0,-0.03,-0.26,3.33,-88.4,9.847324509733596,0
49,0.65,0.76,9.81,0.04,0.0,-0.02,-0.06,1.21,-92.11,9.860841749059762,0
56,0.65,0.74,9.81,0.04,0.0,-0.01,0.22,1.01,-91.83,9.859320463399088,0
63,0.65,0.73,9.81,0.04,0.0,-0.01,-0.44,1.2,-91.11,9.858574947729515,0
70,0.65,0.74,9.83,0.04,0.0,-0.01,0.42,1.17,-91.03,9.8792206170325,0
77,0.66,0.71,9.84,0.04,0.0,-0.0,0.53,1.48,-91.13,9.88763369062588,0
84,0.66,0.72,9.85,0.04,0.01,0.0,0.29,0.94,-91.13,9.898307936208086,0
91,0.65,0.73,9.86,0.04,0.01,0.01,0.13,0.58,-87.09,9.908329828987323,0
98,0.64,0.73,9.87,0.04,0.01,0.01,-0.22,2.46,-90.53,9.917630765460064,0
105,0.63,0.72,9.86,0.03,0.01,0.02,0.37,0.85,-91.27,9.90630607239651,0
112,0.62,0.72,9.88,0.03,0.01,0.03,0.41,0.85,-90.62,9.925583106296578,0
119,0.59,0.73,9.88,0.02,0.01,0.04,0.45,0.99,-91.23,9.924484873281838,0
126,0.58,0.74,9.89,0.02,0.01,0.04,-0.06,1.04,-90.37,9.934591083683314,0
133,0.52,0.8,9.86,0.02,0.01,0.04,0.2,0.99,-91.14,9.906058752097122,0
140,0.51,0.8,9.84,0.02,0.02,0.05,0.07,0.58,-90.79,9.885630986436828,0
147,0.47,0.75,9.8,0.01,0.02,0.05,-1.01,1.77,-90.75,9.839888210747112,0
154,0.46,0.72,9.79,0.01,0.02,0.05,-0.23,1.01,-91.46,9.82721221913926,0
161,0.47,0.69,9.82,0.01,0.01,0.06,0.54,1.13,-91.74,9.855424902052675,0
168,0.47,0.68,9.85,0.02,0.01,0.05,-0.15,1.55,-92.52,9.88462442382107,0
175,0.48,0.67,9.9,0.03,0.01,0.05,0.39,1.42,-92.02,9.934248839242954,0
182,0.47,0.67,9.92,0.03,0.01,0.05,0.35,1.21,-90.88,9.953702828596,0
189,0.45,0.72,10.0,0.04,0.01,0.04,-0.06,2.57,-86.52,10.03598027100492,0
196,0.45,0.73,10.01,0.05,0.01,0.04,-0.67,0.85,-90.82,10.046666113691645,0
203,0.44,0.77,10.02,0.05,0.01,0.04,0.2,0.75,-90.63,10.059169945875256,0
210,0.46,0.77,9.99,0.05,0.01,0.04,0.47,0.79,-90.54,10.03018444496411,0
217,0.5,0.77,9.95,0.04,0.01,0.04,0.34,0.39,-91.19,9.992267010043316,0
224,0.52,0.76,9.91,0.04,0.01,0.04,0.6,0.23,-90.43,9.952693102874216,0
231,0.57,0.75,9.87,0.04,0.01,0.04,0.61,0.66,-90.57,9.91485249512064,0
238,0.57,0.74,9.84,0.04,0.01,0.04,0.77,0.29,-88.31,9.884234922339717,0
245,0.58,0.75,9.82,0.04,0.01,0.04,-0.53,1.93,-89.01,9.865662674144094,0
252,0.59,0.76,9.8,0.04,0.01,0.04,0.63,0.39,-91.38,9.84711632915952,0
259,0.59,0.77,9.8,0.05,0.01,0.04,0.19,0.41,-92.15,9.84789317570007,0
266,0.59,0.77,9.81,0.05,0.01,0.04,0.2,0.79,-91.64,9.8578445919988,0
273,0.56,0.76,9.82,0.05,0.01,0.04,0.03,0.69,-91.46,9.86527242401344,0
280,0.55,0.77,9.81,0.04,0.02,0.05,-0.2,1.34,-91.92,9.855531441784354,0
287,0.54,0.73,9.81,0.04,0.02,0.05,-0.45,2.94,-87.5,9.851933820321776,0
294,0.51,0.73,9.82,0.04,0.02,0.05,-0.01,1.17,-91.01,9.860294113260515,0
301,0.46,0.73,9.81,0.04,0.02,0.06,0.47,1.34,-91.36,9.847872866766712,0
308,0.44,0.72,9.81,0.04,0.02,0.06,0.2,1.1,-91.71,9.846222625961694,0
315,0.4,0.71,9.82,0.04,0.02,0.06,0.23,0.77,-90.81,9.853755629200473,0
322,0.39,0.73,9.82,0.04,0.02,0.06,0.0,0.48,-90.5,9.85481608149031,0
329,0.36,0.75,9.85,0.04,0.02,0.05,0.51,0.32,-90.82,9.885069549578292,0
336,0.35,0.78,9.85,0.05,0.02,0.04,0.28,-0.13,-87.24,9.887031910538168,0
343,0.36,0.8,9.88,0.05,0.02,0.03,-0.38,2.54,-90.57,9.918870903484931,0
350,0.38,0.82,9.88,0.05,0.02,0.03,0.32,0.63,-91.26,9.921249921254883,0
357,0.41,0.84,9.9,0.05,0.01,0.02,-0.06,0.56,-91.44,9.944028358768897,0
364,0.42,0.86,9.91,0.04,0.01,0.01,0.47,0.86,-91.25,9.956108677590858,0
371,0.43,0.87,9.88,0.04,0.01,0.0,0.7,0.51,-91.3,9.927547531993993,0
378,0.45,0.87,9.86,0.04,0.01,0.0,-0.04,0.51,-90.94,9.908531677297097,0
385,0.45,0.88,9.86,0.03,0.01,-0.0,-0.44,1.91,-87.18,9.90941471530988,0
392,0.45,0.87,9.85,0.03,0.01,-0.0,0.48,0.91,-91.57,9.898580706343711,0
399,0.46,0.88,9.86,0.03,0.01,-0.0,0.29,0.73,-91.58,9.909873863980309,0
406,0.47,0.86,9.87,0.03,0.01,-0.0,0.29,1.05,-90.92,9.918538198746829,0
413,0.42,0.86,9.89,0.03,0.01,-0.0,0.64,0.83,-91.01,9.936201487490075,0
420,0.41,0.87,9.89,0.03,0.01,-0.0,-0.03,0.66,-90.62,9.936654366536054,0
427,0.36,0.84,9.89,0.03,0.01,-0.01,0.18,0.47,-90.79,9.93213471515565,0
434,0.38,0.85,9.88,0.03,0.01,-0.01,0.31,1.48,-84.89,9.92377448353196,0
441,0.36,0.81,9.89,0.03,0.01,-0.01,-0.5,1.21,-90.25,9.929642491046696,0
448,0.36,0.81,9.87,0.02,0.0,-0.02,-0.29,0.2,-89.29,9.909722498637386,0
455,0.38,0.8,9.88,0.03,0.0,-0.03,0.25,0.2,-90.31,9.919616928087496,0
462,0.39,0.81,9.89,0.03,0.0,-0.03,0.16,0.76,-90.97,9.930775397721971,0
469,0.41,0.85,9.89,0.03,0.0,-0.03,-0.06,0.77,-90.34,9.934923250835912,0
476,0.41,0.86,9.89,0.03,-0.0,-0.04,0.67,0.98,-90.57,9.935783814073252,0
483,0.46,0.86,9.9,0.03,-0.0,-0.04,0.67,0.53,-89.3,9.947924406628752,0
490,0.48,0.88,9.9,0.03,-0.0,-0.04,0.47,0.53,-91.63,9.950618071255676,0
497,0.51,0.87,9.87,0.03,-0.0,-0.04,0.1,0.73,-91.07,9.921385991886416,0
504,0.52,0.89,9.86,0.02,-0.0,-0.04,0.31,0.94,-91.17,9.91373289936742,0
511,0.56,0.87,9.84,0.02,-0.0,-0.03,0.32,1.29,-91.33,9.894245802485402,0
