timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,4.76,-7.42,5.37,-0.05,0.14,-0.24,-15.01,40.5,-70.61,10.32234953874359,0
7,4.72,-7.43,5.37,-0.03,0.14,-0.22,-14.21,40.0,-69.53,10.311168701946448,0
14,4.65,-7.4,5.33,-0.0,0.14,-0.22,-14.38,40.46,-70.1,10.236767067780727,0
21,4.63,-7.37,5.35,-0.0,0.14,-0.22,-14.26,40.95,-70.64,10.216471993795118,0
28,4.62,-7.38,5.41,0.02,0.14,-0.22,-14.28,40.73,-70.49,10.250702414956743,0
35,4.65,-7.37,5.43,0.04,0.14,-0.23,-14.22,40.88,-67.26,10.267633612473714,0
42,4.7,-7.32,5.46,0.06,0.14,-0.24,-15.55,42.11,-67.79,10.270540394740678,0
49,4.77,-7.31,5.5,0.06,0.14,-0.24,-14.09,40.69,-70.21,10.316927837297303,0
56,4.88,-7.27,5.57,0.08,0.14,-0.25,-14.18,40.7,-69.76,10.377485244508902,0
63,4.92,-7.24,5.61,0.09,0.15,-0.24,-14.0,40.53,-69.72,10.396927430736447,0
70,5.05,-7.22,5.69,0.1,0.16,-0.24,-14.03,40.34,-68.97,10.488422188298868,0
77,5.1,-7.19,5.7,0.1,0.16,-0.24,-14.02,40.3,-69.86,10.497433019552924,0
84,5.15,-7.16,5.71,0.1,0.18,-0.24,-14.13,39.96,-69.98,10.506769246538155,0
91,5.17,-7.18,5.7,0.1,0.19,-0.24,-14.67,41.71,-66.14,10.524794534811594,0
98,5.23,-7.12,5.69,0.11,0.21,-0.23,-14.41,39.8,-70.62,10.50825389872171,0
105,5.21,-7.11,5.67,0.11,0.21,-0.23,-14.56,39.37,-70.14,10.480701312412258,0
112,5.16,-7.02,5.61,0.11,0.23,-0.24,-14.29,39.64,-71.02,10.362340469218331,0
119,5.14,-6.99,5.57,0.11,0.25,-0.25,-14.34,38.94,-70.61,10.310412212904,0
126,5.07,-6.96,5.46,0.1,0.26,-0.25,-14.89,39.59,-70.96,10.195984503715176,0
133,5.04,-6.99,5.43,0.1,0.26,-0.25,-14.7,40.22,-66.73,10.18560749292844,0
140,4.96,-7.02,5.38,0.1,0.27,-0.25,-15.9,41.95,-69.69,10.140335300176222,0
147,4.95,-7.03,5.4,0.1,0.27,-0.25,-14.94,39.71,-70.68,10.152999556781236,0
154,4.93,-7.02,5.47,0.11,0.28,-0.25,-14.54,39.73,-70.94,10.17379968350075,0
161,4.95,-6.99,5.5,0.11,0.28,-0.25,-14.86,39.74,-70.4,10.17902745845594,0
168,5.04,-6.96,5.55,0.12,0.28,-0.26,-14.57,39.8,-70.48,10.229648087788748,0
175,5.08,-6.98,5.59,0.12,0.29,-0.27,-14.53,39.59,-70.13,10.284692508772444,0
182,5.23,-7.03,5.6,0.11,0.3,-0.27,-14.54,39.55,-68.81,10.398740308325811,0
189,5.31,-7.05,5.6,0.11,0.3,-0.27,-15.59,40.6,-66.66,10.452683865878656,0
196,5.44,-6.99,5.64,0.11,0.32,-0.27,-14.51,39.56,-70.49,10.500633314233957,0
203,5.47,-6.96,5.67,0.12,0.33,-0.26,-14.43,39.05,-70.71,10.512440249532933,0
210,5.46,-6.91,5.68,0.11,0.36,-0.24,-14.41,39.29,-71.24,10.479604000151914,0
217,5.45,-6.9,5.67,0.11,0.36,-0.24,-14.31,38.73,-71.16,10.462380226315616,0
224,5.34,-6.8,5.64,0.1,0.38,-0.22,-14.62,38.85,-70.97,10.323042187262434,0
231,5.28,-6.79,5.6,0.08,0.4,-0.2,-14.41,38.89,-66.03,10.26364944841746,0
238,5.21,-6.77,5.54,0.07,0.42,-0.19,-15.58,39.94,-71.66,10.181777840829174,0
245,5.18,-6.78,5.52,0.07,0.42,-0.19,-14.53,39.17,-71.54,10.162243846710233,0
252,5.12,-6.91,5.49,0.05,0.44,-0.19,-14.35,39.64,-71.22,10.203068165997912,0
259,5.08,-7.0,5.46,0.02,0.45,-0.2,-13.62,39.23,-71.24,10.2282940904141,0
266,5.04,-7.2,5.37,0.0,0.47,-0.22,-13.67,39.7,-71.47,10.29944173244356,0
273,5.03,-7.35,5.32,0.0,0.47,-0.22,-13.78,39.18,-71.16,10.37428551756698,0
280,5.07,-7.56,5.16,-0.0,0.49,-0.22,-14.37,39.24,-67.51,10.4634650092596,0
287,5.1,-7.6,5.11,0.01,0.5,-0.21,-15.32,40.06,-68.18,10.482466312848327,0
294,5.08,-7.6,5.1,0.04,0.52,-0.21,-14.63,39.01,-70.83,10.46787466489736,0
301,5.08,-7.53,5.15,0.04,0.52,-0.21,-13.86,38.67,-70.08,10.44173357254436,0
308,5.02,-7.29,5.18,0.07,0.54,-0.21,-13.61,39.14,-71.22,10.25557896951703,0
315,5.0,-7.18,5.18,0.09,0.56,-0.19,-14.02,38.5,-71.44,10.167831627244816,0
322,4.83,-6.87,5.23,0.11,0.58,-0.19,-13.67,38.7,-70.91,9.893366464454855,0
329,4.72,-6.76,5.26,0.11,0.58,-0.19,-14.19,38.5,-71.34,9.779754598148156,0
336,4.49,-6.78,5.32,0.12,0.59,-0.19,-14.31,40.49,-67.14,9.717556277171749,0
343,4.41,-6.93,5.31,0.1,0.61,-0.22,-14.67,38.44,-72.87,9.781058224957052,0
350,4.38,-7.24,5.33,0.09,0.62,-0.28,-13.55,38.75,-73.09,10.00054498514956,0
357,4.42,-7.34,5.34,0.09,0.62,-0.28,-13.55,38.6,-72.74,10.095919967987069,0
364,4.65,-7.32,5.35,0.1,0.64,-0.33,-13.33,38.78,-73.34,10.189573101950838,0
371,4.8,-7.24,5.38,0.14,0.65,-0.35,-12.92,38.72,-73.25,10.217729689123704,0
378,4.96,-6.93,5.51,0.18,0.68,-0.35,-13.17,38.6,-67.89,10.148231373002885,0
385,4.95,-6.77,5.58,0.18,0.68,-0.35,-14.16,40.15,-71.62,10.073321200080937,0
392,4.77,-6.66,5.66,0.21,0.72,-0.34,-13.37,38.19,-72.52,9.957113035413428,0
399,4.63,-6.68,5.63,0.21,0.75,-0.34,-13.52,38.06,-72.39,9.887173509148102,0
406,4.36,-6.69,5.54,0.21,0.78,-0.36,-13.05,37.88,-72.77,9.71891454844624,0
413,4.23,-6.65,5.5,0.21,0.78,-0.36,-12.83,37.65,-73.19,9.61069196260082,0
420,4.02,-6.6,5.45,0.22,0.8,-0.38,-12.55,37.24,-72.61,9.456368224641,0
427,3.95,-6.57,5.44,0.23,0.81,-0.4,-12.38,37.65,-72.57,9.400053191338866,0
434,4.0,-6.53,5.44,0.24,0.82,-0.42,-12.98,39.08,-69.22,9.393322096042487,0
441,4.13,-6.51,5.4,0.24,0.82,-0.42,-12.48,37.17,-73.46,9.412597941057506,0
448,4.43,-6.46,5.35,0.24,0.82,-0.47,-12.83,37.23,-73.24,9.485726118753377,0
455,4.55,-6.49,5.35,0.25,0.83,-0.49,-13.21,36.74,-73.46,9.56269313530451,0
462,4.77,-6.56,5.35,0.26,0.83,-0.49,-12.66,36.7,-74.8,9.71642938532463,0
469,4.81,-6.62,5.38,0.26,0.83,-0.49,-13.02,36.99,-74.8,9.793104717095597,0
476,4.84,-6.68,5.49,0.27,0.84,-0.45,-12.25,38.29,-70.18,9.908990866884478,0
483,4.84,-6.65,5.52,0.29,0.86,-0.42,-12.99,37.45,-74.83,9.90547828224362,0
490,4.73,-6.53,5.6,0.3,0.87,-0.38,-12.26,36.54,-74.57,9.817015839856834,0
497,4.62,-6.47,5.63,0.3,0.87,-0.38,-12.19,36.7,-74.98,9.741776018776042,0
504,4.35,-6.43,5.77,0.32,0.88,-0.36,-12.41,36.25,-74.86,9.672657339118343,0
511,4.23,-6.44,5.84,0.33,0.9,-0.34,-11.81,36.44,-74.47,9.668097020613729,0
518,4.05,-6.44,5.93,0.34,0.9,-0.34,-12.04,36.28,-74.58,9.645776277729023,0
525,4.01,-6.44,6.0,0.34,0.9,-0.34,-11.53,35.9,-72.19,9.672316165221234,0
532,4.03,-6.45,6.27,0.36,0.9,-0.34,-12.48,37.2,-72.81,9.856789538181284,0
539,4.07,-6.41,6.46,0.38,0.9,-0.34,-11.84,35.4,-75.34,9.969182514128228,0
546,4.23,-6.23,6.84,0.38,0.9,-0.35,-11.56,35.3,-75.69,10.173072298966522,0
553,4.3,-6.12,7.03,0.38,0.9,-0.35,-11.36,34.98,-76.03,10.264760104357045,0
560,4.4,-5.8,7.45,0.38,0.91,-0.33,-11.14,34.73,-76.7,10.416453331148755,0
567,4.39,-5.62,7.66,0.38,0.93,-0.3,-11.34,34.6,-76.79,10.465758453165256,0
574,4.31,-5.33,7.99,0.37,0.95,-0.25,-11.15,36.5,-72.58,10.527350093922022,0
581,4.24,-5.3,8.09,0.37,0.95,-0.25,-11.5,35.03,-76.86,10.560099431350066,0
588,3.94,-5.32,8.21,0.33,0.98,-0.21,-10.46,34.81,-76.35,10.546568162203288,0
595,3.77,-5.36,8.26,0.29,1.01,-0.18,-10.08,34.8,-76.79,10.5437232512998,0
602,3.17,-5.3,8.35,0.27,1.04,-0.17,-10.01,34.61,-76.43,10.38563430898662,0
609,2.89,-5.22,8.39,0.27,1.04,-0.17,-9.57,34.22,-76.69,10.295270758945586,0
616,2.27,-5.05,8.47,0.26,1.04,-0.15,-9.63,34.11,-76.31,10.119105691710113,0
623,1.99,-4.97,8.53,0.25,1.04,-0.14,-9.08,33.75,-72.33,10.070844055986568,0
630,1.39,-4.86,8.71,0.24,1.02,-0.16,-9.85,35.44,-76.29,10.070541196976457,0
637,1.09,-4.83,8.82,0.24,1.02,-0.16,-8.96,33.35,-77.1,10.114810922602556,0
644,0.7,-4.89,9.0,0.23,1.0,-0.18,-8.81,33.7,-77.08,10.266552488542589,0
651,0.64,-4.87,9.04,0.21,0.96,-0.19,-8.36,33.47,-77.0,10.288250580152098,0
658,0.64,-4.85,9.01,0.2,0.93,-0.19,-8.17,33.46,-78.03,10.252424103596184,0
665,0.72,-4.81,8.96,0.2,0.93,-0.19,-8.14,33.5,-78.43,10.194905590538836,0
672,0.95,-4.74,8.79,0.2,0.91,-0.19,-7.95,33.25,-77.76,10.031659882591711,0
679,1.08,-4.72,8.73,0.19,0.88,-0.17,-8.65,33.44,-78.63,9.98287032871809,0
686,1.38,-4.65,8.69,0.19,0.87,-0.15,-7.51,33.24,-78.66,9.952034967784227,0
693,1.5,-4.57,8.69,0.19,0.87,-0.15,-7.19,33.21,-78.92,9.932320977495642,0
700,1.78,-4.5,8.77,0.19,0.86,-0.12,-6.91,32.97,-78.18,10.016551302718916,0
707,1.94,-4.53,8.81,0.16,0.85,-0.08,-6.9,33.46,-78.41,10.09458270559016,0
714,2.22,-4.58,8.84,0.13,0.85,-0.02,-6.83,32.81,-78.63,10.200509791182007,0
721,2.34,-4.61,8.81,0.13,0.85,-0.02,-6.81,33.59,-73.78,10.214881301317211,0
728,2.37,-4.55,8.71,0.11,0.85,0.06,-6.62,33.22,-77.61,10.108585459894972,0
735,2.24,-4.51,8.7,0.1,0.87,0.14,-5.8,32.37,-78.15,10.052248504687894,0
742,1.83,-4.35,8.7,0.09,0.89,0.2,-5.67,32.59,-78.02,9.897545150187494,0
749,1.56,-4.26,8.69,0.09,0.89,0.2,-5.5,32.58,-77.71,9.80292303346303,0
756,0.99,-4.05,8.62,0.08,0.9,0.23,-5.23,32.39,-78.09,9.575332892385516,0
763,0.7,-4.0,8.58,0.06,0.91,0.26,-5.23,32.3,-78.4,9.492439096459876,0
770,0.05,-3.84,8.52,0.05,0.91,0.28,-4.41,32.29,-76.26,9.345506941841087,0
777,-0.28,-3.73,8.48,0.05,0.91,0.28,-5.52,33.54,-76.15,9.268316999326254,0
784,-0.93,-3.6,8.48,0.05,0.9,0.3,-4.3,32.15,-78.59,9.259335829313027,0
791,-1.21,-3.53,8.5,0.05,0.87,0.28,-4.28,32.23,-79.16,9.283049068059482,0
798,-1.64,-3.41,8.53,0.06,0.84,0.23,-3.62,32.24,-79.14,9.331591504132614,0
805,-1.8,-3.34,8.55,0.06,0.84,0.23,-3.67,32.62,-79.23,9.3540419071116,0
812,-1.74,-3.28,8.58,0.05,0.8,0.15,-3.11,32.72,-79.36,9.348925071899975,0
819,-1.57,-3.28,8.58,0.04,0.75,0.07,-3.29,34.05,-73.9,9.318782109267284,0
826,-1.19,-3.36,8.66,0.01,0.7,0.02,-3.23,31.75,-78.65,9.36489722314132,0
833,-0.97,-3.46,8.69,0.01,0.7,0.02,-2.48,31.89,-78.59,9.40364822821441,0
840,-0.55,-3.59,8.67,-0.03,0.67,-0.01,-2.66,31.7,-77.58,9.399973404217697,0
847,-0.41,-3.65,8.65,-0.07,0.65,-0.01,-2.5,32.23,-77.99,9.397504988027409,0
854,-0.27,-3.75,8.6,-0.07,0.65,0.01,-1.87,32.13,-77.49,9.385914979372016,0
861,-0.22,-3.77,8.59,-0.09,0.65,0.01,-2.09,31.83,-77.54,9.38346417907587,0
868,-0.35,-3.78,8.63,-0.12,0.64,0.04,-1.68,31.58,-73.44,9.428032668589983,0
875,-0.49,-3.78,8.68,-0.13,0.64,0.06,-2.76,33.57,-77.55,9.480026371271338,0
882,-0.85,-3.72,8.74,-0.13,0.63,0.06,-1.61,31.58,-78.56,9.536692298695602,0
889,-1.0,-3.67,8.71,-0.16,0.63,0.06,-1.72,32.11,-77.43,9.504367417140395,0
896,-1.33,-3.61,8.62,-0.19,0.62,0.03,-1.83,32.15,-78.34,9.439565667974348,0
903,-1.51,-3.6,8.52,-0.22,0.6,-0.0,-1.33,32.17,-78.72,9.371792784734412,0
910,-1.82,-3.59,8.31,-0.22,0.57,-0.04,-1.26,31.92,-78.16,9.233450059430655,0
917,-1.98,-3.63,8.23,-0.24,0.57,-0.04,-1.36,34.26,-73.84,9.210331155827134,0
924,-2.24,-3.64,8.11,-0.27,0.53,-0.08,-0.72,32.55,-77.57,9.167295129971544,0
931,-2.35,-3.56,8.09,-0.28,0.5,-0.12,-0.66,32.97,-77.1,9.145720310615234,0
938,-2.45,-3.43,8.09,-0.28,0.46,-0.18,-1.04,32.39,-76.76,9.122253011180954,0
945,-2.45,-3.33,8.12,-0.3,0.46,-0.18,-1.04,32.55,-77.21,9.111849428079898,0
952,-2.33,-3.22,8.1,-0.33,0.42,-0.23,-0.99,32.29,-77.16,9.022599403719529,0
959,-2.19,-3.24,8.09,-0.37,0.38,-0.28,-0.98,32.67,-76.45,8.985644106017109,0
966,-1.85,-3.35,8.08,-0.37,0.34,-0.33,-0.89,33.7,-71.46,8.940436230967704,0
973,-1.67,-3.43,8.08,-0.42,0.34,-0.33,-1.18,34.27,-75.96,8.935334353005487,0
980,-1.38,-3.65,8.09,-0.47,0.31,-0.38,-0.57,33.37,-76.31,8.981926296736129,0
987,-1.28,-3.71,8.07,-0.5,0.28,-0.41,-0.7,33.12,-76.6,8.973706034855388,0
994,-1.24,-3.81,8.0,-0.5,0.25,-0.42,-0.86,33.16,-76.28,8.947273327668045,0
1001,-1.24,-3.85,7.94,-0.53,0.25,-0.42,-0.72,32.84,-75.91,8.91087537787394,0
1008,-1.31,-3.92,7.76,-0.56,0.23,-0.43,-0.98,32.83,-73.79,8.792047543092565,0
1015,-1.34,-3.97,7.69,-0.58,0.21,-0.45,-1.55,35.02,-72.32,8.757431130188806,0
1022,-1.15,-4.02,7.52,-0.58,0.18,-0.49,-1.39,34.35,-75.72,8.604260572530332,0
1029,-0.94,-4.03,7.47,-0.59,0.18,-0.49,-1.37,34.42,-75.43,8.539636994626878,0
1036,-0.44,-4.07,7.48,-0.59,0.15,-0.53,-1.08,34.86,-75.3,8.526951389564738,0
1043,-0.17,-4.12,7.59,-0.6,0.12,-0.56,-1.29,34.8,-74.99,8.63778906896898,0
1050,0.34,-4.41,7.82,-0.6,0.1,-0.57,-1.62,34.74,-74.6,8.984213933338854,0
1057,0.63,-4.61,7.91,-0.63,0.1,-0.57,-1.27,34.89,-74.12,9.176987523147234,0
1064,1.12,-5.11,7.92,-0.7,0.09,-0.56,-1.96,36.82,-68.75,9.49172797756025,0
1071,1.27,-5.36,7.88,-0.77,0.08,-0.49,-2.22,35.06,-72.98,9.614411058406022,0
1078,1.35,-5.77,7.69,-0.77,0.09,-0.39,-1.52,35.25,-72.42,9.708321173096818,0
1085,1.3,-5.92,7.59,-0.8,0.09,-0.39,-2.06,35.38,-72.55,9.71310969772297,0
1092,1.06,-6.11,7.41,-0.79,0.1,-0.29,-2.05,35.43,-72.55,9.662494501938928,0
1099,0.89,-6.15,7.38,-0.76,0.1,-0.23,-2.24,35.71,-72.22,9.647745850715596,0
1106,0.75,-6.07,7.3,-0.76,0.1,-0.22,-2.06,35.62,-71.89,9.523518257450869,0
1113,0.84,-6.03,7.33,-0.71,0.1,-0.22,-2.27,35.84,-67.96,9.528662025699097,0
1120,1.19,-6.1,7.46,-0.68,0.09,-0.24,-3.74,37.37,-72.05,9.70967043724966,0
1127,1.4,-6.18,7.58,-0.66,0.08,-0.25,-2.69,36.52,-71.81,9.879716595125592,0
1134,1.86,-6.25,7.67,-0.66,0.09,-0.23,-2.63,36.57,-71.72,10.067323378137806,0
1141,2.05,-6.23,7.69,-0.67,0.09,-0.23,-1.99,36.92,-71.27,10.107002523003544,0
1148,2.26,-6.24,7.81,-0.67,0.11,-0.18,-2.43,37.21,-71.56,10.248965801484555,0
1155,2.2,-6.34,7.91,-0.69,0.14,-0.12,-2.43,37.64,-70.75,10.373220329290223,0
1162,1.9,-6.64,8.0,-0.69,0.17,-0.08,-3.04,39.45,-66.12,10.568803148890607,0
1169,1.73,-6.8,7.96,-0.74,0.17,-0.08,-2.4,37.53,-69.92,10.611055555410122,0
1176,1.34,-7.13,7.81,-0.81,0.19,-0.05,-2.54,37.68,-69.29,10.659671664737148,0
1183,1.2,-7.23,7.67,-0.84,0.21,-0.0,-2.48,37.85,-68.88,10.608572005694263,0
1190,1.03,-7.27,7.39,-0.84,0.21,0.05,-2.31,37.99,-68.68,10.41757649359965,0
1197,1.01,-7.22,7.29,-0.84,0.2,0.05,-2.27,37.71,-68.36,10.309830260484407,0
1204,1.08,-7.07,7.22,-0.81,0.17,0.09,-2.19,37.88,-68.34,10.162662052828482,0
1211,1.14,-6.98,7.24,-0.77,0.15,0.1,-1.84,39.21,-62.16,10.121146180151731,0
1218,1.29,-6.84,7.24,-0.77,0.15,0.1,-3.29,38.91,-67.77,10.0432713793863,0
1225,1.34,-6.82,7.19,-0.74,0.12,0.1,-2.75,37.99,-67.92,10.000204997898797,0
1232,1.36,-6.71,7.01,-0.72,0.1,0.11,-2.32,38.03,-68.27,9.798663174127377,0
1239,1.32,-6.65,6.93,-0.69,0.09,0.13,-2.91,38.76,-67.86,9.69483367572647,0
1246,1.17,-6.6,6.84,-0.69,0.09,0.12,-2.46,38.29,-68.09,9.576768766134013,0
1253,1.11,-6.66,6.85,-0.67,0.08,0.12,-2.32,38.99,-64.35,9.618222288967957,0
1260,1.07,-6.96,6.81,-0.67,0.08,0.09,-2.82,40.5,-64.51,9.79605022445271,0
1267,1.06,-7.15,6.8,-0.7,0.08,0.05,-2.27,39.17,-66.49,9.924016324049452,0
1274,1.05,-7.42,6.67,-0.7,0.08,0.02,-2.12,39.43,-65.92,10.032337713613911,0
1281,1.07,-7.52,6.57,-0.72,0.09,0.02,-1.52,39.65,-65.55,10.04291790268147,0
1288,1.09,-7.63,6.32,-0.73,0.1,0.01,-1.89,39.99,-64.56,9.96731658973467,0
1295,1.15,-7.65,6.23,-0.71,0.11,0.02,-1.81,39.75,-64.15,9.932668322258628,0
1302,1.26,-7.55,6.09,-0.71,0.11,0.04,-2.03,39.81,-63.55,9.781523398734985,0
1309,1.33,-7.51,6.06,-0.67,0.11,0.04,-2.57,41.36,-59.19,9.741283283017694,0
1316,1.42,-7.4,6.05,-0.62,0.1,0.05,-2.5,39.94,-64.06,9.663275842073432,0
1323,1.47,-7.31,6.05,-0.58,0.1,0.07,-2.03,40.18,-64.26,9.602057071273842,0
1330,1.48,-7.1,6.08,-0.58,0.1,0.1,-2.12,40.27,-64.02,9.463973795399056,0
1337,1.41,-6.99,6.1,-0.54,0.1,0.1,-2.21,40.27,-63.33,9.383933077340226,0
1344,1.26,-6.77,6.23,-0.51,0.11,0.13,-2.12,40.5,-63.84,9.28619405353991,0
1351,1.19,-6.69,6.25,-0.49,0.12,0.15,-2.0,40.73,-60.27,9.232264077678888,0
1358,1.2,-6.64,6.14,-0.49,0.12,0.13,-2.43,42.68,-63.96,9.123003891263007,0
1365,1.28,-6.72,6.04,-0.52,0.13,0.13,-1.83,41.14,-63.86,9.125699973152743,0
1372,1.48,-7.14,5.95,-0.56,0.14,0.1,-1.81,41.27,-62.86,9.4112964037905,0
1379,1.54,-7.45,5.97,-0.6,0.16,0.08,-2.09,41.01,-62.29,9.67031540333613,0
1386,1.59,-8.15,6.02,-0.6,0.16,0.06,-1.62,40.91,-62.57,10.256266377195942,0
1393,1.51,-8.43,5.98,-0.65,0.18,0.06,-1.52,40.85,-62.53,10.44535303376578,0
1400,1.27,-8.86,5.9,-0.67,0.22,0.05,-1.91,41.13,-60.93,10.72019122963765,0
1407,1.08,-8.92,5.83,-0.66,0.26,0.07,-2.08,42.97,-58.27,10.710821630481949,0
1414,0.66,-8.84,5.67,-0.66,0.26,0.09,-1.46,41.2,-60.7,10.522837069916076,0
1421,0.47,-8.76,5.58,-0.6,0.29,0.09,-1.39,40.88,-59.66,10.396869721218978,0
1428,0.1,-8.48,5.48,-0.54,0.3,0.09,-0.82,41.2,-59.91,10.097068881611138,0
1435,0.03,-8.37,5.42,-0.47,0.31,0.06,-1.36,41.03,-60.29,9.97166987018724,0
1442,-0.01,-8.26,5.35,-0.47,0.31,0.01,-1.33,41.42,-60.51,9.84124992061476,0
1449,0.07,-8.31,5.34,-0.43,0.29,0.01,-1.1,41.27,-60.03,9.878086859306311,0
1456,0.41,-8.53,5.26,-0.4,0.28,-0.02,-1.2,43.06,-60.82,10.029785640780164,0
1463,0.62,-8.62,5.26,-0.36,0.26,-0.03,-1.17,41.13,-60.2,10.11713398151868,0
1470,1.12,-8.72,5.33,-0.36,0.26,-0.01,-1.39,41.6,-60.7,10.281133206023547,0
1477,1.33,-8.63,5.45,-0.29,0.25,-0.01,-1.15,42.12,-60.26,10.29311906080951,0
1484,1.69,-8.37,5.75,-0.22,0.25,0.02,-1.17,41.77,-60.07,10.294440247045976,0
1491,1.83,-8.16,5.9,-0.17,0.27,0.07,-1.14,42.14,-59.37,10.234476049119468,0
1498,1.89,-7.74,6.16,-0.17,0.27,0.11,-1.46,42.03,-57.76,10.071012858694996,0
1505,1.82,-7.59,6.26,-0.16,0.29,0.11,-1.96,43.16,-57.73,10.005403540087729,0
1512,1.48,-7.5,6.45,-0.18,0.32,0.14,-1.14,41.48,-59.37,10.002144769998084,0
1519,1.24,-7.61,6.43,-0.24,0.35,0.15,-1.05,41.65,-59.37,10.039651388370016,0
1526,0.78,-8.05,6.28,-0.24,0.35,0.15,-0.69,41.33,-58.7,10.239594718542332,0
1533,0.55,-8.26,6.13,-0.31,0.37,0.15,-0.64,41.61,-58.75,10.300825209661603,0
1540,0.34,-8.61,5.72,-0.35,0.38,0.14,0.07,41.51,-59.05,10.34244168463134,0
1547,0.29,-8.7,5.53,-0.35,0.37,0.12,-0.37,41.51,-58.84,10.312856054459404,0
1554,0.27,-8.9,5.27,-0.35,0.37,0.12,-0.91,42.74,-53.98,10.346777276041076,0
1561,0.28,-9.0,5.2,-0.32,0.36,0.11,-1.17,42.37,-58.94,10.397999807655316,0
1568,0.28,-9.13,5.11,-0.28,0.35,0.11,-0.26,41.55,-58.78,10.466489382787335,0
1575,0.26,-9.13,5.11,-0.23,0.34,0.12,-0.12,41.35,-58.43,10.46597343776488,0
1582,0.22,-9.04,5.19,-0.23,0.34,0.12,0.15,42.08,-58.48,10.42622175095082,0
1589,0.16,-8.9,5.27,-0.18,0.33,0.14,-0.04,41.8,-58.13,10.344491287637108,0
1596,-0.03,-8.71,5.46,-0.13,0.32,0.14,0.34,41.87,-53.77,10.279912450989066,0
1603,-0.11,-8.63,5.5,-0.11,0.31,0.12,-0.48,42.94,-57.56,10.234207345955037,0
1610,-0.24,-8.58,5.55,-0.11,0.31,0.12,0.91,41.71,-57.29,10.221374662930618,0
1617,-0.27,-8.67,5.56,-0.1,0.29,0.09,1.01,41.45,-56.88,10.303174268156392,0
1624,-0.33,-8.93,5.53,-0.12,0.27,0.06,0.75,41.39,-56.87,10.508791557548376,0
