timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,0.14,0.5,9.91,-0.07,-0.05,-0.12,-0.13,4.59,-84.68,9.923593099276088,0
7,0.14,0.45,9.84,-0.09,-0.05,-0.14,0.0,3.24,-85.65,9.85127910476604,0
14,0.18,0.43,9.77,-0.1,-0.05,-0.16,0.07,3.57,-86.25,9.781114455929854,0
21,0.25,0.36,9.67,-0.1,-0.05,-0.16,0.06,3.03,-86.26,9.6799276856803,0
28,0.3,0.34,9.65,-0.1,-0.06,-0.18,-0.34,3.68,-86.26,9.660646976264063,0
35,0.39,0.38,9.64,-0.08,-0.07,-0.2,-0.53,3.84,-84.19,9.65536638351958,0
42,0.44,0.41,9.71,-0.04,-0.08,-0.22,-1.46,5.66,-81.86,9.728607300122668,0
49,0.57,0.53,9.83,-0.04,-0.08,-0.22,0.1,3.84,-86.47,9.860765690350826,0
56,0.63,0.58,9.91,-0.01,-0.09,-0.23,0.06,4.12,-85.78,9.946929174373366,0
63,0.74,0.69,10.08,0.01,-0.1,-0.23,0.2,3.76,-86.44,10.13065150915774,0
70,0.82,0.71,10.15,0.01,-0.1,-0.22,0.03,3.64,-86.25,10.207791142063988,0
77,0.9,0.7,10.23,0.01,-0.1,-0.22,-0.5,4.18,-86.16,10.29334250863149,0
84,0.99,0.68,10.23,-0.02,-0.1,-0.21,0.01,3.36,-86.09,10.300262132586724,0
91,1.01,0.6,10.15,-0.05,-0.09,-0.2,-0.51,5.64,-81.04,10.217759049811264,0
98,1.07,0.55,10.1,-0.07,-0.07,-0.18,-1.51,3.45,-85.82,10.171401083429952,0
105,1.11,0.45,9.95,-0.07,-0.07,-0.18,-0.72,2.98,-86.26,10.02183117000082,0
112,1.12,0.39,9.85,-0.09,-0.06,-0.16,-0.2,3.61,-86.13,9.921139047508609,0
119,1.14,0.31,9.75,-0.08,-0.05,-0.13,-0.75,3.81,-86.39,9.821313557768129,0
126,1.09,0.31,9.72,-0.06,-0.03,-0.1,-1.07,3.73,-86.17,9.785836704135216,0
133,1.07,0.3,9.73,-0.06,-0.03,-0.1,-0.76,3.68,-86.48,9.793252779337417,0
140,1.02,0.32,9.75,-0.03,-0.02,-0.06,-0.83,6.05,-84.35,9.808430047668178,0
147,0.98,0.29,9.79,-0.01,-0.01,-0.03,-1.04,3.92,-87.17,9.843200698959665,0
154,0.94,0.28,9.82,0.01,-0.0,-0.0,-0.42,4.22,-86.61,9.868860116548417,0
161,0.87,0.26,9.86,0.01,-0.0,-0.0,-0.82,3.86,-86.29,9.901722072447802,0
168,0.78,0.25,9.85,0.01,0.0,0.01,-0.63,3.9,-86.86,9.883997167138403,0
175,0.75,0.22,9.82,0.01,0.01,0.02,-0.77,3.8,-85.81,9.851055780981042,0
182,0.67,0.21,9.83,0.01,0.01,0.02,-0.67,3.76,-86.01,9.855044393608788,0
189,0.63,0.2,9.79,0.01,0.01,0.02,-1.61,5.8,-80.88,9.812288214274997,0
196,0.56,0.16,9.75,0.01,0.01,0.03,-1.14,3.64,-86.28,9.767379382413688,0
203,0.54,0.16,9.71,0.02,0.01,0.03,-1.21,4.09,-85.36,9.726319961835516,0
210,0.47,0.12,9.71,0.04,0.0,0.04,-0.86,3.61,-85.59,9.722108824735509,0
217,0.46,0.11,9.71,0.04,0.0,0.04,-0.6,3.95,-86.29,9.721512228043537,0
224,0.45,0.11,9.73,0.05,0.0,0.05,-0.31,4.55,-86.52,9.74102150700839,0
231,0.43,0.14,9.78,0.08,-0.0,0.05,0.03,3.65,-86.71,9.79044942788634,0
238,0.43,0.18,9.82,0.1,-0.01,0.05,-0.31,4.12,-80.06,9.831057928829429,0
245,0.47,0.3,9.9,0.1,-0.01,0.05,-1.42,5.47,-86.2,9.91568958771905,0
252,0.52,0.34,9.92,0.11,-0.02,0.03,-0.57,3.86,-86.31,9.939436603751744,0
259,0.53,0.46,9.97,0.12,-0.02,0.02,-0.6,3.7,-87.15,9.994668578797398,0
266,0.59,0.5,9.96,0.11,-0.03,0.01,-0.64,4.47,-86.82,9.98997997995992,0
273,0.62,0.53,9.96,0.11,-0.03,0.01,-0.75,3.96,-87.09,9.993342784073809,0
280,0.7,0.58,9.95,0.09,-0.03,0.0,-0.82,3.95,-85.52,9.99144133746478,0
287,0.69,0.6,9.91,0.08,-0.03,0.01,-1.8,5.48,-82.61,9.952095256778843,0
294,0.76,0.61,9.9,0.07,-0.03,0.02,-0.94,3.83,-87.02,9.94784901373156,0
301,0.77,0.62,9.88,0.07,-0.03,0.02,-0.88,2.97,-86.23,9.929335325186678,0
308,0.79,0.61,9.86,0.06,-0.02,0.02,-0.6,3.22,-85.82,9.9103884888535,0
315,0.79,0.61,9.84,0.05,-0.01,0.03,-0.85,3.01,-85.84,9.890490382180248,0
322,0.77,0.57,9.83,0.04,-0.0,0.03,-0.51,2.88,-85.97,9.876573292392456,0
329,0.76,0.56,9.81,0.04,-0.0,0.03,-0.26,2.7,-85.9,9.855318361169262,0
336,0.71,0.55,9.81,0.03,0.0,0.04,-0.77,4.74,-81.23,9.851025327345372,0
343,0.68,0.5,9.82,0.03,0.01,0.05,-1.13,3.26,-86.19,9.856206166674884,0
350,0.64,0.48,9.82,0.03,0.01,0.06,-0.92,3.13,-87.26,9.852532669319093,0
357,0.61,0.47,9.86,0.03,0.01,0.06,-0.72,3.14,-87.59,9.89002527802634,0
364,0.54,0.45,9.88,0.04,0.02,0.07,-1.23,3.49,-86.96,9.904973498197762,0
371,0.51,0.46,9.91,0.04,0.02,0.06,-0.47,3.07,-87.08,9.933770683884342,0
378,0.47,0.47,9.93,0.04,0.01,0.05,-0.58,3.33,-83.76,9.952220857677949,0
