timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,0.27,4.55,8.93,0.04,0.0,-0.02,-1.14,-83.35,-48.7,10.025981248735706,0
7,0.31,4.57,8.93,0.04,0.0,-0.02,-1.27,-83.65,-48.0,10.036229371631558,0
14,0.32,4.58,8.94,0.03,-0.0,-0.02,-1.37,-83.56,-48.0,10.04999502487439,0
21,0.31,4.58,8.93,0.01,-0.0,-0.01,-1.26,-83.78,-48.19,10.040786821758545,0
28,0.31,4.52,8.9,0.0,-0.0,-0.0,-0.96,-84.03,-47.3,9.98681630951526,0
35,0.31,4.5,8.89,0.0,-0.0,-0.0,-0.94,-83.89,-47.75,9.968861519752394,0
42,0.28,4.49,8.9,-0.01,-0.0,0.0,-0.85,-81.89,-43.72,9.972386875768509,0
49,0.27,4.45,8.89,-0.01,-0.0,0.01,-1.64,-83.85,-48.17,9.945224984885964,0
56,0.23,4.41,8.91,-0.02,-0.0,0.0,-0.91,-84.05,-47.59,9.94429987480265,0
63,0.22,4.41,8.91,-0.02,-0.0,0.0,-0.92,-83.86,-47.85,9.944073611956018,0
70,0.24,4.36,8.89,-0.02,-0.01,-0.01,-0.45,-83.76,-48.19,9.904509074154054,0
77,0.26,4.35,8.9,-0.03,-0.01,-0.02,-0.88,-83.88,-48.45,9.90959635908547,0
84,0.3,4.34,8.91,-0.03,-0.01,-0.02,-1.01,-83.79,-45.75,9.915326520089996,0
91,0.32,4.34,8.9,-0.03,-0.01,-0.02,-1.87,-81.77,-46.95,9.906967245327907,0
98,0.32,4.3,8.93,-0.04,-0.01,-0.03,-1.4,-83.13,-49.18,9.916516525474051,0
105,0.34,4.28,8.95,-0.04,-0.01,-0.03,-1.04,-83.48,-49.42,9.926555293756238,0
112,0.34,4.26,8.95,-0.05,-0.01,-0.02,-1.13,-83.72,-49.08,9.917948376554495,0
119,0.34,4.24,8.96,-0.05,-0.01,-0.02,-0.96,-83.6,-48.71,9.918407130179723,0
126,0.33,4.18,8.93,-0.06,-0.01,-0.02,-1.21,-83.24,-48.77,9.865404198511078,0
133,0.35,4.13,8.94,-0.06,-0.01,-0.01,-1.65,-83.44,-48.64,9.854085447163529,0
140,0.34,4.1,8.93,-0.07,-0.01,-0.01,-1.83,-82.59,-43.28,9.832115743826453,0
147,0.34,4.08,8.91,-0.07,-0.01,-0.01,-1.71,-83.82,-48.35,9.805615737933037,0
154,0.3,4.05,8.91,-0.07,-0.01,-0.0,-1.13,-83.98,-48.44,9.79186396964337,0
161,0.31,4.02,8.91,-0.06,-0.01,-0.0,-0.95,-84.05,-48.25,9.77980572404176,0
168,0.32,3.99,8.91,-0.06,-0.01,-0.0,-0.89,-84.17,-48.28,9.767834969940884,0
175,0.31,4.0,8.92,-0.06,-0.01,-0.0,-1.2,-83.81,-47.87,9.780720832331326,0
182,0.32,4.01,8.9,-0.05,-0.01,-0.0,-1.32,-84.26,-48.87,9.766908415665624,0
189,0.31,4.0,8.91,-0.05,-0.01,-0.01,-1.2,-82.87,-43.95,9.771601711080944,0
196,0.33,4.0,8.93,-0.04,-0.01,-0.0,-2.03,-82.55,-49.18,9.790495390939112,0
203,0.35,3.99,8.96,-0.04,-0.01,-0.0,-1.02,-83.41,-48.8,9.814489288801532,0
210,0.36,3.99,8.96,-0.04,-0.01,-0.0,-0.8,-83.19,-48.26,9.814850992246392,0
217,0.36,3.99,8.97,-0.04,-0.01,0.0,-1.14,-83.08,-49.24,9.823980863173544,0
224,0.35,3.99,8.97,-0.04,-0.01,0.0,-1.23,-82.8,-48.47,9.823619495888469,0
231,0.34,4.0,8.96,-0.04,-0.01,0.0,-0.73,-82.51,-47.6,9.81820757572379,0
238,0.34,3.97,8.95,-0.05,-0.0,0.01,-1.26,-81.72,-45.12,9.796887260757876,0
