timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,0.12,2.72,9.46,0.01,0.03,0.09,0.06,-4.36,-90.03,9.844003250710555,0
7,0.11,2.7,9.46,0.01,0.03,0.08,0.98,-5.19,-89.96,9.838378931511023,0
14,0.14,2.62,9.49,0.01,0.03,0.07,1.15,-5.01,-89.11,9.846019500285385,0
21,0.14,2.6,9.49,0.01,0.03,0.07,1.49,-4.85,-89.1,9.840716437333208,0
28,0.16,2.51,9.52,0.01,0.03,0.06,1.27,-5.23,-88.99,9.846628864743506,0
35,0.17,2.45,9.54,0.0,0.03,0.06,1.2,-5.03,-88.88,9.851040554174975,0
42,0.2,2.34,9.53,0.0,0.03,0.06,1.64,-5.09,-84.77,9.815115893355513,0
49,0.2,2.29,9.52,-0.0,0.03,0.06,-0.04,-3.92,-87.68,9.793594845612104,0
56,0.21,2.21,9.51,-0.0,0.03,0.06,1.1,-5.76,-89.29,9.765669459898794,0
63,0.19,2.19,9.51,0.0,0.03,0.07,1.4,-5.41,-88.92,9.760753044719449,0
70,0.15,2.2,9.53,0.0,0.03,0.07,1.65,-5.54,-88.78,9.781789202390328,0
77,0.13,2.23,9.56,0.01,0.04,0.07,1.4,-5.77,-89.29,9.817504774635967,0
84,0.08,2.32,9.56,0.02,0.04,0.08,1.17,-5.55,-89.39,9.837804633148597,0
91,0.03,2.36,9.58,0.02,0.04,0.09,1.32,-5.6,-90.25,9.866453263457949,0
98,-0.0,2.44,9.59,0.02,0.04,0.1,0.58,-4.27,-86.09,9.895539399143434,0
105,-0.02,2.46,9.57,0.01,0.04,0.1,1.18,-5.6,-90.15,9.881138598360009,0
112,-0.06,2.53,9.56,0.0,0.03,0.1,1.23,-5.06,-89.4,9.889292189029506,0
119,-0.08,2.58,9.52,-0.0,0.03,0.09,1.39,-5.7,-89.26,9.86373154541424,0
126,-0.09,2.62,9.51,-0.0,0.03,0.07,1.58,-5.61,-89.92,9.864714897045936,0
133,-0.06,2.63,9.49,-0.01,0.02,0.07,1.21,-5.29,-89.58,9.847872866766712,0
140,-0.06,2.66,9.49,-0.0,0.02,0.05,1.17,-4.38,-84.92,9.8559271507048,0
147,-0.05,2.67,9.48,0.0,0.01,0.02,0.42,-3.73,-88.83,9.848949182527038,0
154,-0.03,2.7,9.48,0.0,0.01,-0.01,1.42,-5.51,-88.66,9.85704316719776,0
161,0.01,2.68,9.49,0.01,0.0,-0.01,1.32,-5.67,-88.53,9.861166259626698,0
168,0.04,2.67,9.51,0.01,0.0,-0.03,1.1,-5.76,-88.86,9.877783152104524,0
175,0.05,2.65,9.52,0.01,-0.0,-0.04,1.89,-5.69,-88.59,9.882074680956425,0
182,0.1,2.56,9.52,0.01,-0.0,-0.05,1.39,-5.82,-88.32,9.858701740087282,0
189,0.13,2.52,9.51,0.01,-0.01,-0.05,1.4,-5.93,-87.2,9.839075159790172,0
196,0.14,2.46,9.5,0.02,-0.01,-0.05,1.1,-3.77,-86.42,9.814336452353771,0
203,0.13,2.45,9.47,0.02,-0.01,-0.04,1.83,-5.64,-89.43,9.782653014392364,0
210,0.15,2.39,9.46,0.02,-0.01,-0.03,1.21,-5.9,-89.14,9.758391260858524,0
217,0.12,2.37,9.47,0.03,-0.01,-0.03,1.29,-5.67,-89.73,9.762796730445636,0
224,0.11,2.39,9.48,0.05,-0.01,-0.02,1.15,-5.44,-89.73,9.777249101869094,0
231,0.09,2.44,9.48,0.06,-0.01,-0.01,1.11,-5.22,-89.68,9.78938711053966,0
238,0.1,2.54,9.5,0.06,-0.01,-0.01,1.23,-3.73,-84.84,9.834205611029292,0
245,0.08,2.56,9.49,0.08,-0.01,-0.01,1.17,-5.76,-90.3,9.829552380449478,0
252,0.13,2.63,9.49,0.08,-0.01,-0.01,1.93,-5.52,-89.71,9.848548116346898,0
259,0.13,2.64,9.46,0.08,-0.01,-0.0,1.68,-5.76,-89.64,9.822326608293986,0
266,0.16,2.67,9.45,0.08,-0.01,0.0,1.53,-6.12,-89.8,9.821252465953616,0
273,0.15,2.65,9.44,0.09,-0.01,0.0,1.51,-6.58,-89.33,9.806049153456248,0
280,0.17,2.64,9.45,0.1,-0.01,0.01,1.29,-6.21,-89.1,9.813307291632112,0
287,0.16,2.62,9.44,0.11,-0.01,0.01,1.24,-5.96,-85.71,9.798142681141156,0
294,0.13,2.61,9.44,0.11,-0.01,0.01,0.48,-4.88,-87.49,9.795029351666075,0
