timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
11283,0.82,0.91,9.93,0.32,-0.02,-0.07,-2.43,6.53,-85.41
11290,0.83,0.93,9.94,0.31,-0.02,-0.10,-2.47,4.97,-89.83
11297,0.81,0.92,10.00,0.31,-0.02,-0.11,-1.96,4.97,-90.09
11304,0.78,0.95,10.01,0.30,-0.01,-0.09,-2.19,4.46,-90.46
11311,0.74,0.99,10.01,0.30,-0.01,-0.09,-1.86,4.41,-90.28
11318,0.75,0.96,9.90,0.28,-0.01,-0.05,-2.62,4.47,-91.13
11325,0.75,0.89,9.84,0.25,-0.01,-0.01,-2.46,4.00,-90.88
11332,0.76,0.78,9.75,0.23,-0.01,0.01,-2.50,3.81,-89.45
11339,0.76,0.76,9.73,0.23,-0.01,0.01,-2.59,4.17,-91.51
11346,0.77,0.74,9.71,0.22,-0.01,0.02,-2.19,3.77,-91.82
11353,0.77,0.74,9.73,0.23,-0.00,0.01,-2.46,4.79,-91.57
11360,0.83,0.76,9.77,0.23,-0.01,-0.01,-2.56,4.90,-91.20
11367,0.85,0.79,9.78,0.23,-0.01,-0.01,-2.15,4.25,-91.73
11374,0.87,0.78,9.83,0.23,-0.00,-0.01,-2.18,4.03,-91.44
11381,0.84,0.80,9.88,0.23,0.00,-0.00,-3.26,5.63,-87.45
11388,0.84,0.76,9.93,0.22,0.01,0.02,-1.99,3.77,-90.62
11395,0.81,0.76,9.94,0.22,0.01,0.02,-2.63,3.45,-90.62
11402,0.75,0.74,9.93,0.22,0.01,0.05,-2.46,3.51,-90.73
11409,0.71,0.68,9.95,0.21,0.02,0.06,-2.24,3.51,-90.41
11416,0.67,0.72,9.94,0.20,0.02,0.07,-2.08,3.77,-90.49
11423,0.65,0.76,9.97,0.20,0.02,0.07,-2.35,3.24,-90.87
11430,0.61,0.86,9.98,0.19,0.02,0.06,-1.83,4.30,-86.22
11437,0.62,0.92,9.96,0.18,0.01,0.04,-3.00,5.38,-88.95
11444,0.60,0.96,9.94,0.16,0.01,0.03,-2.13,3.61,-91.11
11451,0.64,0.97,9.92,0.16,0.01,0.03,-2.28,3.79,-91.07
11458,0.65,0.93,9.87,0.13,0.01,0.02,-2.50,4.02,-91.29
11465,0.66,0.93,9.83,0.11,0.01,0.02,-1.94,4.53,-92.01
11472,0.65,1.02,9.81,0.09,0.01,0.02,-1.74,3.70,-89.40
11479,0.65,1.06,9.81,0.09,0.01,0.02,-2.22,5.58,-88.29
11486,0.65,1.22,9.89,0.07,0.01,0.03,-2.13,3.80,-91.27
11493,0.66,1.31,9.90,0.03,0.01,0.04,-1.81,3.67,-91.49
11500,0.69,1.34,9.89,-0.00,0.01,0.05,-2.08,3.68,-90.97
11507,0.70,1.26,9.84,-0.00,0.01,0.05,-1.96,3.17,-90.27
11514,0.66,0.96,9.75,-0.03,0.01,0.06,-1.75,3.04,-90.63
