timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
21252,2.36,-0.64,9.19,-0.32,-0.28,-0.70,1.10,0.06,-83.98
21259,2.83,-0.84,9.31,-0.22,-0.24,-0.66,1.07,0.07,-84.13
21266,2.99,-0.85,9.40,-0.22,-0.24,-0.66,1.58,-1.55,-88.10
21273,3.25,-0.75,9.80,-0.08,-0.18,-0.61,1.52,-1.39,-87.46
21280,3.31,-0.63,10.03,0.05,-0.11,-0.53,1.87,-1.58,-88.07
21287,3.42,-0.19,10.40,0.12,-0.03,-0.43,1.83,-1.70,-88.44
21294,3.40,0.07,10.50,0.12,-0.03,-0.43,1.78,-1.96,-88.41
21301,3.30,0.43,10.46,0.13,0.05,-0.31,1.48,-0.88,-84.32
21308,3.22,0.53,10.38,0.07,0.13,-0.16,0.31,-0.50,-88.91
21315,2.97,0.67,10.05,0.01,0.21,0.03,1.77,-1.46,-88.53
21322,2.77,0.84,9.89,0.01,0.21,0.03,1.48,-1.74,-88.61
21329,2.25,1.22,9.66,-0.01,0.29,0.23,2.06,-1.34,-89.61
21336,1.96,1.42,9.57,-0.00,0.35,0.43,2.12,-1.13,-88.15
21343,1.25,2.01,9.51,-0.00,0.40,0.61,2.48,-1.10,-87.07
21350,0.87,2.28,9.51,-0.00,0.40,0.61,1.84,0.75,-85.37
21357,0.04,2.67,9.61,-0.03,0.44,0.78,2.66,-1.59,-88.23
21364,-0.39,2.87,9.68,-0.07,0.46,0.93,2.95,-1.33,-87.47
21371,-1.25,3.13,9.81,-0.13,0.46,1.04,2.78,-1.48,-88.02
21378,-1.62,3.21,9.86,-0.13,0.46,1.04,2.75,-1.14,-87.64
21385,-2.29,3.28,9.81,-0.20,0.44,1.10,3.03,-1.46,-87.39
21392,-2.58,3.28,9.75,-0.29,0.40,1.09,3.08,-1.30,-87.75
21399,-3.20,2.97,9.66,-0.41,0.34,1.02,3.00,-0.13,-83.47
21406,-3.47,2.75,9.68,-0.41,0.34,1.02,2.34,-1.46,-88.37
21413,-4.04,2.26,9.78,-0.52,0.24,0.90,2.97,-1.23,-88.69
21420,-4.25,1.99,9.88,-0.59,0.13,0.69,2.73,-1.02,-88.61
21427,-4.75,1.26,10.11,-0.60,0.01,0.40,2.66,-0.72,-88.22
21434,-5.01,0.73,10.20,-0.60,0.01,0.40,2.76,-0.69,-88.94
21441,-5.31,-0.08,10.43,-0.58,-0.13,-0.02,2.56,-0.18,-84.14
21448,-5.33,-0.26,10.52,-0.52,-0.29,-0.57,2.05,1.87,-85.52
21455,-4.96,-0.33,10.47,-0.42,-0.45,-1.16,3.36,0.64,-88.23
21462,-4.42,-0.30,10.32,-0.42,-0.45,-1.16,2.32,0.45,-88.51
21469,-2.65,-0.02,9.70,-0.31,-0.60,-1.70,2.19,0.45,-88.35
21476,-1.66,0.09,9.38,-0.21,-0.71,-2.13,2.03,0.44,-87.59
21483,0.25,0.11,8.89,-0.14,-0.78,-2.44,2.13,0.19,-87.83
21490,1.12,0.01,8.75,-0.14,-0.78,-2.44,1.89,0.76,-87.61
21497,2.50,-0.22,8.61,-0.09,-0.80,-2.60,0.48,1.97,-83.67
21504,3.24,-0.41,8.58,-0.01,-0.79,-2.63,1.13,0.92,-87.49
21511,4.25,-0.61,8.64,0.07,-0.73,-2.56,0.69,0.53,-87.88
21518,4.75,-0.66,8.75,0.07,-0.73,-2.56,0.69,1.08,-88.09
21525,5.54,-0.89,9.15,0.15,-0.65,-2.41,0.13,1.32,-88.56
21532,5.94,-0.98,9.35,0.19,-0.56,-2.17,0.07,0.95,-88.48
21539,6.63,-1.03,9.71,0.22,-0.44,-1.78,-0.20,1.45,-84.46
21546,6.82,-1.02,9.86,0.22,-0.44,-1.78,-1.04,2.46,-88.18
21553,7.02,-0.79,10.05,0.25,-0.29,-1.32,-0.19,0.80,-89.20
21560,6.93,-0.49,10.10,0.28,-0.13,-0.78,-0.64,0.61,-88.78
21567,6.28,0.50,10.16,0.30,0.04,-0.17,-0.35,0.83,-88.86
21574,5.79,1.04,10.14,0.30,0.04,-0.17,-0.66,0.44,-88.25
21581,4.76,1.77,10.02,0.27,0.20,0.48,-0.28,0.42,-88.32
21588,4.21,2.14,9.94,0.20,0.33,1.08,-0.29,0.01,-86.79
21595,3.17,2.46,9.80,0.11,0.43,1.58,-0.82,1.81,-86.45
21602,2.66,2.58,9.73,0.11,0.43,1.58,0.13,0.16,-88.31
21609,1.71,2.71,9.60,0.03,0.49,1.93,0.48,-0.54,-88.53
21616,1.24,2.68,9.58,-0.03,0.54,2.11,0.76,-0.22,-88.21
21623,0.38,2.61,9.58,-0.07,0.55,2.18,0.12,-0.06,-88.37
21630,0.06,2.49,9.59,-0.07,0.55,2.18,0.54,0.09,-89.35
21637,-0.63,2.53,9.64,-0.09,0.55,2.17,0.92,-0.53,-88.95
21644,-0.98,2.41,9.66,-0.12,0.52,2.08,0.83,1.61,-87.81
21651,-1.57,2.15,9.75,-0.15,0.48,1.88,0.94,-0.31,-89.75
21658,-1.83,1.82,9.79,-0.15,0.48,1.88,1.62,0.39,-89.61
21665,-2.24,0.99,9.78,-0.19,0.42,1.60,1.68,0.28,-89.75
21672,-2.43,0.53,9.77,-0.20,0.35,1.26,2.15,0.47,-89.75
21679,-2.67,-0.30,9.75,-0.18,0.27,0.87,2.34,0.04,-88.75
21686,-2.74,-0.62,9.77,-0.18,0.27,0.87,2.25,0.25,-83.91
21693,-2.74,-1.11,9.74,-0.13,0.18,0.48,1.24,1.68,-87.05
21700,-2.63,-1.18,9.72,-0.06,0.09,0.10,2.12,0.44,-87.78
21707,-2.19,-0.96,9.61,0.04,-0.00,-0.21,2.19,0.91,-87.52
21714,-1.89,-0.82,9.59,0.04,-0.00,-0.21,2.00,0.66,-87.47
21721,-1.20,-0.43,9.63,0.14,-0.09,-0.41,2.16,-0.03,-86.89
21728,-0.89,-0.19,9.74,0.25,-0.14,-0.49,2.00,-0.03,-87.08
21735,-0.29,0.35,10.04,0.33,-0.18,-0.52,2.35,0.15,-87.47
21742,0.00,0.63,10.15,0.33,-0.18,-0.52,1.17,1.61,-83.56
21749,0.51,1.11,10.28,0.37,-0.20,-0.50,1.64,-0.39,-87.83
21756,0.72,1.27,10.32,0.36,-0.21,-0.46,1.65,-0.35,-88.44
21763,1.09,1.58,10.26,0.32,-0.20,-0.43,1.86,-0.69,-88.07
21770,1.25,1.72,10.18,0.32,-0.20,-0.43,1.59,-0.35,-88.02
21777,1.47,1.97,9.93,0.26,-0.18,-0.40,1.30,-0.75,-88.34
21784,1.57,2.03,9.80,0.20,-0.16,-0.36,1.46,0.57,-84.14
21791,1.64,2.11,9.56,0.15,-0.13,-0.31,0.72,0.89,-88.04
21798,1.69,2.11,9.47,0.15,-0.13,-0.31,1.51,-0.09,-88.44
21805,1.67,1.96,9.37,0.11,-0.09,-0.21,1.30,-0.58,-88.19
21812,1.65,1.86,9.36,0.08,-0.06,-0.09,1.59,-0.73,-87.87
21819,1.56,1.58,9.48,0.08,-0.03,0.03,1.39,-0.77,-87.77
21826,1.50,1.44,9.57,0.08,-0.03,0.03,0.92,-0.66,-87.65
21833,1.36,1.08,9.76,0.06,-0.00,0.14,1.67,-1.14,-85.21
21840,1.26,0.91,9.84,0.04,0.02,0.21,0.92,0.72,-84.71
21847,1.05,0.55,9.95,0.01,0.04,0.25,1.18,-1.14,-88.19
21854,0.98,0.39,9.97,0.01,0.04,0.25,1.65,-0.96,-88.04
21861,0.81,0.11,9.94,-0.00,0.05,0.27,1.40,-1.37,-88.63
21868,0.71,-0.00,9.91,0.00,0.05,0.25,1.51,-1.04,-88.56
21875,0.59,-0.09,9.82,0.03,0.05,0.21,1.11,-1.36,-89.40
21882,0.49,-0.04,9.79,0.03,0.05,0.21,1.24,0.95,-84.14
21889,0.30,0.19,9.73,0.07,0.05,0.17,0.96,-0.04,-89.61
21896,0.22,0.35,9.73,0.11,0.04,0.15,1.75,-0.06,-89.87
21903,0.11,0.64,9.75,0.13,0.03,0.15,1.74,-0.29,-89.80
21910,0.06,0.77,9.78,0.13,0.03,0.15,1.65,-0.47,-88.51
21917,0.07,0.93,9.81,0.14,0.02,0.16,1.61,-0.39,-89.08
21924,0.12,1.00,9.83,0.14,-0.00,0.16,1.91,-1.14,-88.45
21931,0.19,1.04,9.83,0.13,-0.02,0.14,1.84,-1.10,-84.39
21938,0.26,1.07,9.84,0.13,-0.02,0.14,0.61,0.67,-87.55
21945,0.36,1.09,9.87,0.13,-0.03,0.10,1.29,-1.45,-88.76
21952,0.42,1.12,9.87,0.14,-0.04,0.04,1.52,-1.71,-88.29
21959,0.51,1.30,9.89,0.16,-0.04,-0.02,1.62,-1.55,-88.00
21966,0.53,1.38,9.90,0.16,-0.04,-0.02,1.62,-1.29,-88.32
21973,0.61,1.59,9.91,0.16,-0.04,-0.07,1.58,-1.20,-88.57
21980,0.64,1.66,9.88,0.15,-0.04,-0.10,1.71,-1.43,-88.53
21987,0.74,1.69,9.86,0.13,-0.04,-0.09,0.66,-1.84,-89.07
21994,0.77,1.75,9.84,0.13,-0.04,-0.09,0.98,-0.89,-88.97
22001,0.83,1.70,9.82,0.10,-0.03,-0.06,1.15,-1.36,-89.33
22008,0.86,1.65,9.83,0.07,-0.02,-0.01,1.78,-1.02,-89.16
22015,0.86,1.51,9.85,0.05,-0.01,0.03,1.89,-1.20,-89.36
22022,0.86,1.47,9.87,0.05,-0.01,0.03,1.78,-1.27,-88.78
22029,0.76,1.37,9.93,0.04,-0.01,0.06,1.83,-0.61,-84.24
22036,0.74,1.31,9.93,0.04,0.00,0.07,0.79,-0.22,-88.44
22043,0.66,1.25,9.92,0.03,0.01,0.06,1.59,-1.23,-87.97
22050,0.64,1.21,9.91,0.03,0.01,0.06,1.52,-1.94,-88.64
22057,0.59,1.17,9.84,0.03,0.01,0.04,1.52,-1.33,-87.91
22064,0.57,1.15,9.82,0.04,0.02,0.02,1.81,-1.74,-87.52
22071,0.56,1.10,9.79,0.04,0.01,0.01,1.90,-1.59,-88.07
22078,0.58,1.09,9.77,0.04,0.01,0.01,1.90,-1.78,-86.64
22085,0.60,1.06,9.76,0.05,0.01,0.00,0.89,-0.31,-85.81
22092,0.60,1.08,9.78,0.07,0.00,-0.00,1.46,-1.64,-89.10
22099,0.62,1.13,9.77,0.08,-0.00,-0.00,1.18,-1.61,-89.49
22106,0.65,1.16,9.78,0.08,-0.00,-0.00,1.43,-1.45,-89.64
22113,0.70,1.16,9.77,0.08,-0.00,0.00,1.45,-1.27,-89.37
22120,0.72,1.17,9.79,0.08,-0.00,0.01,1.61,-1.15,-89.84
22127,0.73,1.20,9.78,0.07,-0.00,0.02,1.10,0.50,-83.79
22134,0.74,1.22,9.78,0.07,-0.00,0.02,1.86,-1.30,-88.67
22141,0.75,1.27,9.79,0.07,0.00,0.02,2.02,-1.40,-88.73
22148,0.73,1.30,9.76,0.07,0.00,0.03,1.87,-2.08,-87.97
22155,0.72,1.30,9.77,0.06,0.00,0.03,1.94,-2.16,-88.15
22162,0.73,1.30,9.76,0.06,0.00,0.03,1.62,-2.05,-88.32
22169,0.71,1.33,9.81,0.06,0.00,0.03,1.75,-1.64,-88.29
22176,0.70,1.30,9.80,0.05,0.00,0.03,1.93,-1.61,-84.30
22183,0.60,1.42,9.86,0.05,0.01,0.02,0.42,0.32,-87.64
22190,0.57,1.37,9.86,0.05,0.01,0.02,1.29,-1.53,-87.88
22197,0.51,1.38,9.92,0.04,0.01,0.03,1.37,-2.05,-88.16
22204,0.54,1.35,9.95,0.03,0.01,0.03,1.55,-2.03,-88.60
22211,0.47,1.44,10.03,0.03,0.01,0.03,1.45,-1.75,-89.49
22218,0.46,1.45,10.03,0.03,0.01,0.03,0.85,-1.89,-88.95
22225,0.49,1.37,9.91,0.03,0.01,0.01,0.91,0.51,-85.09
22232,0.53,1.32,9.81,0.02,0.02,-0.02,1.07,-1.17,-89.23
22239,0.55,1.15,9.71,0.02,0.02,-0.05,1.86,-1.32,-89.02
22246,0.57,1.10,9.70,0.01,0.02,-0.05,1.45,-1.29,-88.44
22253,0.63,0.99,9.77,0.03,0.02,-0.07,1.14,-2.03,-88.48
22260,0.69,1.00,9.83,0.06,0.02,-0.09,1.53,-1.96,-88.61
22267,0.82,1.07,9.93,0.06,0.02,-0.10,1.30,-2.44,-87.74
22274,0.90,1.10,9.93,0.08,0.02,-0.10,1.68,-0.99,-83.19
22281,1.04,1.14,9.81,0.09,0.02,-0.10,0.89,-0.91,-87.90
22288,1.10,1.16,9.74,0.07,0.04,-0.08,1.64,-2.02,-88.54
22295,1.21,1.15,9.58,0.07,0.05,-0.03,1.71,-2.10,-88.25
22302,1.24,1.13,9.55,0.06,0.05,-0.03,1.15,-1.87,-88.66
22309,1.20,1.14,9.58,0.07,0.06,0.02,1.64,-1.51,-88.54
22316,1.13,1.20,9.65,0.08,0.07,0.09,1.51,-2.19,-88.95
22323,1.03,1.29,9.75,0.08,0.09,0.15,1.33,-2.03,-89.18
22330,0.98,1.32,9.80,0.08,0.09,0.15,1.30,-1.74,-89.26
22337,0.91,1.40,9.85,0.06,0.10,0.19,1.17,-1.61,-88.92
22344,0.87,1.42,9.84,0.05,0.10,0.22,1.43,-1.49,-89.64
22351,0.81,1.55,9.85,0.05,0.10,0.23,1.83,-1.68,-89.16
22358,0.76,1.58,9.85,0.03,0.10,0.23,1.58,-1.55,-89.24
22365,0.68,1.61,9.87,0.01,0.10,0.23,1.40,-1.75,-88.78
22372,0.62,1.58,9.88,-0.01,0.09,0.21,1.20,-0.39,-83.57
22379,0.54,1.49,9.86,-0.01,0.09,0.18,0.85,-0.61,-87.08
22386,0.49,1.44,9.81,-0.03,0.09,0.18,1.70,-2.03,-88.42
22393,0.42,1.33,9.68,-0.03,0.08,0.15,1.87,-2.32,-88.15
22400,0.39,1.22,9.58,-0.03,0.08,0.13,2.28,-2.25,-87.77
22407,0.34,0.93,9.41,-0.03,0.08,0.12,2.16,-2.05,-88.35
22414,0.32,0.79,9.35,-0.03,0.08,0.12,1.83,-2.43,-88.47
22421,0.18,0.61,9.32,-0.00,0.09,0.11,1.74,-2.18,-84.55
22428,0.14,0.48,9.33,0.04,0.09,0.11,1.43,0.04,-88.28
22435,0.01,0.40,9.44,0.04,0.09,0.11,1.72,-2.00,-89.33
22442,-0.03,0.46,9.52,0.09,0.08,0.11,2.10,-2.21,-89.30
22449,-0.09,0.61,9.74,0.14,0.08,0.08,2.32,-2.15,-88.85
22456,-0.06,0.73,9.82,0.17,0.06,0.05,1.83,-1.67,-89.30
22463,0.01,0.94,9.94,0.17,0.06,0.03,1.86,-1.65,-89.08
22470,0.06,1.01,9.94,0.19,0.05,0.03,1.48,0.31,-84.42
22477,0.17,1.20,9.91,0.19,0.04,0.02,1.72,-2.72,-89.32
22484,0.22,1.28,9.86,0.19,0.03,0.02,2.00,-2.73,-88.56
22491,0.28,1.37,9.80,0.19,0.03,0.02,2.12,-2.97,-88.47
22498,0.30,1.37,9.76,0.19,0.02,0.02,1.78,-3.26,-88.67
22505,0.30,1.38,9.72,0.18,0.01,0.03,2.28,-2.82,-88.63
22512,0.29,1.38,9.70,0.19,0.00,0.05,2.21,-3.26,-88.06
22519,0.28,1.42,9.70,0.19,0.00,0.04,2.46,-2.28,-83.24
22526,0.28,1.44,9.70,0.20,-0.00,0.04,1.46,-2.28,-88.66
22533,0.27,1.42,9.76,0.21,-0.01,0.03,2.21,-3.23,-89.36
22540,0.26,1.39,9.76,0.21,-0.02,0.01,2.29,-2.86,-89.07
22547,0.23,1.35,9.80,0.21,-0.02,-0.01,2.27,-3.22,-89.02
22554,0.19,1.35,9.79,0.21,-0.02,-0.01,1.86,-3.29,-88.70
22561,0.10,1.39,9.81,0.22,-0.03,-0.02,2.22,-2.67,-86.48
22568,0.07,1.45,9.83,0.24,-0.04,-0.04,2.10,-2.82,-89.87
22575,0.06,1.57,9.86,0.24,-0.04,-0.05,2.15,-3.32,-88.47
22582,0.05,1.51,9.85,0.24,-0.05,-0.05,2.31,-3.43,-89.20
22589,0.12,1.35,9.79,0.21,-0.06,-0.07,1.94,-3.79,-89.13
22596,0.19,1.26,9.72,0.20,-0.08,-0.09,2.29,-3.22,-88.80
22603,0.34,1.11,9.65,0.20,-0.08,-0.10,2.21,-3.45,-89.08
22610,0.42,1.08,9.63,0.23,-0.09,-0.10,2.35,-4.00,-88.80
22617,0.53,1.09,9.69,0.28,-0.10,-0.12,1.75,-2.34,-84.20
22624,0.56,1.15,9.75,0.35,-0.10,-0.16,1.27,-2.35,-84.07
22631,0.64,1.44,9.85,0.35,-0.10,-0.19,1.80,-4.02,-88.63
22638,0.67,1.58,9.84,0.40,-0.10,-0.19,2.54,-4.06,-88.79
22645,0.69,1.89,9.83,0.42,-0.09,-0.22,2.31,-4.28,-88.10
22652,0.72,2.02,9.81,0.41,-0.08,-0.24,2.21,-4.44,-88.79
22659,0.73,2.15,9.81,0.41,-0.08,-0.21,2.34,-4.66,-84.84
22666,0.74,2.14,9.82,0.38,-0.07,-0.21,1.40,-4.18,-89.61
22673,0.86,2.19,9.73,0.36,-0.07,-0.16,2.38,-4.44,-89.83
22680,0.91,2.21,9.72,0.35,-0.06,-0.09,2.22,-4.28,-89.80
22687,0.98,2.26,9.74,0.35,-0.06,-0.04,2.02,-4.14,-89.13
22694,1.03,2.23,9.73,0.35,-0.05,-0.04,1.51,-4.55,-89.02
22701,1.02,2.18,9.75,0.34,-0.04,-0.01,1.89,-4.94,-88.34
22708,0.98,2.19,9.75,0.34,-0.02,0.00,2.24,-5.09,-87.99
22715,0.89,2.17,9.79,0.34,-0.02,0.00,1.65,-3.22,-84.24
22722,0.86,2.18,9.79,0.33,0.00,-0.01,1.86,-5.60,-88.32
22729,0.83,2.14,9.73,0.31,0.01,-0.03,2.38,-5.61,-88.31
22736,0.83,2.14,9.69,0.30,0.02,-0.05,2.50,-5.52,-88.29
22743,0.80,2.01,9.62,0.30,0.02,-0.05,2.72,-6.12,-88.16
22750,0.79,2.01,9.60,0.28,0.03,-0.06,2.60,-5.82,-88.53
22757,0.74,1.88,9.57,0.27,0.04,-0.07,2.51,-6.58,-88.95
22764,0.69,1.86,9.57,0.27,0.04,-0.07,2.40,-5.55,-83.91
22771,0.64,1.86,9.54,0.27,0.04,-0.07,1.23,-6.12,-88.40
22778,0.62,1.87,9.57,0.29,0.05,-0.05,2.31,-6.43,-88.82
22785,0.64,1.97,9.61,0.30,0.05,-0.02,1.97,-6.39,-88.44
22792,0.59,2.04,9.67,0.32,0.05,0.01,2.06,-6.14,-88.88
22799,0.58,2.20,9.67,0.32,0.05,0.01,2.21,-5.90,-88.92
22806,0.58,2.32,9.68,0.32,0.05,0.04,2.72,-6.07,-86.06
22813,0.58,2.52,9.67,0.32,0.05,0.06,1.75,-4.98,-84.22
22820,0.60,2.61,9.65,0.32,0.05,0.08,2.62,-6.46,-88.09
22827,0.74,2.74,9.57,0.32,0.05,0.08,2.25,-6.53,-88.40
22834,0.80,2.78,9.54,0.31,0.05,0.09,2.31,-7.03,-88.03
22841,0.86,2.82,9.49,0.29,0.06,0.09,2.81,-6.66,-87.72
