timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
23452,0.30,2.60,9.74,0.02,-0.01,0.00,-12.61,-80.12
23459,0.31,2.55,9.72,-0.01,-0.01,-0.00,-12.73,-80.88
23466,0.32,2.55,9.68,-0.03,-0.01,-0.01,-13.15,-80.46
23473,0.33,2.59,9.67,-0.04,-0.01,-0.01,-12.85,-79.98
23480,0.36,2.58,9.73,-0.04,-0.01,-0.01,-13.61,-79.60
23487,0.35,2.57,9.76,-0.05,-0.01,-0.01,-12.89,-80.14
23494,0.34,2.59,9.74,-0.07,-0.01,-0.01,-13.20,-80.47
23501,0.34,2.60,9.73,-0.07,-0.01,-0.01,-12.76,-80.81
23508,0.36,2.60,9.75,-0.09,-0.01,-0.01,-13.17,-80.58
23515,0.36,2.56,9.75,-0.11,-0.01,-0.00,-13.52,-80.21
23522,0.38,2.59,9.75,-0.13,-0.01,-0.01,-13.83,-78.41
23529,0.40,2.61,9.73,-0.13,-0.01,-0.01,-13.37,-79.74
23536,0.41,2.63,9.72,-0.15,-0.01,-0.01,-13.29,-79.67
23543,0.40,2.63,9.74,-0.17,-0.01,-0.01,-13.43,-79.23
23550,0.36,2.62,9.74,-0.19,-0.01,-0.00,-13.61,-79.70
23557,0.31,2.56,9.77,-0.19,-0.01,0.00,-13.42,-79.42
23564,0.31,2.52,9.78,-0.22,-0.01,0.00,-13.36,-79.73
23571,0.28,2.46,9.74,-0.24,-0.01,-0.00,-14.03,-78.34
23578,0.33,2.43,9.73,-0.27,-0.01,-0.00,-13.64,-80.02
23585,0.37,2.45,9.70,-0.27,-0.01,-0.01,-13.26,-80.39
23592,0.39,2.44,9.74,-0.28,-0.01,-0.01,-13.64,-79.68
23599,0.38,2.40,9.76,-0.29,-0.01,-0.01,-13.78,-80.06
23606,0.37,2.35,9.79,-0.31,-0.01,-0.01,-13.59,-79.76
23613,0.35,2.25,9.76,-0.31,-0.01,-0.01,-13.58,-79.39
23620,0.33,2.19,9.75,-0.33,-0.01,-0.01,-14.00,-79.17
23627,0.30,2.01,9.73,-0.36,-0.01,-0.01,-14.67,-81.76
23634,0.31,1.94,9.71,-0.37,-0.01,-0.01,-14.19,-78.87
23641,0.31,1.80,9.71,-0.37,-0.01,-0.02,-13.83,-78.53
23648,0.32,1.73,9.70,-0.37,-0.01,-0.02,-13.31,-78.21
23655,0.36,1.60,9.68,-0.37,-0.01,-0.02,-13.61,-78.08
23662,0.38,1.51,9.67,-0.35,-0.01,-0.02,-13.59,-77.99
23669,0.43,1.45,9.63,-0.35,-0.01,-0.01,-13.94,-76.05
23676,0.43,1.42,9.63,-0.34,-0.01,-0.01,-13.68,-78.18
23683,0.42,1.37,9.66,-0.32,-0.01,-0.01,-13.69,-78.12
23690,0.41,1.36,9.68,-0.30,-0.01,0.00,-13.78,-77.62
23697,0.37,1.41,9.73,-0.30,-0.01,0.01,-13.64,-77.99
23704,0.36,1.40,9.74,-0.28,-0.01,0.01,-13.74,-77.96
23711,0.31,1.41,9.75,-0.28,-0.01,0.02,-13.62,-77.83
23718,0.29,1.42,9.73,-0.28,-0.01,0.02,-13.37,-77.13
23725,0.30,1.34,9.70,-0.28,-0.01,0.02,-13.88,-76.67
23732,0.29,1.34,9.71,-0.28,-0.01,0.02,-13.67,-77.73
23739,0.30,1.29,9.73,-0.27,-0.01,0.00,-13.72,-77.32
23746,0.31,1.28,9.74,-0.27,-0.01,-0.01,-13.69,-76.94
23753,0.33,1.26,9.74,-0.27,-0.01,-0.02,-13.55,-77.04
23760,0.36,1.24,9.74,-0.26,-0.01,-0.02,-13.58,-77.00
23767,0.41,1.20,9.73,-0.25,-0.01,-0.03,-14.28,-75.10
23774,0.42,1.17,9.70,-0.24,-0.01,-0.02,-13.34,-76.35
23781,0.45,1.10,9.70,-0.24,-0.01,-0.02,-13.05,-76.59
23788,0.46,1.07,9.70,-0.24,-0.01,-0.02,-13.42,-76.86
23795,0.45,1.02,9.72,-0.22,-0.01,-0.02,-13.45,-76.54
23802,0.43,1.03,9.72,-0.21,-0.00,-0.01,-13.26,-76.48
23809,0.42,0.99,9.73,-0.21,-0.00,0.00,-13.67,-76.63
23816,0.42,1.00,9.73,-0.19,-0.00,0.00,-13.77,-74.61
23823,0.41,1.03,9.73,-0.18,-0.00,0.01,-14.03,-76.24
23830,0.44,1.06,9.74,-0.17,0.00,0.02,-13.48,-76.59
23837,0.42,1.11,9.76,-0.17,0.00,0.02,-13.36,-76.22
23844,0.41,1.15,9.75,-0.16,0.00,0.02,-13.18,-76.25
23851,0.39,1.16,9.78,-0.15,0.00,0.03,-13.36,-76.48
23858,0.37,1.18,9.78,-0.14,0.00,0.03,-13.34,-76.47
23865,0.38,1.16,9.78,-0.14,0.00,0.03,-13.97,-73.85
23872,0.40,1.16,9.78,-0.14,0.01,0.03,-13.46,-75.94
23879,0.38,1.16,9.80,-0.14,0.01,0.02,-13.55,-75.53
23886,0.35,1.18,9.81,-0.13,0.01,0.02,-13.20,-75.91
23893,0.35,1.19,9.81,-0.13,0.01,0.02,-13.74,-75.55
23900,0.38,1.18,9.82,-0.13,0.01,0.02,-13.58,-75.78
23907,0.40,1.13,9.80,-0.13,0.01,0.02,-12.91,-76.43
23914,0.39,1.12,9.81,-0.12,0.01,0.02,-13.71,-75.05
23921,0.36,1.13,9.81,-0.12,0.01,0.01,-13.29,-76.31
23928,0.35,1.13,9.83,-0.12,0.01,0.01,-13.26,-75.83
23935,0.35,1.12,9.82,-0.12,0.01,0.02,-12.98,-76.13
23942,0.34,1.09,9.84,-0.12,0.01,0.02,-13.55,-75.80
23949,0.34,1.12,9.81,-0.12,0.01,0.03,-13.12,-75.96
23956,0.34,1.10,9.80,-0.11,0.01,0.03,-13.71,-76.05
23963,0.33,1.11,9.81,-0.11,0.01,0.03,-13.52,-74.76
23970,0.32,1.13,9.84,-0.11,0.01,0.03,-14.50,-78.34
23977,0.29,1.17,9.85,-0.11,0.01,0.03,-13.96,-75.61
23984,0.28,1.15,9.84,-0.10,0.01,0.03,-13.59,-75.65
23991,0.30,1.08,9.82,-0.11,0.00,0.03,-13.46,-75.26
23998,0.28,1.02,9.81,-0.11,0.00,0.02,-13.56,-75.24
24005,0.28,0.94,9.78,-0.11,0.00,0.02,-13.42,-74.92
24012,0.26,0.92,9.79,-0.11,0.00,0.02,-14.31,-73.30
24019,0.29,0.87,9.81,-0.10,0.00,0.01,-13.58,-75.26
24026,0.29,0.86,9.82,-0.09,0.00,0.00,-13.50,-75.42
24033,0.32,0.89,9.81,-0.09,0.00,0.00,-13.42,-75.31
24040,0.33,0.90,9.83,-0.08,-0.00,0.00,-13.05,-75.42
24047,0.33,0.88,9.83,-0.08,-0.00,0.00,-13.42,-75.53
24054,0.32,0.86,9.84,-0.07,-0.00,0.01,-13.65,-75.29
24061,0.29,0.82,9.82,-0.07,-0.00,0.01,-14.32,-74.16
24068,0.29,0.79,9.80,-0.07,-0.00,0.00,-14.21,-75.64
24075,0.30,0.75,9.79,-0.07,-0.00,-0.00,-13.69,-75.18
24082,0.30,0.75,9.78,-0.06,-0.00,-0.00,-13.15,-75.27
24089,0.30,0.73,9.79,-0.06,-0.00,-0.00,-13.62,-74.77
24096,0.30,0.70,9.79,-0.05,-0.00,-0.01,-13.94,-75.02
24103,0.31,0.70,9.81,-0.04,-0.00,-0.01,-13.58,-74.70
24110,0.33,0.71,9.81,-0.04,-0.01,-0.01,-14.12,-73.21
24117,0.35,0.69,9.80,-0.04,-0.01,-0.01,-13.50,-74.66
24124,0.33,0.70,9.79,-0.03,-0.01,-0.01,-13.53,-74.92
24131,0.37,0.72,9.80,-0.02,-0.01,-0.01,-13.29,-74.69
24138,0.36,0.74,9.80,-0.01,-0.01,-0.00,-13.59,-75.02
24145,0.37,0.75,9.81,-0.01,-0.01,-0.00,-13.46,-75.05
24152,0.37,0.75,9.82,-0.00,-0.01,-0.00,-13.31,-75.14
24159,0.37,0.74,9.79,-0.00,-0.00,-0.00,-14.28,-73.44
24166,0.35,0.72,9.79,0.00,-0.00,-0.01,-13.50,-75.21
24173,0.37,0.73,9.79,0.00,-0.00,-0.01,-13.53,-74.74
24180,0.36,0.73,9.79,0.01,-0.00,-0.01,-13.36,-74.83
24187,0.37,0.75,9.81,0.01,-0.00,-0.01,-13.37,-75.02
24194,0.38,0.76,9.79,0.02,-0.00,-0.00,-13.46,-74.95
24201,0.39,0.79,9.80,0.02,-0.00,-0.00,-13.91,-73.03
24208,0.39,0.79,9.80,0.02,-0.00,0.00,-15.20,-74.93
24215,0.39,0.82,9.81,0.03,-0.00,0.00,-14.15,-74.67
24222,0.41,0.84,9.82,0.03,0.00,0.01,-13.72,-74.48
24229,0.39,0.91,9.85,0.03,0.00,0.01,-13.34,-74.76
24236,0.38,0.96,9.86,0.03,0.00,0.01,-13.48,-74.92
24243,0.44,1.08,9.86,0.03,0.00,0.01,-13.50,-74.85
24250,0.46,1.09,9.88,0.02,0.00,0.02,-13.64,-74.70
24257,0.46,1.05,9.84,0.02,0.00,0.02,-13.75,-73.15
24264,0.46,1.05,9.83,0.00,0.00,0.03,-13.12,-74.64
24271,0.39,1.08,9.87,-0.00,0.01,0.04,-13.10,-74.82
24278,0.30,1.13,9.92,-0.01,0.01,0.06,-13.23,-75.15
24285,0.19,1.21,9.97,-0.01,0.01,0.06,-13.21,-75.29
24292,0.19,1.22,9.94,-0.03,0.00,0.07,-13.58,-75.04
24299,0.22,1.15,9.87,-0.06,0.00,0.07,-13.59,-74.86
24306,0.27,1.11,9.84,-0.08,-0.00,0.05,-13.80,-74.13
24313,0.40,1.01,9.82,-0.08,-0.00,0.05,-13.75,-74.80
24320,0.46,0.94,9.82,-0.08,-0.00,0.03,-13.94,-75.05
24327,0.52,0.79,9.81,-0.08,-0.00,0.02,-13.14,-74.60
24334,0.52,0.74,9.80,-0.06,0.00,0.02,-13.62,-74.04
24341,0.47,0.72,9.77,-0.06,0.00,0.02,-13.14,-74.58
24348,0.43,0.73,9.78,-0.04,0.01,0.04,-13.18,-73.94
24355,0.30,0.78,9.80,-0.02,0.01,0.05,-14.19,-73.72
24362,0.24,0.83,9.81,0.01,0.01,0.06,-13.27,-74.89
24369,0.18,0.89,9.85,0.01,0.01,0.06,-13.04,-74.69
24376,0.15,0.93,9.85,0.03,0.01,0.06,-13.07,-74.66
24383,0.16,1.04,9.88,0.05,0.00,0.05,-13.11,-75.01
24390,0.19,1.12,9.89,0.05,0.00,0.03,-13.30,-74.93
24397,0.26,1.23,9.90,0.05,0.00,0.03,-13.50,-75.33
24404,0.33,1.27,9.89,0.05,0.00,0.01,-14.24,-73.44
24411,0.34,1.29,9.90,0.04,0.00,0.00,-13.31,-74.99
24418,0.30,1.28,9.90,0.03,0.00,0.00,-13.43,-75.31
24425,0.26,1.20,9.90,0.03,0.00,0.00,-13.50,-74.86
24432,0.23,1.20,9.91,0.01,-0.00,0.01,-13.17,-74.51
24439,0.21,1.15,9.89,-0.00,-0.00,0.00,-12.98,-74.77
24446,0.21,1.14,9.86,-0.01,-0.01,-0.01,-13.56,-73.36
24453,0.24,1.18,9.89,-0.01,-0.01,-0.01,-13.12,-74.42
24460,0.33,1.23,9.91,-0.03,-0.01,-0.02,-13.10,-74.31
24467,0.34,1.43,9.94,-0.03,-0.01,-0.04,-13.23,-74.44
24474,0.39,1.52,9.96,-0.05,-0.01,-0.04,-13.02,-74.19
24481,0.43,1.57,9.94,-0.05,-0.01,-0.04,-13.26,-74.31
24488,0.43,1.54,9.94,-0.08,-0.01,-0.04,-13.74,-74.33
24495,0.41,1.47,9.93,-0.10,-0.01,-0.02,-13.50,-74.51
24502,0.35,1.43,9.93,-0.12,-0.01,-0.02,-14.13,-72.83
24509,0.30,1.33,9.96,-0.12,-0.01,-0.02,-13.40,-74.70
24516,0.27,1.29,9.99,-0.13,-0.01,-0.03,-13.80,-74.36
24523,0.26,1.19,9.94,-0.15,-0.01,-0.04,-13.14,-73.98
24530,0.36,1.15,9.93,-0.17,-0.02,-0.06,-13.15,-73.98
24537,0.43,1.14,9.87,-0.17,-0.02,-0.06,-13.24,-74.31
24544,0.55,1.18,9.85,-0.17,-0.02,-0.06,-14.24,-72.45
24551,0.56,1.09,9.88,-0.16,-0.02,-0.04,-13.23,-73.31
24558,0.53,0.98,9.90,-0.16,-0.01,-0.01,-13.50,-74.00
24565,0.53,0.88,9.91,-0.16,-0.01,-0.01,-13.37,-73.88
24572,0.47,0.88,9.93,-0.17,-0.01,0.01,-13.14,-74.22
24579,0.47,0.94,9.90,-0.18,-0.01,0.03,-13.15,-73.87
24586,0.46,1.06,9.92,-0.18,-0.01,0.06,-13.45,-73.62
24593,0.45,1.13,9.96,-0.18,-0.01,0.06,-13.55,-72.22
24600,0.38,1.22,10.00,-0.19,-0.01,0.09,-14.25,-72.36
24607,0.36,1.22,9.96,-0.21,-0.01,0.10,-13.45,-73.98
24614,0.28,1.18,9.92,-0.23,-0.01,0.11,-13.49,-73.71
24621,0.26,1.18,9.93,-0.23,-0.01,0.11,-13.39,-73.46
24628,0.17,1.16,9.93,-0.23,-0.01,0.11,-13.74,-73.25
24635,0.13,1.09,9.92,-0.24,-0.01,0.11,-13.52,-72.99
24642,0.18,0.97,9.91,-0.24,-0.02,0.11,-13.53,-73.50
24649,0.17,0.89,9.91,-0.24,-0.02,0.11,-14.41,-71.53
24656,0.16,0.93,9.89,-0.24,-0.02,0.09,-13.53,-72.60
24663,0.16,0.97,9.92,-0.23,-0.02,0.06,-13.10,-72.79
24670,0.20,1.09,9.94,-0.23,-0.03,0.05,-13.26,-72.62
24677,0.20,1.06,9.95,-0.23,-0.03,0.05,-13.33,-72.38
24684,0.13,0.91,9.93,-0.24,-0.03,0.04,-13.48,-72.67
24691,0.16,0.87,9.89,-0.26,-0.03,0.02,-13.80,-71.43
24698,0.20,0.84,9.86,-0.26,-0.04,-0.00,-14.13,-72.42
24705,0.23,0.83,9.88,-0.26,-0.04,-0.00,-13.74,-72.61
24712,0.26,0.70,9.94,-0.25,-0.04,-0.02,-13.56,-72.70
24719,0.32,0.65,10.01,-0.25,-0.04,-0.02,-13.67,-72.60
24726,0.37,0.63,10.03,-0.25,-0.04,-0.04,-13.80,-72.68
24733,0.39,0.65,10.00,-0.25,-0.04,-0.04,-14.18,-72.73
24740,0.41,0.61,9.95,-0.27,-0.04,-0.05,-13.55,-72.24
24747,0.43,0.57,9.94,-0.29,-0.04,-0.07,-14.62,-71.50
24754,0.45,0.61,9.93,-0.29,-0.04,-0.07,-13.78,-71.85
24761,0.43,0.69,9.96,-0.29,-0.04,-0.07,-13.61,-72.45
24768,0.46,0.77,10.01,-0.27,-0.04,-0.05,-13.65,-72.00
24775,0.45,0.78,9.99,-0.28,-0.04,-0.04,-13.75,-71.75
24782,0.50,0.74,9.96,-0.30,-0.04,-0.03,-14.09,-71.48
24789,0.51,0.69,9.99,-0.30,-0.04,-0.03,-14.81,-69.31
24796,0.51,0.74,9.99,-0.32,-0.04,-0.04,-14.22,-71.03
24803,0.49,0.74,9.99,-0.32,-0.04,-0.03,-13.64,-71.43
24810,0.49,0.66,9.98,-0.33,-0.04,-0.03,-13.86,-70.93
24817,0.47,0.58,9.93,-0.33,-0.04,-0.03,-13.72,-71.21
24824,0.47,0.26,9.90,-0.34,-0.04,-0.04,-14.19,-70.87
24831,0.43,0.12,9.82,-0.36,-0.04,-0.06,-14.06,-71.18
24838,0.40,-0.20,9.79,-0.36,-0.03,-0.07,-14.05,-70.40
24845,0.46,-0.28,9.77,-0.36,-0.03,-0.07,-14.54,-69.80
24852,0.44,-0.30,9.77,-0.34,-0.03,-0.08,-14.16,-70.20
24859,0.41,-0.28,9.82,-0.30,-0.03,-0.08,-14.44,-70.53
24866,0.44,-0.24,9.83,-0.27,-0.03,-0.07,-14.06,-70.24
24873,0.48,-0.16,9.85,-0.27,-0.03,-0.07,-13.91,-70.52
24880,0.52,0.04,9.86,-0.25,-0.04,-0.06,-14.21,-70.62
24887,0.54,0.12,9.89,-0.25,-0.04,-0.04,-14.21,-69.00
24894,0.46,0.24,9.98,-0.26,-0.04,-0.02,-13.99,-69.64
24901,0.42,0.27,9.99,-0.26,-0.04,-0.02,-14.32,-69.26
24908,0.35,0.32,9.98,-0.29,-0.03,-0.02,-14.41,-69.38
24915,0.31,0.33,9.99,-0.32,-0.04,-0.04,-13.88,-69.69
24922,0.27,0.28,10.01,-0.35,-0.04,-0.06,-13.90,-69.77
24929,0.31,0.22,9.98,-0.35,-0.04,-0.06,-13.94,-69.50
24936,0.31,-0.02,9.97,-0.39,-0.04,-0.08,-14.57,-67.77
24943,0.37,-0.11,9.94,-0.41,-0.04,-0.11,-14.82,-69.76
24950,0.41,-0.23,9.93,-0.42,-0.04,-0.13,-14.18,-68.90
24957,0.45,-0.31,9.93,-0.42,-0.04,-0.13,-14.22,-68.74
24964,0.55,-0.40,9.91,-0.43,-0.04,-0.14,-14.35,-69.01
24971,0.60,-0.46,9.91,-0.44,-0.05,-0.14,-14.76,-68.88
24978,0.64,-0.51,9.92,-0.45,-0.04,-0.12,-14.66,-68.55
24985,0.67,-0.44,9.93,-0.45,-0.04,-0.12,-14.88,-68.93
24992,0.56,-0.42,9.96,-0.46,-0.04,-0.10,-15.54,-66.40
24999,0.61,-0.48,9.89,-0.48,-0.04,-0.06,-14.50,-68.21
25006,0.58,-0.60,9.88,-0.49,-0.04,-0.03,-14.32,-67.93
25013,0.65,-0.67,9.87,-0.49,-0.04,-0.03,-14.44,-67.47
25020,0.56,-0.53,9.91,-0.47,-0.04,-0.01,-14.86,-67.23
25027,0.61,-0.55,9.92,-0.45,-0.03,-0.00,-14.38,-67.01
25034,0.66,-0.50,10.02,-0.44,-0.02,-0.01,-15.30,-65.19
25041,0.69,-0.50,10.04,-0.44,-0.02,-0.01,-14.88,-67.01
25048,0.79,-0.70,10.07,-0.44,-0.01,-0.02,-14.48,-66.95
25055,0.79,-0.71,10.05,-0.44,0.00,-0.03,-14.29,-66.60
25062,0.82,-0.90,9.96,-0.44,0.02,-0.03,-14.56,-66.78
25069,0.81,-0.98,9.95,-0.44,0.02,-0.03,-14.62,-66.94
25076,0.74,-1.06,9.90,-0.43,0.03,-0.01,-14.86,-66.63
25083,0.73,-1.04,9.89,-0.40,0.04,0.01,-14.45,-65.39
25090,0.64,-0.97,9.98,-0.36,0.04,0.03,-15.48,-66.16
25097,0.63,-0.92,10.07,-0.36,0.04,0.03,-14.83,-66.88
25104,0.62,-0.72,10.17,-0.34,0.05,0.04,-14.81,-66.52
25111,0.61,-0.66,10.21,-0.34,0.06,0.04,-14.57,-66.35
25118,0.55,-0.63,10.21,-0.36,0.07,0.03,-14.79,-65.67
25125,0.47,-0.60,10.17,-0.36,0.07,0.03,-14.54,-65.78
25132,0.55,-0.72,10.09,-0.38,0.07,0.03,-15.62,-63.48
25139,0.53,-0.75,10.06,-0.40,0.07,0.03,-14.60,-65.29
25146,0.50,-0.81,10.01,-0.41,0.08,0.02,-14.57,-65.52
25153,0.56,-0.89,10.01,-0.41,0.08,0.02,-14.25,-65.35
25160,0.59,-0.87,10.00,-0.41,0.07,0.02,-14.47,-65.27
25167,0.61,-0.93,9.97,-0.41,0.07,0.02,-14.50,-65.51
25174,0.64,-0.99,10.02,-0.41,0.07,0.02,-14.47,-65.39
25181,0.61,-0.99,10.04,-0.41,0.07,0.02,-14.73,-63.56
25188,0.55,-0.98,10.06,-0.40,0.08,0.01,-14.98,-64.91
25195,0.51,-1.00,10.06,-0.40,0.08,0.01,-14.57,-65.00
25202,0.55,-1.17,10.09,-0.41,0.08,0.01,-14.70,-64.69
25209,0.45,-1.14,10.15,-0.41,0.08,0.01,-14.34,-64.57
25216,0.44,-1.16,10.18,-0.41,0.08,0.02,-14.50,-64.44
25223,0.38,-1.15,10.15,-0.41,0.08,0.02,-14.73,-64.69
25230,0.40,-1.17,10.08,-0.43,0.08,0.01,-14.88,-62.77
25237,0.42,-1.17,10.03,-0.43,0.08,0.01,-13.99,-63.39
25244,0.33,-1.20,9.95,-0.44,0.08,0.01,-14.24,-63.21
25251,0.27,-1.27,9.96,-0.45,0.07,0.01,-14.09,-63.08
25258,0.25,-1.49,9.92,-0.47,0.07,0.00,-14.31,-62.74
25265,0.21,-1.53,9.91,-0.47,0.07,0.00,-14.15,-62.67
25272,0.10,-1.63,9.86,-0.47,0.06,-0.01,-14.02,-62.85
25279,0.11,-1.76,9.86,-0.48,0.06,-0.03,-15.05,-61.74
25286,0.13,-1.66,9.77,-0.46,0.05,-0.04,-13.78,-62.54
25293,0.15,-1.68,9.79,-0.46,0.05,-0.04,-13.84,-62.72
25300,0.24,-1.72,9.85,-0.45,0.04,-0.04,-13.86,-62.50
25307,0.26,-1.69,9.84,-0.44,0.04,-0.05,-14.38,-62.36
25314,0.21,-1.55,9.83,-0.44,0.03,-0.05,-14.75,-62.01
25321,0.22,-1.60,9.80,-0.44,0.03,-0.05,-14.53,-62.03
25328,0.19,-1.74,9.78,-0.48,0.03,-0.05,-14.00,-60.44
25335,0.20,-1.82,9.77,-0.49,0.02,-0.04,-15.04,-60.93
25342,0.15,-1.87,9.74,-0.50,0.02,-0.05,-14.02,-61.53
25349,0.13,-1.90,9.71,-0.50,0.02,-0.05,-14.09,-61.11
25356,0.14,-1.95,9.62,-0.51,0.02,-0.07,-14.12,-60.51
25363,0.14,-1.86,9.58,-0.50,0.01,-0.07,-14.07,-60.52
25370,0.19,-1.84,9.62,-0.51,0.01,-0.07,-14.03,-60.33
25377,0.19,-1.85,9.66,-0.51,0.01,-0.07,-14.48,-58.35
25384,0.24,-1.92,9.69,-0.52,0.00,-0.06,-14.18,-60.42
25391,0.30,-1.97,9.70,-0.54,0.00,-0.06,-13.93,-60.58
25398,0.36,-2.07,9.69,-0.55,-0.00,-0.05,-13.86,-60.36
25405,0.38,-2.07,9.68,-0.55,-0.00,-0.05,-14.35,-60.54
25412,0.33,-2.06,9.67,-0.56,0.00,-0.05,-14.02,-60.19
25419,0.33,-2.11,9.68,-0.57,0.00,-0.04,-14.35,-60.23
25426,0.38,-2.18,9.67,-0.58,0.00,-0.04,-14.98,-58.68
25433,0.40,-2.19,9.66,-0.58,0.00,-0.04,-15.04,-59.82
25440,0.43,-2.16,9.66,-0.59,0.00,-0.03,-14.44,-59.92
25447,0.39,-2.24,9.66,-0.60,0.00,-0.03,-14.15,-59.56
25454,0.32,-2.24,9.59,-0.62,0.01,-0.03,-14.51,-59.32
25461,0.30,-2.25,9.55,-0.62,0.01,-0.03,-14.76,-58.55
25468,0.28,-2.31,9.56,-0.62,0.01,-0.02,-14.13,-57.79
25475,0.28,-2.40,9.54,-0.62,0.01,-0.02,-15.10,-57.79
25482,0.32,-2.61,9.54,-0.63,0.01,-0.02,-14.75,-58.07
25489,0.35,-2.66,9.58,-0.63,0.01,-0.02,-14.59,-57.54
25496,0.34,-2.61,9.58,-0.62,0.01,-0.04,-14.53,-57.59
25503,0.33,-2.55,9.53,-0.61,0.01,-0.05,-14.29,-57.66
