timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
266204,-0.13,4.39,8.88,0.04,0.04,0.14,2.51,-11.79,-83.10
266211,-0.13,4.45,8.89,0.05,0.04,0.13,4.03,-13.36,-86.51
266218,-0.18,4.55,8.96,0.04,0.03,0.10,3.86,-13.40,-86.04
266225,-0.20,4.60,8.96,0.04,0.03,0.10,3.55,-13.15,-85.60
266232,-0.20,4.67,8.91,0.02,0.03,0.07,3.89,-12.96,-85.94
266239,-0.18,4.64,8.86,0.00,0.02,0.04,3.74,-13.65,-86.28
266246,-0.17,4.65,8.79,-0.01,0.01,0.02,3.76,-13.45,-85.75
266253,-0.14,4.64,8.80,-0.01,0.01,0.02,3.64,-11.65,-81.23
266260,-0.08,4.62,8.83,-0.02,0.00,-0.00,3.38,-13.80,-85.71
266267,-0.05,4.58,8.86,-0.02,0.00,-0.02,4.11,-13.75,-85.17
266274,-0.02,4.55,8.96,-0.02,-0.00,-0.04,3.89,-13.88,-85.62
266281,0.02,4.54,8.96,-0.02,-0.00,-0.04,3.90,-13.49,-86.03
266288,0.08,4.44,9.02,-0.04,-0.00,-0.06,4.38,-13.15,-86.20
266295,0.06,4.47,8.93,-0.06,-0.00,-0.07,3.98,-13.77,-86.69
266302,0.12,4.25,8.94,-0.08,-0.00,-0.07,3.68,-13.72,-82.96
266309,0.08,4.21,8.90,-0.08,-0.00,-0.07,3.65,-13.43,-86.22
266316,0.04,4.20,8.91,-0.09,0.00,-0.06,3.70,-13.45,-86.38
266323,0.04,4.15,8.94,-0.09,0.01,-0.05,4.27,-12.83,-86.71
266330,-0.01,4.13,9.00,-0.09,0.01,-0.03,4.12,-12.82,-86.55
266337,-0.04,4.11,9.04,-0.09,0.01,-0.03,4.03,-12.92,-86.89
266344,-0.09,4.07,9.13,-0.11,0.01,-0.02,4.09,-13.17,-86.38
266351,-0.07,4.06,9.08,-0.13,0.01,-0.02,3.17,-11.90,-81.72
266358,-0.10,3.91,9.06,-0.16,0.01,-0.03,4.15,-13.14,-86.47
266365,-0.09,3.87,8.99,-0.16,0.01,-0.03,4.28,-13.69,-86.44
266372,-0.09,3.73,8.95,-0.18,0.00,-0.05,4.24,-13.27,-87.23
266379,-0.06,3.74,8.86,-0.18,0.00,-0.06,4.43,-13.50,-86.55
266386,-0.08,3.68,8.83,-0.17,-0.00,-0.07,4.22,-13.14,-86.01
266393,-0.10,3.64,8.85,-0.17,-0.00,-0.07,3.90,-13.17,-86.93
266400,-0.06,3.70,8.82,-0.14,-0.01,-0.07,3.92,-13.02,-80.68
266407,-0.06,3.70,8.84,-0.11,-0.01,-0.08,3.13,-11.66,-86.36
266414,-0.12,3.71,8.89,-0.09,-0.01,-0.09,4.17,-12.76,-86.77
266421,-0.10,3.74,8.89,-0.09,-0.01,-0.09,4.06,-12.86,-87.37
266428,-0.14,3.79,8.88,-0.07,-0.02,-0.09,3.90,-13.18,-87.40
266435,-0.16,3.81,8.91,-0.05,-0.02,-0.10,4.05,-12.93,-87.99
266442,-0.18,3.83,8.93,-0.03,-0.02,-0.09,3.33,-13.07,-85.84
266449,-0.05,3.96,8.77,-0.03,-0.02,-0.09,3.17,-11.40,-82.97
266456,-0.03,3.97,8.75,0.00,-0.03,-0.08,3.54,-13.10,-87.04
266463,-0.06,3.93,8.87,0.02,-0.03,-0.08,4.33,-13.07,-87.53
266470,-0.04,4.14,8.92,0.06,-0.03,-0.08,3.98,-12.92,-86.67
266477,0.04,4.22,9.01,0.06,-0.03,-0.08,4.02,-12.98,-86.74
266484,0.11,4.59,8.83,0.10,-0.02,-0.07,3.74,-13.29,-86.35
266491,0.04,4.34,9.15,0.07,-0.02,-0.06,3.90,-13.46,-86.39
266498,-0.04,4.85,9.03,0.06,-0.02,-0.05,3.71,-11.09,-82.04
266505,0.08,4.82,9.04,0.06,-0.02,-0.05,3.24,-13.07,-86.10
266512,0.06,4.96,9.01,0.04,-0.02,-0.03,3.90,-12.88,-86.57
266519,0.06,5.00,8.98,0.01,-0.01,-0.03,4.22,-13.26,-86.98
266526,0.04,5.16,8.92,-0.02,-0.01,-0.02,4.56,-12.95,-86.89
266533,0.03,5.25,8.93,-0.02,-0.01,-0.02,4.14,-12.58,-87.18
266540,0.01,5.44,8.94,-0.05,-0.01,-0.01,4.00,-12.69,-83.60
266547,0.00,5.47,8.99,-0.08,-0.01,-0.00,3.41,-10.74,-86.25
266554,0.04,5.63,9.03,-0.13,-0.00,0.00,3.86,-12.57,-87.17
266561,0.03,5.67,9.07,-0.13,-0.00,0.00,4.14,-12.22,-87.34
266568,0.04,5.71,9.14,-0.20,-0.00,-0.01,3.79,-12.38,-87.23
266575,0.02,5.75,9.14,-0.28,0.00,-0.03,3.70,-12.67,-86.96
266582,0.00,5.66,9.14,-0.38,0.01,-0.04,4.31,-12.48,-86.74
266589,0.00,5.58,9.10,-0.38,0.01,-0.04,4.19,-12.60,-86.73
