timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
12047,0.54,0.60,9.87,0.00,0.00,0.00,0.44,2.09,-83.86
12054,0.54,0.59,9.86,0.00,0.00,-0.00,0.09,0.28,-89.33
12061,0.55,0.60,9.85,0.00,0.00,-0.00,0.94,0.61,-89.87
12068,0.56,0.61,9.86,0.00,0.00,0.00,0.83,0.69,-89.68
12075,0.56,0.61,9.87,0.00,0.00,0.00,0.61,0.79,-90.30
12082,0.56,0.60,9.87,0.00,0.00,0.00,0.83,0.63,-90.59
12089,0.56,0.61,9.87,0.00,0.00,0.00,0.77,0.72,-89.62
12096,0.54,0.64,9.87,0.00,0.00,0.00,0.54,1.96,-89.21
12103,0.55,0.63,9.86,0.00,0.00,0.00,0.86,0.91,-89.35
12110,0.54,0.63,9.88,0.00,0.00,0.00,0.66,0.96,-90.02
12117,0.55,0.62,9.88,0.00,0.00,0.00,0.66,1.18,-90.00
12124,0.55,0.64,9.87,0.00,0.00,0.00,1.05,0.99,-89.65
12131,0.54,0.62,9.87,0.00,0.00,0.00,1.13,0.56,-89.56
12138,0.54,0.60,9.86,0.00,0.00,0.00,0.82,1.11,-89.56
12145,0.53,0.61,9.86,0.00,0.00,0.00,0.03,3.26,-85.56
12152,0.53,0.59,9.86,0.00,0.00,0.00,0.76,0.98,-89.96
12159,0.53,0.60,9.86,0.00,0.00,0.00,0.82,0.56,-89.33
12166,0.52,0.59,9.85,0.01,0.00,0.00,0.99,0.03,-89.70
12173,0.54,0.59,9.86,0.01,0.00,0.00,0.94,0.60,-90.15
12180,0.53,0.61,9.87,0.01,0.00,0.01,0.66,0.54,-90.21
12187,0.52,0.59,9.86,0.01,0.00,0.01,1.08,0.54,-89.92
12194,0.56,0.62,9.86,0.01,0.00,0.01,0.66,1.40,-86.96
12201,0.55,0.61,9.87,0.01,0.00,0.00,0.35,1.48,-90.50
12208,0.53,0.61,9.86,0.01,0.00,0.00,1.20,0.12,-90.84
12215,0.51,0.62,9.86,0.01,0.00,0.00,0.98,0.77,-90.32
12222,0.51,0.62,9.87,0.01,0.00,0.00,1.43,0.73,-90.65
12229,0.52,0.61,9.86,0.01,0.00,0.00,1.45,0.88,-90.65
12236,0.51,0.63,9.88,0.01,0.00,0.01,0.91,1.10,-88.21
12243,0.52,0.63,9.88,0.01,0.00,0.01,0.57,2.41,-87.30
12250,0.53,0.63,9.87,0.01,0.00,0.00,1.17,0.45,-89.74
12257,0.52,0.62,9.86,0.01,0.00,-0.00,1.17,0.73,-89.83
12264,0.52,0.64,9.85,0.01,0.00,-0.00,1.24,0.44,-89.65
12271,0.52,0.67,9.86,0.01,0.00,-0.00,1.21,-0.25,-89.30
12278,0.55,0.65,9.87,0.01,0.00,-0.00,1.18,0.66,-89.68
12285,0.55,0.65,9.87,0.01,0.00,0.00,1.10,0.58,-89.18
12292,0.53,0.65,9.87,0.01,0.00,0.00,0.83,2.00,-84.58
12299,0.52,0.63,9.87,0.01,0.00,0.00,0.99,0.85,-90.09
12306,0.49,0.63,9.88,0.01,0.00,0.00,0.63,0.39,-90.25
12313,0.48,0.63,9.87,0.01,0.00,0.00,0.86,0.42,-90.11
12320,0.51,0.62,9.86,0.01,0.00,0.00,0.77,0.95,-91.07
12327,0.53,0.62,9.87,0.01,0.00,0.00,0.85,0.99,-90.46
12334,0.55,0.64,9.88,0.01,0.00,-0.00,1.02,1.48,-86.42
12341,0.56,0.63,9.87,0.01,0.00,-0.01,0.03,2.60,-87.81
12348,0.56,0.64,9.89,0.01,0.00,-0.01,1.07,1.26,-91.07
12355,0.58,0.62,9.86,0.01,0.00,-0.01,1.36,1.14,-91.03
12362,0.60,0.60,9.85,0.00,0.00,-0.00,1.46,1.11,-90.40
12369,0.56,0.59,9.85,0.01,0.00,0.00,1.32,0.92,-89.96
12376,0.54,0.57,9.85,0.01,0.00,0.01,1.27,0.89,-89.67
12383,0.54,0.58,9.85,0.01,0.00,0.01,1.01,0.72,-89.96
12390,0.51,0.58,9.86,0.01,0.01,0.01,0.06,2.22,-85.84
12397,0.50,0.57,9.85,0.01,0.01,0.01,1.11,1.21,-89.94
12404,0.50,0.59,9.87,0.01,0.00,0.01,0.85,0.66,-89.78
12411,0.50,0.60,9.86,0.01,0.00,0.01,0.75,0.95,-89.90
12418,0.50,0.60,9.87,0.01,0.00,0.00,0.66,1.05,-90.03
12425,0.53,0.60,9.85,0.02,0.00,0.00,0.80,0.83,-89.93
12432,0.52,0.61,9.87,0.02,0.00,-0.00,1.33,1.90,-85.68
12439,0.54,0.60,9.85,0.02,0.00,-0.00,0.03,2.89,-89.86
12446,0.53,0.60,9.86,0.02,0.00,-0.00,1.08,0.69,-91.00
12453,0.57,0.59,9.85,0.02,0.00,-0.00,1.07,1.17,-90.81
12460,0.58,0.63,9.87,0.02,0.00,-0.00,1.05,1.17,-90.22
12467,0.57,0.61,9.87,0.02,0.00,-0.00,0.96,1.04,-90.27
12474,0.56,0.60,9.86,0.01,0.00,0.00,0.89,0.75,-90.37
12481,0.55,0.62,9.88,0.01,0.01,0.00,0.88,0.76,-88.32
12488,0.55,0.62,9.87,0.01,0.01,0.01,0.18,2.57,-88.22
12495,0.54,0.61,9.87,0.01,0.01,0.01,1.14,0.70,-89.49
12502,0.53,0.63,9.87,0.01,0.01,0.01,1.30,1.02,-89.68
12509,0.53,0.63,9.88,0.01,0.01,0.01,1.27,0.96,-90.05
12516,0.50,0.63,9.88,0.01,0.01,0.01,1.45,0.61,-89.73
12523,0.50,0.62,9.87,0.02,0.01,0.01,1.37,0.92,-90.05
12530,0.50,0.62,9.87,0.02,0.01,0.01,0.99,0.60,-90.22
12537,0.49,0.64,9.88,0.02,0.01,0.01,0.69,2.29,-91.10
12544,0.52,0.62,9.89,0.02,0.01,0.01,0.70,0.89,-90.50
12551,0.51,0.62,9.88,0.02,0.01,0.01,0.89,1.13,-90.84
12558,0.51,0.63,9.88,0.02,0.01,0.00,0.72,1.10,-90.28
12565,0.50,0.64,9.89,0.02,0.01,0.00,0.50,0.82,-89.87
12572,0.51,0.65,9.87,0.02,0.01,0.00,1.04,0.96,-90.38
12579,0.51,0.65,9.86,0.02,0.01,0.00,1.24,0.67,-86.42
12586,0.51,0.65,9.86,0.02,0.01,0.01,0.19,2.22,-88.57
12593,0.53,0.65,9.85,0.02,0.00,0.01,1.26,0.73,-89.27
12600,0.53,0.65,9.87,0.02,0.00,0.01,0.85,0.23,-88.98
12607,0.54,0.66,9.86,0.02,0.00,0.01,1.24,0.48,-89.86
12614,0.52,0.67,9.86,0.02,0.00,0.00,1.18,0.60,-88.72
12621,0.52,0.66,9.87,0.02,0.01,0.00,1.11,0.67,-89.05
12628,0.53,0.66,9.87,0.02,0.01,0.00,1.14,0.44,-88.69
12635,0.52,0.66,9.87,0.02,0.01,0.00,0.23,1.65,-85.15
12642,0.52,0.64,9.87,0.02,0.01,0.01,0.66,0.34,-89.54
12649,0.50,0.62,9.86,0.01,0.01,0.01,0.88,0.45,-90.66
12656,0.47,0.60,9.85,0.01,0.01,0.01,0.82,0.47,-90.92
12663,0.47,0.60,9.84,0.01,0.01,0.01,0.94,1.01,-91.01
12670,0.43,0.59,9.85,0.02,0.01,0.01,1.04,1.24,-91.06
12677,0.42,0.59,9.85,0.02,0.00,0.01,1.05,2.22,-85.44
12684,0.39,0.59,9.86,0.02,0.00,0.00,-0.25,1.86,-90.37
12691,0.41,0.60,9.88,0.03,0.00,0.00,0.88,0.45,-90.38
12698,0.41,0.60,9.88,0.03,0.00,0.00,1.13,0.77,-90.31
12705,0.42,0.61,9.87,0.03,-0.00,-0.01,0.85,1.07,-89.71
12712,0.43,0.60,9.86,0.03,-0.00,-0.01,0.83,0.42,-90.44
12719,0.45,0.62,9.85,0.03,-0.01,-0.01,0.79,0.72,-89.32
12726,0.47,0.61,9.85,0.04,-0.01,-0.02,1.14,0.23,-88.13
12733,0.49,0.60,9.85,0.04,-0.01,-0.02,0.53,2.66,-86.52
12740,0.51,0.64,9.84,0.04,-0.01,-0.02,1.05,0.23,-89.97
12747,0.55,0.63,9.87,0.04,-0.01,-0.02,0.99,0.42,-90.54
12754,0.56,0.66,9.87,0.05,-0.01,-0.02,1.07,0.58,-90.68
12761,0.55,0.65,9.88,0.04,-0.01,-0.02,1.24,-3.42,-90.54
12768,0.59,0.68,9.88,0.04,-0.01,-0.01,1.48,0.31,-91.00
12775,0.58,0.68,9.88,0.04,-0.01,-0.01,1.07,2.37,-86.52
12782,0.58,0.70,9.88,0.04,-0.01,0.00,0.15,1.24,-91.51
12789,0.56,0.70,9.87,0.03,-0.00,0.01,0.85,0.92,-90.63
12796,0.54,0.70,9.86,0.03,-0.00,0.01,1.21,0.47,-89.93
12803,0.53,0.70,9.85,0.03,-0.00,0.01,0.83,0.54,-90.47
12810,0.53,0.71,9.87,0.03,0.00,0.02,1.11,0.56,-90.00
12817,0.50,0.71,9.88,0.03,0.00,0.02,1.32,0.12,-89.83
12824,0.49,0.72,9.89,0.03,0.00,0.01,1.04,0.31,-86.64
12831,0.49,0.71,9.88,0.03,0.00,0.01,0.12,1.70,-88.29
12838,0.46,0.70,9.87,0.03,0.00,0.01,0.66,0.23,-89.30
12845,0.47,0.68,9.88,0.02,-0.00,0.01,0.86,0.06,-89.84
12852,0.44,0.66,9.87,0.02,-0.00,0.01,0.86,0.34,-90.19
12859,0.44,0.66,9.88,0.03,-0.00,0.01,1.21,0.58,-89.90
12866,0.45,0.68,9.89,0.03,-0.00,0.01,1.04,0.69,-90.43
12873,0.45,0.71,9.88,0.03,-0.00,0.00,0.94,1.49,-85.24
12880,0.46,0.75,9.87,0.03,-0.00,-0.00,0.25,0.47,-90.19
12887,0.45,0.75,9.87,0.04,-0.01,-0.00,0.86,0.10,-90.46
12894,0.48,0.77,9.87,0.04,-0.01,0.00,0.75,0.79,-89.96
12901,0.51,0.77,9.87,0.04,-0.01,-0.00,0.47,1.05,-90.16
12908,0.51,0.76,9.87,0.04,-0.01,-0.01,0.66,0.37,-90.11
12915,0.52,0.74,9.85,0.03,-0.01,-0.01,0.77,0.07,-90.24
12922,0.54,0.74,9.83,0.03,-0.01,-0.02,1.10,0.57,-85.24
12929,0.56,0.73,9.82,0.03,-0.01,-0.03,-0.53,0.85,-89.67
12936,0.57,0.73,9.83,0.03,-0.01,-0.03,0.80,-0.57,-89.71
12943,0.58,0.72,9.84,0.03,-0.01,-0.03,0.96,-0.34,-90.00
12950,0.60,0.77,9.86,0.04,-0.01,-0.02,1.01,-0.67,-89.94
12957,0.58,0.78,9.86,0.04,-0.01,-0.01,1.14,-0.38,-89.90
12964,0.60,0.77,9.86,0.04,-0.01,-0.01,0.94,-0.16,-90.30
12971,0.59,0.76,9.86,0.03,-0.01,0.00,0.73,0.22,-89.83
12978,0.53,0.78,9.86,0.02,-0.00,0.01,-0.19,1.74,-87.68
12985,0.50,0.78,9.86,0.02,-0.00,0.01,1.07,-0.03,-91.35
12992,0.43,0.76,9.85,0.02,-0.00,0.01,0.69,-0.23,-91.57
12999,0.42,0.76,9.85,0.02,-0.00,0.02,0.94,-0.22,-91.38
13006,0.40,0.71,9.84,0.03,-0.01,0.02,1.13,0.45,-91.17
13013,0.39,0.72,9.86,0.04,-0.01,0.01,1.24,0.09,-91.14
13020,0.42,0.69,9.87,0.04,-0.01,0.01,1.43,1.74,-86.03
13027,0.40,0.69,9.87,0.04,-0.01,-0.01,-0.06,-0.06,-90.63
13034,0.42,0.70,9.88,0.05,-0.02,-0.02,0.92,-0.41,-89.97
13041,0.44,0.73,9.88,0.05,-0.02,-0.04,1.23,-0.91,-90.40
13048,0.46,0.77,9.87,0.05,-0.02,-0.04,0.85,-0.70,-90.63
13055,0.50,0.76,9.88,0.05,-0.02,-0.05,0.96,-0.39,-90.46
13062,0.55,0.74,9.82,0.04,-0.03,-0.06,0.92,-0.53,-89.99
13069,0.59,0.69,9.80,0.05,-0.03,-0.07,0.94,-0.63,-87.85
13076,0.67,0.55,9.74,0.05,-0.03,-0.07,0.35,1.05,-88.35
13083,0.70,0.47,9.72,0.06,-0.03,-0.06,0.89,-0.13,-90.27
13090,0.75,0.39,9.73,0.08,-0.02,-0.05,0.95,-0.39,-90.65
13097,0.76,0.42,9.78,0.11,-0.02,-0.03,1.01,-0.22,-90.75
13104,0.86,0.37,9.84,0.11,-0.02,-0.03,0.76,-0.13,-91.19
13111,0.87,0.42,9.85,0.12,-0.01,-0.02,1.11,0.39,-90.41
13118,0.89,0.42,9.89,0.14,-0.00,-0.01,0.03,1.36,-85.27
13125,0.90,0.44,9.88,0.14,0.00,0.00,0.89,-0.23,-90.73
13132,0.90,0.55,9.88,0.14,0.00,0.00,0.82,-0.35,-90.94
13139,0.89,0.60,9.87,0.14,0.01,0.02,1.46,-0.56,-90.05
13146,0.84,0.72,9.89,0.14,0.03,0.05,1.27,-0.99,-89.97
13153,0.82,0.80,9.90,0.14,0.04,0.07,1.15,-1.05,-89.96
13160,0.73,0.95,9.93,0.14,0.04,0.07,1.56,-1.21,-89.52
13167,0.70,1.04,9.93,0.14,0.04,0.09,1.11,-0.29,-84.16
13174,0.59,1.23,9.95,0.13,0.05,0.10,0.61,0.48,-89.52
13181,0.54,1.32,9.93,0.11,0.05,0.09,1.34,-0.88,-90.27
13188,0.46,1.53,9.93,0.11,0.05,0.09,1.53,-0.89,-89.24
13195,0.41,1.61,9.89,0.09,0.05,0.08,1.18,-0.70,-90.30
13202,0.35,1.76,9.88,0.07,0.05,0.06,1.51,-0.42,-90.87
13209,0.32,1.82,9.86,0.05,0.05,0.04,1.13,-0.48,-89.55
13216,0.25,1.94,9.87,0.05,0.05,0.04,-0.23,1.01,-87.01
13223,0.23,1.96,9.87,0.03,0.04,0.02,0.92,0.07,-90.56
13230,0.19,1.93,9.84,0.01,0.04,0.00,0.96,-0.13,-90.41
13237,0.17,1.89,9.85,-0.02,0.03,-0.02,1.39,0.15,-90.16
13244,0.18,1.72,9.82,-0.02,0.03,-0.02,1.13,-0.48,-90.25
13251,0.17,1.64,9.81,-0.04,0.02,-0.06,1.07,-0.88,-90.16
13258,0.17,1.40,9.77,-0.06,0.01,-0.09,1.40,-0.63,-89.46
13265,0.16,1.29,9.76,-0.07,0.00,-0.12,1.36,1.67,-85.06
13272,0.17,1.08,9.74,-0.07,0.00,-0.12,0.35,-0.50,-89.10
13279,0.20,0.97,9.73,-0.07,-0.01,-0.14,1.65,-0.54,-89.07
13286,0.26,0.81,9.74,-0.07,-0.02,-0.16,1.65,-0.67,-89.92
13293,0.32,0.73,9.76,-0.06,-0.02,-0.16,1.55,-0.53,-90.24
13300,0.40,0.59,9.79,-0.06,-0.02,-0.16,1.08,-0.83,-90.21
13307,0.47,0.54,9.79,-0.05,-0.03,-0.15,1.13,-0.72,-90.57
13314,0.50,0.47,9.82,-0.05,-0.03,-0.14,1.52,3.13,-89.11
13321,0.62,0.48,9.84,-0.04,-0.03,-0.12,1.10,-0.50,-90.69
13328,0.64,0.53,9.91,-0.04,-0.03,-0.12,1.14,-0.23,-90.79
13335,0.73,0.59,9.94,-0.04,-0.03,-0.10,1.40,0.15,-91.35
13342,0.76,0.69,10.00,-0.04,-0.02,-0.08,1.20,-0.10,-90.95
13349,0.77,0.76,10.03,-0.05,-0.01,-0.05,1.32,0.01,-90.56
13356,0.79,0.84,10.04,-0.05,-0.01,-0.05,0.89,-0.44,-90.13
13363,0.79,0.88,10.03,-0.07,-0.01,-0.02,1.14,1.55,-85.18
13370,0.79,0.91,10.01,-0.10,0.00,-0.00,1.42,0.10,-89.81
13377,0.78,0.90,9.97,-0.12,0.01,0.02,1.51,-0.28,-90.02
13384,0.73,0.88,9.93,-0.12,0.01,0.02,1.24,0.25,-90.15
13391,0.69,0.86,9.88,-0.13,0.01,0.03,1.83,0.00,-89.75
13398,0.66,0.77,9.80,-0.14,0.02,0.03,1.51,0.29,-90.08
13405,0.56,0.71,9.78,-0.15,0.02,0.02,1.34,-0.13,-90.34
13412,0.52,0.55,9.75,-0.15,0.02,0.02,0.83,0.00,-85.14
