timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
56548,1.34,4.19,8.60,0.30,0.04,0.07,-3.46,-13.80,-80.65
56555,1.34,4.26,8.62,0.32,0.04,0.05,-4.52,-14.24,-86.45
56562,1.35,4.40,8.66,0.32,0.03,0.04,-4.08,-15.33,-86.23
56569,1.33,4.52,8.68,0.34,0.03,0.04,-4.11,-15.00,-86.82
56576,1.33,4.70,8.71,0.34,0.03,0.03,-3.96,-15.48,-87.07
56583,1.34,4.76,8.73,0.33,0.03,0.03,-4.40,-15.67,-86.63
56590,1.37,4.95,8.70,0.33,0.03,0.04,-3.86,-15.35,-83.97
56597,1.37,5.03,8.69,0.30,0.03,0.04,-4.65,-13.72,-84.30
56604,1.43,5.17,8.60,0.27,0.03,0.04,-3.99,-15.04,-86.73
56611,1.42,5.23,8.59,0.24,0.02,0.04,-4.09,-15.13,-86.50
56618,1.44,5.33,8.56,0.24,0.03,0.04,-3.87,-15.49,-86.29
56625,1.42,5.37,8.56,0.22,0.03,0.04,-3.38,-15.83,-85.79
56632,1.37,5.44,8.56,0.19,0.03,0.05,-3.46,-15.92,-85.06
56639,1.33,5.44,8.58,0.17,0.03,0.05,-3.60,-16.05,-84.79
56646,1.26,5.46,8.57,0.17,0.03,0.05,-3.52,-13.74,-80.71
56653,1.24,5.42,8.57,0.13,0.03,0.05,-4.22,-15.62,-84.67
56660,1.19,5.40,8.54,0.10,0.03,0.05,-3.43,-15.96,-85.19
56667,1.13,5.33,8.53,0.07,0.02,0.04,-3.74,-15.64,-85.52
56674,1.10,5.25,8.54,0.07,0.02,0.03,-3.89,-16.18,-85.18
56681,1.10,5.19,8.54,0.04,0.02,0.03,-4.31,-16.21,-85.55
56688,1.11,5.10,8.58,0.02,0.01,0.01,-4.05,-15.90,-86.29
56695,1.11,5.03,8.57,0.00,0.00,-0.02,-4.14,-13.65,-85.76
56702,1.20,4.94,8.56,0.00,-0.00,-0.06,-4.06,-15.71,-86.57
56709,1.26,4.86,8.56,-0.02,-0.00,-0.06,-3.98,-15.73,-86.76
56716,1.32,4.80,8.53,-0.03,-0.01,-0.08,-3.77,-15.45,-86.55
56723,1.35,4.76,8.53,-0.03,-0.01,-0.09,-3.79,-15.17,-85.71
56730,1.42,4.71,8.56,-0.03,-0.01,-0.08,-3.17,-15.46,-85.95
56737,1.43,4.70,8.56,-0.03,-0.01,-0.08,-3.52,-15.83,-84.65
56744,1.46,4.68,8.57,-0.03,-0.01,-0.06,-4.22,-14.07,-80.21
56751,1.44,4.66,8.55,-0.03,-0.01,-0.03,-3.52,-15.84,-84.87
