timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
48483,0.89,1.49,9.74,-0.07,-0.00,0.03,-1.90,-2.18,-86.70
48490,0.85,1.49,9.77,-0.06,-0.00,0.04,-2.73,-0.09,-91.01
48497,0.84,1.49,9.79,-0.06,0.00,0.05,-1.90,-2.06,-92.22
48504,0.80,1.49,9.81,-0.06,0.00,0.05,-2.16,-1.99,-91.63
48511,0.80,1.48,9.78,-0.06,0.00,0.05,-1.90,-2.02,-92.37
48518,0.77,1.48,9.76,-0.07,0.00,0.05,-2.28,-1.96,-92.69
48525,0.78,1.47,9.74,-0.08,0.00,0.05,-2.34,-1.87,-92.17
48532,0.74,1.41,9.70,-0.08,0.00,0.05,-2.60,0.10,-88.47
48539,0.75,1.40,9.67,-0.08,0.00,0.05,-2.32,-1.90,-92.53
48546,0.74,1.40,9.64,-0.08,0.00,0.04,-2.10,-1.58,-92.12
48553,0.71,1.42,9.66,-0.07,0.00,0.04,-2.53,-1.15,-91.98
48560,0.72,1.43,9.68,-0.05,0.00,0.04,-2.28,-1.34,-91.80
48567,0.71,1.46,9.71,-0.05,0.00,0.04,-2.51,-1.56,-91.67
48574,0.70,1.51,9.76,-0.04,0.00,0.04,-2.08,-2.02,-91.08
48581,0.68,1.53,9.77,-0.04,0.00,0.04,-1.72,-0.95,-85.75
48588,0.67,1.52,9.79,-0.05,0.00,0.04,-2.73,-0.86,-91.35
48595,0.67,1.53,9.79,-0.05,0.00,0.04,-2.00,-1.59,-91.19
48602,0.64,1.49,9.75,-0.06,0.00,0.03,-1.67,-1.84,-91.03
48609,0.62,1.47,9.75,-0.07,0.00,0.02,-1.86,-1.94,-91.61
48616,0.61,1.44,9.72,-0.07,-0.00,0.01,-1.75,-1.72,-90.69
48623,0.61,1.42,9.72,-0.07,-0.00,0.01,-2.03,-2.18,-91.65
48630,0.63,1.40,9.73,-0.07,-0.01,0.00,-2.60,-1.78,-89.26
48637,0.64,1.40,9.74,-0.06,-0.02,-0.01,-2.88,-1.75,-91.55
48644,0.68,1.42,9.76,-0.06,-0.02,-0.02,-1.80,-1.26,-91.90
48651,0.72,1.40,9.77,-0.06,-0.02,-0.02,-1.52,-1.23,-92.15
48658,0.77,1.40,9.78,-0.06,-0.03,-0.04,-2.47,-1.26,-91.23
48665,0.79,1.40,9.79,-0.06,-0.03,-0.05,-1.74,-0.88,-91.82
48672,0.82,1.42,9.77,-0.06,-0.03,-0.05,-1.96,-1.46,-91.77
48679,0.83,1.41,9.76,-0.06,-0.03,-0.05,-2.66,0.16,-85.43
48686,0.84,1.43,9.75,-0.05,-0.02,-0.05,-3.00,-1.68,-90.73
48693,0.83,1.41,9.72,-0.05,-0.02,-0.05,-2.15,-1.62,-90.51
48700,0.82,1.39,9.74,-0.05,-0.02,-0.03,-2.41,-1.37,-91.00
48707,0.83,1.38,9.75,-0.05,-0.02,-0.03,-2.19,-1.37,-90.97
48714,0.82,1.35,9.76,-0.05,-0.01,-0.02,-2.28,-1.32,-91.65
48721,0.82,1.36,9.78,-0.05,-0.01,-0.00,-2.51,-1.53,-92.05
48728,0.80,1.36,9.78,-0.05,-0.01,0.01,-2.05,-1.65,-87.97
48735,0.79,1.34,9.78,-0.05,-0.01,0.01,-3.05,0.26,-90.98
48742,0.80,1.31,9.76,-0.05,-0.01,0.01,-2.21,-1.33,-92.12
