timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
19825,0.87,0.96,9.82,0.00,0.00,0.05,-2.56,3.48,-85.50
19832,0.85,0.96,9.82,0.00,0.01,0.05,-3.51,3.14,-90.70
19839,0.84,0.97,9.83,0.00,0.01,0.05,-2.73,2.63,-91.08
19846,0.80,0.96,9.83,0.00,0.01,0.05,-2.95,2.34,-91.67
19853,0.79,0.93,9.82,-0.00,0.01,0.05,-3.07,2.56,-91.39
19860,0.78,0.91,9.81,-0.00,0.00,0.04,-2.60,2.95,-91.51
19867,0.80,0.89,9.80,0.00,0.00,0.04,-2.60,2.59,-88.92
19874,0.79,0.89,9.80,0.00,0.00,0.04,-3.14,4.84,-88.92
19881,0.81,0.94,9.81,0.00,0.00,0.03,-2.46,2.69,-91.08
19888,0.82,0.95,9.83,0.01,0.00,0.03,-2.53,3.08,-91.19
19895,0.81,0.98,9.83,0.01,0.00,0.03,-2.65,2.82,-90.66
19902,0.82,1.01,9.84,0.01,0.00,0.03,-2.57,2.62,-90.35
19909,0.84,1.04,9.83,0.00,0.00,0.04,-2.76,2.92,-90.94
19916,0.82,1.05,9.84,0.00,0.00,0.04,-2.50,2.67,-90.41
19923,0.79,1.05,9.83,-0.00,0.00,0.05,-2.53,4.69,-87.23
19930,0.77,1.05,9.84,-0.00,0.00,0.05,-2.63,2.82,-90.94
19937,0.75,1.03,9.85,-0.01,0.00,0.04,-2.54,2.60,-90.92
19944,0.74,1.03,9.84,-0.01,0.00,0.04,-2.78,2.63,-90.75
19951,0.75,1.01,9.84,-0.02,-0.00,0.02,-2.85,2.21,-91.51
19958,0.77,1.03,9.83,-0.02,-0.00,0.02,-2.95,2.95,-90.56
19965,0.78,1.01,9.84,-0.02,-0.00,0.01,-2.12,2.82,-86.16
19972,0.79,0.99,9.84,-0.03,-0.00,0.00,-3.03,4.90,-89.67
19979,0.80,0.95,9.84,-0.03,-0.00,-0.01,-2.28,2.81,-91.07
19986,0.82,0.96,9.84,-0.03,-0.00,-0.01,-2.48,2.85,-91.42
19993,0.84,0.93,9.84,-0.04,-0.00,-0.01,-2.69,2.84,-91.07
20000,0.86,0.90,9.82,-0.04,-0.00,-0.01,-2.48,2.97,-90.95
20007,0.87,0.90,9.83,-0.04,-0.00,0.00,-3.10,2.60,-90.31
20014,0.86,0.89,9.81,-0.04,-0.00,0.00,-2.59,2.86,-89.49
20021,0.83,0.90,9.82,-0.04,-0.00,0.00,-3.46,4.44,-87.21
20028,0.83,0.88,9.82,-0.05,-0.00,0.01,-2.57,2.78,-89.68
20035,0.81,0.86,9.82,-0.05,-0.00,0.01,-2.69,2.62,-89.75
20042,0.80,0.85,9.80,-0.05,-0.00,0.01,-2.92,2.67,-89.81
20049,0.80,0.82,9.81,-0.05,-0.00,0.00,-1.97,2.82,-89.96
20056,0.81,0.82,9.81,-0.05,-0.00,-0.00,-2.31,2.94,-90.46
20063,0.84,0.84,9.82,-0.05,-0.00,-0.01,-2.60,2.24,-90.54
20070,0.85,0.87,9.81,-0.05,-0.00,-0.01,-2.92,4.41,-90.06
20077,0.87,0.86,9.82,-0.04,-0.00,-0.01,-2.91,3.20,-90.49
20084,0.87,0.88,9.83,-0.04,-0.00,-0.00,-2.76,3.73,-91.49
20091,0.87,0.86,9.82,-0.04,-0.00,-0.00,-2.48,3.46,-91.42
20098,0.88,0.82,9.82,-0.04,-0.00,-0.00,-2.79,3.22,-90.79
20105,0.84,0.81,9.81,-0.04,-0.00,0.00,-2.51,3.86,-90.54
20112,0.82,0.78,9.81,-0.04,0.00,0.00,-2.76,3.10,-88.12
20119,0.83,0.77,9.81,-0.04,0.00,0.00,-3.71,4.98,-89.97
20126,0.82,0.78,9.81,-0.04,0.00,0.00,-3.07,3.13,-90.21
20133,0.86,0.78,9.82,-0.04,-0.00,0.00,-2.65,3.45,-90.59
20140,0.86,0.77,9.82,-0.04,-0.00,0.01,-2.29,3.01,-90.49
20147,0.86,0.81,9.84,-0.04,-0.00,0.01,-2.79,3.05,-90.69
20154,0.87,0.82,9.83,-0.04,-0.00,0.01,-2.72,2.86,-91.07
20161,0.87,0.79,9.80,-0.03,0.00,0.01,-2.34,3.14,-90.81
20168,0.87,0.82,9.81,-0.03,0.00,0.01,-3.26,4.76,-86.99
20175,0.88,0.81,9.81,-0.03,0.00,0.02,-2.97,2.88,-91.27
20182,0.86,0.81,9.82,-0.03,0.00,0.02,-2.32,2.60,-91.67
20189,0.84,0.81,9.82,-0.02,0.00,0.02,-2.62,3.03,-91.38
20196,0.84,0.80,9.84,-0.02,0.00,0.01,-2.66,2.95,-91.00
20203,0.80,0.80,9.85,-0.02,0.00,0.01,-2.79,3.70,-91.61
20210,0.80,0.79,9.82,-0.02,0.00,0.01,-2.22,3.20,-86.76
20217,0.80,0.84,9.85,-0.02,0.00,0.02,-2.95,4.81,-90.89
20224,0.79,0.84,9.86,-0.03,0.00,0.02,-2.59,3.24,-91.48
20231,0.81,0.89,9.86,-0.03,0.00,0.02,-2.56,3.04,-90.82
20238,0.83,0.92,9.88,-0.03,0.00,0.02,-3.03,2.91,-90.79
20245,0.86,0.94,9.85,-0.04,0.00,0.02,-3.07,3.05,-90.06
20252,0.87,0.92,9.85,-0.05,0.00,0.01,-2.88,3.51,-90.12
20259,0.86,0.90,9.82,-0.05,0.00,0.00,-2.73,3.05,-88.73
20266,0.85,0.88,9.82,-0.05,0.00,0.00,-3.51,4.56,-86.17
20273,0.81,0.82,9.83,-0.06,0.01,0.00,-2.92,3.48,-90.46
20280,0.79,0.77,9.83,-0.06,0.01,0.00,-3.14,3.29,-90.47
20287,0.80,0.71,9.82,-0.06,0.00,0.00,-3.17,3.00,-90.57
20294,0.81,0.67,9.83,-0.06,0.00,0.00,-3.13,3.22,-90.38
20301,0.81,0.65,9.79,-0.05,0.00,0.01,-2.50,3.43,-90.89
20308,0.81,0.66,9.80,-0.05,0.00,0.01,-2.43,5.29,-86.32
20315,0.83,0.69,9.80,-0.04,0.00,0.01,-3.41,3.93,-90.63
20322,0.83,0.70,9.82,-0.04,0.00,0.01,-2.46,3.86,-90.53
20329,0.81,0.72,9.85,-0.03,0.00,0.01,-2.43,3.90,-90.25
20336,0.83,0.73,9.84,-0.03,0.00,0.01,-2.44,3.87,-90.49
20343,0.79,0.74,9.83,-0.03,0.00,0.01,-2.75,3.61,-90.44
20350,0.80,0.75,9.83,-0.03,0.00,0.01,-2.62,3.54,-89.71
20357,0.81,0.76,9.83,-0.03,0.00,0.00,-2.54,3.08,-86.61
20364,0.81,0.80,9.83,-0.03,0.00,0.00,-3.52,5.38,-86.89
20371,0.80,0.79,9.85,-0.03,0.00,-0.00,-2.51,3.14,-89.10
20378,0.79,0.80,9.86,-0.03,0.00,-0.00,-2.72,3.51,-89.40
20385,0.79,0.78,9.85,-0.03,0.00,-0.00,-2.66,3.27,-89.45
20392,0.80,0.79,9.86,-0.03,0.00,-0.01,-2.59,3.23,-89.51
20399,0.83,0.74,9.85,-0.04,0.00,-0.01,-2.27,3.30,-89.78
20406,0.83,0.73,9.83,-0.04,0.00,-0.01,-2.67,3.36,-85.75
20413,0.81,0.71,9.81,-0.04,0.00,-0.01,-2.94,4.14,-90.37
20420,0.80,0.69,9.82,-0.03,0.00,-0.01,-2.62,3.68,-90.79
20427,0.80,0.70,9.83,-0.03,0.00,-0.00,-2.44,4.09,-90.46
20434,0.79,0.71,9.84,-0.03,0.00,-0.00,-2.29,4.22,-90.28
