timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
23779,-0.38,1.90,9.62,0.03,-0.00,0.03,4.57,-4.11,-86.29
23786,-0.41,2.11,9.62,0.04,-0.00,0.05,4.17,-1.93,-88.75
23793,-0.47,2.18,9.63,0.04,0.00,0.07,4.55,-4.12,-88.34
23800,-0.60,2.21,9.57,0.03,0.01,0.10,4.59,-4.47,-88.47
23807,-0.68,2.20,9.55,0.03,0.01,0.10,5.16,-4.34,-88.13
23814,-0.80,2.12,9.54,0.02,0.01,0.11,4.46,-4.44,-88.57
23821,-0.86,2.10,9.58,0.02,0.01,0.11,4.68,-4.60,-87.78
23828,-0.87,2.18,9.63,0.03,0.00,0.08,4.36,-4.56,-88.10
23835,-0.82,2.22,9.65,0.03,0.00,0.08,3.99,-2.92,-87.37
23842,-0.78,2.39,9.66,0.03,-0.00,0.04,4.11,-4.60,-88.31
23849,-0.72,2.48,9.63,0.02,-0.01,-0.00,3.83,-4.33,-88.69
23856,-0.65,2.62,9.64,-0.00,-0.01,-0.04,3.83,-4.71,-88.47
23863,-0.61,2.69,9.63,-0.00,-0.01,-0.04,3.57,-4.57,-88.28
23870,-0.52,2.81,9.69,-0.03,-0.01,-0.06,3.95,-4.15,-88.69
23877,-0.46,2.82,9.69,-0.06,-0.01,-0.07,3.96,-3.93,-83.94
23884,-0.35,2.85,9.68,-0.10,-0.01,-0.06,3.80,-2.65,-83.72
23891,-0.33,2.78,9.69,-0.10,-0.01,-0.06,3.87,-3.68,-88.10
23898,-0.35,2.70,9.66,-0.13,-0.00,-0.06,4.22,-4.28,-88.16
23905,-0.40,2.62,9.62,-0.16,0.00,-0.05,4.25,-4.36,-88.67
23912,-0.48,2.44,9.61,-0.17,0.01,-0.03,3.92,-4.47,-88.16
23919,-0.53,2.31,9.61,-0.17,0.01,-0.03,3.99,-4.34,-88.64
23926,-0.64,2.08,9.61,-0.18,0.01,-0.03,3.89,-4.06,-86.80
23933,-0.66,1.98,9.60,-0.18,0.01,-0.04,2.91,-2.84,-85.88
23940,-0.66,1.79,9.57,-0.18,0.00,-0.05,4.52,-4.14,-88.25
23947,-0.63,1.72,9.57,-0.18,0.00,-0.05,4.24,-4.59,-87.84
23954,-0.57,1.69,9.55,-0.16,0.00,-0.07,4.44,-4.41,-88.53
23961,-0.51,1.71,9.56,-0.14,-0.00,-0.08,3.39,-4.36,-89.05
23968,-0.44,1.77,9.56,-0.11,-0.00,-0.07,3.84,-4.05,-89.08
23975,-0.40,1.79,9.56,-0.11,-0.00,-0.07,4.03,-2.13,-85.05
23982,-0.41,1.79,9.58,-0.09,0.00,-0.04,3.22,-3.42,-89.24
23989,-0.42,1.77,9.58,-0.07,0.00,-0.01,3.86,-3.54,-89.13
