timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
16386,0.34,2.55,9.82,-0.23,0.27,-0.25,-0.28,-1.10,-86.82
16393,0.25,2.42,9.77,-0.25,0.28,-0.26,0.73,-2.46,-90.40
16400,0.27,2.38,9.70,-0.25,0.28,-0.26,0.89,-2.34,-90.35
16407,0.20,2.27,9.61,-0.25,0.29,-0.27,0.60,-2.47,-90.21
16414,0.22,2.25,9.52,-0.26,0.30,-0.28,0.91,-2.75,-90.11
16421,0.16,2.18,9.43,-0.25,0.31,-0.27,1.24,-2.53,-90.41
16428,0.15,2.08,9.47,-0.25,0.31,-0.27,1.30,-2.29,-89.94
16435,0.13,2.02,9.47,-0.25,0.32,-0.27,0.91,-1.02,-85.33
16442,0.08,2.01,9.50,-0.24,0.32,-0.26,0.85,-2.53,-89.14
16449,0.08,1.96,9.54,-0.24,0.33,-0.26,1.71,-2.73,-89.27
16456,0.03,1.91,9.55,-0.24,0.33,-0.26,1.48,-2.65,-89.55
16463,0.05,1.96,9.43,-0.23,0.34,-0.27,2.13,-2.00,-89.45
16470,-0.01,1.99,9.43,-0.23,0.36,-0.28,1.81,-2.22,-89.37
16477,-0.20,2.08,9.39,-0.22,0.38,-0.29,1.64,-2.29,-85.56
16484,-0.26,2.03,9.42,-0.22,0.38,-0.29,1.17,0.10,-89.40
16491,-0.29,2.05,9.45,-0.23,0.38,-0.31,2.37,-1.71,-89.51
16498,-0.27,2.14,9.49,-0.20,0.37,-0.34,2.53,-1.52,-90.05
16505,-0.35,2.33,9.62,-0.19,0.37,-0.38,2.89,-1.48,-89.49
16512,-0.39,2.31,9.74,-0.19,0.37,-0.38,2.88,-1.36,-89.55
16519,-0.23,2.34,9.72,-0.21,0.38,-0.41,2.89,-1.45,-89.21
16526,-0.29,2.35,9.74,-0.23,0.38,-0.45,3.04,-1.30,-88.94
16533,-0.18,2.28,9.71,-0.27,0.39,-0.48,2.24,0.70,-85.08
16540,-0.18,2.30,9.73,-0.27,0.39,-0.48,3.03,-1.14,-88.75
16547,-0.21,2.33,9.95,-0.28,0.40,-0.50,3.10,-1.02,-88.57
16554,-0.14,2.37,10.00,-0.28,0.42,-0.50,3.77,-1.11,-88.35
16561,-0.09,2.44,10.20,-0.29,0.44,-0.49,3.54,-0.94,-88.23
16568,-0.17,2.44,10.27,-0.29,0.44,-0.49,4.05,-1.11,-88.53
16575,-0.22,2.38,10.32,-0.33,0.47,-0.49,4.05,-0.80,-88.70
16582,-0.28,2.36,10.34,-0.37,0.49,-0.50,3.89,0.28,-84.19
16589,-0.44,2.40,10.31,-0.40,0.52,-0.52,3.17,-3.01,-89.30
16596,-0.53,2.43,10.30,-0.40,0.52,-0.52,4.21,0.23,-89.59
16603,-0.52,2.38,10.23,-0.43,0.54,-0.53,4.57,-0.07,-89.56
16610,-0.58,2.39,10.29,-0.46,0.55,-0.54,4.49,0.34,-89.46
16617,-0.61,2.38,10.42,-0.49,0.56,-0.56,4.84,0.88,-89.59
16624,-0.63,2.24,10.58,-0.49,0.56,-0.56,4.82,0.77,-86.47
16631,-0.70,2.23,10.63,-0.54,0.57,-0.57,4.33,2.48,-86.48
