timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
13034,0.46,4.76,8.61,-0.05,0.00,0.01,1.26,-15.68,-82.40
13041,0.46,4.72,8.61,-0.05,0.00,0.01,0.53,-15.32,-86.73
13048,0.46,4.73,8.60,-0.05,0.00,0.01,1.10,-16.79,-86.63
13055,0.47,4.70,8.62,-0.05,0.00,0.00,1.24,-16.35,-87.12
13062,0.47,4.69,8.62,-0.04,0.00,0.00,1.40,-16.16,-87.55
13069,0.44,4.63,8.63,-0.04,0.00,-0.00,1.29,-16.19,-87.26
13076,0.47,4.64,8.64,-0.04,0.00,-0.00,1.18,-15.73,-85.91
13083,0.44,4.61,8.63,-0.04,0.00,-0.00,0.35,-13.74,-83.84
13090,0.44,4.59,8.62,-0.04,0.00,-0.00,0.76,-15.97,-86.76
13097,0.44,4.58,8.62,-0.03,0.00,-0.00,0.92,-15.78,-86.45
13104,0.44,4.57,8.61,-0.03,0.00,-0.00,0.96,-16.09,-85.88
13111,0.45,4.56,8.61,-0.03,0.00,-0.00,1.07,-16.38,-85.17
13118,0.45,4.57,8.62,-0.02,0.00,0.00,1.27,-16.31,-86.95
13125,0.45,4.57,8.63,-0.02,0.00,-0.00,1.10,-16.46,-85.93
13132,0.45,4.57,8.64,-0.02,0.00,-0.00,1.26,-14.88,-81.94
13139,0.44,4.59,8.64,-0.01,0.00,-0.00,0.91,-16.03,-85.72
13146,0.46,4.60,8.62,-0.01,0.00,-0.00,1.59,-16.54,-86.39
13153,0.45,4.63,8.65,-0.00,0.00,-0.00,1.51,-16.47,-86.50
13160,0.45,4.64,8.65,-0.00,0.00,-0.00,1.18,-16.62,-85.44
13167,0.47,4.68,8.65,0.00,0.00,0.00,0.77,-16.35,-86.92
13174,0.46,4.72,8.66,0.00,-0.00,0.00,1.13,-16.30,-83.63
13181,0.46,4.75,8.66,0.00,0.00,0.00,0.35,-13.84,-85.37
13188,0.45,4.76,8.64,0.00,0.00,0.00,1.68,-15.46,-87.01
13195,0.46,4.75,8.64,-0.00,0.00,0.00,1.26,-15.96,-86.83
13202,0.46,4.75,8.64,-0.00,0.00,0.01,1.13,-16.06,-86.55
13209,0.45,4.72,8.65,-0.00,0.00,0.00,1.59,-15.78,-85.91
