timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
13964,0.39,1.91,9.70,-0.02,-0.00,-0.01,2.34,-4.65,-90.31
13971,0.41,1.91,9.72,-0.02,-0.00,-0.00,1.23,-3.51,-84.65
13978,0.40,1.93,9.70,-0.02,0.00,0.00,2.16,-4.87,-89.93
13985,0.40,1.92,9.71,-0.02,0.00,0.00,2.46,-4.98,-90.19
13992,0.36,1.92,9.69,-0.02,0.00,0.00,2.48,-4.85,-90.68
13999,0.36,1.89,9.70,-0.02,0.00,0.00,2.48,-4.53,-90.76
14006,0.35,1.89,9.71,-0.02,0.00,0.00,3.00,-4.66,-91.20
14013,0.36,1.86,9.70,-0.02,0.00,-0.00,2.54,-3.87,-86.39
14020,0.37,1.87,9.69,-0.02,0.00,-0.00,2.16,-3.46,-90.72
14027,0.35,1.84,9.69,-0.02,0.00,-0.01,2.82,-4.88,-90.44
14034,0.37,1.82,9.68,-0.02,0.00,-0.01,2.78,-4.49,-89.96
14041,0.41,1.81,9.70,-0.02,0.00,-0.01,2.78,-4.59,-90.05
14048,0.41,1.82,9.71,-0.02,0.00,-0.01,2.95,-5.03,-89.73
14055,0.41,1.85,9.72,-0.01,0.00,-0.00,3.01,-4.85,-90.02
14062,0.41,1.88,9.72,-0.01,0.00,0.00,3.60,-4.93,-87.90
14069,0.40,1.89,9.71,-0.01,0.00,0.00,2.72,-2.84,-86.70
14076,0.37,1.91,9.72,-0.01,0.00,0.00,2.81,-4.40,-90.00
14083,0.36,1.91,9.72,-0.01,0.00,0.00,2.79,-4.43,-90.54
14090,0.33,1.88,9.72,-0.01,0.00,0.00,2.76,-4.72,-90.72
14097,0.33,1.87,9.72,-0.02,0.00,0.00,2.57,-4.60,-91.23
14104,0.36,1.84,9.68,-0.02,0.00,0.00,2.60,-5.14,-91.20
14111,0.40,1.81,9.69,-0.03,0.00,-0.00,2.82,-3.51,-85.81
14118,0.43,1.79,9.68,-0.02,0.00,-0.00,2.27,-4.19,-91.19
14125,0.42,1.79,9.68,-0.02,0.00,-0.00,2.65,-4.76,-90.70
14132,0.38,1.79,9.69,-0.02,0.00,-0.00,2.56,-4.66,-90.54
14139,0.38,1.79,9.69,-0.01,0.00,-0.00,2.34,-4.52,-90.41
14146,0.32,1.79,9.69,-0.01,0.01,0.00,2.97,-4.28,-90.27
14153,0.31,1.80,9.70,-0.00,0.01,0.00,2.94,-4.24,-90.57
14160,0.30,1.84,9.71,-0.00,0.01,0.00,3.19,-4.76,-86.04
14167,0.31,1.85,9.73,-0.00,0.00,0.00,2.13,-2.86,-88.09
14174,0.31,1.88,9.71,-0.01,0.00,0.00,3.13,-4.25,-90.46
14181,0.30,1.88,9.72,-0.01,0.00,-0.00,2.84,-4.59,-90.21
14188,0.31,1.86,9.72,-0.01,0.00,-0.00,2.84,-4.94,-90.27
14195,0.33,1.85,9.72,-0.01,0.00,-0.01,2.66,-4.34,-91.29
14202,0.34,1.82,9.71,-0.01,-0.00,-0.01,2.60,-4.71,-91.13
14209,0.38,1.84,9.71,-0.01,-0.00,-0.01,2.60,-4.95,-87.23
14216,0.40,1.81,9.71,-0.01,-0.00,-0.01,1.87,-4.27,-91.33
14223,0.40,1.81,9.71,-0.01,-0.00,-0.01,2.92,-4.41,-90.76
14230,0.43,1.77,9.71,-0.01,-0.00,-0.01,2.31,-4.22,-91.41
14237,0.44,1.78,9.69,-0.01,0.00,-0.00,2.67,-3.95,-91.13
14244,0.40,1.78,9.70,-0.01,0.00,-0.00,2.73,-4.21,-90.85
14251,0.41,1.77,9.70,-0.00,0.00,0.00,3.13,-4.28,-90.38
14258,0.39,1.79,9.69,0.00,0.00,0.01,3.24,-3.96,-86.29
14265,0.38,1.78,9.67,0.00,0.00,0.01,2.48,-3.14,-90.19
14272,0.35,1.80,9.69,0.00,0.00,0.01,3.30,-4.74,-89.42
14279,0.35,1.80,9.69,0.01,0.00,0.01,3.20,-4.55,-89.92
14286,0.33,1.79,9.69,0.01,0.00,0.01,3.19,-4.28,-89.70
14293,0.30,1.78,9.69,0.01,0.00,0.01,3.22,-4.53,-89.62
14300,0.32,1.77,9.68,0.01,0.00,0.01,3.16,-4.22,-89.89
14307,0.34,1.78,9.69,0.01,0.00,0.01,3.27,-4.62,-88.19
14314,0.34,1.80,9.72,0.01,0.00,0.01,2.40,-2.91,-87.39
14321,0.34,1.80,9.72,0.01,0.00,0.01,2.98,-4.87,-90.75
14328,0.37,1.81,9.71,0.01,0.00,0.01,2.78,-4.52,-91.23
14335,0.37,1.81,9.71,0.01,0.00,0.01,2.81,-4.19,-91.14
14342,0.36,1.81,9.71,0.01,0.00,0.01,2.95,-4.69,-91.27
14349,0.38,1.81,9.72,0.01,0.00,0.01,3.10,-4.40,-91.03
14356,0.38,1.79,9.71,0.01,0.00,0.01,3.20,-2.94,-85.55
14363,0.35,1.79,9.70,0.01,0.00,0.01,2.54,-4.37,-90.91
14370,0.35,1.81,9.71,0.02,0.00,0.01,2.69,-4.33,-89.73
14377,0.35,1.82,9.71,0.02,0.00,0.01,2.62,-4.59,-90.34
14384,0.35,1.84,9.71,0.02,0.00,0.01,2.31,-5.17,-89.97
14391,0.31,1.86,9.70,0.02,0.00,0.01,2.43,-4.95,-90.05
14398,0.32,1.84,9.72,0.02,0.00,0.01,2.53,-4.75,-90.24
14405,0.33,1.83,9.72,0.02,0.00,0.01,2.86,-4.98,-85.52
14412,0.34,1.79,9.70,0.02,0.00,0.01,2.24,-3.20,-88.59
14419,0.36,1.79,9.66,0.02,0.00,0.01,2.81,-4.93,-90.31
14426,0.37,1.79,9.65,0.02,0.00,0.01,2.38,-4.98,-90.49
14433,0.35,1.79,9.67,0.03,-0.00,0.01,2.25,-4.88,-91.00
14440,0.36,1.79,9.71,0.03,-0.00,0.01,2.08,-4.56,-91.16
14447,0.31,1.79,9.72,0.03,-0.00,0.02,2.85,-4.87,-90.68
14454,0.32,1.82,9.69,0.03,-0.00,0.02,1.84,-3.19,-86.44
14461,0.30,1.81,9.67,0.03,-0.00,0.02,1.96,-4.52,-90.49
14468,0.32,1.78,9.68,0.03,-0.00,0.02,2.62,-4.53,-91.17
14475,0.33,1.78,9.69,0.03,-0.00,0.02,2.66,-4.46,-90.59
14482,0.34,1.78,9.67,0.04,-0.00,0.02,2.79,-4.46,-90.31
14489,0.35,1.78,9.67,0.05,-0.01,0.02,2.98,-4.72,-89.40
14496,0.35,1.78,9.69,0.05,-0.01,0.02,2.86,-4.68,-89.75
14503,0.38,1.77,9.69,0.05,-0.01,0.02,2.60,-3.93,-85.56
14510,0.37,1.79,9.71,0.06,-0.01,0.02,1.96,-3.86,-89.08
14517,0.35,1.79,9.69,0.06,-0.01,0.03,3.10,-5.12,-89.78
14524,0.35,1.81,9.68,0.06,-0.01,0.03,2.69,-5.20,-90.00
14531,0.34,1.81,9.68,0.06,-0.01,0.03,2.78,-4.79,-89.86
14538,0.31,1.82,9.71,0.06,-0.01,0.03,3.24,-5.38,-90.40
14545,0.30,1.90,9.72,0.06,-0.01,0.03,2.62,-5.12,-86.90
14552,0.26,1.92,9.73,0.06,-0.01,0.03,1.83,-2.79,-88.00
14559,0.26,1.93,9.72,0.06,-0.01,0.03,2.76,-4.90,-90.91
14566,0.25,1.93,9.70,0.05,-0.01,0.02,2.67,-4.90,-90.22
14573,0.26,1.94,9.71,0.05,-0.02,0.01,2.43,-4.76,-90.87
14580,0.26,1.96,9.71,0.05,-0.02,0.01,2.54,-4.72,-90.57
14587,0.31,2.01,9.72,0.04,-0.02,0.01,2.84,-4.82,-90.41
14594,0.33,2.02,9.72,0.04,-0.02,0.00,2.59,-5.19,-89.52
14601,0.36,2.04,9.71,0.03,-0.02,-0.00,2.70,-3.00,-84.35
14608,0.39,2.04,9.71,0.03,-0.02,-0.00,1.97,-5.38,-89.18
14615,0.41,2.05,9.71,0.03,-0.02,-0.00,2.76,-4.90,-89.58
14622,0.42,2.02,9.72,0.02,-0.02,-0.00,2.29,-5.39,-89.61
14629,0.41,2.04,9.72,0.01,-0.02,-0.01,2.92,-5.16,-90.00
14636,0.42,2.02,9.71,0.01,-0.02,-0.01,2.92,-5.41,-89.96
14643,0.44,2.02,9.71,0.01,-0.02,-0.01,3.08,-5.23,-90.02
14650,0.44,2.00,9.71,0.01,-0.02,-0.00,2.92,-5.35,-86.09
14657,0.45,2.00,9.70,0.00,-0.01,-0.00,1.68,-4.09,-92.03
14664,0.45,1.99,9.69,0.00,-0.01,-0.00,2.16,-5.38,-91.00
14671,0.46,1.95,9.69,0.00,-0.01,-0.00,2.29,-4.97,-90.68
14678,0.45,1.95,9.70,0.00,-0.01,-0.00,2.34,-4.75,-90.24
14685,0.46,1.94,9.68,0.00,-0.01,0.00,2.60,-4.63,-90.44
14692,0.46,1.93,9.70,0.00,-0.01,0.00,2.53,-4.50,-89.90
14699,0.47,1.91,9.70,0.00,-0.01,0.00,1.67,-3.19,-85.56
14706,0.47,1.91,9.69,0.01,-0.00,0.00,2.60,-5.07,-90.09
14713,0.46,1.89,9.68,0.01,-0.00,0.01,2.73,-5.52,-90.27
14720,0.46,1.87,9.68,0.01,-0.00,0.01,2.86,-5.42,-89.73
14727,0.43,1.86,9.68,0.01,0.00,0.01,2.65,-5.58,-90.13
14734,0.43,1.87,9.67,0.01,0.00,0.01,2.79,-5.61,-90.12
14741,0.43,1.87,9.68,0.02,0.00,0.01,2.81,-5.76,-90.00
14748,0.43,1.86,9.68,0.02,0.00,0.01,2.32,-4.75,-86.32
14755,0.40,1.85,9.69,0.02,0.00,0.02,1.70,-4.28,-90.63
14762,0.39,1.85,9.67,0.03,0.00,0.02,2.18,-5.45,-90.69
14769,0.39,1.87,9.68,0.03,0.00,0.02,2.47,-5.41,-90.84
14776,0.41,1.87,9.67,0.03,0.00,0.02,2.43,-5.17,-90.63
14783,0.37,1.90,9.67,0.03,0.01,0.02,2.62,-5.20,-90.72
14790,0.39,1.90,9.68,0.04,0.01,0.03,2.69,-5.29,-89.49
14797,0.37,1.88,9.69,0.04,0.00,0.03,2.28,-3.01,-88.83
14804,0.37,1.87,9.68,0.04,0.00,0.03,2.48,-4.93,-91.46
14811,0.36,1.82,9.67,0.03,0.00,0.04,2.75,-4.65,-91.57
14818,0.37,1.81,9.66,0.03,0.00,0.04,2.84,-5.04,-90.50
14825,0.38,1.81,9.66,0.04,0.00,0.04,2.63,-5.16,-90.43
14832,0.36,1.81,9.67,0.04,0.00,0.04,2.65,-5.42,-90.28
14839,0.35,1.87,9.68,0.05,0.00,0.04,2.78,-5.45,-89.81
14846,0.35,1.91,9.69,0.05,0.00,0.04,2.67,-3.84,-85.33
14853,0.32,1.91,9.72,0.05,0.00,0.05,2.65,-5.13,-89.90
14860,0.31,1.90,9.73,0.05,0.00,0.05,3.08,-5.16,-89.96
14867,0.29,1.84,9.69,0.04,0.00,0.05,2.62,-5.36,-90.87
14874,0.29,1.77,9.66,0.04,0.00,0.04,2.89,-5.76,-90.72
14881,0.32,1.73,9.61,0.04,-0.00,0.03,2.78,-5.70,-91.07
14888,0.31,1.74,9.62,0.04,-0.00,0.03,2.66,-5.17,-87.27
14895,0.30,1.80,9.64,0.05,-0.00,0.02,1.70,-4.09,-89.70
14902,0.29,1.81,9.65,0.07,-0.01,0.02,3.19,-5.12,-90.59
14909,0.28,1.90,9.68,0.08,-0.01,0.02,2.85,-4.93,-90.73
14916,0.29,1.94,9.68,0.08,-0.01,0.02,2.59,-5.07,-90.62
14923,0.27,2.00,9.69,0.08,-0.01,0.01,2.13,-5.13,-90.28
14930,0.27,2.02,9.69,0.08,-0.01,0.01,2.35,-5.14,-89.45
14937,0.26,2.07,9.69,0.07,-0.02,0.01,3.01,-5.63,-89.81
14944,0.27,2.07,9.69,0.07,-0.02,0.01,2.06,-4.24,-85.17
14951,0.29,2.06,9.68,0.06,-0.02,0.00,2.57,-5.63,-90.22
14958,0.28,2.06,9.71,0.05,-0.02,-0.01,2.72,-5.66,-90.18
14965,0.32,2.01,9.67,0.04,-0.03,-0.03,2.88,-5.83,-90.50
14972,0.34,2.02,9.66,0.04,-0.03,-0.03,3.07,-5.70,-90.82
14979,0.41,2.05,9.67,0.04,-0.03,-0.03,2.86,-6.05,-90.65
14986,0.39,2.08,9.66,0.04,-0.03,-0.03,2.50,-6.28,-90.41
14993,0.45,2.17,9.70,0.05,-0.03,-0.03,2.34,-4.97,-90.49
15000,0.46,2.22,9.68,0.05,-0.03,-0.03,2.32,-5.44,-90.84
15007,0.49,2.29,9.72,0.04,-0.03,-0.02,2.40,-5.01,-90.91
15014,0.49,2.32,9.74,0.03,-0.03,-0.01,2.31,-5.48,-90.73
15021,0.53,2.34,9.71,0.02,-0.03,-0.01,2.47,-5.13,-91.16
15028,0.51,2.32,9.71,0.02,-0.03,-0.01,2.85,-5.17,-90.44
15035,0.51,2.27,9.70,0.00,-0.02,-0.01,2.97,-5.55,-88.34
15042,0.50,2.23,9.72,-0.01,-0.02,-0.01,2.28,-3.52,-88.37
15049,0.44,2.15,9.69,-0.02,-0.02,-0.01,2.67,-5.85,-89.89
15056,0.45,2.12,9.67,-0.02,-0.02,-0.01,2.37,-5.74,-89.94
15063,0.42,2.06,9.67,-0.03,-0.01,-0.01,2.63,-5.77,-89.78
15070,0.39,2.04,9.66,-0.03,-0.02,-0.00,2.82,-5.82,-89.74
15077,0.41,2.05,9.66,-0.02,-0.01,-0.00,2.73,-5.66,-90.11
15084,0.44,2.08,9.66,-0.02,-0.01,-0.00,2.78,-5.93,-90.09
15091,0.47,2.14,9.68,-0.01,-0.02,0.00,2.63,-4.17,-85.27
