timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
23477,-0.34,-0.11,9.76,-0.06,0.00,-0.03,3.95,6.93,-84.01
23484,-0.33,-0.10,9.79,-0.05,0.01,-0.01,4.36,5.82,-89.16
23491,-0.35,0.04,9.84,-0.04,0.02,0.01,4.55,5.77,-89.32
23498,-0.37,0.11,9.84,-0.04,0.02,0.01,4.56,5.82,-89.07
23505,-0.45,0.18,9.85,-0.04,0.03,0.04,4.44,5.83,-88.50
23512,-0.48,0.17,9.85,-0.04,0.04,0.06,4.66,5.63,-88.51
23519,-0.58,0.20,9.82,-0.04,0.05,0.07,4.52,5.74,-87.28
23526,-0.66,0.18,9.80,-0.04,0.05,0.07,3.01,7.07,-86.69
23533,-0.78,0.17,9.81,-0.04,0.05,0.07,4.41,5.51,-88.29
23540,-0.84,0.16,9.80,-0.03,0.05,0.06,4.66,5.55,-88.40
23547,-0.94,0.12,9.84,-0.03,0.04,0.04,4.98,5.64,-87.83
23554,-0.95,0.13,9.85,-0.03,0.04,0.04,4.95,5.57,-88.48
23561,-0.93,0.14,9.85,-0.02,0.03,0.03,5.19,5.39,-88.89
23568,-0.89,0.11,9.88,-0.02,0.02,0.01,5.12,5.09,-89.21
23575,-0.80,0.09,9.88,-0.03,0.01,-0.02,4.85,7.41,-85.46
23582,-0.76,0.08,9.87,-0.03,0.01,-0.02,3.80,5.39,-88.64
23589,-0.67,0.05,9.85,-0.03,0.00,-0.04,4.85,5.69,-88.78
23596,-0.62,0.06,9.82,-0.03,0.00,-0.06,4.57,5.82,-89.01
23603,-0.59,0.11,9.85,-0.02,0.00,-0.06,4.94,5.93,-89.81
23610,-0.55,0.13,9.84,-0.02,0.00,-0.06,4.91,5.70,-89.23
23617,-0.58,0.21,9.90,-0.01,0.01,-0.06,4.59,5.52,-85.36
23624,-0.61,0.23,9.94,-0.02,0.01,-0.04,4.14,7.66,-88.09
23631,-0.69,0.23,9.96,-0.03,0.01,-0.02,4.82,6.09,-88.25
23638,-0.68,0.22,9.94,-0.03,0.01,-0.02,4.57,5.96,-87.62
23645,-0.72,0.16,9.87,-0.05,0.01,-0.01,4.56,5.95,-87.71
23652,-0.74,0.08,9.82,-0.06,0.01,-0.00,4.63,6.15,-88.06
23659,-0.75,0.02,9.72,-0.05,0.00,-0.01,4.56,5.89,-87.91
23666,-0.75,-0.03,9.71,-0.05,0.00,-0.01,4.40,5.61,-88.40
23673,-0.72,-0.05,9.74,-0.04,0.00,-0.03,3.93,7.60,-82.96
23680,-0.72,-0.02,9.79,-0.02,-0.00,-0.05,4.49,6.21,-89.21
23687,-0.70,0.03,9.85,-0.01,-0.01,-0.06,5.01,5.96,-88.60
23694,-0.66,0.02,9.88,-0.01,-0.01,-0.06,4.49,5.93,-88.80
23701,-0.59,0.03,9.85,-0.01,-0.01,-0.05,4.84,6.24,-88.80
23708,-0.56,0.02,9.82,-0.02,-0.01,-0.04,4.90,6.27,-88.75
23715,-0.51,-0.05,9.78,-0.02,-0.01,-0.02,5.16,6.69,-84.32
23722,-0.50,-0.06,9.76,-0.02,-0.01,-0.02,4.57,7.48,-88.50
23729,-0.52,-0.07,9.78,-0.01,-0.00,-0.00,4.88,6.21,-88.91
23736,-0.53,-0.06,9.81,0.01,0.00,0.00,5.07,6.24,-88.94
23743,-0.56,-0.02,9.85,0.02,0.00,0.01,4.98,5.92,-88.79
23750,-0.59,-0.00,9.87,0.02,0.00,0.01,5.03,5.77,-88.23
23757,-0.61,-0.03,9.86,0.02,0.01,0.01,4.90,6.04,-87.90
23764,-0.63,-0.03,9.86,0.02,0.01,0.02,4.76,5.89,-86.45
23771,-0.63,-0.08,9.83,0.02,0.01,0.02,4.37,6.90,-84.33
23778,-0.62,-0.10,9.83,0.02,0.01,0.02,5.03,5.55,-88.51
23785,-0.62,-0.10,9.84,0.02,0.01,0.03,4.55,5.93,-88.61
23792,-0.62,-0.07,9.83,0.03,0.01,0.03,4.50,5.70,-88.37
23799,-0.63,-0.02,9.85,0.04,0.01,0.03,4.25,6.08,-88.45
23806,-0.63,-0.02,9.85,0.04,0.01,0.03,4.15,5.77,-88.91
23813,-0.63,0.02,9.86,0.04,0.01,0.03,4.38,7.59,-84.61
23820,-0.61,0.05,9.85,0.05,0.01,0.04,3.58,6.52,-89.49
23827,-0.65,0.08,9.86,0.04,0.01,0.04,4.36,6.04,-88.92
23834,-0.66,0.10,9.85,0.04,0.01,0.04,4.57,6.61,-89.02
23841,-0.67,0.09,9.83,0.04,0.02,0.04,4.94,5.99,-89.13
23848,-0.70,0.09,9.82,0.04,0.02,0.04,4.21,5.83,-88.98
23855,-0.73,0.07,9.81,0.04,0.02,0.04,4.41,6.08,-88.57
23862,-0.75,0.06,9.80,0.04,0.02,0.04,4.55,5.96,-85.71
23869,-0.78,0.05,9.82,0.05,0.01,0.04,4.38,7.69,-86.88
23876,-0.81,0.03,9.83,0.05,0.01,0.04,4.44,5.44,-88.13
23883,-0.79,0.06,9.84,0.06,0.00,0.03,4.69,5.63,-88.02
23890,-0.79,0.04,9.84,0.06,0.00,0.03,4.43,5.90,-88.12
23897,-0.76,0.09,9.85,0.07,-0.00,0.02,4.60,5.71,-88.03
23904,-0.73,0.09,9.86,0.07,-0.00,0.01,4.68,5.60,-88.25
23911,-0.71,0.17,9.87,0.07,-0.01,0.00,4.60,5.29,-87.99
23918,-0.68,0.20,9.87,0.07,-0.01,0.00,4.11,5.64,-88.92
23925,-0.63,0.26,9.85,0.07,-0.01,-0.01,4.56,5.66,-89.10
23932,-0.60,0.26,9.86,0.07,-0.01,-0.01,4.87,6.07,-89.27
23939,-0.60,0.28,9.85,0.07,-0.01,-0.01,4.84,5.77,-88.56
23946,-0.59,0.27,9.87,0.07,-0.01,-0.01,4.79,5.89,-88.99
23953,-0.59,0.28,9.89,0.06,-0.01,-0.01,4.75,5.74,-88.61
23960,-0.63,0.27,9.88,0.06,-0.00,-0.00,5.14,5.51,-83.53
23967,-0.62,0.24,9.86,0.06,-0.00,0.00,4.37,6.77,-87.64
23974,-0.64,0.23,9.84,0.05,-0.00,0.00,4.97,5.44,-87.91
23981,-0.66,0.17,9.81,0.04,-0.00,0.01,4.25,5.60,-88.29
23988,-0.68,0.14,9.79,0.04,-0.00,0.02,4.46,5.80,-88.63
23995,-0.68,0.10,9.80,0.04,-0.00,0.02,4.93,5.07,-88.59
24002,-0.68,0.10,9.82,0.05,-0.00,0.02,4.87,5.26,-88.85
24009,-0.68,0.14,9.84,0.05,-0.00,0.02,4.88,5.36,-87.52
24016,-0.68,0.16,9.85,0.06,-0.00,0.01,4.08,6.43,-85.62
24023,-0.66,0.20,9.87,0.06,-0.01,0.01,4.72,5.17,-88.82
24030,-0.66,0.22,9.85,0.06,-0.01,0.01,4.71,5.50,-89.61
24037,-0.65,0.22,9.85,0.06,-0.01,0.01,4.33,5.23,-89.32
24044,-0.63,0.25,9.86,0.05,-0.01,0.01,4.71,5.90,-89.39
24051,-0.63,0.23,9.85,0.05,-0.00,0.01,4.95,5.71,-89.48
24058,-0.60,0.27,9.84,0.05,-0.00,0.01,4.95,7.29,-84.60
24065,-0.60,0.25,9.83,0.05,-0.00,0.01,4.05,5.28,-88.63
24072,-0.64,0.27,9.85,0.04,-0.00,0.01,4.97,5.20,-88.50
24079,-0.62,0.26,9.83,0.04,-0.00,0.02,5.06,5.50,-88.35
24086,-0.64,0.24,9.84,0.05,-0.00,0.02,5.03,5.25,-88.06
24093,-0.63,0.23,9.85,0.05,-0.00,0.02,4.87,5.03,-88.19
24100,-0.67,0.23,9.87,0.05,0.00,0.02,4.68,5.09,-88.88
24107,-0.67,0.25,9.89,0.05,0.00,0.01,4.27,5.10,-85.69
24114,-0.65,0.22,9.89,0.05,0.00,0.01,4.44,7.48,-86.45
24121,-0.65,0.26,9.89,0.04,0.00,0.01,5.06,5.10,-88.50
24128,-0.64,0.25,9.86,0.04,0.00,0.01,4.63,4.84,-88.63
24135,-0.62,0.27,9.85,0.04,-0.00,0.01,5.29,4.95,-88.60
24142,-0.61,0.24,9.81,0.03,-0.00,0.01,5.41,4.97,-88.89
24149,-0.61,0.27,9.80,0.04,-0.00,0.01,5.10,5.67,-89.01
24156,-0.61,0.26,9.80,0.04,0.00,0.01,4.34,7.79,-84.00
24163,-0.64,0.29,9.84,0.04,0.00,0.02,4.81,5.66,-88.92
24170,-0.62,0.30,9.83,0.05,0.00,0.02,5.38,5.38,-88.21
24177,-0.61,0.32,9.88,0.05,0.00,0.02,4.95,5.33,-88.54
24184,-0.62,0.34,9.86,0.04,0.00,0.03,5.06,5.22,-88.12
24191,-0.63,0.33,9.84,0.04,0.00,0.03,5.01,5.14,-88.13
24198,-0.63,0.33,9.82,0.03,0.00,0.03,4.60,4.60,-88.22
24205,-0.64,0.31,9.80,0.03,0.00,0.03,4.65,4.91,-85.72
24212,-0.63,0.33,9.80,0.03,0.00,0.03,4.95,5.04,-88.18
24219,-0.67,0.37,9.87,0.03,0.00,0.03,5.10,4.78,-88.02
24226,-0.69,0.40,9.90,0.04,0.00,0.03,4.72,4.41,-88.45
24233,-0.70,0.46,9.93,0.04,0.00,0.02,5.09,4.38,-88.57
24240,-0.72,0.48,9.93,0.02,0.00,0.02,5.03,4.24,-89.07
24247,-0.70,0.45,9.90,0.02,0.00,0.01,4.75,4.50,-87.05
24254,-0.71,0.43,9.85,0.01,0.00,0.01,4.12,6.21,-83.60
24261,-0.68,0.35,9.79,-0.01,0.00,0.00,3.90,6.21,-85.95
24268,-0.67,0.32,9.77,-0.01,0.00,-0.00,5.04,4.87,-88.88
24275,-0.65,0.28,9.81,-0.01,0.00,-0.01,4.95,4.76,-89.13
24282,-0.64,0.29,9.83,-0.00,-0.00,-0.01,5.09,5.17,-88.97
24289,-0.62,0.29,9.88,0.00,-0.00,-0.01,5.03,4.82,-89.02
24296,-0.62,0.28,9.89,0.00,-0.00,-0.01,5.14,4.68,-87.88
24303,-0.62,0.25,9.87,0.00,-0.00,0.00,5.28,4.50,-88.22
24310,-0.61,0.22,9.84,-0.01,0.00,0.00,5.07,4.09,-88.29
24317,-0.63,0.19,9.79,-0.01,0.00,0.01,4.93,4.43,-88.06
24324,-0.61,0.14,9.79,-0.00,0.00,0.02,5.22,4.41,-87.96
24331,-0.67,0.14,9.79,-0.00,0.00,0.02,4.90,4.50,-87.74
24338,-0.69,0.15,9.80,0.01,0.00,0.02,4.68,4.47,-88.10
24345,-0.69,0.18,9.85,0.02,0.00,0.02,4.74,5.04,-87.66
24352,-0.70,0.21,9.86,0.03,0.00,0.01,4.37,4.56,-85.65
24359,-0.68,0.23,9.86,0.03,0.00,0.01,3.76,6.43,-87.62
24366,-0.66,0.24,9.86,0.03,0.00,0.01,4.93,4.79,-89.05
24373,-0.62,0.27,9.85,0.02,0.00,0.01,4.52,5.41,-88.42
24380,-0.63,0.29,9.85,0.02,0.00,0.01,4.93,5.57,-87.97
24387,-0.60,0.33,9.83,0.02,0.00,0.02,5.19,5.42,-88.22
24394,-0.58,0.35,9.83,0.02,0.00,0.02,5.03,5.41,-87.69
24401,-0.62,0.36,9.84,0.02,0.00,0.02,4.27,7.61,-83.65
24408,-0.64,0.39,9.85,0.02,0.00,0.03,4.63,5.19,-88.00
24415,-0.67,0.39,9.84,0.02,0.00,0.03,4.97,5.12,-87.81
24422,-0.69,0.37,9.84,0.01,0.00,0.03,5.36,5.13,-88.13
24429,-0.70,0.35,9.88,0.01,0.01,0.03,5.14,4.84,-87.81
24436,-0.73,0.34,9.88,0.00,0.00,0.02,4.76,4.62,-87.78
24443,-0.74,0.30,9.85,0.00,0.00,0.02,4.56,4.62,-87.87
24450,-0.74,0.29,9.86,-0.00,0.00,0.01,4.68,4.63,-83.21
24457,-0.72,0.27,9.83,-0.01,-0.00,0.01,4.17,6.49,-88.50
24464,-0.70,0.24,9.83,-0.01,-0.00,0.00,4.50,4.47,-88.95
24471,-0.67,0.28,9.82,-0.01,-0.00,0.00,5.06,4.56,-88.94
24478,-0.66,0.27,9.83,-0.01,-0.00,0.00,4.63,4.78,-88.76
