timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
55686,0.09,3.41,9.28,0.04,0.00,0.03,1.72,-9.11,-84.60
55693,0.08,3.42,9.28,0.04,0.00,0.03,1.11,-7.61,-88.59
55700,0.07,3.46,9.25,0.03,0.00,0.03,1.46,-9.15,-89.49
55707,0.06,3.47,9.25,0.02,0.00,0.03,1.49,-8.99,-88.91
55714,0.07,3.43,9.25,0.02,-0.00,0.02,1.62,-8.74,-88.85
55721,0.09,3.46,9.25,0.02,-0.00,0.02,1.65,-8.67,-88.98
55728,0.06,3.47,9.24,0.02,-0.00,0.01,1.32,-9.11,-89.59
55735,0.06,3.47,9.24,0.02,0.00,0.01,1.52,-9.31,-87.88
55742,0.07,3.45,9.27,0.02,-0.00,0.01,0.77,-8.05,-89.29
55749,0.07,3.45,9.28,0.02,-0.00,0.01,1.32,-9.31,-89.37
55756,0.08,3.44,9.30,0.02,-0.00,0.01,1.36,-8.64,-89.59
55763,0.08,3.45,9.31,0.02,-0.00,0.01,1.21,-8.40,-90.44
55770,0.12,3.42,9.28,0.01,-0.00,0.01,1.45,-8.33,-89.54
55777,0.13,3.40,9.27,0.01,-0.00,0.01,1.78,-8.32,-90.35
55784,0.14,3.41,9.22,0.00,-0.00,0.00,1.58,-7.44,-85.62
55791,0.11,3.41,9.20,0.00,-0.00,0.00,0.73,-8.48,-89.29
55798,0.11,3.44,9.22,0.01,0.00,0.01,2.05,-8.75,-89.23
55805,0.09,3.46,9.24,0.01,0.00,0.01,1.94,-9.19,-89.46
55812,0.08,3.48,9.28,0.01,-0.00,0.02,1.65,-9.24,-89.18
55819,0.05,3.49,9.31,0.01,-0.00,0.02,1.52,-8.92,-89.01
55826,0.01,3.49,9.31,0.00,-0.00,0.02,1.64,-9.24,-89.51
55833,0.02,3.46,9.29,0.00,-0.00,0.02,1.36,-9.24,-86.79
55840,0.06,3.40,9.23,-0.01,-0.00,0.01,0.70,-7.40,-88.28
55847,0.08,3.39,9.22,-0.01,-0.00,0.00,0.82,-9.50,-89.51
55854,0.10,3.39,9.22,-0.01,-0.00,-0.01,0.94,-8.93,-89.59
55861,0.10,3.41,9.22,-0.01,-0.00,-0.01,1.21,-9.03,-89.17
55868,0.11,3.44,9.27,0.00,-0.00,-0.01,1.17,-9.11,-90.12
55875,0.11,3.44,9.29,0.00,-0.00,-0.00,1.15,-9.13,-90.62
55882,0.12,3.43,9.27,0.00,-0.00,0.00,0.89,-7.10,-85.74
55889,0.12,3.43,9.27,0.00,-0.00,0.00,1.14,-9.11,-89.86
55896,0.12,3.43,9.26,-0.01,-0.00,0.01,1.32,-9.11,-90.09
55903,0.10,3.41,9.25,-0.01,-0.00,0.02,1.58,-9.46,-89.93
55910,0.11,3.41,9.21,-0.01,-0.00,0.02,1.34,-9.12,-89.49
55917,0.10,3.42,9.24,-0.01,-0.00,0.02,1.48,-9.44,-89.52
55924,0.07,3.43,9.25,-0.00,-0.00,0.02,1.45,-9.43,-89.71
55931,0.05,3.43,9.26,0.00,-0.00,0.01,1.43,-9.53,-84.00
55938,0.04,3.40,9.28,0.00,-0.00,0.01,0.94,-7.67,-88.83
55945,0.07,3.40,9.28,0.00,-0.00,0.01,1.34,-9.43,-89.26
55952,0.08,3.39,9.24,-0.00,-0.00,0.00,1.49,-9.12,-89.75
55959,0.10,3.39,9.24,-0.01,-0.00,0.00,1.81,-9.35,-89.29
55966,0.13,3.38,9.24,-0.00,-0.00,0.00,1.78,-9.68,-89.55
55973,0.15,3.37,9.22,-0.00,-0.00,0.00,1.67,-9.22,-88.60
55980,0.15,3.36,9.24,-0.00,-0.00,0.00,1.07,-7.04,-86.10
55987,0.12,3.36,9.24,0.00,-0.00,0.01,1.75,-8.99,-89.84
