timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
37316,4.77,-7.40,5.37,-0.07,0.13,-0.25,-14.15,41.36,-65.05
37323,4.76,-7.42,5.37,-0.05,0.14,-0.24,-15.01,40.50,-70.61
37330,4.72,-7.43,5.37,-0.03,0.14,-0.22,-14.21,40.00,-69.53
37337,4.65,-7.40,5.33,-0.00,0.14,-0.22,-14.38,40.46,-70.10
37344,4.63,-7.37,5.35,-0.00,0.14,-0.22,-14.26,40.95,-70.64
37351,4.62,-7.38,5.41,0.02,0.14,-0.22,-14.28,40.73,-70.49
37358,4.65,-7.37,5.43,0.04,0.14,-0.23,-14.22,40.88,-67.26
37365,4.70,-7.32,5.46,0.06,0.14,-0.24,-15.55,42.11,-67.79
37372,4.77,-7.31,5.50,0.06,0.14,-0.24,-14.09,40.69,-70.21
37379,4.88,-7.27,5.57,0.08,0.14,-0.25,-14.18,40.70,-69.76
37386,4.92,-7.24,5.61,0.09,0.15,-0.24,-14.00,40.53,-69.72
37393,5.05,-7.22,5.69,0.10,0.16,-0.24,-14.03,40.34,-68.97
37400,5.10,-7.19,5.70,0.10,0.16,-0.24,-14.02,40.30,-69.86
37407,5.15,-7.16,5.71,0.10,0.18,-0.24,-14.13,39.96,-69.98
37414,5.17,-7.18,5.70,0.10,0.19,-0.24,-14.67,41.71,-66.14
37421,5.23,-7.12,5.69,0.11,0.21,-0.23,-14.41,39.80,-70.62
37428,5.21,-7.11,5.67,0.11,0.21,-0.23,-14.56,39.37,-70.14
37435,5.16,-7.02,5.61,0.11,0.23,-0.24,-14.29,39.64,-71.02
37442,5.14,-6.99,5.57,0.11,0.25,-0.25,-14.34,38.94,-70.61
37449,5.07,-6.96,5.46,0.10,0.26,-0.25,-14.89,39.59,-70.96
37456,5.04,-6.99,5.43,0.10,0.26,-0.25,-14.70,40.22,-66.73
37463,4.96,-7.02,5.38,0.10,0.27,-0.25,-15.90,41.95,-69.69
37470,4.95,-7.03,5.40,0.10,0.27,-0.25,-14.94,39.71,-70.68
37477,4.93,-7.02,5.47,0.11,0.28,-0.25,-14.54,39.73,-70.94
37484,4.95,-6.99,5.50,0.11,0.28,-0.25,-14.86,39.74,-70.40
37491,5.04,-6.96,5.55,0.12,0.28,-0.26,-14.57,39.80,-70.48
37498,5.08,-6.98,5.59,0.12,0.29,-0.27,-14.53,39.59,-70.13
37505,5.23,-7.03,5.60,0.11,0.30,-0.27,-14.54,39.55,-68.81
37512,5.31,-7.05,5.60,0.11,0.30,-0.27,-15.59,40.60,-66.66
37519,5.44,-6.99,5.64,0.11,0.32,-0.27,-14.51,39.56,-70.49
37526,5.47,-6.96,5.67,0.12,0.33,-0.26,-14.43,39.05,-70.71
37533,5.46,-6.91,5.68,0.11,0.36,-0.24,-14.41,39.29,-71.24
37540,5.45,-6.90,5.67,0.11,0.36,-0.24,-14.31,38.73,-71.16
37547,5.34,-6.80,5.64,0.10,0.38,-0.22,-14.62,38.85,-70.97
37554,5.28,-6.79,5.60,0.08,0.40,-0.20,-14.41,38.89,-66.03
37561,5.21,-6.77,5.54,0.07,0.42,-0.19,-15.58,39.94,-71.66
37568,5.18,-6.78,5.52,0.07,0.42,-0.19,-14.53,39.17,-71.54
37575,5.12,-6.91,5.49,0.05,0.44,-0.19,-14.35,39.64,-71.22
37582,5.08,-7.00,5.46,0.02,0.45,-0.20,-13.62,39.23,-71.24
37589,5.04,-7.20,5.37,0.00,0.47,-0.22,-13.67,39.70,-71.47
37596,5.03,-7.35,5.32,0.00,0.47,-0.22,-13.78,39.18,-71.16
37603,5.07,-7.56,5.16,-0.00,0.49,-0.22,-14.37,39.24,-67.51
37610,5.10,-7.60,5.11,0.01,0.50,-0.21,-15.32,40.06,-68.18
37617,5.08,-7.60,5.10,0.04,0.52,-0.21,-14.63,39.01,-70.83
37624,5.08,-7.53,5.15,0.04,0.52,-0.21,-13.86,38.67,-70.08
37631,5.02,-7.29,5.18,0.07,0.54,-0.21,-13.61,39.14,-71.22
37638,5.00,-7.18,5.18,0.09,0.56,-0.19,-14.02,38.50,-71.44
37645,4.83,-6.87,5.23,0.11,0.58,-0.19,-13.67,38.70,-70.91
