timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
14631,0.60,1.68,9.74,0.18,-0.02,-0.01,-1.53,-0.06,-84.26
14638,0.72,1.66,9.70,0.18,-0.02,-0.02,-1.90,-1.51,-89.86
14645,0.77,1.64,9.68,0.18,-0.02,-0.02,-1.83,-1.37,-89.62
14652,0.86,1.61,9.70,0.18,-0.02,-0.02,-1.74,-1.53,-89.67
14659,0.92,1.61,9.70,0.19,-0.02,-0.01,-1.87,-1.97,-90.00
14666,0.93,1.58,9.72,0.20,-0.01,0.01,-1.83,-1.81,-90.38
14673,0.93,1.57,9.75,0.20,-0.01,0.01,-1.49,-1.20,-86.31
14680,0.90,1.54,9.74,0.20,-0.00,0.05,-2.46,0.03,-89.36
14687,0.86,1.51,9.74,0.21,0.01,0.08,-1.39,-1.49,-88.97
14694,0.77,1.47,9.73,0.21,0.01,0.10,-1.59,-1.20,-89.26
14701,0.73,1.48,9.72,0.21,0.01,0.10,-1.94,-1.86,-89.05
14708,0.64,1.53,9.70,0.21,0.02,0.12,-2.06,-1.90,-89.83
14715,0.61,1.55,9.69,0.22,0.02,0.13,-1.64,-2.41,-89.78
14722,0.53,1.63,9.66,0.22,0.02,0.13,-1.93,-2.29,-89.23
14729,0.52,1.69,9.67,0.22,0.02,0.13,-2.78,-1.01,-84.07
14736,0.46,1.82,9.69,0.23,0.02,0.12,-2.02,-2.31,-89.59
14743,0.43,1.92,9.69,0.23,0.01,0.11,-1.78,-2.28,-89.11
14750,0.42,2.01,9.71,0.22,0.00,0.09,-2.12,-2.21,-90.43
14757,0.41,2.06,9.70,0.22,0.00,0.09,-1.24,-2.60,-89.94
14764,0.43,2.13,9.68,0.21,-0.00,0.05,-2.10,-2.54,-90.19
14771,0.46,2.16,9.70,0.19,-0.01,0.02,-1.75,-1.91,-85.90
14778,0.48,2.17,9.68,0.18,-0.02,-0.01,-2.54,-2.15,-90.30
14785,0.49,2.16,9.70,0.18,-0.02,-0.01,-1.80,-2.43,-90.56
14792,0.57,2.08,9.70,0.16,-0.02,-0.04,-1.67,-2.00,-90.84
14799,0.61,2.04,9.70,0.15,-0.03,-0.05,-1.70,-2.10,-90.51
14806,0.65,1.98,9.72,0.14,-0.03,-0.06,-1.33,-2.46,-89.64
14813,0.69,1.96,9.73,0.14,-0.03,-0.06,-1.80,-2.32,-89.70
14820,0.73,1.92,9.74,0.12,-0.03,-0.06,-1.46,-2.73,-87.37
14827,0.73,1.89,9.74,0.11,-0.02,-0.05,-2.37,-0.51,-84.95
14834,0.78,1.87,9.68,0.11,-0.02,-0.03,-1.58,-3.05,-88.99
14841,0.79,1.86,9.65,0.11,-0.02,-0.03,-1.33,-3.19,-88.12
14848,0.79,1.85,9.61,0.11,-0.02,-0.01,-1.21,-2.86,-89.20
14855,0.78,1.86,9.61,0.11,-0.02,0.01,-1.77,-3.05,-89.73
14862,0.75,1.90,9.63,0.12,-0.01,0.02,-1.83,-3.01,-90.13
