timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
23832,1.83,4.75,8.38,0.03,0.00,0.00,-18.66,-92.79
23839,1.83,4.77,8.38,0.04,0.00,0.00,-19.50,-93.17
23846,1.79,4.80,8.40,0.04,0.00,0.01,-18.63,-93.20
23853,1.82,4.79,8.41,0.04,0.00,0.01,-19.07,-93.53
23860,1.82,4.78,8.39,0.04,0.00,0.01,-18.68,-93.41
23867,1.80,4.78,8.39,0.04,0.00,0.01,-19.38,-92.30
23874,1.79,4.81,8.39,0.04,0.00,0.01,-19.09,-92.71
23881,1.80,4.80,8.38,0.05,0.00,0.01,-19.07,-93.60
23888,1.82,4.82,8.37,0.05,0.00,0.01,-19.29,-93.22
23895,1.81,4.86,8.38,0.05,0.00,0.01,-19.31,-93.25
23902,1.80,4.88,8.40,0.05,0.00,0.01,-19.07,-93.70
23909,1.79,4.90,8.40,0.05,0.00,0.01,-18.97,-93.82
23916,1.78,4.93,8.40,0.05,0.00,0.01,-19.18,-93.04
23923,1.79,4.94,8.40,0.05,0.00,0.01,-18.80,-93.58
23930,1.79,4.96,8.41,0.05,0.00,0.00,-19.47,-93.28
23937,1.78,4.96,8.40,0.04,0.00,0.00,-19.12,-93.55
23944,1.81,4.97,8.39,0.03,0.00,0.00,-18.78,-93.26
23951,1.82,4.97,8.38,0.03,0.00,0.00,-18.82,-93.44
23958,1.81,4.97,8.39,0.03,0.00,0.00,-19.18,-93.29
23965,1.80,5.00,8.40,0.02,0.00,0.00,-19.32,-92.06
23972,1.78,5.04,8.41,0.02,0.00,0.00,-18.56,-93.26
23979,1.77,5.06,8.41,0.01,0.00,0.00,-18.85,-93.53
23986,1.77,5.11,8.41,0.01,0.00,0.00,-19.07,-93.67
23993,1.77,5.14,8.41,0.00,-0.00,0.00,-18.78,-93.66
24000,1.82,5.13,8.42,-0.01,-0.00,-0.00,-19.07,-93.86
24007,1.82,5.11,8.42,-0.02,-0.00,-0.00,-19.19,-93.95
24014,1.83,5.04,8.40,-0.02,-0.00,-0.00,-18.74,-92.34
24021,1.84,5.01,8.40,-0.04,-0.00,-0.00,-19.32,-93.55
24028,1.87,4.90,8.39,-0.05,-0.00,0.00,-19.41,-93.98
24035,1.87,4.86,8.38,-0.06,-0.00,0.00,-18.99,-93.53
24042,1.86,4.77,8.40,-0.06,-0.00,0.02,-19.10,-93.20
