timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,5.86,-3.27,7.23,0.01,-0.03,-0.05,-38.73,-49.52,-19.95,9.864349953240712,0
7,6.0,-3.37,7.19,0.0,-0.03,-0.07,-38.09,-50.66,-22.73,9.952537364913534,0
14,6.1,-3.42,7.19,0.0,-0.04,-0.09,-38.41,-50.96,-22.99,10.030079760400712,0
21,6.27,-3.42,7.17,0.01,-0.04,-0.1,-38.25,-50.35,-23.75,10.120187745294055,0
28,6.31,-3.39,7.14,0.01,-0.04,-0.1,-37.9,-50.35,-22.92,10.11374312507491,0
35,6.27,-3.3,7.08,0.02,-0.04,-0.09,-38.16,-50.67,-23.46,10.016451467460918,0
42,6.15,-3.24,7.06,0.04,-0.03,-0.07,-38.02,-48.66,-19.44,9.90775958529475,0
49,5.91,-3.26,7.1,0.04,-0.02,-0.07,-38.92,-50.35,-23.24,9.796208450211743,0
56,5.82,-3.29,7.12,0.04,-0.02,-0.07,-38.03,-50.38,-22.74,9.766826506086815,0
63,5.86,-3.4,7.14,0.04,-0.03,-0.09,-38.1,-50.57,-23.11,9.842723200415625,0
70,5.9,-3.42,7.14,0.03,-0.04,-0.13,-38.57,-51.11,-22.76,9.87349988605864,0
77,6.18,-3.39,7.14,0.04,-0.05,-0.16,-38.64,-50.75,-23.09,10.033150053696994,0
84,6.34,-3.36,7.17,0.04,-0.05,-0.16,-38.42,-50.77,-22.49,10.143672904821017,0
91,6.67,-3.27,7.18,0.05,-0.06,-0.17,-38.48,-50.89,-19.82,10.331224516000027,0
98,6.79,-3.23,7.18,0.06,-0.06,-0.16,-38.79,-49.08,-20.4,10.39660521516519,0
105,7.0,-3.17,7.15,0.06,-0.05,-0.14,-38.48,-50.85,-22.24,10.496256475524977,0
112,7.03,-3.15,7.14,0.06,-0.05,-0.14,-38.79,-51.2,-22.11,10.503475615242795,0
119,6.93,-3.19,7.15,0.07,-0.04,-0.11,-38.61,-51.33,-22.96,10.455787870839767,0
126,6.85,-3.24,7.15,0.07,-0.02,-0.07,-38.63,-51.21,-23.63,10.418377992758757,0
133,6.77,-3.3,7.12,0.07,-0.01,-0.05,-38.94,-51.39,-23.66,10.364231761206424,0
140,6.74,-3.28,7.13,0.07,-0.01,-0.05,-38.88,-49.96,-19.96,10.345187286849862,0
147,6.73,-3.18,7.19,0.09,0.0,-0.05,-38.94,-51.39,-23.56,10.34898062612932,0
154,6.74,-3.14,7.23,0.09,0.01,-0.06,-38.78,-50.94,-23.76,10.37111855105321,0
161,6.81,-3.11,7.24,0.09,0.02,-0.05,-38.75,-51.33,-23.74,10.41469154608047,0
168,6.81,-3.1,7.23,0.09,0.02,-0.05,-38.61,-51.42,-23.34,10.404758526751111,0
175,6.78,-3.13,7.19,0.08,0.03,-0.03,-38.59,-51.59,-22.64,10.366359052242018,0
182,6.79,-3.14,7.17,0.07,0.04,-0.02,-38.59,-51.42,-23.02,10.36207508175848,0
189,6.72,-3.13,7.13,0.07,0.06,-0.0,-38.76,-51.14,-18.28,10.285533530157782,0
196,6.68,-3.13,7.12,0.07,0.06,-0.0,-39.77,-50.83,-22.24,10.252497256766276,0
203,6.61,-3.13,7.1,0.07,0.07,0.0,-38.75,-51.81,-22.23,10.193085891917129,0
