timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,0.12,3.7,9.16,-0.0,-0.0,0.02,2.6,-11.82,-87.77,9.879777325425913,0
7,0.08,3.64,9.13,-0.0,0.0,0.02,3.93,-13.26,-87.9,9.829186131109738,0
14,0.06,3.61,9.12,-0.0,0.0,0.02,3.45,-12.61,-88.63,9.808674732093015,0
21,0.04,3.54,9.11,-0.0,0.0,0.02,3.86,-13.14,-88.06,9.773704517735329,0
28,0.03,3.52,9.11,0.01,-0.0,0.02,4.34,-13.1,-88.25,9.766442545778888,0
35,0.03,3.48,9.12,0.02,-0.0,0.01,4.44,-12.67,-86.76,9.76143944303298,0
42,0.02,3.49,9.12,0.02,-0.0,0.01,3.38,-11.49,-83.54,9.76498335892079,0
49,0.04,3.52,9.12,0.03,-0.0,0.01,3.89,-12.89,-87.42,9.775806872069436,0
56,0.08,3.54,9.11,0.04,-0.01,0.0,3.7,-12.89,-86.96,9.773950071491054,0
63,0.1,3.58,9.1,0.05,-0.01,0.0,3.92,-13.62,-86.92,9.779386483824023,0
70,0.11,3.64,9.11,0.05,-0.01,0.0,3.48,-13.05,-86.55,9.810902099195568,0
77,0.13,3.75,9.12,0.05,-0.01,0.0,3.6,-13.1,-86.82,9.86173412742404,0
84,0.13,3.76,9.13,0.06,-0.01,0.01,3.45,-12.89,-86.9,9.874786073632178,0
91,0.14,3.82,9.14,0.05,-0.01,0.02,3.43,-11.18,-83.46,9.907148933976918,0
98,0.14,3.83,9.14,0.05,-0.01,0.02,2.57,-13.15,-87.61,9.911009030366182,0
105,0.12,3.82,9.18,0.05,-0.0,0.02,3.45,-12.82,-87.91,9.943802089744144,0
112,0.11,3.83,9.19,0.04,-0.0,0.03,3.48,-12.67,-87.83,9.956761521699711,0
119,0.07,3.81,9.2,0.04,-0.0,0.02,3.2,-13.08,-88.02,9.95796163880942,0
126,0.07,3.78,9.19,0.04,-0.0,0.02,3.58,-13.04,-87.84,9.937273267853712,0
133,0.05,3.74,9.17,0.03,-0.0,0.01,3.43,-12.55,-84.92,9.903484235358786,0
140,0.05,3.72,9.16,0.02,-0.0,0.01,2.91,-10.58,-86.07,9.886682962450044,0
147,0.06,3.69,9.15,0.01,-0.0,0.0,3.93,-12.69,-87.52,9.866215079755763,0
154,0.06,3.68,9.15,0.01,-0.0,0.0,3.87,-12.69,-87.9,9.862479404287749,0
161,0.1,3.67,9.14,0.01,-0.0,0.0,3.81,-12.88,-87.77,9.849796952221908,0
168,0.11,3.67,9.14,0.01,-0.0,0.0,3.24,-13.1,-87.71,9.849903552827309,0
175,0.12,3.63,9.15,0.01,-0.0,0.0,4.11,-13.15,-87.21,9.844480687166795,0
182,0.14,3.63,9.15,0.01,-0.0,0.0,3.41,-13.23,-86.85,9.84474479100398,0
189,0.12,3.61,9.15,0.01,-0.0,0.01,2.98,-11.31,-82.68,9.8371235633187,0
196,0.1,3.6,9.13,0.01,-0.0,0.01,3.32,-13.1,-86.7,9.814626839569602,0
203,0.08,3.61,9.13,0.01,-0.0,0.01,3.61,-13.17,-86.93,9.818115908869686,0
210,0.07,3.61,9.13,0.01,-0.0,0.01,3.74,-13.14,-87.24,9.81803951917082,0
217,0.09,3.64,9.11,0.02,-0.0,0.01,3.84,-12.99,-87.33,9.810698242225168,0
224,0.07,3.67,9.12,0.02,-0.0,0.01,3.87,-12.95,-87.58,9.830981639693972,0
231,0.07,3.66,9.1,0.02,-0.0,0.01,0.23,-12.7,-82.46,9.808695122186233,0
238,0.09,3.67,9.11,0.02,-0.0,0.01,3.22,-12.01,-87.53,9.821868457681562,0
245,0.09,3.7,9.11,0.03,-0.0,0.01,3.67,-12.86,-88.13,9.833117511755871,0
252,0.09,3.72,9.12,0.03,-0.0,0.01,3.71,-12.5,-88.02,9.849918781391043,0
259,0.07,3.76,9.15,0.03,-0.0,0.0,3.64,-13.02,-87.45,9.892674057099022,0
266,0.06,3.76,9.15,0.03,-0.0,0.0,3.93,-13.17,-87.69,9.892608351693704,0
273,0.06,3.74,9.15,0.03,-0.0,0.0,3.77,-13.1,-87.21,9.88502402627328,0
280,0.05,3.72,9.13,0.03,-0.0,-0.0,3.19,-13.34,-85.85,9.858894461348088,0
287,0.04,3.7,9.1,0.03,-0.01,-0.01,2.34,-11.55,-81.76,9.823522789712456,0
294,0.05,3.71,9.13,0.03,-0.01,-0.01,3.57,-13.24,-86.85,9.855125569976265,0
301,0.07,3.71,9.13,0.03,-0.01,-0.02,3.93,-13.46,-86.66,9.855247333273782,0
308,0.07,3.73,9.12,0.04,-0.01,-0.02,4.08,-13.26,-86.76,9.853537435865356,0
315,0.11,3.75,9.13,0.04,-0.01,-0.02,3.95,-13.3,-86.63,9.87073958728524,0
322,0.12,3.77,9.13,0.04,-0.01,-0.02,3.95,-13.46,-87.37,9.878471541691052,0
329,0.15,3.79,9.13,0.04,-0.01,-0.02,3.93,-13.31,-86.98,9.886531242048449,0
336,0.15,3.79,9.13,0.04,-0.01,-0.01,3.86,-11.36,-82.68,9.886531242048449,0
343,0.14,3.81,9.13,0.04,-0.01,-0.01,6.65,-13.46,-87.37,9.894068930424934,0
350,0.13,3.82,9.14,0.03,-0.01,-0.01,3.61,-12.76,-88.15,9.90701266780254,0
357,0.11,3.8,9.14,0.03,-0.0,-0.0,4.06,-13.07,-87.68,9.8990757144291,0
364,0.11,3.81,9.14,0.02,-0.0,0.0,4.17,-13.05,-87.87,9.9029187616581,0
371,0.1,3.8,9.14,0.02,-0.0,0.0,4.31,-12.7,-87.5,9.898969643351776,0
378,0.09,3.81,9.14,0.02,-0.0,0.0,3.76,-12.86,-84.16,9.902716798939572,0
385,0.1,3.78,9.13,0.02,-0.0,-0.0,3.98,-11.12,-83.51,9.882069621288853,0
392,0.1,3.77,9.13,0.01,-0.0,-0.0,4.18,-13.64,-87.01,9.8782488326626,0
399,0.09,3.78,9.11,0.01,-0.0,-0.01,4.12,-13.42,-86.48,9.863498365184636,0
406,0.09,3.77,9.11,0.01,-0.0,-0.01,4.19,-13.9,-86.33,9.859670379885932,0
413,0.12,3.74,9.12,0.01,-0.0,-0.01,4.02,-13.84,-86.74,9.857809087216085,0
420,0.12,3.75,9.14,0.01,-0.0,-0.01,4.68,-13.45,-86.8,9.88010627473207,0
427,0.11,3.74,9.14,0.01,-0.0,-0.0,4.47,-13.64,-87.49,9.876198661428395,0
434,0.11,3.75,9.16,0.01,-0.0,-0.0,3.52,-11.84,-82.46,9.898494835074676,0
441,0.09,3.74,9.14,0.01,0.0,-0.0,4.15,-13.21,-87.96,9.875996152287629,0
448,0.11,3.72,9.13,-0.0,0.0,0.0,4.25,-13.67,-87.69,9.859381319332366,0
455,0.08,3.7,9.12,-0.0,0.0,0.0,3.99,-13.87,-87.07,9.842296479988804,0
462,0.07,3.69,9.1,-0.0,0.0,0.0,4.11,-13.17,-87.37,9.819928716645553,0
469,0.05,3.69,9.12,0.0,0.0,0.0,4.43,-13.14,-86.92,9.838343356480296,0
476,0.05,3.7,9.13,0.0,0.0,0.0,4.49,-12.54,-82.58,9.851365387599833,0
483,0.06,3.71,9.15,0.0,0.0,-0.01,3.52,-11.91,-86.5,9.873712574305577,0
490,0.02,3.71,9.14,0.01,-0.0,-0.01,4.84,-12.91,-86.85,9.864284059170236,0
