timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,0.02,3.12,9.34,-0.02,0.0,0.0,0.89,-8.16,-89.02,9.847354974814303,0
7,0.01,3.12,9.34,-0.02,0.0,0.01,1.86,-8.2,-89.37,9.84733974228573,0
14,0.03,3.08,9.34,-0.02,0.0,0.01,1.49,-8.4,-89.08,9.834780119555292,0
21,0.02,3.04,9.35,-0.02,0.0,0.01,1.61,-8.56,-89.2,9.831810616564988,0
28,0.0,3.02,9.35,-0.02,0.0,0.0,1.68,-8.46,-88.83,9.825624662076198,0
35,0.0,2.98,9.32,-0.01,0.0,0.0,1.59,-7.86,-89.14,9.784824985660194,0
42,0.01,2.96,9.33,-0.01,0.0,0.0,1.65,-8.58,-86.22,9.788288920950382,0
49,-0.01,2.92,9.31,-0.01,0.0,0.01,0.91,-6.46,-88.06,9.757181970220705,0
56,-0.0,2.91,9.33,0.0,0.0,0.01,1.71,-8.02,-90.08,9.773279899808458,0
63,-0.03,2.86,9.34,0.01,0.0,0.0,2.02,-7.95,-89.37,9.768116502171749,0
70,-0.03,2.83,9.35,0.01,0.0,0.0,1.62,-8.18,-89.71,9.768945695416676,0
77,-0.02,2.84,9.34,0.02,-0.0,0.0,1.39,-7.64,-90.0,9.762253838125702,0
84,-0.02,2.84,9.36,0.03,-0.0,-0.0,1.48,-7.48,-89.83,9.781390494198664,0
91,-0.01,2.87,9.35,0.04,-0.0,-0.0,1.56,-6.12,-84.92,9.780567468199378,0
98,0.01,2.9,9.35,0.04,-0.0,-0.0,1.05,-7.73,-90.11,9.789412648366602,0
105,0.06,2.92,9.33,0.05,-0.0,-0.0,2.19,-8.2,-90.27,9.776446184580571,0
112,0.07,2.94,9.31,0.05,-0.0,0.0,1.84,-8.13,-88.94,9.763431773715634,0
119,0.05,3.0,9.29,0.07,-0.0,0.01,1.81,-8.35,-88.99,9.762509923170372,0
126,0.03,3.03,9.31,0.07,-0.0,0.01,1.64,-8.2,-88.51,9.790704775449008,0
133,-0.01,3.16,9.36,0.08,-0.0,0.01,1.3,-8.61,-89.29,9.879033353521992,0
140,-0.04,3.22,9.4,0.08,-0.0,0.01,1.64,-8.04,-83.63,9.936297097007518,0
147,-0.06,3.3,9.42,0.08,-0.0,0.01,0.99,-6.3,-88.82,9.981482855768474,0
154,-0.05,3.3,9.41,0.08,-0.0,0.01,1.89,-8.2,-88.79,9.971990774163402,0
161,-0.01,3.28,9.35,0.06,-0.0,0.0,1.8,-8.17,-89.67,9.90863259991004,0
168,0.02,3.25,9.33,0.05,-0.0,-0.01,1.75,-8.24,-89.7,9.879868420176456,0
175,0.06,3.21,9.32,0.05,-0.0,-0.01,1.7,-8.56,-89.81,9.857489538416967,0
182,0.04,3.18,9.31,0.05,-0.0,-0.01,1.29,-8.37,-88.97,9.838195972839737,0
189,0.06,3.17,9.35,0.05,-0.0,-0.01,1.27,-7.0,-85.59,9.8729428236975,0
196,0.05,3.15,9.36,0.05,-0.0,-0.01,1.56,-8.29,-89.4,9.875960712761062,0
203,0.04,3.08,9.32,0.04,-0.0,0.0,1.8,-8.2,-89.23,9.815823959301634,0
210,0.03,3.06,9.32,0.04,-0.0,0.0,1.84,-7.99,-89.32,9.809531079516493,0
217,0.02,3.04,9.28,0.05,-0.0,0.01,1.86,-8.2,-89.26,9.765264973363498,0
224,-0.01,3.04,9.29,0.06,0.0,0.02,1.74,-8.68,-89.61,9.774753193815176,0
231,-0.0,3.1,9.32,0.07,-0.0,0.02,1.56,-9.09,-89.1,9.822036448720803,0
238,-0.02,3.15,9.33,0.07,-0.0,0.02,1.68,-7.26,-84.46,9.847426059636092,0
245,-0.02,3.21,9.34,0.07,-0.0,0.02,0.99,-8.49,-89.39,9.87623916275826,0
252,-0.02,3.25,9.34,0.07,-0.0,0.01,1.43,-8.7,-90.13,9.889312412903132,0
259,-0.01,3.26,9.32,0.06,-0.0,0.01,1.8,-8.68,-89.07,9.873707510352938,0
266,0.02,3.26,9.31,0.06,-0.0,0.01,1.42,-8.83,-89.59,9.864284059170236,0
273,0.03,3.25,9.29,0.06,-0.0,0.0,1.2,-8.94,-90.4,9.842128834759276,0
280,0.03,3.25,9.29,0.06,-0.0,-0.0,1.46,-8.96,-90.16,9.842128834759276,0
287,0.04,3.27,9.31,0.07,-0.0,0.0,1.1,-6.77,-88.31,9.867654229856251,0
294,0.04,3.28,9.32,0.07,-0.0,0.0,1.7,-8.46,-90.6,9.880404850004885,0
301,0.03,3.28,9.34,0.07,-0.0,0.0,1.8,-8.18,-90.46,9.899237344361431,0
308,0.03,3.26,9.32,0.07,-0.0,0.01,2.03,-7.98,-89.9,9.873748021901308,0
315,0.02,3.24,9.29,0.06,-0.0,0.01,2.08,-8.2,-89.77,9.83880582184647,0
322,0.02,3.24,9.3,0.06,-0.0,0.01,1.93,-8.4,-89.97,9.848248575254384,0
329,0.0,3.29,9.3,0.07,-0.0,0.01,2.18,-8.59,-89.27,9.86479092530602,0
336,0.01,3.31,9.3,0.07,-0.0,0.01,1.81,-6.93,-85.14,9.871484184255172,0
343,-0.02,3.34,9.32,0.07,-0.0,0.01,1.68,-8.87,-89.29,9.90042423333465,0
350,0.02,3.4,9.32,0.07,-0.0,0.01,2.0,-8.86,-89.77,9.920826578466132,0
357,0.02,3.45,9.32,0.07,-0.0,0.01,2.48,-8.92,-89.35,9.93807325390591,0
364,0.01,3.49,9.31,0.06,-0.0,0.01,2.27,-8.68,-89.62,9.94265055204094,0
371,0.02,3.52,9.32,0.05,-0.0,0.01,2.51,-9.09,-89.75,9.962590024687357,0
378,0.05,3.52,9.33,0.05,-0.0,0.01,2.12,-9.13,-89.24,9.972050942509268,0
385,0.04,3.47,9.31,0.04,-0.0,0.01,1.78,-9.44,-84.71,9.9357234261024,0
392,0.01,3.46,9.3,0.03,-0.0,0.01,1.61,-9.05,-89.96,9.922786906912796,0
399,0.03,3.4,9.29,0.02,-0.0,0.01,2.05,-8.73,-89.8,9.89267405709902,0
406,0.01,3.38,9.3,0.02,-0.0,0.01,2.19,-8.7,-89.64,9.89517559217622,0
413,-0.01,3.35,9.32,0.02,-0.0,0.01,1.83,-8.56,-89.97,9.903787154417245,0
420,0.0,3.3,9.31,0.01,0.0,0.0,1.96,-8.65,-89.81,9.877555365575027,0
427,0.01,3.25,9.3,0.01,0.0,0.0,2.18,-8.2,-88.75,9.85152780029575,0
434,0.02,3.22,9.29,0.01,0.0,0.0,1.49,-7.31,-84.74,9.832237792079685,0
