timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,0.73,1.51,9.77,-0.04,-0.08,-0.04,1.93,-0.94,-91.22,9.912915817255788,0
7,0.67,1.46,9.74,-0.06,-0.06,0.05,1.34,-0.72,-90.92,9.871580420581092,0
14,0.49,1.3,9.72,-0.07,-0.05,0.14,1.61,-0.85,-91.57,9.818783020313669,0
21,0.37,1.23,9.73,-0.07,-0.05,0.14,1.05,-1.07,-91.49,9.81441287087516,0
28,0.11,1.13,9.78,-0.06,-0.03,0.18,1.05,-0.83,-91.49,9.845679255389136,0
35,0.04,1.09,9.81,-0.05,-0.02,0.18,0.13,1.53,-87.62,9.870450850898353,0
42,-0.08,1.09,9.92,-0.04,-0.02,0.14,0.54,-0.64,-91.77,9.980025050068765,0
49,-0.08,1.14,9.94,-0.04,-0.02,0.14,1.24,-0.37,-91.92,10.005478499302267,0
56,-0.0,1.3,10.03,-0.03,-0.02,0.09,1.4,-0.12,-91.23,10.11389638072291,0
63,0.06,1.38,10.06,-0.02,-0.02,0.07,1.59,-0.7,-90.3,10.154388213969368,0
70,0.16,1.53,10.11,-0.02,-0.01,0.06,1.74,-0.63,-90.68,10.226367879164137,0
77,0.2,1.6,10.12,-0.02,-0.01,0.06,1.52,-0.32,-90.37,10.247653389922982,0
84,0.25,1.61,10.05,-0.04,-0.01,0.07,1.59,-0.73,-86.26,10.181213090786382,0
91,0.26,1.57,10.01,-0.07,-0.0,0.09,0.6,1.72,-90.06,10.135709151312502,0
98,0.28,1.43,9.9,-0.09,0.0,0.11,1.56,-0.56,-90.46,10.006662780367888,0
105,0.28,1.38,9.84,-0.09,0.0,0.11,1.67,-0.44,-90.47,9.940241445759757,0
112,0.25,1.29,9.78,-0.09,0.01,0.12,1.68,-0.15,-91.08,9.867877177995275,0
119,0.23,1.26,9.79,-0.08,0.01,0.13,1.34,-0.2,-91.03,9.873428988958192,0
126,0.18,1.27,9.78,-0.07,0.01,0.14,1.3,-1.26,-91.54,9.86375689075922,0
133,0.18,1.27,9.78,-0.07,0.01,0.14,1.39,-1.05,-86.38,9.86375689075922,0
140,0.17,1.33,9.79,-0.06,0.01,0.16,1.13,-0.94,-91.9,9.881391602400948,0
147,0.15,1.33,9.81,-0.05,0.01,0.18,0.89,0.1,-91.96,9.900883798934316,0
154,0.15,1.36,9.83,-0.04,0.01,0.21,1.2,0.31,-91.45,9.924766999783923,0
161,0.16,1.37,9.85,-0.04,0.01,0.21,1.42,0.04,-92.25,9.946104765183202,0
168,0.19,1.36,9.87,-0.05,0.01,0.23,1.52,0.18,-91.77,9.96506899123132,0
175,0.19,1.36,9.88,-0.07,0.01,0.23,1.75,-0.26,-91.33,9.974973684175817,0
182,0.18,1.43,9.9,-0.08,0.01,0.24,1.68,0.61,-86.74,10.00436404775436,0
189,0.14,1.46,9.9,-0.08,0.01,0.24,0.7,0.1,-90.76,10.0080567544354,0
196,0.07,1.55,9.88,-0.09,0.01,0.24,1.29,-0.34,-91.27,10.001089940601474,0
203,0.02,1.58,9.88,-0.09,0.02,0.25,1.46,-0.91,-91.0,10.005558455178802,0
210,-0.06,1.73,9.93,-0.1,0.02,0.26,1.58,-0.03,-90.62,10.079751981075724,0
217,-0.09,1.82,9.95,-0.1,0.02,0.26,1.8,-0.07,-90.91,10.115483181736796,0
224,-0.11,1.94,10.01,-0.11,0.01,0.24,1.2,-0.51,-91.06,10.196852455537444,0
231,-0.1,1.96,10.04,-0.15,0.01,0.2,1.15,-0.72,-88.18,10.23001466274609,0
238,-0.05,1.97,10.06,-0.2,0.01,0.16,0.32,0.83,-89.75,10.251195052285368,0
245,-0.02,1.99,10.05,-0.2,0.01,0.16,0.88,-0.35,-91.98,10.245145191748138,0
252,-0.01,1.99,10.06,-0.24,0.01,0.11,1.52,-0.09,-92.58,10.254940272863612,0
259,-0.02,2.0,10.06,-0.27,0.01,0.08,1.64,0.18,-91.89,10.256900116506936,0
266,-0.03,2.03,10.08,-0.3,0.01,0.05,1.37,0.56,-91.55,10.282421893698002,0
273,-0.03,2.04,10.11,-0.3,0.01,0.05,1.32,0.64,-91.22,10.313806280903282,0
280,-0.04,2.03,10.16,-0.33,0.01,0.04,1.34,1.83,-86.69,10.360892818671564,0
287,-0.03,2.0,10.19,-0.37,0.01,0.03,0.92,0.89,-91.26,10.384459542990188,0
294,-0.01,1.96,10.25,-0.4,0.01,0.01,1.51,0.79,-90.89,10.4357175124665,0
301,0.01,1.94,10.26,-0.4,0.01,0.01,1.17,0.73,-90.85,10.441805399450804,0
308,0.06,1.84,10.27,-0.44,0.01,-0.0,1.29,0.99,-91.3,10.43370020654226,0
315,0.09,1.75,10.27,-0.48,0.0,-0.02,1.46,1.13,-91.51,10.418421185573177,0
322,0.08,1.6,10.25,-0.52,-0.0,-0.04,1.52,1.23,-91.52,10.37443492437058,0
329,0.09,1.52,10.21,-0.52,-0.0,-0.04,1.3,1.43,-87.02,10.32291625462495,0
336,0.06,1.3,10.16,-0.55,-0.01,-0.06,0.58,3.52,-90.66,10.243007370884785,0
343,0.04,1.18,10.13,-0.57,-0.01,-0.07,1.75,1.74,-91.84,10.198573429651816,0
