timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,-0.41,2.11,9.62,0.04,-0.0,0.05,4.17,-1.93,-88.75,9.857210558773714,0
7,-0.47,2.18,9.63,0.04,0.0,0.07,4.55,-4.12,-88.34,9.884846989205244,0
14,-0.6,2.21,9.57,0.03,0.01,0.1,4.59,-4.47,-88.47,9.84017276271103,0
21,-0.68,2.2,9.55,0.03,0.01,0.1,5.16,-4.34,-88.13,9.823690752461625,0
28,-0.8,2.12,9.54,0.02,0.01,0.11,4.46,-4.44,-88.57,9.805406671831618,0
35,-0.86,2.1,9.58,0.02,0.01,0.11,4.68,-4.6,-87.78,9.845100304212243,0
42,-0.87,2.18,9.63,0.03,0.0,0.08,4.36,-4.56,-88.1,9.911922114302554,0
49,-0.82,2.22,9.65,0.03,0.0,0.08,3.99,-2.92,-87.37,9.935959943558547,0
56,-0.78,2.39,9.66,0.03,-0.0,0.04,4.11,-4.6,-88.31,9.981788416912073,0
63,-0.72,2.48,9.63,0.02,-0.01,-0.0,3.83,-4.33,-88.69,9.970240719260495,0
70,-0.65,2.62,9.64,-0.0,-0.01,-0.04,3.83,-4.71,-88.47,10.010819147302582,0
77,-0.61,2.69,9.63,-0.0,-0.01,-0.04,3.57,-4.57,-88.28,10.01724013888057,0
84,-0.52,2.81,9.69,-0.03,-0.01,-0.06,3.95,-4.15,-88.69,10.102603624808804,0
91,-0.46,2.82,9.69,-0.06,-0.01,-0.07,3.96,-3.93,-83.94,10.102479893570688,0
98,-0.35,2.85,9.68,-0.1,-0.01,-0.06,3.8,-2.65,-83.72,10.096900514514342,0
105,-0.33,2.78,9.69,-0.1,-0.01,-0.06,3.87,-3.68,-88.1,10.086297635901886,0
112,-0.35,2.7,9.66,-0.13,-0.0,-0.06,4.22,-4.28,-88.16,10.036338973948618,0
119,-0.4,2.62,9.62,-0.16,0.0,-0.05,4.25,-4.36,-88.67,9.978416708075484,0
126,-0.48,2.44,9.61,-0.17,0.01,-0.03,3.92,-4.47,-88.16,9.926535145759573,0
133,-0.53,2.31,9.61,-0.17,0.01,-0.03,3.99,-4.34,-88.64,9.897934127887495,0
140,-0.64,2.08,9.61,-0.18,0.01,-0.03,3.89,-4.06,-86.8,9.853329386557622,0
147,-0.66,1.98,9.6,-0.18,0.01,-0.04,2.91,-2.84,-85.88,9.82425569699812,0
154,-0.66,1.79,9.57,-0.18,0.0,-0.05,4.52,-4.14,-88.25,9.758309279788175,0
161,-0.63,1.72,9.57,-0.18,0.0,-0.05,4.24,-4.59,-87.84,9.743726186629017,0
168,-0.57,1.69,9.55,-0.16,0.0,-0.07,4.44,-4.41,-88.53,9.715117086273333,0
175,-0.51,1.71,9.56,-0.14,-0.0,-0.08,3.39,-4.36,-89.05,9.725111824549886,0
182,-0.44,1.77,9.56,-0.11,-0.0,-0.07,3.84,-4.05,-89.08,9.732425185944148,0
189,-0.4,1.79,9.56,-0.11,-0.0,-0.07,4.03,-2.13,-85.05,9.73435668136318,0
196,-0.41,1.79,9.58,-0.09,0.0,-0.04,3.22,-3.42,-89.24,9.754414385292437,0
203,-0.42,1.77,9.58,-0.07,0.0,-0.01,3.86,-3.54,-89.13,9.75118967100938,0
210,-0.49,1.74,9.6,-0.05,0.01,0.03,4.14,-3.52,-89.62,9.768710252638268,0
217,-0.52,1.74,9.62,-0.05,0.01,0.03,4.44,-3.84,-88.89,9.789913176325928,0
224,-0.6,1.73,9.63,-0.04,0.01,0.05,3.83,-3.43,-88.64,9.802540487037025,0
231,-0.61,1.72,9.63,-0.02,0.01,0.05,4.21,-3.67,-88.97,9.801397859489228,0
238,-0.66,1.77,9.63,-0.01,0.01,0.05,4.37,-3.64,-85.87,9.813531474448942,0
245,-0.68,1.79,9.61,-0.01,0.01,0.05,3.6,-2.06,-86.86,9.79890810243672,0
252,-0.71,1.8,9.61,-0.0,0.01,0.04,4.41,-4.09,-88.54,9.802866927588072,0
259,-0.7,1.78,9.61,0.0,0.01,0.04,4.4,-3.9,-88.48,9.798494782363258,0
266,-0.73,1.8,9.61,0.01,0.01,0.03,4.31,-3.79,-88.59,9.80433577556379,0
273,-0.73,1.81,9.62,0.01,0.01,0.03,4.17,-3.71,-88.31,9.815976772588655,0
280,-0.75,1.8,9.65,0.02,0.0,0.02,4.05,-3.6,-88.32,9.845049517397056,0
287,-0.74,1.77,9.65,0.03,0.0,0.0,4.03,-4.11,-88.37,9.838851558998131,0
294,-0.74,1.66,9.67,0.03,-0.0,-0.01,3.26,-1.81,-87.49,9.83931400047788,0
301,-0.75,1.6,9.67,0.03,-0.0,-0.01,6.91,-3.52,-89.36,9.830127160927267,0
308,-0.72,1.58,9.65,0.03,-0.01,-0.03,3.42,-3.55,-89.36,9.8049630289971,0
315,-0.69,1.6,9.64,0.04,-0.01,-0.05,4.24,-3.26,-89.3,9.796208450211743,0
322,-0.62,1.69,9.65,0.04,-0.01,-0.06,4.06,-3.3,-89.67,9.816465759121254,0
329,-0.57,1.77,9.66,0.04,-0.01,-0.06,3.81,-3.35,-88.95,9.837347203387711,0
336,-0.49,1.95,9.67,0.05,-0.01,-0.06,4.22,-3.04,-84.1,9.876816288663065,0
343,-0.47,2.0,9.65,0.04,-0.01,-0.06,3.58,-1.89,-88.69,9.866275893162529,0
350,-0.42,1.99,9.57,0.03,-0.01,-0.05,4.22,-3.39,-88.64,9.783731394514058,0
357,-0.41,1.95,9.5,0.03,-0.01,-0.05,4.5,-4.02,-88.42,9.706729624337951,0
364,-0.44,1.95,9.36,0.03,-0.01,-0.03,4.27,-3.92,-88.42,9.571086667667364,0
371,-0.48,1.95,9.37,0.07,-0.0,-0.01,3.95,-3.73,-88.37,9.582786651073892,0
378,-0.57,1.9,9.63,0.09,0.0,0.0,3.61,-3.83,-88.26,9.832181853485014,0
385,-0.55,1.85,9.75,0.09,0.0,0.0,3.86,-3.84,-87.61,9.93919010785084,0
392,-0.54,1.87,9.81,0.09,0.0,0.01,3.19,-4.28,-88.19,10.001229924364305,0
399,-0.62,1.93,9.76,0.06,0.01,0.01,4.02,-4.09,-89.23,9.968294738820678,0
406,-0.65,2.01,9.63,0.04,0.01,0.03,4.11,-4.08,-89.21,9.85898067753457,0
413,-0.6,2.05,9.59,0.04,0.01,0.03,0.29,-3.65,-88.69,9.824998727735286,0
420,-0.49,2.23,9.69,0.05,0.01,0.07,4.03,-3.73,-89.16,9.955355342728856,0
427,-0.49,2.36,9.8,0.08,0.0,0.07,4.0,-3.96,-89.02,10.092061236437283,0
434,-0.57,2.59,9.9,0.08,0.0,0.04,4.02,-1.14,-85.22,10.249048736346218,0
441,-0.62,2.62,9.9,0.08,0.0,0.04,3.39,-1.18,-85.31,10.259571141134506,0
448,-0.76,2.34,9.8,0.03,0.0,0.0,3.86,-3.46,-88.94,10.104117972391258,0
455,-0.8,2.15,9.69,-0.03,0.0,-0.02,3.77,-3.41,-88.79,9.957841131490298,0
462,-0.88,1.77,9.5,-0.06,0.0,-0.06,4.28,-3.39,-88.6,9.703468452053627,0
469,-0.92,1.64,9.44,-0.06,0.0,-0.06,3.86,-3.84,-88.7,9.625466222474628,0
476,-0.9,1.51,9.41,-0.05,-0.0,-0.08,3.74,-3.79,-88.47,9.572784338947578,0
483,-0.87,1.5,9.44,-0.01,-0.01,-0.09,3.87,-3.52,-85.14,9.597942487846028,0
490,-0.64,1.49,9.54,0.03,-0.01,-0.08,3.23,-1.55,-88.5,9.676843493619186,0
497,-0.5,1.58,9.58,0.03,-0.01,-0.08,3.93,-4.06,-88.75,9.722283682345418,0
504,-0.27,1.78,9.59,0.06,-0.02,-0.07,4.37,-3.65,-88.92,9.757530425266426,0
511,-0.21,1.9,9.58,0.07,-0.01,-0.04,4.21,-3.96,-88.99,9.76885356630961,0
518,-0.22,2.14,9.54,0.07,-0.0,0.0,3.92,-3.84,-89.42,9.779550091900957,0
525,-0.28,2.21,9.53,0.07,-0.0,0.0,7.4,-3.92,-88.75,9.786899406860172,0
532,-0.48,2.29,9.6,0.08,0.0,0.05,3.27,-2.06,-83.86,9.881017154119307,0
539,-0.57,2.29,9.63,0.08,0.01,0.09,3.95,-3.55,-89.05,9.914933181822256,0
546,-0.73,2.28,9.68,0.06,0.01,0.1,4.3,-3.6,-89.32,9.971644799129178,0
553,-0.78,2.24,9.67,0.06,0.01,0.1,4.41,-3.49,-88.88,9.956651043398075,0
560,-0.8,2.13,9.65,0.05,0.01,0.08,4.59,-3.9,-89.24,9.914605388012172,0
567,-0.77,2.1,9.63,0.05,0.0,0.05,4.34,-4.24,-88.29,9.886344117013124,0
574,-0.72,2.03,9.6,0.05,-0.0,0.02,4.31,-3.99,-88.25,9.838663527126029,0
581,-0.69,2.02,9.61,0.05,-0.0,0.02,4.28,-3.64,-85.63,9.844216576244143,0
588,-0.61,2.04,9.62,0.06,-0.01,0.0,3.76,-4.36,-88.22,9.852821930797289,0
595,-0.6,2.06,9.62,0.07,-0.01,-0.0,4.17,-4.31,-88.15,9.85636849960471,0
602,-0.52,2.12,9.62,0.08,-0.01,0.0,4.55,-4.12,-87.81,9.864542564153696,0
609,-0.51,2.14,9.63,0.08,-0.01,0.0,4.14,-3.89,-88.15,9.878086859306311,0
616,-0.51,2.19,9.6,0.08,-0.01,0.02,4.38,-4.12,-88.32,9.85982758469944,0
