timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,0.34,-0.3,9.67,-0.05,0.0,-0.02,0.04,9.05,-85.53,9.680624979824392,0
7,0.46,-0.35,9.68,-0.04,-0.01,-0.03,0.77,7.53,-90.16,9.697241875915028,0
14,0.54,-0.4,9.68,-0.04,-0.02,-0.04,0.1,7.15,-90.08,9.703298408273342,0
21,0.6,-0.56,9.7,-0.04,-0.02,-0.03,0.16,7.57,-90.3,9.734659726975565,0
28,0.63,-0.63,9.71,-0.05,-0.02,-0.03,0.26,7.67,-89.46,9.75078971160798,0
35,0.64,-0.73,9.71,-0.05,-0.02,-0.02,0.37,7.79,-90.09,9.758411756018498,0
42,0.68,-0.79,9.73,-0.04,-0.02,-0.01,0.79,9.31,-85.53,9.78567320116506,0
49,0.72,-0.87,9.71,-0.04,-0.02,-0.0,-0.58,8.62,-90.15,9.775448838800193,0
56,0.73,-0.87,9.7,-0.04,-0.02,-0.0,0.57,8.05,-90.21,9.766258239469195,0
63,0.72,-0.82,9.71,-0.03,-0.01,0.0,0.79,7.72,-89.84,9.771125830732098,0
70,0.72,-0.8,9.73,-0.02,-0.01,0.0,0.79,7.7,-89.99,9.789346249877976,0
77,0.65,-0.66,9.8,-0.02,-0.01,0.0,0.69,7.25,-89.21,9.843683253741968,0
84,0.64,-0.61,9.83,-0.01,-0.01,0.0,0.73,7.57,-89.01,9.869680845903783,0
91,0.61,-0.57,9.87,-0.01,-0.0,-0.0,0.8,7.34,-86.74,9.9052460847775,0
98,0.58,-0.57,9.88,-0.02,-0.0,-0.01,-0.25,9.15,-87.04,9.913410109543538,0
105,0.6,-0.59,9.88,-0.02,-0.0,-0.01,0.86,7.75,-89.36,9.91577026760907,0
112,0.59,-0.64,9.87,-0.02,-0.0,-0.01,0.8,7.48,-89.01,9.908309643930188,0
119,0.56,-0.68,9.88,-0.02,-0.0,-0.01,0.85,7.59,-89.52,9.91919351560398,0
126,0.56,-0.71,9.87,-0.01,0.0,-0.01,0.6,7.31,-89.36,9.91133694311721,0
133,0.51,-0.73,9.88,-0.01,0.0,-0.01,-3.19,7.67,-89.93,9.92005040309776,0
140,0.5,-0.72,9.87,0.0,0.0,-0.01,-0.03,9.69,-86.57,9.90884958004712,0
147,0.49,-0.7,9.84,0.02,0.0,-0.01,-0.12,7.76,-90.5,9.877028905495822,0
154,0.51,-0.64,9.84,0.04,0.0,-0.01,0.48,7.79,-90.06,9.873970832446286,0
161,0.49,-0.54,9.85,0.04,0.0,-0.02,0.72,8.11,-89.42,9.876952971438104,0
168,0.5,-0.49,9.87,0.05,0.0,-0.02,0.64,7.78,-90.08,9.894796612361468,0
175,0.47,-0.45,9.89,0.06,-0.0,-0.02,1.07,7.86,-90.05,9.911382345566134,0
182,0.46,-0.49,9.89,0.05,-0.0,-0.03,0.76,7.38,-89.7,9.912809894273169,0
189,0.5,-0.6,9.87,0.05,-0.0,-0.03,0.79,7.35,-84.9,9.900853498562636,0
196,0.49,-0.64,9.85,0.05,-0.01,-0.03,-0.12,9.51,-89.11,9.882924668335786,0
203,0.53,-0.69,9.8,0.06,-0.01,-0.04,0.61,7.44,-89.51,9.83854664063753,0
210,0.53,-0.69,9.79,0.08,-0.01,-0.04,-0.15,7.51,-89.48,9.828585859623956,0
217,0.54,-0.64,9.81,0.08,-0.01,-0.03,0.31,7.13,-89.9,9.845674177018047,0
224,0.53,-0.6,9.84,0.1,-0.02,-0.03,0.41,7.37,-89.73,9.872512344889724,0
231,0.53,-0.59,9.84,0.1,-0.02,-0.03,0.2,7.15,-89.52,9.871909643022468,0
238,0.55,-0.59,9.82,0.1,-0.02,-0.02,-0.04,7.28,-85.33,9.853070587385435,0
245,0.57,-0.6,9.79,0.1,-0.02,-0.02,0.48,7.16,-89.8,9.824917302450949,0
252,0.61,-0.59,9.77,0.1,-0.02,-0.02,-0.23,7.53,-89.99,9.80678846513985,0
259,0.62,-0.61,9.72,0.1,-0.02,-0.02,-0.26,7.88,-90.88,9.758837020874978,0
