timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,-0.24,0.79,9.83,0.05,-0.02,-0.0,3.52,2.35,-86.99,9.864613525120992,0
7,-0.2,0.75,9.87,0.05,-0.02,-0.02,4.66,0.67,-88.29,9.900474736092203,0
14,-0.19,0.73,9.86,0.05,-0.02,-0.02,4.27,0.91,-88.12,9.888811859874776,0
21,-0.13,0.67,9.86,0.05,-0.02,-0.03,4.46,0.54,-87.97,9.883592464281396,0
28,-0.12,0.68,9.86,0.05,-0.02,-0.03,4.27,0.09,-88.12,9.884148926437724,0
35,-0.09,0.62,9.85,0.05,-0.02,-0.03,4.36,0.45,-88.56,9.869903748264214,0
42,-0.07,0.59,9.87,0.06,-0.02,-0.03,4.08,0.15,-88.02,9.88786630168511,0
49,-0.05,0.58,9.82,0.07,-0.01,-0.01,4.17,0.63,-88.44,9.837240466716263,0
56,-0.05,0.56,9.83,0.07,-0.01,-0.01,4.18,1.01,-88.19,9.846065203927912,0
63,-0.05,0.54,9.77,0.08,-0.01,0.0,4.36,0.95,-87.96,9.785039601350624,0
70,-0.05,0.51,9.76,0.09,-0.01,0.03,3.64,0.51,-88.51,9.77344361011,0
77,-0.07,0.49,9.77,0.11,-0.0,0.05,4.19,0.88,-88.53,9.782530347512344,0
84,-0.07,0.47,9.78,0.11,-0.0,0.05,4.09,0.37,-88.21,9.791537162264156,0
91,-0.12,0.51,9.76,0.12,-0.0,0.07,4.36,0.29,-88.0,9.774052383735214,0
98,-0.15,0.48,9.76,0.12,-0.0,0.09,4.22,0.42,-87.52,9.772947354815742,0
105,-0.16,0.45,9.75,0.13,-0.0,0.09,3.77,0.23,-87.39,9.76169042737988,0
112,-0.19,0.47,9.76,0.13,-0.0,0.09,3.83,-0.25,-87.58,9.773157115282656,0
119,-0.19,0.46,9.8,0.15,-0.0,0.1,4.18,0.69,-87.68,9.812629616978317,0
126,-0.2,0.46,9.84,0.16,-0.0,0.1,4.37,0.18,-87.71,9.85277625849689,0
133,-0.23,0.49,9.9,0.19,-0.01,0.09,4.33,-0.26,-87.27,9.914786936692083,0
140,-0.22,0.51,9.91,0.19,-0.01,0.09,4.57,-0.57,-87.61,9.925552881326055,0
147,-0.2,0.6,9.96,0.2,-0.01,0.09,4.02,-0.39,-87.64,9.9800601200594,0
154,-0.17,0.59,9.95,0.21,-0.01,0.09,3.9,-0.34,-87.88,9.968926722571492,0
161,-0.11,0.5,9.86,0.2,-0.01,0.09,3.95,-0.64,-85.12,9.873282129059213,0
168,-0.08,0.46,9.79,0.2,-0.01,0.09,3.22,-0.41,-88.03,9.801127486161986,0
175,-0.03,0.39,9.66,0.2,-0.01,0.09,4.57,0.0,-88.31,9.667916011219791,0
182,0.01,0.36,9.63,0.21,-0.01,0.1,4.81,-0.06,-87.93,9.636731811148426,0
189,0.07,0.31,9.57,0.23,-0.01,0.1,4.79,-0.12,-88.91,9.575275452956957,0
196,0.08,0.27,9.58,0.23,-0.01,0.1,4.52,-0.86,-88.92,9.584137937237756,0
203,0.08,0.26,9.62,0.25,-0.0,0.11,4.38,-0.34,-88.64,9.62384538529168,0
210,0.06,0.28,9.63,0.28,0.01,0.11,4.9,-0.95,-88.67,9.634256587822437,0
217,0.01,0.32,9.7,0.31,0.02,0.13,3.95,0.95,-82.96,9.70528206699836,0
224,-0.04,0.32,9.75,0.31,0.02,0.13,4.0,1.18,-83.08,9.755331875441245,0
231,-0.18,0.38,9.87,0.34,0.03,0.15,3.79,0.72,-83.31,9.878952373607232,0
238,-0.22,0.47,9.88,0.38,0.04,0.17,3.74,0.28,-83.5,9.893619155799358,0
245,-0.37,0.63,9.95,0.41,0.04,0.18,2.98,0.45,-84.01,9.976788060292751,0
252,-0.43,0.71,9.98,0.41,0.04,0.18,3.24,-1.48,-88.09,10.014459546076363,0
259,-0.52,0.87,10.0,0.42,0.03,0.17,4.47,-1.97,-88.12,10.051233755116831,0
266,-0.54,0.93,10.0,0.41,0.02,0.15,4.17,-1.94,-88.28,10.057658773293117,0
273,-0.56,0.98,9.95,0.39,0.01,0.13,3.89,-2.21,-88.5,10.013815456657866,0
280,-0.55,1.0,9.94,0.39,0.01,0.13,3.87,-2.02,-88.03,10.005303593594748,0
287,-0.47,1.03,9.86,0.4,-0.01,0.11,4.59,-2.31,-88.48,9.924787151370047,0
294,-0.43,1.03,9.81,0.42,-0.03,0.08,4.05,-2.15,-88.44,9.87329225739824,0
301,-0.3,1.03,9.79,0.44,-0.04,0.05,4.68,-2.56,-87.85,9.848603961983647,0
308,-0.22,1.08,9.77,0.44,-0.04,0.05,4.81,-2.32,-87.27,9.831973352282846,0
315,-0.11,1.16,9.77,0.46,-0.06,0.01,3.79,-1.01,-83.41,9.83923777535638,0
322,-0.06,1.18,9.76,0.48,-0.07,-0.03,3.67,-2.18,-87.77,9.831256277811091,0
329,0.06,1.22,9.78,0.49,-0.07,-0.06,4.02,-3.1,-87.94,9.855982954530717,0
336,0.11,1.22,9.79,0.49,-0.07,-0.06,4.47,-3.52,-87.43,9.866336706194453,0
343,0.19,1.2,9.81,0.5,-0.07,-0.07,4.41,-3.86,-87.47,9.88494815363237,0
350,0.18,1.24,9.86,0.54,-0.06,-0.05,4.15,-3.87,-87.94,9.939295749699774,0
357,0.12,1.41,9.86,0.58,-0.04,-0.02,4.94,-3.84,-87.65,9.961029063304654,0
364,0.11,1.49,9.87,0.58,-0.04,-0.02,4.34,-3.23,-86.69,9.982439581585254,0
371,0.06,1.6,9.85,0.6,-0.02,0.0,4.47,-4.53,-88.15,9.979283541417187,0
378,0.05,1.63,9.8,0.61,-0.01,0.02,4.08,-4.95,-88.18,9.93475716864786,0
385,0.03,1.71,9.66,0.61,0.0,0.02,4.49,-5.03,-89.11,9.810229355117036,0
392,0.01,1.77,9.58,0.61,0.0,0.02,4.28,-4.81,-88.85,9.742145554240093,0
399,-0.02,1.88,9.42,0.62,0.01,0.02,4.05,-5.12,-89.01,9.60578992066764,0
406,-0.02,1.96,9.32,0.64,0.01,0.02,4.47,-4.71,-85.88,9.523885761599622,0
413,-0.05,2.18,9.25,0.66,0.02,0.01,4.14,-4.84,-88.79,9.503546706361789,0
420,-0.04,2.26,9.21,0.66,0.02,0.01,4.02,-5.6,-88.82,9.483316930272869,0
427,-0.08,2.52,9.23,0.68,0.02,0.01,4.05,-6.01,-88.73,9.568160742796914,0
434,-0.11,2.65,9.22,0.69,0.02,0.01,4.41,-6.46,-88.72,9.593904314719842,0
441,-0.08,2.83,9.27,0.68,0.01,-0.01,4.17,-6.55,-88.28,9.692687965678044,0
448,-0.1,2.95,9.3,0.68,0.01,-0.01,4.25,-6.64,-87.59,9.757176845788951,0
455,-0.12,3.18,9.36,0.66,0.01,-0.03,4.59,-6.26,-88.09,9.886172161155196,0
462,-0.14,3.32,9.38,0.62,0.02,-0.06,3.35,-5.17,-83.27,9.951200932550805,0
469,-0.21,3.6,9.43,0.57,0.02,-0.08,4.37,-7.13,-88.23,10.09598930268847,0
476,-0.28,3.77,9.47,0.57,0.02,-0.08,4.79,-6.66,-88.04,10.196675928948611,0
483,-0.4,4.02,9.55,0.51,0.03,-0.1,4.78,-6.91,-88.6,10.36932495392058,0
490,-0.47,4.14,9.56,0.44,0.03,-0.1,4.69,-7.51,-88.29,10.428523385407926,0
497,-0.59,4.31,9.66,0.37,0.03,-0.1,4.57,-7.37,-88.02,10.594328671511,0
504,-0.64,4.4,9.71,0.37,0.03,-0.1,4.56,-6.99,-82.91,10.67959268886225,0
511,-0.77,4.55,9.81,0.3,0.02,-0.12,3.74,-5.63,-83.27,10.841194583624077,0
518,-0.84,4.6,9.85,0.22,0.01,-0.15,3.98,-5.63,-82.43,10.903581980248507,0
525,-0.87,4.63,9.88,0.13,-0.0,-0.19,4.22,-5.95,-84.86,10.945693216968946,0
532,-0.85,4.56,9.9,0.13,-0.0,-0.19,4.78,-7.64,-87.87,10.932799275574396,0
539,-0.79,4.35,9.89,0.03,-0.02,-0.24,4.49,-7.59,-87.69,10.833222050710493,0
546,-0.71,4.22,9.85,-0.07,-0.03,-0.31,4.85,-7.76,-87.5,10.739413391801248,0
553,-0.56,3.93,9.74,-0.15,-0.04,-0.37,4.66,-7.91,-85.72,10.517894275947064,0
560,-0.44,3.76,9.7,-0.15,-0.04,-0.37,3.89,-6.74,-86.88,10.412550119927394,0
567,-0.32,3.36,9.65,-0.22,-0.05,-0.43,4.81,-7.95,-86.7,10.22323334371274,0
574,-0.26,3.16,9.63,-0.28,-0.05,-0.47,5.1,-7.41,-86.95,10.138545260539107,0
581,-0.18,2.78,9.59,-0.32,-0.04,-0.48,5.03,-7.35,-87.61,9.986435800624765,0
588,-0.18,2.63,9.6,-0.32,-0.04,-0.48,4.74,-7.45,-88.02,9.955365387568657,0
595,-0.01,2.29,9.58,-0.34,-0.05,-0.45,5.04,-7.1,-87.65,9.849903552827309,0
602,0.04,2.12,9.58,-0.36,-0.05,-0.38,4.93,-7.15,-87.74,9.81184997846991,0
609,0.2,1.77,9.61,-0.36,-0.05,-0.31,4.9,-4.95,-87.91,9.773689170420758,0
616,0.3,1.64,9.6,-0.36,-0.05,-0.31,5.42,-6.28,-88.82,9.743695397537836,0
623,0.47,1.4,9.61,-0.36,-0.05,-0.23,4.78,-5.82,-87.78,9.722808236307038,0
