timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude,label
0,-0.08,1.6,9.63,0.04,-0.03,0.05,1.33,-2.28,-90.22,9.762340907794606,0
7,-0.08,1.6,9.62,0.06,-0.03,0.04,2.15,-2.03,-90.56,9.752476608533854,0
14,-0.07,1.65,9.63,0.08,-0.03,0.03,2.0,-2.25,-91.46,9.770583401209985,0
21,-0.05,1.68,9.63,0.08,-0.03,0.03,1.93,-2.82,-91.49,9.77557159454116,0
28,0.03,1.77,9.65,0.09,-0.04,0.02,1.48,-2.29,-91.03,9.81102950765107,0
35,0.03,1.79,9.65,0.1,-0.04,0.01,1.58,-2.66,-87.15,9.81465740614516,0
42,0.1,1.85,9.66,0.11,-0.04,-0.0,1.08,-1.34,-91.38,9.836061203550942,0
49,0.13,1.9,9.67,0.11,-0.04,-0.0,1.83,-2.22,-90.76,9.855749590974805,0
56,0.18,1.95,9.67,0.11,-0.04,-0.03,2.16,-2.15,-91.03,9.866296164214816,0
63,0.21,2.0,9.69,0.11,-0.04,-0.04,1.96,-2.38,-91.55,9.896474119604417,0
70,0.25,2.05,9.69,0.11,-0.04,-0.05,2.02,-2.62,-90.69,9.907628374136769,0
77,0.27,2.07,9.69,0.11,-0.04,-0.05,1.77,-2.75,-89.75,9.91231052782347,0
84,0.29,2.12,9.66,0.1,-0.04,-0.05,1.59,-2.94,-89.4,9.894144733123728,0
91,0.28,2.09,9.64,0.09,-0.03,-0.04,0.91,-1.72,-85.75,9.867932914242983,0
98,0.29,2.07,9.62,0.09,-0.03,-0.02,1.8,-3.26,-89.94,9.844460371193536,0
105,0.26,2.08,9.62,0.09,-0.03,-0.02,1.96,-2.86,-90.46,9.845730038955972,0
112,0.22,2.05,9.62,0.09,-0.02,-0.0,1.86,-3.3,-90.62,9.838460245383928,0
119,0.2,2.04,9.63,0.1,-0.02,0.01,1.97,-3.24,-90.62,9.845735117298252,0
126,0.15,2.06,9.65,0.1,-0.01,0.01,1.9,-3.57,-90.94,9.868566258580827,0
133,0.16,2.04,9.65,0.1,-0.01,0.01,1.75,-3.35,-91.13,9.864567907414902,0
140,0.14,2.06,9.64,0.1,-0.01,0.0,1.81,-3.41,-90.73,9.858640879959063,0
147,0.15,2.07,9.64,0.1,-0.01,-0.0,1.96,-3.58,-91.41,9.860882313464652,0
154,0.14,2.07,9.66,0.1,-0.01,-0.0,1.4,-3.01,-91.51,9.88028845732755,0
161,0.14,2.08,9.66,0.1,-0.01,-0.0,1.55,-3.23,-91.06,9.882388375286617,0
168,0.2,2.16,9.64,0.09,-0.01,-0.0,2.16,-3.1,-91.3,9.881052575510363,0
175,0.22,2.18,9.65,0.09,-0.01,0.0,2.22,-3.32,-90.91,9.895620243319769,0
182,0.23,2.26,9.65,0.09,-0.0,0.01,2.1,-3.1,-88.19,9.913778290843506,0
189,0.23,2.29,9.66,0.09,-0.0,0.01,1.08,-1.81,-86.6,9.93038770642919,0
196,0.21,2.32,9.67,0.08,-0.0,0.02,2.09,-3.33,-90.09,9.946627569181429,0
203,0.19,2.29,9.66,0.07,0.0,0.03,2.05,-3.6,-90.32,9.929541781975642,0
210,0.15,2.27,9.64,0.07,0.0,0.03,2.02,-3.57,-90.63,9.904796817704035,0
217,0.13,2.27,9.65,0.07,0.0,0.03,1.93,-3.64,-90.02,9.914247323927318,0
224,0.1,2.24,9.64,0.06,0.0,0.02,2.41,-3.71,-90.85,9.897332974089537,0
231,0.09,2.2,9.64,0.06,0.0,0.01,1.94,-3.96,-90.63,9.88826071662757,0
238,0.12,2.14,9.64,0.06,0.0,0.0,1.62,-1.97,-86.45,9.875403789212877,0
245,0.14,2.11,9.63,0.06,0.0,0.0,1.59,-3.89,-90.97,9.85944217489002,0
252,0.13,2.05,9.64,0.06,0.0,0.0,1.59,-3.7,-91.2,9.856419228096987,0
259,0.13,2.03,9.63,0.06,0.0,0.0,1.24,-3.58,-91.6,9.842494602487726,0
266,0.1,1.97,9.62,0.07,0.0,0.01,1.87,-3.35,-91.99,9.820147656731033,0
273,0.1,1.97,9.6,0.07,0.0,0.01,1.43,-3.54,-91.41,9.80055610667068,0
280,0.06,1.98,9.59,0.07,0.0,0.01,1.74,-3.61,-86.54,9.792451174246416,0
287,0.05,1.99,9.59,0.08,0.0,0.02,1.02,-1.49,-90.3,9.79442188186725,0
294,0.04,2.04,9.59,0.09,0.0,0.02,1.62,-3.68,-91.29,9.804657056725643,0
