timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
90006,2.36,-3.57,9.08,-0.04,-0.78,-0.49,-27.19,-53.01,-23.72,10.037972902932143
90013,2.54,-3.48,9.21,-0.01,-0.8,-0.45,-27.33,-53.33,-24.06,10.16789555414492
90020,2.99,-3.29,9.43,-0.02,-0.82,-0.43,-27.08,-53.24,-23.75,10.425406466896147
90027,3.31,-3.2,9.53,-0.02,-0.82,-0.43,-27.71,-53.89,-24.55,10.583808388288215
90034,4.03,-2.97,9.65,-0.03,-0.84,-0.4,-28.31,-53.22,-19.67,10.87126027652728
90041,4.33,-2.82,9.65,-0.06,-0.85,-0.38,-29.13,-52.95,-24.1,10.94640580281948
90048,4.81,-2.72,9.7,-0.1,-0.84,-0.32,-28.82,-53.1,-24.73,11.16353438656414
90055,5.11,-2.74,9.6,-0.1,-0.84,-0.32,-28.95,-52.76,-25.2,11.215154925367727
90062,5.45,-2.67,9.41,-0.15,-0.83,-0.23,-29.57,-52.5,-24.58,11.197298781402594
90069,5.53,-2.72,9.31,-0.19,-0.8,-0.11,-29.41,-52.65,-24.5,11.164918271084655
90076,5.52,-2.65,9.14,-0.21,-0.76,0.03,-29.85,-52.86,-22.99,11.00147717354356
90083,5.33,-2.62,9.1,-0.21,-0.76,0.03,-31.12,-52.15,-19.8,10.86661400805237
90090,4.76,-2.48,9.12,-0.22,-0.72,0.16,-30.4,-52.67,-23.02,10.582173689748243
90097,4.41,-2.44,9.13,-0.22,-0.69,0.3,-30.55,-52.84,-22.61,10.428739137594729
90104,3.63,-2.49,9.19,-0.23,-0.68,0.41,-30.65,-52.84,-23.02,10.189852795796414
90111,3.29,-2.62,9.18,-0.23,-0.68,0.41,-30.62,-52.62,-22.17,10.097569014371729
90118,2.84,-2.76,9.2,-0.28,-0.69,0.45,-30.72,-52.32,-22.08,10.016146963778036
90125,2.67,-2.8,9.21,-0.32,-0.72,0.43,-30.78,-52.44,-22.48,9.98964463832423
90132,2.57,-2.9,9.12,-0.37,-0.75,0.38,-30.61,-50.35,-18.43,9.909051417769511
90139,2.54,-2.92,9.07,-0.37,-0.75,0.38,-31.32,-52.08,-22.51,9.861181470797504
90146,2.52,-2.96,8.94,-0.4,-0.78,0.31,-31.16,-51.7,-22.52,9.748620415217736
90153,2.53,-2.95,8.9,-0.4,-0.81,0.27,-31.67,-51.36,-21.88,9.711508636664028
90160,2.54,-2.95,8.93,-0.41,-0.82,0.23,-31.82,-51.15,-21.53,9.741611776292464
90167,2.6,-2.95,8.93,-0.41,-0.82,0.23,-32.13,-50.83,-21.65,9.757427939780031
90174,2.74,-2.86,8.95,-0.43,-0.84,0.19,-31.98,-50.67,-18.59,9.787221260398685
90181,2.84,-2.84,9.0,-0.46,-0.85,0.16,-32.96,-48.23,-19.07,9.8555162218932
90188,3.06,-2.72,9.03,-0.47,-0.87,0.16,-32.34,-50.31,-20.81,9.914781893718086
90195,3.09,-2.63,9.13,-0.47,-0.87,0.16,-32.26,-50.07,-20.45,9.991091031514026
90202,3.1,-2.39,9.25,-0.47,-0.88,0.17,-32.52,-49.96,-20.37,10.044132615611964
90209,3.13,-2.33,9.26,-0.5,-0.91,0.18,-33.02,-49.85,-19.79,10.048552134511718
90216,3.21,-2.28,9.22,-0.55,-0.94,0.18,-33.32,-50.23,-19.6,10.025512455730132
90223,3.27,-2.27,9.15,-0.55,-0.94,0.18,-33.44,-49.78,-19.04,9.97839165396909
90230,3.25,-2.28,8.87,-0.63,-0.97,0.16,-34.22,-48.58,-14.69,9.7179112982163
90237,3.16,-2.3,8.74,-0.71,-0.99,0.13,-34.04,-49.82,-18.3,9.574090035089498
90244,3.05,-2.39,8.41,-0.77,-1.01,0.12,-34.01,-49.78,-17.45,9.259735417386397
90251,2.99,-2.4,8.27,-0.77,-1.01,0.12,-34.24,-49.17,-17.51,9.115536188288653
90258,2.98,-2.43,7.97,-0.81,-1.03,0.12,-34.6,-49.09,-17.44,8.849079048126985
90265,2.97,-2.44,7.88,-0.83,-1.06,0.12,-34.74,-48.28,-16.52,8.767491089245542
90272,2.96,-2.29,7.75,-0.85,-1.07,0.11,-35.18,-47.79,-11.97,8.606288398607148
90279,2.92,-2.14,7.67,-0.85,-1.07,0.11,-35.6,-45.54,-14.59,8.481444452450301
90286,2.99,-2.08,7.49,-0.89,-1.08,0.1,-35.33,-47.28,-16.57,8.32866135702491
90293,3.03,-2.18,7.36,-1.0,-1.1,0.07,-35.41,-47.16,-15.52,8.252448121618215
90300,3.16,-2.35,7.01,-1.11,-1.13,0.05,-35.62,-47.16,-15.49,8.040410437284903
90307,3.24,-2.39,6.82,-1.11,-1.13,0.05,-36.1,-46.68,-13.2,7.919728530701037
90314,3.34,-2.41,6.57,-1.16,-1.15,0.06,-36.47,-46.62,-12.79,7.754263343477574
90321,3.34,-2.38,6.48,-1.15,-1.17,0.1,-36.35,-46.42,-10.36,7.668793907779763
90328,3.34,-2.34,6.38,-1.16,-1.21,0.14,-37.07,-45.18,-9.5,7.572027469575107
90335,3.34,-2.38,6.35,-1.16,-1.21,0.14,-36.61,-46.0,-11.39,7.559265837368071
90342,3.4,-2.44,6.27,-1.19,-1.25,0.16,-36.96,-45.7,-10.38,7.538335360011518
90349,3.46,-2.45,6.24,-1.22,-1.31,0.16,-37.26,-45.4,-9.7,7.543984358414326
90356,3.62,-2.42,6.22,-1.23,-1.36,0.16,-37.64,-45.21,-9.56,7.592707027141242
90363,3.68,-2.38,6.2,-1.23,-1.36,0.16,-38.02,-45.15,-9.46,7.592548979097863
90370,3.9,-2.12,6.22,-1.24,-1.41,0.17,-38.18,-44.9,-9.19,7.641518173766257
90377,3.93,-1.89,6.27,-1.24,-1.46,0.2,-38.44,-42.94,-5.32,7.637401390525443
90384,4.14,-1.51,6.25,-1.3,-1.5,0.25,-38.44,-43.8,-7.61,7.647365559459022
90391,4.24,-1.29,6.21,-1.3,-1.5,0.25,-38.67,-43.13,-7.16,7.629272573450237
90398,4.39,-0.89,6.11,-1.4,-1.55,0.31,-39.21,-43.03,-6.05,7.576034582814416
90405,4.5,-0.74,5.96,-1.58,-1.6,0.39,-39.55,-42.49,-5.28,7.504611915349121
90412,4.69,-0.65,5.63,-1.83,-1.65,0.47,-39.18,-42.27,-3.79,7.356323810164966
90419,4.83,-0.83,5.43,-1.83,-1.65,0.47,-39.11,-42.01,0.03,7.314553985035587
90426,5.11,-1.19,5.04,-2.09,-1.7,0.56,-40.3,-39.83,-0.54,7.275286935922184
90433,5.28,-1.27,4.85,-2.29,-1.74,0.66,-39.81,-41.57,0.07,7.281057615484168
90440,5.35,-1.3,4.47,-2.48,-1.74,0.76,-39.52,-41.19,1.17,7.091783978661504
90447,5.3,-1.47,4.28,-2.48,-1.74,0.76,-40.08,-40.24,2.86,6.969167812587095
90454,5.18,-2.57,3.98,-2.76,-1.71,0.85,-39.62,-39.8,3.73,7.019807689673557
90461,5.12,-3.36,3.77,-3.09,-1.68,0.96,-39.77,-39.42,4.85,7.191446307941122
90468,4.96,-4.92,3.32,-3.32,-1.65,1.08,-39.73,-39.29,5.88,7.735011312208923
90475,4.83,-5.8,3.21,-3.32,-1.65,1.08,-39.94,-36.77,11.43,8.202011948296589
90482,4.59,-7.64,3.25,-3.42,-1.62,1.2,-39.73,-38.76,8.27,9.486843521424817
90489,4.51,-8.44,3.21,-3.4,-1.59,1.27,-39.02,-37.26,12.17,10.093453323813412
90496,4.47,-9.77,3.22,-3.28,-1.57,1.27,-38.53,-37.21,13.11,11.216157987475034
90503,4.68,-10.25,3.13,-3.28,-1.57,1.27,-37.94,-36.52,14.48,11.694520084210382
90510,5.45,-10.8,2.59,-3.09,-1.57,1.16,-38.07,-35.98,15.39,12.371362091540286
90517,5.97,-10.83,2.07,-2.92,-1.59,0.96,-37.77,-35.74,21.41,12.53852862181205
90524,7.12,-10.37,0.58,-2.78,-1.6,0.75,-38.32,-34.19,18.56,12.59236673544731
90531,7.54,-9.98,-0.26,-2.78,-1.6,0.75,-37.69,-36.17,19.95,12.510779352222626
90538,7.82,-9.53,-2.05,-2.7,-1.57,0.65,-37.52,-36.12,21.73,12.49703164755535
90545,7.51,-9.43,-2.78,-2.75,-1.47,0.78,-37.31,-35.88,22.64,12.371475255603109
90552,6.73,-10.53,-4.33,-2.85,-1.32,1.05,-36.64,-35.43,22.99,13.22583456723998
90559,6.53,-11.25,-4.9,-2.85,-1.32,1.05,-36.29,-35.44,25.24,13.900122301620229
90566,6.26,-13.04,-5.42,-2.86,-1.19,1.33,-36.2,-35.55,27.9,15.446863759352576
90573,6.33,-14.04,-5.66,-2.78,-1.08,1.4,-36.47,-34.36,31.79,16.408110799235846
90580,6.65,-16.4,-6.24,-2.73,-0.97,1.15,-35.41,-35.33,27.8,18.764863442082387
90587,6.8,-17.66,-6.62,-2.73,-0.97,1.15,-35.22,-35.38,29.29,20.04844133592435
90594,7.0,-19.34,-7.66,-2.62,-0.84,0.76,-34.92,-35.38,33.41,21.94792017481383
90601,7.02,-19.79,-8.23,-2.23,-0.69,0.43,-34.79,-35.72,31.57,22.55343432827914
90608,6.58,-19.28,-8.71,-1.53,-0.56,0.34,-34.64,-35.44,32.02,22.15578705440184
90615,6.13,-18.55,-8.59,-1.53,-0.56,0.34,-34.04,-33.18,37.24,21.341684563314114
90622,5.22,-16.38,-7.54,-0.71,-0.41,0.41,-34.62,-34.58,32.29,18.772437241871398
90629,4.76,-15.17,-6.7,0.02,-0.3,0.39,-33.91,-34.89,32.62,17.253304031402216
90636,4.24,-12.63,-4.96,0.48,-0.23,0.21,-33.86,-35.14,33.15,14.21605078775396
90643,4.24,-11.65,-4.04,0.48,-0.23,0.21,-33.62,-35.18,32.64,13.039236940864292
90650,4.92,-10.62,-2.63,0.61,-0.22,-0.04,-33.85,-34.83,33.22,11.996153550200995
90657,5.45,-10.6,-2.22,0.44,-0.26,-0.26,-33.56,-35.44,32.3,12.12398036949912
90664,6.47,-10.9,-1.86,0.24,-0.29,-0.33,-33.78,-35.62,35.24,12.81134263065351
90671,6.85,-10.85,-1.8,0.24,-0.29,-0.33,-34.42,-33.95,36.0,12.957044416069584
90678,7.04,-10.22,-1.55,0.27,-0.28,-0.19,-34.3,-35.19,32.49,12.506498310878229
90685,6.74,-9.75,-1.42,0.44,-0.22,0.05,-33.82,-34.77,31.99,11.93760863824912
90692,5.78,-8.58,-1.44,0.57,-0.15,0.22,-34.13,-34.87,31.72,10.445017951157384
90699,5.29,-7.9,-1.57,0.57,-0.15,0.22,-33.56,-35.15,31.51,9.636337478523677
90706,4.59,-6.81,-1.72,0.64,-0.12,0.33,-33.69,-34.81,31.31,8.390625721601458
90713,4.47,-6.46,-1.73,0.63,-0.12,0.4,-33.59,-32.17,35.17,8.043966683173172
90720,4.6,-6.24,-1.61,0.51,-0.14,0.4,-34.0,-33.97,30.99,7.917682741812784
90727,4.77,-6.38,-1.44,0.51,-0.14,0.4,-33.56,-33.95,31.03,8.095115811401342
90734,4.97,-7.05,-0.9,0.32,-0.14,0.32,-32.78,-34.07,30.97,8.67256594094274
90741,4.89,-7.51,-0.6,0.13,-0.1,0.22,-33.05,-34.14,31.56,8.981770426814526
90748,4.49,-8.35,-0.14,0.04,-0.06,0.18,-32.97,-33.98,30.9,9.48167706684846
90755,4.26,-8.64,0.01,0.04,-0.06,0.18,-33.16,-34.3,31.1,9.633135522767237
90762,3.77,-8.73,0.08,0.06,-0.03,0.23,-33.31,-34.13,35.98,9.509584638668503
90769,3.52,-8.59,-0.03,0.13,-0.04,0.28,-34.04,-33.03,31.51,9.283286056133356
90776,3.49,-8.19,-0.51,0.16,-0.07,0.27,-32.87,-34.62,30.39,8.917191261826787
90783,3.7,-8.1,-0.75,0.16,-0.07,0.27,-32.87,-34.68,31.39,8.936582120699166
90790,4.34,-8.23,-0.74,0.16,-0.1,0.22,-32.84,-34.3,31.31,9.333600591411656
90797,4.55,-8.37,-0.49,0.16,-0.1,0.13,-32.75,-34.23,30.99,9.53936580701254
