timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
0,-0.13,4.45,8.89,0.05,0.04,0.13,4.03,-13.36,-86.51,9.942409164784962
7,-0.18,4.55,8.96,0.04,0.03,0.1,3.86,-13.4,-86.04,10.050696493278464
14,-0.2,4.6,8.96,0.04,0.03,0.1,3.55,-13.15,-85.6,10.07380762174859
21,-0.2,4.67,8.91,0.02,0.03,0.07,3.89,-12.96,-85.94,10.061659902819217
28,-0.18,4.64,8.86,0.0,0.02,0.04,3.74,-13.65,-86.28,10.003079525826033
35,-0.17,4.65,8.79,-0.01,0.01,0.02,3.76,-13.45,-85.75,9.94562717982129
42,-0.14,4.64,8.8,-0.01,0.01,0.02,3.64,-11.65,-81.23,9.949331635843686
49,-0.08,4.62,8.83,-0.02,0.0,-0.0,3.38,-13.8,-85.71,9.965926951367846
56,-0.05,4.58,8.86,-0.02,0.0,-0.02,4.11,-13.75,-85.17,9.973890915786075
63,-0.02,4.55,8.96,-0.02,-0.0,-0.04,3.89,-13.88,-85.62,10.049104437709861
70,0.02,4.54,8.96,-0.02,-0.0,-0.04,3.9,-13.49,-86.03,10.044580628378668
77,0.08,4.44,9.02,-0.04,-0.0,-0.06,4.38,-13.15,-86.2,10.053874874892765
84,0.06,4.47,8.93,-0.06,-0.0,-0.07,3.98,-13.77,-86.69,9.986460834549947
91,0.12,4.25,8.94,-0.08,-0.0,-0.07,3.68,-13.72,-82.96,9.899520190393067
98,0.08,4.21,8.9,-0.08,-0.0,-0.07,3.65,-13.43,-86.22,9.845836683593731
105,0.04,4.2,8.91,-0.09,0.0,-0.06,3.7,-13.45,-86.38,9.850365475453183
112,0.04,4.15,8.94,-0.09,0.01,-0.05,4.27,-12.83,-86.71,9.856353281006115
119,-0.01,4.13,9.0,-0.09,0.01,-0.03,4.12,-12.82,-86.55,9.902373452864722
126,-0.04,4.11,9.04,-0.09,0.01,-0.03,4.03,-12.92,-86.89,9.930523651852404
133,-0.09,4.07,9.13,-0.11,0.01,-0.02,4.09,-13.17,-86.38,9.99649438553336
140,-0.07,4.06,9.08,-0.13,0.01,-0.02,3.17,-11.9,-81.72,9.946602435002617
147,-0.1,3.91,9.06,-0.16,0.01,-0.03,4.15,-13.14,-86.47,9.868216657532404
154,-0.09,3.87,8.99,-0.16,0.01,-0.03,4.28,-13.69,-86.44,9.788007968938318
161,-0.09,3.73,8.95,-0.18,0.0,-0.05,4.24,-13.27,-87.23,9.69657155906148
168,-0.06,3.74,8.86,-0.18,0.0,-0.06,4.43,-13.5,-86.55,9.617213733717266
175,-0.08,3.68,8.83,-0.17,-0.0,-0.07,4.22,-13.14,-86.01,9.56648838393692
182,-0.1,3.64,8.85,-0.17,-0.0,-0.07,3.9,-13.17,-86.93,9.56985370839074
189,-0.06,3.7,8.82,-0.14,-0.01,-0.07,3.92,-13.02,-80.68,9.564831415137435
196,-0.06,3.7,8.84,-0.11,-0.01,-0.08,3.13,-11.66,-86.36,9.583277101284299
203,-0.12,3.71,8.89,-0.09,-0.01,-0.09,4.17,-12.76,-86.77,9.633825823627912
210,-0.1,3.74,8.89,-0.09,-0.01,-0.09,4.06,-12.86,-87.37,9.645190511337763
217,-0.14,3.79,8.88,-0.07,-0.02,-0.09,3.9,-13.18,-87.4,9.655987779611158
224,-0.16,3.81,8.91,-0.05,-0.02,-0.1,4.05,-12.93,-87.99,9.691738750090202
231,-0.18,3.83,8.93,-0.03,-0.02,-0.09,3.33,-13.07,-85.84,9.718343480243945
238,-0.05,3.96,8.77,-0.03,-0.02,-0.09,3.17,-11.4,-82.97,9.62273349937532
245,-0.03,3.97,8.75,0.0,-0.03,-0.08,3.54,-13.1,-87.04,9.608553481143767
252,-0.06,3.93,8.87,0.02,-0.03,-0.08,4.33,-13.07,-87.53,9.701824570667107
259,-0.04,4.14,8.92,0.06,-0.03,-0.08,3.98,-12.92,-86.67,9.834002237136211
266,0.04,4.22,9.01,0.06,-0.03,-0.08,4.02,-12.98,-86.74,9.94937686490968
273,0.11,4.59,8.83,0.1,-0.02,-0.07,3.74,-13.29,-86.35,9.952341433049813
280,0.04,4.34,9.15,0.07,-0.02,-0.06,3.9,-13.46,-86.39,10.12717630931742
287,-0.04,4.85,9.03,0.06,-0.02,-0.05,3.71,-11.09,-82.04,10.250121950494053
294,0.08,4.82,9.04,0.06,-0.02,-0.05,3.24,-13.07,-86.1,10.245018301594193
301,0.06,4.96,9.01,0.04,-0.02,-0.03,3.9,-12.88,-86.57,10.285198102127152
308,0.06,5.0,8.98,0.01,-0.01,-0.03,4.22,-13.26,-86.98,10.278326712067486
315,0.04,5.16,8.92,-0.02,-0.01,-0.02,4.56,-12.95,-86.89,10.305027899040352
322,0.03,5.25,8.93,-0.02,-0.01,-0.02,4.14,-12.58,-87.18,10.358971956714624
329,0.01,5.44,8.94,-0.05,-0.01,-0.01,4.0,-12.69,-83.6,10.465051361555757
336,0.0,5.47,8.99,-0.08,-0.01,-0.0,3.41,-10.74,-86.25,10.52335497833272
343,0.04,5.63,9.03,-0.13,-0.0,0.0,3.86,-12.57,-87.17,10.64140028379724
350,0.03,5.67,9.07,-0.13,-0.0,0.0,4.14,-12.22,-87.34,10.696480729660575
357,0.04,5.71,9.14,-0.2,-0.0,-0.01,3.79,-12.38,-87.23,10.777072886456693
364,0.02,5.75,9.14,-0.28,0.0,-0.03,3.7,-12.67,-86.96,10.79826374932563
371,0.0,5.66,9.14,-0.38,0.01,-0.04,4.31,-12.48,-86.74,10.7505906814463
378,0.0,5.58,9.1,-0.38,0.01,-0.04,4.19,-12.6,-86.73,10.674567906945928
385,0.02,5.38,9.02,-0.48,0.01,-0.06,3.98,-10.96,-81.54,10.502628242492447
392,0.02,5.27,8.97,-0.56,0.01,-0.07,4.31,-11.93,-86.1,10.403566696090337
399,0.04,4.98,8.89,-0.63,0.02,-0.08,4.49,-12.32,-86.88,10.189901864100557
406,0.03,4.82,8.85,-0.63,0.02,-0.08,4.27,-11.63,-85.93,10.077489766802048
413,0.04,4.52,8.84,-0.68,0.02,-0.09,4.17,-11.98,-86.82,9.928625282484981
420,0.02,4.36,8.87,-0.71,0.03,-0.08,4.85,-11.58,-87.01,9.883668347329346
427,-0.08,4.09,8.87,-0.73,0.03,-0.07,4.4,-11.72,-86.82,9.767875920587853
434,-0.11,3.94,8.89,-0.73,0.03,-0.07,4.11,-10.64,-87.8,9.72459767805332
441,-0.21,3.61,8.97,-0.75,0.04,-0.05,3.87,-10.3,-87.96,9.671458007973772
