timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
81004,0.09,-6.5,7.12,-0.45,-0.06,-0.03,-5.17,-34.98,-24.12,9.64118768617228
81011,0.25,-6.64,7.3,-0.44,-0.07,-0.06,-4.87,-35.09,-24.69,9.871276513197268
81018,0.42,-6.66,7.43,-0.44,-0.07,-0.06,-5.01,-34.64,-24.93,9.986836335897369
81025,0.81,-6.59,7.57,-0.43,-0.06,-0.08,-5.89,-33.31,-24.96,10.069215460997944
81032,0.95,-6.52,7.61,-0.45,-0.05,-0.1,-5.35,-34.68,-24.51,10.066031988822608
81039,1.12,-6.35,7.67,-0.47,-0.03,-0.07,-4.98,-34.46,-25.36,10.020269457454724
81046,1.09,-6.32,7.68,-0.47,-0.03,-0.07,-5.04,-34.27,-24.06,10.005643407597534
81053,0.86,-6.45,7.63,-0.51,-0.03,-0.03,-4.87,-34.14,-24.19,10.027911048668113
81060,0.65,-6.51,7.63,-0.55,-0.03,-0.01,-5.2,-34.29,-23.46,10.050845735558774
81067,0.23,-6.48,7.67,-0.58,-0.03,-0.01,-5.26,-32.81,-18.77,10.043515320842598
81074,0.03,-6.41,7.63,-0.58,-0.03,-0.01,-6.3,-32.45,-22.84,9.96523456823772
81081,-0.21,-6.24,7.49,-0.59,-0.05,-0.04,-5.52,-34.19,-23.18,9.750989693359337
81088,-0.23,-6.16,7.37,-0.61,-0.06,-0.06,-5.6,-34.08,-22.92,9.60809034095746
81095,-0.16,-6.02,7.25,-0.62,-0.08,-0.06,-5.48,-34.1,-22.8,9.424887267230307
81102,-0.04,-5.98,7.17,-0.62,-0.08,-0.06,-5.33,-33.88,-21.78,9.336535760120023
81109,0.28,-5.97,7.02,-0.63,-0.1,-0.07,-5.5,-34.38,-21.03,9.219528187494197
81116,0.45,-6.0,6.96,-0.64,-0.11,-0.09,-5.73,-34.13,-18.63,9.200222823388572
81123,0.77,-6.03,6.95,-0.64,-0.11,-0.1,-6.53,-32.15,-18.11,9.233433814134372
81130,0.91,-6.08,6.99,-0.64,-0.11,-0.1,-5.67,-33.31,-20.49,9.308845255991743
81137,1.0,-6.27,7.07,-0.66,-0.11,-0.08,-5.99,-33.35,-20.78,9.502515456446256
81144,0.95,-6.34,7.03,-0.71,-0.11,-0.07,-6.12,-33.21,-20.26,9.514147360641417
81151,0.79,-6.38,7.07,-0.74,-0.11,-0.06,-6.07,-32.65,-19.56,9.555804518720546
81158,0.69,-6.27,7.18,-0.74,-0.11,-0.06,-6.05,-32.65,-20.29,9.55726948453375
81165,0.4,-6.01,7.34,-0.76,-0.11,-0.04,-6.74,-30.5,-14.63,9.495035544957164
81172,0.24,-5.95,7.37,-0.81,-0.12,-0.04,-6.53,-32.3,-19.0,9.475072559088929
81179,-0.13,-6.04,7.27,-0.9,-0.12,-0.05,-5.69,-31.79,-18.25,9.452586947497494
81186,-0.25,-6.1,7.16,-0.9,-0.12,-0.05,-6.08,-32.24,-17.51,9.409468635369374
