timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
0,0.41,1.91,9.72,-0.02,-0.0,-0.0,1.23,-3.51,-84.65,9.914363317934239
7,0.4,1.93,9.7,-0.02,0.0,0.0,2.16,-4.87,-89.93,9.898227113983594
14,0.4,1.92,9.71,-0.02,0.0,0.0,2.46,-4.98,-90.19,9.906083989145259
21,0.36,1.92,9.69,-0.02,0.0,0.0,2.48,-4.85,-90.68,9.884943095435602
28,0.36,1.89,9.7,-0.02,0.0,0.0,2.48,-4.53,-90.76,9.88896860142654
35,0.35,1.89,9.71,-0.02,0.0,0.0,3.0,-4.66,-91.2,9.898419065689229
42,0.36,1.86,9.7,-0.02,0.0,-0.0,2.54,-3.87,-86.39,9.883278808168876
49,0.37,1.87,9.69,-0.02,0.0,-0.0,2.16,-3.46,-90.72,9.875722758360522
56,0.35,1.84,9.69,-0.02,0.0,-0.01,2.82,-4.88,-90.44,9.869356615301728
63,0.37,1.82,9.68,-0.02,0.0,-0.01,2.78,-4.49,-89.96,9.856556193722025
70,0.41,1.81,9.7,-0.02,0.0,-0.01,2.78,-4.59,-90.05,9.875940461545927
77,0.41,1.82,9.71,-0.02,0.0,-0.01,2.95,-5.03,-89.73,9.887598292811052
84,0.41,1.85,9.72,-0.01,0.0,-0.0,3.01,-4.85,-90.02,9.902979349670481
91,0.41,1.88,9.72,-0.01,0.0,0.0,3.6,-4.93,-87.9,9.908627553803807
98,0.4,1.89,9.71,-0.01,0.0,0.0,2.72,-2.84,-86.7,9.900313126361208
105,0.37,1.91,9.72,-0.01,0.0,0.0,2.81,-4.4,-90.0,9.912789718338628
112,0.36,1.91,9.72,-0.01,0.0,0.0,2.79,-4.43,-90.54,9.912421500319688
119,0.33,1.88,9.72,-0.01,0.0,0.0,2.76,-4.72,-90.72,9.905639807705507
126,0.33,1.87,9.72,-0.02,0.0,0.0,2.57,-4.6,-91.23,9.90374676574477
133,0.36,1.84,9.68,-0.02,0.0,0.0,2.6,-5.14,-91.2,9.859898579600097
140,0.4,1.81,9.69,-0.03,0.0,-0.0,2.82,-3.51,-85.81,9.86570828678813
147,0.43,1.79,9.68,-0.02,0.0,-0.0,2.27,-4.19,-91.19,9.853496841223423
154,0.42,1.79,9.68,-0.02,0.0,-0.0,2.65,-4.76,-90.7,9.853065512823914
161,0.38,1.79,9.69,-0.02,0.0,-0.0,2.56,-4.66,-90.54,9.861267666988864
168,0.38,1.79,9.69,-0.01,0.0,-0.0,2.34,-4.52,-90.41,9.861267666988864
175,0.32,1.79,9.69,-0.01,0.01,0.0,2.97,-4.28,-90.27,9.85913789334544
182,0.31,1.8,9.7,-0.0,0.01,0.0,2.94,-4.24,-90.57,9.870466047760866
189,0.3,1.84,9.71,-0.0,0.01,0.0,3.19,-4.76,-86.04,9.887350504558844
196,0.31,1.85,9.73,-0.0,0.0,0.0,2.13,-2.86,-88.09,9.909162426764434
203,0.31,1.88,9.71,-0.01,0.0,0.0,3.13,-4.25,-90.46,9.895180645142363
210,0.3,1.88,9.72,-0.01,0.0,-0.0,2.84,-4.59,-90.21,9.90468575978057
217,0.31,1.86,9.72,-0.01,0.0,-0.0,2.84,-4.94,-90.27,9.901217096902785
224,0.33,1.85,9.72,-0.01,0.0,-0.01,2.66,-4.34,-91.29,9.899989898984746
