timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
70504,0.98,-8.04,6.03,-1.05,0.03,0.13,-7.6,-33.15,-19.7,10.097668047623667
70511,1.08,-7.96,6.06,-1.05,0.03,0.13,-7.16,-33.47,-18.82,10.062385403074163
70518,1.17,-7.67,6.1,-0.99,0.03,0.13,-7.5,-32.89,-19.44,9.869538996326018
70525,1.13,-7.52,6.12,-0.93,0.05,0.13,-7.31,-32.51,-18.82,9.761234553067558
70532,0.86,-7.38,6.17,-0.92,0.08,0.14,-7.26,-30.37,-13.86,9.657789602181236
70539,0.65,-7.33,6.15,-0.92,0.08,0.14,-7.64,-32.02,-18.17,9.590302393564032
70546,0.32,-7.54,6.04,-0.96,0.12,0.15,-7.1,-31.99,-17.39,9.66620918457696
70553,0.21,-7.74,5.9,-1.02,0.14,0.15,-7.22,-32.01,-17.25,9.734562137045508
70560,0.17,-8.13,5.55,-1.03,0.16,0.14,-7.16,-32.1,-16.56,9.84521711289294
70567,0.17,-8.17,5.41,-1.03,0.16,0.14,-7.06,-32.14,-16.69,9.80030101578518
70574,-0.08,-7.95,5.35,-0.96,0.18,0.1,-6.61,-32.05,-16.52,9.58287013373342
70581,-0.27,-7.68,5.45,-0.84,0.2,0.05,-6.9,-31.75,-11.14,9.421135812628965
70588,-0.63,-7.01,5.9,-0.73,0.18,0.01,-7.94,-30.61,-13.87,9.18406228201878
70595,-0.77,-6.63,6.2,-0.73,0.18,0.01,-6.72,-31.92,-15.02,9.10987376421869
70602,-0.95,-6.21,6.61,-0.72,0.14,-0.04,-6.93,-31.61,-14.81,9.119139213763546
70609,-0.97,-6.08,6.71,-0.81,0.06,-0.09,-6.2,-31.51,-14.63,9.106667886773954
70616,-0.73,-6.12,6.58,-0.95,-0.01,-0.14,-6.9,-31.69,-14.13,9.015747334525296
70623,-0.47,-6.28,6.36,-0.95,-0.01,-0.14,-6.68,-31.44,-14.31,8.950357534758039
70630,0.14,-6.89,5.76,-1.09,-0.06,-0.21,-7.79,-28.85,-8.17,8.981608987258351
70637,0.49,-7.11,5.45,-1.16,-0.1,-0.27,-7.5,-30.43,-13.62,8.971883860148882
70644,1.12,-7.43,5.07,-1.14,-0.13,-0.29,-6.84,-30.09,-12.63,9.064447032224304
70651,1.29,-7.52,4.97,-1.14,-0.13,-0.29,-7.18,-30.08,-12.36,9.10578936721029
70658,1.42,-7.45,4.79,-1.09,-0.16,-0.25,-7.21,-29.93,-11.46,8.97011705609241
70665,1.32,-7.36,4.76,-1.03,-0.19,-0.13,-7.13,-29.85,-10.99,8.863949458339663
70672,0.89,-7.0,4.83,-0.97,-0.23,0.05,-7.53,-29.85,-10.64,8.551081802906577
70679,0.63,-6.94,4.83,-0.97,-0.23,0.05,-7.45,-29.17,-6.12,8.478761702041165
70686,0.05,-6.96,4.65,-0.97,-0.27,0.21,-8.37,-29.0,-9.09,8.370579430362033
70693,-0.18,-6.92,4.47,-0.99,-0.32,0.28,-7.51,-29.41,-8.73,8.240127426199184
70700,-0.53,-6.76,4.06,-0.99,-0.36,0.25,-7.34,-29.48,-8.94,7.903296780458139
70707,-0.68,-6.7,3.93,-0.99,-0.36,0.25,-7.25,-29.55,-8.1,7.797262340078087
70714,-0.91,-6.56,3.88,-0.97,-0.4,0.17,-7.13,-30.09,-8.29,7.67568238008843
70721,-0.99,-6.55,3.91,-0.97,-0.44,0.05,-6.81,-29.41,-8.3,7.6922493459325665
70728,-1.17,-6.33,4.04,-0.97,-0.47,-0.07,-7.18,-29.61,-5.55,7.599960526213278
70735,-1.25,-6.25,4.16,-0.97,-0.47,-0.07,-7.59,-28.34,-4.41,7.611215408855539
70742,-1.08,-6.46,4.45,-0.99,-0.49,-0.15,-11.03,-29.09,-6.47,7.918364730169986
70749,-0.84,-6.83,4.54,-1.07,-0.52,-0.22,-7.63,-28.91,-6.68,8.244155505568779
70756,-0.22,-7.48,4.57,-1.07,-0.55,-0.31,-7.29,-29.29,-5.52,8.768335075714203
70763,0.06,-7.53,4.68,-1.14,-0.55,-0.31,-7.63,-29.07,-4.98,8.866053236925662
70770,0.58,-7.33,5.23,-1.14,-0.55,-0.41,-7.56,-28.63,-4.21,9.023203422288562
70777,0.85,-7.31,5.48,-1.16,-0.56,-0.5,-8.37,-27.32,1.48,9.175456391918605
70784,1.41,-7.48,5.68,-1.16,-0.59,-0.56,-8.78,-28.79,-2.67,9.497415437896777
70791,1.69,-7.7,5.65,-1.29,-0.59,-0.56,-8.4,-29.17,-1.39,9.698896844487006
70798,2.22,-8.24,5.39,-1.45,-0.64,-0.56,-8.84,-29.41,-1.37,10.093468184920384
70805,2.44,-8.45,5.16,-1.57,-0.7,-0.49,-9.21,-29.25,-0.01,10.197141756394288
70812,2.99,-8.72,4.6,-1.57,-0.74,-0.37,-9.38,-29.09,-0.03,10.302354099913282
70819,3.28,-8.86,4.33,-1.62,-0.74,-0.37,-9.69,-29.0,0.69,10.392636816515816
70826,3.87,-8.99,3.73,-1.64,-0.76,-0.25,-9.43,-28.94,5.5,10.474249376446982
70833,4.17,-9.06,3.41,-1.66,-0.76,-0.17,-10.65,-28.06,2.29,10.540426936324732
70840,4.44,-9.46,2.92,-1.66,-0.72,-0.11,-9.5,-29.3,1.87,10.850419346734943
70847,4.38,-9.73,2.69,-1.69,-0.72,-0.11,-9.41,-29.44,2.53,11.00424463559403
70854,4.0,-10.21,2.28,-1.71,-0.67,-0.05,-9.72,-28.95,3.98,11.200111606586786
70861,3.68,-10.47,2.09,-1.72,-0.61,0.05,-9.44,-29.17,4.66,11.292980120411087
70868,2.87,-11.31,1.41,-1.72,-0.56,0.19,-9.4,-28.59,5.45,11.75334420494865
70875,2.51,-11.84,0.91,-1.78,-0.56,0.19,-9.62,-26.24,10.25,12.13728964802274
70882,1.83,-13.18,-0.38,-1.86,-0.51,0.31,-9.05,-28.72,7.37,13.31186313030599
70889,1.62,-13.64,-0.99,-1.86,-0.47,0.35,-8.68,-28.69,7.73,13.771495924553731
70896,1.36,-14.24,-1.93,-1.86,-0.42,0.28,-8.71,-28.33,9.35,14.43440681150424
70903,1.28,-14.29,-2.13,-1.71,-0.42,0.28,-8.58,-29.2,10.14,14.504461382622932
70910,1.08,-14.38,-2.07,-1.5,-0.36,0.11,-9.15,-29.38,10.6,14.568311501337416
70917,1.0,-14.1,-1.91,-1.26,-0.3,-0.09,-8.9,-29.6,10.79,14.263873947844605
70924,1.0,-13.41,-1.37,-1.26,-0.26,-0.23,-8.71,-28.62,16.11,13.516841347001156
70931,1.07,-13.12,-1.11,-1.02,-0.26,-0.23,-9.6,-28.43,12.23,13.210276302939311
70938,1.47,-12.76,-0.53,-0.83,-0.23,-0.29,-8.9,-29.57,12.17,12.85532574460873
70945,1.79,-12.68,-0.29,-0.7,-0.23,-0.29,-9.25,-29.68,12.22,12.80900464517052
70952,2.48,-12.45,0.03,-0.7,-0.23,-0.29,-9.32,-29.73,11.68,12.694636662780072
70959,2.76,-12.23,0.08,-0.58,-0.23,-0.29,-9.57,-29.54,12.34,12.53781878956623
70966,3.27,-11.47,0.15,-0.46,-0.22,-0.29,-10.14,-29.55,15.01,11.927962944275103
70973,3.39,-11.01,0.2,-0.35,-0.18,-0.27,-10.46,-27.33,15.76,11.521814093275417
70980,3.47,-10.41,0.23,-0.35,-0.14,-0.19,-9.97,-28.88,11.75,10.975513655405836
70987,3.43,-10.31,0.15,-0.29,-0.14,-0.19,-9.75,-28.81,12.19,10.866623210547056
70994,3.1,-10.54,-0.25,-0.3,-0.1,-0.08,-10.27,-28.98,12.57,10.989272041404744
71001,2.87,-10.77,-0.47,-0.31,-0.05,0.01,-10.17,-29.22,12.1,11.155747397642168
71008,2.54,-11.05,-0.89,-0.31,-0.01,0.05,-10.13,-29.54,13.04,11.373047085104329
71015,2.38,-11.11,-1.05,-0.28,-0.01,0.05,-9.69,-29.76,12.77,11.410477641185754
71022,2.28,-11.17,-1.32,-0.24,0.03,0.03,-10.22,-27.97,18.34,11.47648465341195
