timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
76706,1.23,-5.89,7.36,-0.41,-0.21,-0.52,-22.14,-37.4,-5.26,9.506555632825172
76713,1.51,-5.59,7.37,-0.44,-0.22,-0.47,-22.35,-37.36,-4.36,9.372571685508731
76720,1.57,-5.53,7.38,-0.44,-0.22,-0.47,-22.19,-37.26,-0.22,9.354688663980218
76727,1.58,-5.71,7.35,-0.5,-0.21,-0.4,-23.06,-35.11,-2.48,9.440497868227077
76734,1.56,-5.88,7.29,-0.58,-0.21,-0.34,-23.05,-37.58,-3.52,9.494845970314632
76741,1.54,-6.21,7.17,-0.64,-0.2,-0.29,-22.43,-37.21,-3.24,9.609609773554803
76748,1.53,-6.28,7.12,-0.64,-0.2,-0.29,-22.64,-37.26,-2.53,9.616324661740576
76755,1.52,-6.27,7.04,-0.63,-0.19,-0.26,-23.06,-37.23,-2.44,9.54907848957165
76762,1.53,-6.24,6.99,-0.61,-0.19,-0.25,-22.62,-37.42,-2.06,9.494135031691934
76769,1.58,-6.1,6.83,-0.6,-0.19,-0.24,-23.22,-37.12,-0.66,9.292755242660812
76776,1.59,-6.04,6.76,-0.6,-0.19,-0.24,-23.93,-35.79,2.02,9.20365688191384
76783,1.69,-5.91,6.7,-0.6,-0.19,-0.23,-23.09,-37.18,-0.95,9.092535399986078
76790,1.73,-5.85,6.71,-0.6,-0.19,-0.22,-23.44,-36.77,-0.86,9.068599671393594
76797,1.75,-5.66,6.75,-0.6,-0.18,-0.23,-23.62,-37.07,-1.71,8.981124651178158
76804,1.71,-5.52,6.77,-0.6,-0.18,-0.23,-23.33,-36.88,-0.75,8.90097747441257
76811,1.74,-5.21,6.88,-0.59,-0.16,-0.22,-23.78,-36.82,-1.32,8.803754880731288
76818,1.74,-5.07,6.92,-0.6,-0.13,-0.2,-23.71,-35.18,3.98,8.753222263829475
76825,1.69,-4.75,6.96,-0.64,-0.11,-0.2,-24.25,-35.75,0.45,8.594195715714182
