timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
108605,4.74,-6.37,5.57,-0.66,-0.59,-0.13,-22.03,-31.07,-10.98,9.698938086203048
108612,4.75,-6.44,5.48,-0.71,-0.6,-0.13,-23.15,-30.25,-15.54,9.698788584148025
108619,4.74,-6.5,5.28,-0.74,-0.61,-0.12,-21.95,-32.02,-14.92,9.622681538947448
108626,4.77,-6.47,5.2,-0.74,-0.61,-0.12,-22.52,-32.08,-14.22,9.57359911423076
108633,4.79,-6.37,5.09,-0.74,-0.62,-0.1,-22.38,-32.02,-14.05,9.456696040372664
108640,4.81,-6.35,5.06,-0.74,-0.64,-0.07,-22.52,-31.56,-12.88,9.437277149686768
108647,4.78,-6.16,4.98,-0.73,-0.65,-0.05,-22.8,-31.73,-12.6,9.251724163635664
108654,4.8,-6.09,4.96,-0.73,-0.65,-0.05,-22.71,-31.34,-9.76,9.204873709073905
108661,4.72,-5.87,5.02,-0.74,-0.66,-0.01,-23.6,-29.95,-8.73,9.051834068297982
108668,4.68,-5.81,5.07,-0.75,-0.67,0.03,-22.73,-31.45,-11.77,9.020166295584575
108675,4.59,-5.6,5.14,-0.78,-0.68,0.08,-22.67,-31.54,-11.41,8.879622739733934
108682,4.54,-5.55,5.17,-0.78,-0.68,0.08,-22.41,-31.35,-11.39,8.839852939953243
108689,4.44,-5.5,5.16,-0.84,-0.7,0.12,-23.27,-31.16,-11.01,8.751525581291528
108696,4.39,-5.52,5.11,-0.92,-0.72,0.13,-22.84,-30.87,-10.35,8.709454632753992
108703,4.3,-5.62,4.95,-1.0,-0.74,0.11,-23.65,-29.01,-4.36,8.635791799250374
108710,4.33,-5.71,4.8,-1.0,-0.74,0.11,-23.65,-30.85,-9.11,8.625137680060533
108717,4.45,-5.82,4.54,-1.07,-0.77,0.06,-22.96,-30.63,-8.51,8.61896165439898
108724,4.47,-5.72,4.44,-1.09,-0.79,-0.0,-23.0,-30.47,-7.99,8.509576957757654
108731,4.64,-5.67,4.35,-1.09,-0.82,-0.06,-23.05,-30.18,-7.25,8.520622043020099
108738,4.74,-5.61,4.34,-1.09,-0.82,-0.06,-23.08,-30.18,-6.83,8.530844037960136
108745,4.91,-5.44,4.27,-1.1,-0.84,-0.09,-23.15,-30.34,-5.92,8.48142676676513
108752,4.94,-5.3,4.23,-1.12,-0.86,-0.09,-23.52,-30.85,-1.02,8.389666262730598
108759,4.99,-5.22,4.11,-1.17,-0.89,-0.05,-24.06,-28.94,-3.9,8.309067336350092
108766,5.01,-5.18,4.04,-1.17,-0.89,-0.05,-23.3,-30.71,-4.84,8.261603960490964
108773,5.1,-5.18,3.98,-1.23,-0.91,0.03,-23.55,-30.53,-4.02,8.287508672695312
108780,5.13,-5.23,3.94,-1.31,-0.92,0.09,-23.38,-30.82,-3.08,8.318257028969471
108787,5.37,-5.61,3.76,-1.44,-0.92,0.11,-23.69,-30.42,-2.27,8.628244317356806
108794,5.51,-5.86,3.59,-1.44,-0.92,0.11,-23.56,-30.31,-1.83,8.808393724170145
108801,5.66,-6.25,3.3,-1.57,-0.92,0.06,-23.59,-30.31,-1.04,9.054728046716807
108808,5.67,-6.42,3.13,-1.65,-0.9,-0.01,-24.06,-33.63,-0.42,9.119331115822035
108815,5.45,-6.49,2.98,-1.65,-0.87,-0.06,-23.75,-29.68,0.23,8.983484847207123
108822,5.4,-6.51,2.9,-1.65,-0.87,-0.06,-23.62,-30.01,1.24,8.941481980074668
108829,5.19,-6.77,2.7,-1.64,-0.87,-0.05,-23.52,-29.74,2.09,8.947569502384432
108836,5.08,-6.97,2.56,-1.64,-0.88,-0.02,-23.72,-29.83,3.51,8.996716067543757
108843,4.61,-7.18,2.07,-1.66,-0.89,0.03,-23.57,-29.11,3.42,8.78005694742352
108850,4.56,-7.48,1.73,-1.66,-0.89,0.03,-23.57,-28.78,10.16,8.92955206043394
108857,5.01,-8.4,1.15,-1.7,-0.92,0.08,-23.63,-28.02,10.36,9.847974411014684
108864,5.43,-8.84,1.01,-1.71,-0.95,0.07,-23.82,-29.33,6.59,10.423559852564766
108871,6.55,-9.53,0.78,-1.68,-0.97,-0.05,-23.33,-29.85,7.72,11.59015961926323
108878,7.04,-9.84,0.63,-1.68,-0.97,-0.05,-22.96,-30.18,9.11,12.115448815458716
108885,8.04,-9.95,0.14,-1.66,-0.95,-0.27,-22.96,-29.71,9.79,12.793111427639484
108892,8.44,-9.79,-0.28,-1.65,-0.92,-0.48,-23.5,-29.99,9.85,12.928886262938503
108899,9.31,-9.74,-1.27,-1.68,-0.88,-0.56,-23.47,-30.17,12.82,13.533536123275397
108906,9.81,-9.85,-1.84,-1.68,-0.88,-0.56,-24.98,-29.06,12.77,14.022988269267003
108913,10.65,-10.35,-2.98,-1.73,-0.85,-0.49,-24.36,-31.26,12.06,15.146795040535803
108920,10.99,-10.85,-3.52,-1.77,-0.81,-0.29,-24.28,-30.94,12.29,15.839602267733872
108927,11.03,-11.88,-4.51,-1.76,-0.71,-0.02,-24.0,-31.1,13.91,16.82662770729774
108934,10.49,-12.43,-4.8,-1.76,-0.71,-0.02,-24.06,-30.65,15.29,16.958331285831164
108941,8.61,-13.27,-5.0,-1.63,-0.56,0.33,-23.97,-30.47,14.97,16.58990656995994
108948,7.57,-13.64,-4.99,-1.38,-0.42,0.76,-23.87,-28.35,20.27,16.37847978293468
108955,5.87,-14.09,-4.77,-1.08,-0.32,1.08,-23.18,-30.72,16.41,15.991807277478053
108962,5.28,-14.07,-4.63,-1.08,-0.32,1.08,-22.6,-30.8,17.38,15.725145468325564
108969,4.35,-13.47,-4.4,-0.8,-0.24,1.12,-22.41,-30.85,17.22,14.823069857489036
108976,4.13,-12.91,-4.3,-0.53,-0.17,0.83,-22.26,-30.74,17.19,14.220232065616932
108983,4.16,-11.37,-3.96,-0.28,-0.11,0.38,-21.95,-30.47,17.0,12.738292664246648
108990,4.34,-10.53,-3.67,-0.28,-0.11,0.38,-22.45,-30.56,17.66,11.966010195549726
108997,4.83,-9.14,-3.02,-0.1,-0.07,-0.04,-22.04,-31.18,21.57,10.769814297377648
109004,5.16,-8.72,-2.77,-0.04,-0.05,-0.28,-23.15,-28.54,18.14,10.504137280138718
109011,5.8,-8.55,-2.55,-0.07,-0.03,-0.31,-22.55,-30.21,17.26,10.641663403810515
109018,5.99,-8.73,-2.46,-0.07,-0.03,-0.31,-22.73,-30.65,17.45,10.869434207906131
109025,6.05,-9.36,-2.37,-0.12,-0.01,-0.18,-22.35,-30.62,17.6,11.394252937336436
109032,6.05,-9.65,-2.48,-0.15,0.01,-0.0,-22.3,-30.47,17.23,11.65656038460746
109039,6.1,-9.95,-2.97,-0.13,0.03,0.15,-21.97,-30.46,17.68,12.042981358451067
109046,6.04,-9.8,-3.18,-0.13,0.03,0.15,-22.79,-27.86,21.86,11.942947709841151
109053,5.53,-9.17,-3.22,-0.03,0.07,0.22,-22.17,-29.55,16.95,11.182048112935304
109060,5.2,-8.9,-3.1,0.1,0.12,0.24,-21.69,-30.08,17.61,10.763828315241748
109067,4.71,-8.51,-2.92,0.17,0.14,0.25,-21.51,-29.61,17.51,10.15532372699167
109074,4.56,-8.4,-2.83,0.17,0.14,0.25,-21.62,-30.42,17.71,9.968074036643188
109081,4.19,-8.14,-2.56,0.22,0.15,0.26,-21.76,-30.31,17.14,9.506276873729274
109088,3.98,-8.04,-2.35,0.26,0.15,0.26,-21.86,-30.28,17.9,9.273861116061637
