timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
0,-0.33,-0.1,9.79,-0.05,0.01,-0.01,4.36,5.82,-89.16,9.796070640823288
7,-0.35,0.04,9.84,-0.04,0.02,0.01,4.55,5.77,-89.32,9.846303875058904
14,-0.37,0.11,9.84,-0.04,0.02,0.01,4.56,5.82,-89.07,9.847568227740288
21,-0.45,0.18,9.85,-0.04,0.03,0.04,4.44,5.83,-88.5,9.861916649414555
28,-0.48,0.17,9.85,-0.04,0.04,0.06,4.66,5.63,-88.51,9.863153653877648
35,-0.58,0.2,9.82,-0.04,0.05,0.07,4.52,5.74,-87.28,9.839146304431091
42,-0.66,0.18,9.8,-0.04,0.05,0.07,3.01,7.07,-86.69,9.823848533034292
49,-0.78,0.17,9.81,-0.04,0.05,0.07,4.41,5.51,-88.29,9.842428562097872
56,-0.84,0.16,9.8,-0.03,0.05,0.06,4.66,5.55,-88.4,9.837235383988736
63,-0.94,0.12,9.84,-0.03,0.04,0.04,4.98,5.64,-87.83,9.885524771098396
70,-0.95,0.13,9.85,-0.03,0.04,0.04,4.95,5.57,-88.48,9.896560008406961
77,-0.93,0.14,9.85,-0.02,0.03,0.03,5.19,5.39,-88.89,9.89479661236147
84,-0.89,0.11,9.88,-0.02,0.02,0.01,5.12,5.09,-89.21,9.92061490029726
91,-0.8,0.09,9.88,-0.03,0.01,-0.02,4.85,7.41,-85.46,9.912744322335769
98,-0.76,0.08,9.87,-0.03,0.01,-0.02,3.8,5.39,-88.64,9.899540393371804
105,-0.67,0.05,9.85,-0.03,0.0,-0.04,4.85,5.69,-88.78,9.872887115732661
112,-0.62,0.06,9.82,-0.03,0.0,-0.06,4.57,5.82,-89.01,9.839735768810055
119,-0.59,0.11,9.85,-0.02,0.0,-0.06,4.94,5.93,-89.81,9.868267325118428
126,-0.55,0.13,9.84,-0.02,0.0,-0.06,4.91,5.7,-89.23,9.856216312561326
133,-0.58,0.21,9.9,-0.01,0.01,-0.06,4.59,5.52,-85.36,9.919198556335083
140,-0.61,0.23,9.94,-0.02,0.01,-0.04,4.14,7.66,-88.09,9.961355329471989
147,-0.69,0.23,9.96,-0.03,0.01,-0.02,4.82,6.09,-88.25,9.986520915714342
