timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
0,4.48,-6.99,5.78,-0.04,-0.19,-0.48,-12.13,37.31,-70.78,10.116269075108669
7,4.64,-7.0,5.82,-0.04,-0.19,-0.46,-12.09,38.89,-65.21,10.217729689123706
14,4.71,-7.01,5.79,-0.03,-0.18,-0.46,-13.21,37.93,-70.48,10.239545888368292
21,4.75,-7.03,5.79,-0.01,-0.17,-0.43,-12.86,37.47,-70.8,10.27168437988629
28,4.78,-7.03,5.78,0.0,-0.16,-0.41,-12.77,36.86,-71.1,10.279965953251013
35,4.83,-7.01,5.79,0.0,-0.16,-0.39,-13.24,37.17,-74.61,10.295295041911135
42,4.89,-6.99,5.8,0.02,-0.15,-0.39,-13.83,36.82,-71.28,10.315628919266144
49,5.02,-6.98,5.84,0.03,-0.14,-0.38,-13.21,36.82,-68.96,10.39357493839343
56,5.08,-6.93,5.84,0.05,-0.12,-0.38,-14.06,39.18,-69.35,10.389268501679991
63,5.3,-6.87,5.83,0.05,-0.12,-0.38,-13.67,37.33,-70.75,10.453506588700272
70,5.39,-6.81,5.87,0.06,-0.11,-0.38,-13.88,36.98,-70.71,10.482609407967082
77,5.49,-6.64,5.9,0.07,-0.09,-0.37,-13.88,36.69,-71.32,10.442207620996626
84,5.52,-6.6,5.93,0.07,-0.06,-0.35,-14.19,36.88,-70.58,10.449655496713754
91,5.66,-6.49,5.85,0.07,-0.06,-0.32,-13.99,36.52,-71.0,10.41048509916805
98,5.67,-6.44,5.78,0.06,-0.03,-0.32,-14.15,36.54,-70.13,10.345573932846838
105,5.63,-6.36,5.62,0.05,-0.0,-0.29,-14.5,39.05,-65.97,10.184836768451422
112,5.56,-6.41,5.55,0.04,0.03,-0.27,-14.78,36.51,-70.93,10.139240602727602
119,5.5,-6.56,5.38,0.04,0.03,-0.27,-14.22,36.8,-70.84,10.110786319569808
126,5.48,-6.69,5.3,0.03,0.05,-0.24,-14.02,36.54,-70.89,10.142805331859623
133,5.5,-6.89,5.17,0.02,0.05,-0.22,-14.31,36.64,-70.89,10.22012720077397
140,5.49,-6.94,5.19,0.04,0.06,-0.19,-14.43,36.57,-71.09,10.258645134714428
147,5.54,-6.88,5.39,0.04,0.06,-0.19,-14.57,36.33,-66.37,10.347854850160974
154,5.58,-6.79,5.53,0.07,0.07,-0.15,-15.58,38.09,-71.7,10.383708393440179
161,5.68,-6.53,5.72,0.09,0.08,-0.11,-14.57,36.89,-71.89,10.37408791171542
168,5.72,-6.4,5.75,0.09,0.1,-0.07,-14.47,37.37,-71.43,10.331548770634537
175,5.69,-6.14,5.67,0.09,0.1,-0.07,-14.79,37.08,-71.16,10.110618180902689
182,5.66,-6.06,5.59,0.07,0.12,-0.03,-14.56,37.2,-71.31,10.000364993338993
189,5.48,-6.11,5.41,0.03,0.15,0.0,-14.19,36.67,-70.86,9.830086469609514
196,5.35,-6.21,5.34,-0.02,0.18,0.04,-14.67,36.86,-69.58,9.782750124581533
203,5.12,-6.49,5.27,-0.02,0.18,0.04,-14.97,37.8,-65.9,9.803438172396458
210,4.96,-6.63,5.25,-0.05,0.2,0.08,-14.19,36.67,-70.52,9.80413178206005
217,4.7,-6.75,5.22,-0.08,0.22,0.1,-14.69,36.73,-70.48,9.741709295601055
224,4.58,-6.8,5.22,-0.08,0.23,0.11,-14.26,36.64,-69.85,9.719300386344688
231,4.47,-6.77,5.27,-0.08,0.23,0.11,-14.47,36.89,-70.51,9.674021914384936
238,4.46,-6.73,5.25,-0.09,0.23,0.1,-14.45,36.95,-70.7,9.630524388630144
245,4.5,-6.54,5.17,-0.08,0.23,0.08,-14.19,36.76,-71.06,9.473674049702154
252,4.54,-6.45,5.12,-0.08,0.23,0.08,-14.43,38.07,-65.65,9.40364291112758
259,4.57,-6.37,5.06,-0.08,0.23,0.08,-14.75,36.83,-70.9,9.330884202475133
266,4.56,-6.41,5.02,-0.09,0.23,0.07,-13.83,37.24,-71.29,9.331779037246863
273,4.55,-6.61,4.93,-0.11,0.24,0.06,-13.99,36.92,-71.69,9.418041197616413
280,4.54,-6.71,4.88,-0.13,0.26,0.06,-13.53,37.31,-71.95,9.457806299560168
287,4.6,-6.98,4.77,-0.13,0.26,0.06,-13.04,37.4,-71.31,9.624619472997361
294,4.61,-7.07,4.72,-0.13,0.27,0.05,-12.8,37.47,-68.21,9.670336085162708
301,4.71,-7.11,4.65,-0.12,0.28,0.05,-14.13,38.42,-67.45,9.713840641064687
308,4.73,-7.09,4.65,-0.09,0.29,0.06,-12.91,36.55,-71.0,9.708939179951638
315,4.83,-6.95,4.67,-0.09,0.29,0.06,-13.1,36.54,-70.15,9.666452296473613
322,4.83,-6.88,4.68,-0.06,0.3,0.06,-12.74,36.7,-70.51,9.621107004913727
329,4.79,-6.72,4.75,-0.04,0.32,0.07,-12.64,36.67,-70.2,9.521817053483016
336,4.72,-6.68,4.83,-0.04,0.35,0.07,-12.64,37.04,-69.75,9.498931518860424
343,4.5,-6.77,5.07,-0.04,0.35,0.07,-12.92,36.61,-70.55,9.580594971086086
350,4.44,-6.9,5.19,-0.05,0.38,0.05,-13.18,38.64,-65.59,9.70874348203721
357,4.4,-7.28,5.28,-0.1,0.41,0.01,-12.98,36.44,-70.49,10.011832999006726
364,4.49,-7.43,5.23,-0.14,0.44,-0.04,-12.55,36.45,-70.62,10.134983966440204
371,4.67,-7.57,5.11,-0.14,0.44,-0.04,-12.67,36.19,-70.9,10.257967634965516
378,4.77,-7.52,5.02,-0.15,0.47,-0.07,-12.48,36.58,-70.87,10.222705121444127
385,4.86,-7.24,4.88,-0.13,0.5,-0.08,-12.35,36.9,-71.13,9.99257724513551
392,4.85,-7.03,4.8,-0.09,0.54,-0.07,-12.22,36.7,-65.83,9.797111819306748
399,4.72,-6.65,4.71,-0.09,0.54,-0.07,-12.45,39.33,-69.2,9.41727136701497
406,4.6,-6.51,4.72,-0.07,0.59,-0.05,-12.0,36.48,-70.96,9.263827502711825
413,4.2,-6.28,4.85,-0.06,0.64,-0.03,-11.69,36.41,-70.24,8.97780039876138
420,3.93,-6.14,4.92,-0.07,0.7,-0.05,-12.01,35.88,-69.92,8.79493604297382
427,3.31,-6.08,5.17,-0.07,0.7,-0.05,-11.31,36.33,-69.77,8.640104166038741
434,3.02,-6.16,5.37,-0.1,0.75,-0.09,-11.44,36.19,-69.77,8.712227040200457
441,2.5,-6.48,5.85,-0.13,0.78,-0.18,-11.03,35.85,-68.24,9.080908544853868
448,2.28,-6.62,6.08,-0.17,0.8,-0.32,-11.55,37.56,-66.4,9.273036180237842
455,1.98,-6.81,6.42,-0.17,0.8,-0.32,-11.18,35.81,-69.37,9.566237504891879
462,1.99,-6.87,6.47,-0.2,0.81,-0.48,-11.52,36.44,-69.23,9.644578788106818
469,2.19,-6.86,6.52,-0.22,0.8,-0.6,-11.5,36.12,-69.15,9.714221533401428
476,2.35,-6.86,6.45,-0.23,0.78,-0.68,-11.44,35.91,-69.57,9.704875063595615
483,2.81,-6.71,6.21,-0.23,0.78,-0.68,-11.74,36.07,-70.08,9.564742547502258
490,3.02,-6.59,6.09,-0.21,0.77,-0.7,-11.68,37.05,-65.05,9.467660745928743
497,3.26,-6.25,5.99,-0.17,0.77,-0.68,-11.96,37.3,-70.29,9.250416206852533
504,3.3,-6.05,6.01,-0.11,0.79,-0.64,-10.92,36.29,-70.53,9.143992563426547
511,3.28,-5.74,6.14,-0.11,0.79,-0.64,-11.47,36.19,-69.88,9.022505195343475
518,3.11,-5.61,6.24,-0.07,0.81,-0.63,-11.18,35.98,-70.2,8.948843500698848
525,2.99,-5.29,6.36,-0.05,0.83,-0.65,-11.43,35.79,-70.23,8.796237832164385
532,2.71,-5.18,6.43,-0.02,0.84,-0.71,-11.15,35.55,-70.32,8.690304942865929
539,2.52,-4.98,6.62,-0.02,0.84,-0.71,-11.06,35.53,-66.9,8.65882209079272
546,2.2,-4.85,6.72,-0.01,0.85,-0.78,-12.17,36.99,-67.06,8.574432925855795
553,2.09,-4.66,7.04,-0.01,0.86,-0.86,-11.39,34.89,-70.26,8.697430655084293
560,2.15,-4.6,7.27,-0.02,0.86,-0.93,-11.03,35.05,-68.78,8.867660345322209
567,2.33,-4.54,7.83,-0.02,0.86,-0.93,-11.36,35.12,-69.58,9.346090091583752
574,2.93,-4.51,8.17,-0.03,0.86,-0.97,-11.97,35.0,-70.45,9.781303594102372
581,3.35,-4.59,8.75,-0.06,0.87,-0.99,-11.9,34.99,-70.3,10.433268902889449
588,4.32,-4.72,8.93,-0.15,0.88,-0.97,-11.91,34.7,-70.02,10.985704347013895
595,4.84,-5.07,9.09,-0.15,0.88,-0.97,-12.34,34.98,-70.58,11.47861489901983
