timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
0,0.52,3.88,9.02,-0.0,0.0,0.02,0.18,-11.06,-89.08,9.832863265600716
7,0.54,3.9,9.02,-0.0,0.0,0.01,0.34,-11.21,-88.44,9.8418494196975
14,0.54,3.93,9.01,-0.0,0.0,0.01,0.47,-11.53,-88.41,9.844622897805685
21,0.54,3.92,9.03,-0.0,-0.0,0.01,0.35,-11.15,-87.34,9.858950248378374
28,0.54,3.91,9.02,-0.0,-0.0,0.0,0.37,-11.71,-87.59,9.845816370418452
35,0.52,3.88,9.01,-0.0,-0.0,0.0,0.42,-11.22,-87.74,9.823690752461623
42,0.53,3.85,9.02,0.0,-0.0,0.0,0.13,-9.57,-83.47,9.821598647878053
49,0.54,3.84,9.01,0.0,-0.0,0.0,-0.03,-11.63,-87.43,9.80904174728602
56,0.55,3.84,9.02,0.01,-0.0,-0.0,0.07,-11.72,-87.66,9.818783020313669
63,0.56,3.82,9.03,0.01,-0.0,-0.0,0.64,-11.21,-88.03,9.820738261454686
70,0.56,3.84,9.03,0.01,-0.0,-0.0,0.53,-11.58,-88.42,9.828534987473972
77,0.57,3.85,9.05,0.01,-0.0,0.0,-0.01,-11.97,-88.63,9.85139076476007
84,0.55,3.86,9.04,0.01,-0.0,0.0,-0.16,-11.37,-84.64,9.844983494145634
91,0.56,3.92,9.04,0.01,-0.0,0.0,-0.51,-9.22,-88.57,9.869224893577002
98,0.55,3.93,9.04,0.01,-0.0,0.0,0.23,-11.18,-88.97,9.872638958252246
105,0.56,3.95,9.04,0.01,-0.0,0.01,0.2,-11.14,-89.33,9.881179079441885
112,0.57,3.95,9.05,0.01,-0.0,0.0,0.15,-11.31,-88.76,9.890899857950238
119,0.57,3.99,9.04,0.01,-0.0,0.0,-0.19,-10.77,-89.14,9.897807838102333
126,0.56,3.99,9.02,0.0,-0.0,0.0,0.23,-10.9,-88.31,9.878972618648156
133,0.6,3.97,9.02,0.0,-0.0,0.0,0.35,-11.34,-87.74,9.873261872349989
140,0.59,3.95,9.03,-0.0,-0.0,0.0,-0.48,-9.66,-85.5,9.873778405453507
147,0.62,3.93,9.03,-0.0,-0.0,0.0,0.39,-11.52,-88.61,9.867633961593834
154,0.6,3.9,9.03,-0.0,-0.0,0.0,0.73,-11.65,-88.63,9.854486287980718
161,0.61,3.86,9.04,-0.0,-0.0,0.01,-0.26,-11.12,-87.39,9.848517654957012
168,0.59,3.85,9.03,-0.0,0.0,0.02,0.39,-11.49,-87.59,9.834200526733223
175,0.56,3.85,9.03,-0.0,0.0,0.02,0.56,-11.74,-88.26,9.832446287674294
182,0.55,3.85,9.03,0.0,0.0,0.02,0.09,-12.0,-88.99,9.831881813772986
189,0.53,3.88,9.02,0.0,0.0,0.02,0.01,-10.84,-83.91,9.833397174934001
196,0.53,3.9,9.02,0.0,0.0,0.03,-0.5,-11.25,-88.5,9.841305807665972
203,0.53,3.92,9.03,0.0,0.0,0.02,0.34,-11.3,-89.17,9.858407579320303
210,0.54,3.95,9.02,0.0,-0.0,0.02,-0.1,-10.83,-89.37,9.861769618075654
217,0.56,3.98,9.01,0.0,-0.0,0.02,0.32,-11.2,-88.48,9.86580457945524
224,0.57,3.98,9.01,0.0,-0.0,0.01,0.83,-11.08,-89.16,9.866377248007497
231,0.6,3.97,9.04,0.0,-0.0,0.01,0.35,-10.83,-86.14,9.891536786566585
238,0.6,3.96,9.03,0.0,-0.0,0.01,-1.14,-9.88,-88.22,9.878385495616174
245,0.62,3.93,9.03,0.0,0.0,0.01,0.39,-11.6,-88.37,9.867633961593834
252,0.6,3.91,9.02,0.0,0.0,0.01,0.26,-11.79,-88.7,9.849289314463253
259,0.57,3.89,9.01,0.0,0.0,0.01,0.45,-11.78,-88.98,9.830417081690888
266,0.58,3.88,9.03,0.0,0.0,0.01,0.57,-11.53,-88.82,9.845389784056291
273,0.55,3.85,9.02,0.0,0.0,0.02,0.39,-11.18,-88.75,9.822698203650564
280,0.53,3.85,9.01,0.0,0.0,0.02,0.03,-11.5,-88.4,9.812415604732609
287,0.53,3.85,9.02,0.0,0.0,0.02,-0.04,-9.7,-84.32,9.821598647878053
294,0.55,3.85,9.03,0.01,0.0,0.02,-0.63,-11.36,-88.69,9.831881813772986
301,0.54,3.89,9.03,0.01,0.0,0.01,0.03,-12.15,-88.92,9.847060475085954
308,0.56,3.92,9.05,0.01,-0.0,0.01,0.38,-11.78,-89.49,9.878385495616174
315,0.57,3.95,9.04,0.01,-0.0,0.01,0.18,-11.37,-89.32,9.881750857009095
322,0.59,3.94,9.03,0.01,-0.0,0.01,-0.18,-11.44,-89.3,9.869782165782587
329,0.59,3.93,9.03,0.01,-0.0,0.01,-0.06,-11.4,-85.21,9.865794443429277
336,0.58,3.94,9.02,0.01,-0.0,0.01,-0.51,-10.11,-89.42,9.860040567867863
343,0.57,3.93,9.02,0.01,-0.0,0.01,0.58,-11.3,-89.26,9.855465488752928
